language,consonants,phonemes
Kuvi,28,47
Moyon,24,37
Xerente,13,27
Idoma,47,75
Mbuko,34,45
Beembe,19,41
Mbabaram,20,24
Akoose,18,32
Skou,13,23
Kharia,37,47
Tatana,17,21
Tsuvadi,38,52
Banda-Ndele,32,45
Saliba (S\'alivan),22,32
Chrau,20,33
Kwese,16,25
Wobe-We Northern,15,48
Breton,25,42
Yessan-Mayo,16,20
Yemba,17,27
Arbore,49,59
Nyong,23,42
Assamese,22,37
Tulu,23,35
Nobiin,16,21
Central Aymara,36,42
Lotha Naga,35,43
Machiguenga,18,27
Halh Mongolian,21,35
Amele,15,20
Doyayo,22,34
Ke'o,24,30
Central Khmer,21,42
Adamawa Fulfulde,29,39
Fulnio,18,30
Katcha-Kadugli-Miri,23,32
Rama,19,28
Epena,17,31
Arabela,19,29
Yameo,10,18
Jamamadi,11,15
Panara,11,26
Fon,24,42
Waimaha,11,25
Yawanawa,15,19
Asheninka Perene,18,28
Lugbara,27,42
Straits Salish,36,43
Maranunggu,19,24
Sidamo,25,35
Namia,9,15
Northern Yukaghir,20,26
Gude,30,36
Cayubaba,17,33
Baangi,28,56
Ntomba,23,30
Batak Toba,16,21
Copainala Zoque,20,26
Ashaninka,17,21
Ngbaka Minagende,22,34
Warao,11,16
Lingala,15,22
Gbaya-Mbodomo,28,38
Iaai,33,52
Siriono,18,30
Yao,18,29
Luyi,17,22
Bafia,25,48
Dzuungoo,26,55
Palikur,14,24
Mapudungun,20,26
Kuo,29,56
Kistane,34,41
Tigrinya,32,39
Xamtanga,23,30
Lakota,27,36
Anufo,22,43
Upper Chehalis,30,34
Xavante,11,24
Telugu,47,68
Avar,44,49
Eastern Panjabi,32,51
Arawete,12,21
Shawi,14,18
Indonesian,22,31
Kwanja,21,43
Ibani,25,38
South Efate,15,20
Tena Lowland Quichua,21,24
Gade Lohar,31,50
Mbo (Cameroon),21,36
Dera (Nigeria),24,35
Northern Uzbek,24,30
Northwestern Kolami,21,34
Halkomelem,32,47
Bulgarian,36,42
Tz'utujil,25,35
Komi-Zyrian,26,33
Min Dong Chinese,14,21
Sabane,11,16
Santali,35,46
Camsa,22,28
Shilluk,25,54
Guato,17,25
Naxi (Retired),38,49
Konkomba,21,38
Tundra Nenets,26,34
Tagalog,19,24
Bandi,23,48
Nootka,37,47
Kohumono,28,38
Urubu-Kaapor,15,26
Wayana,9,16
Alabama,14,17
Eastern Arrernte,27,30
Fijian,19,30
Akurio,10,24
Chiquihuitlan Mazatec,25,33
San Miguel El Grande Mixtec,19,32
Inor,39,45
Central Mazahua,45,63
Pinyin,42,66
Batak Karo,16,21
Fang (Equatorial Guinea),25,41
Libyan Arabic,34,50
Salasaca Highland Quichua,23,26
Matbat,15,20
Egyptian Arabic,27,35
Mwotlap,15,22
Hangaza,23,35
Ho,24,43
Eastern Bolivian Guarani,12,24
Lango (Sudan),16,32
Kwaza,19,35
Cebaara Senoufo,24,43
Avokaya,37,55
Hausa,31,38
Jur Modo,31,49
Yukpa,12,18
Mbya Guarani,14,26
Mewati,30,50
Kikuyu,18,32
Kemezung,20,34
Liberia Kpelle,22,34
Basque,23,28
Yapese,28,44
Giryama,40,47
Karamojong,21,66
Nez Perce,25,30
Hokkaido Ainu,11,16
Even,18,36
Lao,28,40
Muinane,22,28
Inga,19,22
Akoose,22,44
Akawaio,10,21
Hindi,71,94
North Moluccan Malay,21,27
Bambalang,34,57
Kotiria,16,24
Mwali Comorian,19,24
North Marquesan,12,22
Koreguaje,18,30
Aneityum,21,26
Galibi Carib,9,15
Yuchi,38,64
Gamo-Gofa-Dawro,26,36
Cha'palaa,24,28
Umbundu,20,30
Nankina,14,20
Jinghpaw,25,30
Cuvok,27,29
Guahibo,17,35
Ebira,19,31
Inapari,13,31
Nukak Maku,12,24
Antigua and Barbuda Creole English,24,37
Kunjen,23,28
Akaselem,20,52
Bari (Chibchan),10,22
Maranao,13,17
Kodava,27,52
Bouyei,24,38
Avikam,25,34
Barain,16,29
Dyula,23,39
Modern Greek,21,26
Yawalapiti,17,21
Keliko,36,45
Tamil,21,33
Irarutu,12,19
Berom,22,29
Galibi Carib,11,17
Soninke,28,50
Lakota,28,36
Nyambo,20,33
Pai Tavytera,15,27
Northern Nuni,21,54
Mwaghavul,25,37
Njyem,20,42
Mochi,20,25
Shwai,25,38
Klao,11,27
Katcha-Kadugli-Miri,39,61
Northern Embera,20,32
Caquinte,19,27
Korra Koraga,21,34
Nhengatu,19,23
Zande,24,32
Baatonum,17,31
Moseten-Chimane,23,41
Dagur,22,29
Naki,36,44
Zuni,20,25
Loniu,16,23
Puri,12,18
Dan,19,39
Laz,27,32
Kazym-Berezover-Suryskarer Khanty,18,31
Pampanga,17,22
Seimat,11,28
Ache (Tupian),11,21
Mayogo,33,46
Spokane,38,43
A-Pucikwar,25,35
Mpade,30,40
Foodo,23,44
South Azerbaijani,25,34
Indonesian Bajau,26,32
Alawa,23,28
Palor,26,43
Iraqw,33,48
Nama (Namibia),19,33
Saliba (S\'alivan),20,30
Daw,24,39
Konkani,35,45
Silt'e,46,56
Sao Paulo Kaingang,13,27
Siksika,13,25
Yemba,21,35
Sebat Bet Gurage,35,42
Garrwan,19,22
Mangbetu,36,47
Friulian,25,39
Burushaski,38,43
Kofyar,23,36
Korubo,14,20
Nootka,37,42
Igbo,43,59
Mbo (Cameroon),20,31
Sentani,10,17
Galo,17,29
Mao Naga,20,26
Pilaga,18,22
Arandai,13,18
Toba,21,28
Kuikuro-Kalapalo,14,26
Nanai,18,24
Mundari,21,39
Kadiweu,23,31
Susu,21,35
Moro,22,29
Tacana,18,22
Kala Lagaw Ya,18,24
Embera-Catio,19,31
Batak Karo,16,24
Chickasaw,16,25
Vagla,24,54
Langi,32,52
Madurese,27,35
Ik,31,44
Northern Pomo,29,39
Huallaga Huanuco Quechua,16,22
Ache (Tupian),22,34
Konkomba,22,42
Moken,20,38
Mundari,32,37
Makaa,30,55
Ngwe,24,38
Naga Pidgin,30,47
Lango (Uganda),18,40
Sakha,22,34
Vengo,56,82
Marathi,42,55
Kyenga,22,37
Gwandara,32,52
Pohnpeian,14,20
Kunama,19,26
Filipino,17,27
Jaunsari,34,51
Yamba,26,38
Izi-Ezaa-Ikwo-Mgbo,40,51
Lelemi,22,34
Tachelhit,33,37
Zinza,20,30
Kunza,23,33
Bora,17,31
Cuiba,17,25
Ngombale,37,59
Amahuaca,15,23
Koyraboro Senni Songhai,23,37
Purepecha,33,39
Lakota Dida,27,57
Achinese,21,55
Ucayali-Yurua Asheninka,24,32
Para Arara,11,17
Maltese,45,55
Fipa,20,35
Ninam,13,25
Yuchi,38,49
Waimaha,11,23
Finnish,25,42
Hanga Hundi,16,23
Bats,35,45
Selepet,15,21
Meta',33,50
Mandarin Chinese,25,32
Lak,60,69
Tira,26,42
Sentani,10,17
Selepet,15,21
Wyandot,11,17
Callawalla,26,32
Pacahuara,16,20
Guambiano,20,25
Bum,37,47
Cubeo,11,23
Gujari,35,54
Yemsa,25,40
Koonzime,22,52
Thai,21,30
Desano,12,18
Wuzlam,34,42
Tolowa-Chetco,26,31
Aja (Sudan),38,48
Teen,28,38
Kharia,31,36
Ndai,32,57
Tehuelche,28,35
Arabela,11,18
Mada (Cameroon),22,40
West Central Banda,31,46
San Mateo del Mar Huave,23,29
Quiotepec Chinantec,26,41
Tipai,25,34
Northern Puebla Nahuatl,16,20
Hungana-Saamba,20,33
Luo (Kenya and Tanzania),23,32
Baba,23,30
Sereer,33,43
Dagbani,24,37
Wolof,38,54
Lama (Togo),17,53
Tarok,27,37
Movima,19,29
Tatuyo,11,17
Wogeo,15,20
Burmese,33,46
Kuvi,22,37
Kusunda,32,38
Central Siberian Yupik,32,36
Dimli,30,44
Gbaya-Bossangoa,31,45
Sumi Naga,35,46
Chamorro,20,26
Serrano,33,42
Kota (India),23,28
Basa (Cameroon),29,41
Yerukula,20,38
Pokoot,17,39
Paez,33,49
Bella Coola,28,31
Àhan,26,43
Yurok,23,35
Toba,18,26
Sandawe,47,54
Tuvinian,21,37
Eastern Mari,25,34
Deni,18,22
Terena-Kinikinao-Chane,13,23
Secoya,14,26
Maori,10,20
Peve,30,38
Liko,33,45
Atayal,19,27
Huba,24,31
Cherokee,11,17
Squamish,30,37
Tsafiki,16,25
Awngi,28,35
Cubeo,11,17
Matses,15,21
Warray,16,21
Spanish,20,25
Sumbwa,20,32
Yanomami,13,20
Afade,27,36
Achuar-Shiwiar,15,27
Telefol,17,27
Legbo,38,53
Hakka Chinese,21,31
Waura,16,26
Kman,34,50
Kimaragang,18,23
Dadibi,13,23
Murle,21,26
Sabane,13,18
Adangme,23,39
Berom,24,31
Ncane,17,41
Anuak,19,47
Lendu,43,55
A-Pucikwar,16,24
Lisu,25,39
Ibibio,17,32
Batak Toba,18,27
Zarma-Kaado,20,40
Taroko,33,43
Dafla,16,27
Sa'ban,38,46
Maay,22,32
Daloa Bete,24,37
Central Tunebo,14,19
Naasioi,8,13
Iu Mien,33,41
Guajajara,14,21
Lake Miwok,29,39
Mmen,27,41
Island Carib,17,29
Wari',15,21
Hindi,40,61
Lower Grand Valley Dani,12,24
Yom,25,38
Zoogocho Zapotec,28,65
Chamicuro,19,29
Mizo,33,39
Central Mazahua,45,60
Bambassi,23,36
Kashmiri,28,56
Jumjum,20,39
Kele-Foma,21,30
Kaingang,13,27
Hadiyya,46,56
Lele (Guinea),19,28
Degema,24,36
Kunimaipa,15,20
Nigerian Fulfulde,47,57
Kadiweu,23,31
Modern Hebrew,24,30
Luo (Kenya and Tanzania),23,35
Darma,34,42
Aja (Benin),23,37
Lakkia,31,59
Ignaciano,21,25
Yuchi,38,46
Palauan,10,22
Northern Ngbandi,19,31
Cameroon Mambila,24,40
Wolaytta,38,48
Ambele,38,51
Nugunu (Cameroon),24,35
Kutep,28,46
Mambwe-Lungu,19,36
Befang,43,59
Kurukh,46,68
East Makian,32,37
Telugu,40,51
Urarina,16,21
Bubia,25,39
Tunen (Retired),17,26
South-Eastern Ju,95,141
Paite Chin,19,25
Ternate,20,25
Baniwa do Icana,16,24
Muniche,22,27
Anyin Morofo,21,37
Pemon,10,21
Kanga,54,76
Adioukrou,21,32
Izere,27,39
Waorani,12,32
Gwandara,28,48
Mundu,29,41
Ndali,17,31
Ife,19,34
Southeastern Pomo,27,32
Moken,22,32
North Bolivian Quechua,25,28
Bashkir,27,38
Kupang Malay,19,25
Holoholo,17,26
Nyang'i,18,25
Somali,22,32
Yuruti,11,17
Warao,11,21
Yanyuwa,29,32
Southern-Coastal Tsimshian,38,41
Bare,19,23
Yala,28,38
Aikana,22,32
Ahtena,30,35
Breton,25,45
Anyin,21,39
San Miguel El Grande Mixtec,15,25
Mampruli,22,32
Gelao,31,43
Gagnoa Bete,23,51
Beja,21,26
Mwan,21,39
Argobba,30,38
Mono (Democratic Republic of Congo),33,44
Bambara,20,43
Qawasqar,18,24
Koalib-Rere,29,45
Nyeu,20,40
Tigre,26,33
Duruma,40,47
Panamint,23,36
Chiquitano,14,26
Northern Grebo,19,36
Adamawa Fulfulde,37,47
Northern Haida,46,49
Hindi,37,58
Afitti,17,26
Ravula,23,39
Sebat Bet Gurage,36,44
Ngazidja Comorian,41,48
Nadab,17,34
Southern Yukaghir,20,32
Bakaka,15,31
Anii,23,36
Soninke,34,52
Saotomense,19,32
Waama,13,41
Eloyi,41,51
South Bolivian Quechua,31,36
Harari,25,34
Karo (Brazil),14,27
Mudhili Gadaba,19,31
Zaparo,14,22
Thado Chin,23,31
Yanomami,13,34
Chuanqiandian Cluster Miao,46,56
Awara,19,25
Nyankole,20,28
Haka Chin,45,52
Leh-Kenhat,37,45
Kasem,19,40
Mocovi,21,29
Fasu,11,21
Kwaya,17,29
Mbay,22,44
Lambadi,24,34
Nara,17,22
Tetum,14,19
Irula,31,52
