language,consonants,phonemes
Tirma-Chai,22,31
Kekchi,21,26
Samre or Siem Reap,20,41
Bella Coola,28,31
Burushaski,38,53
Mbukushu,22,29
Kala Lagaw Ya,18,24
Tedaga,24,35
Moloko,31,47
Achumawi,17,23
Southern Bobo Madare,19,38
Kwoma,24,31
Lotha Naga,35,43
Koasati,15,25
Ndut,27,34
Belanda Bor,25,38
Pwo Northern Karen,25,37
Yemsa,25,40
Mekens,16,26
Mmen,27,41
Bondo,27,40
Urarina,16,21
Mbum,30,38
Sa'ban,19,26
Tira,26,42
Ngiemboon,19,30
Kharia,37,47
Lendu,43,55
Hungarian,50,65
Dzuungoo,26,55
Ayere,26,43
Haya,19,29
Ebira,19,31
Duruma,42,49
Paraguayan Guarani,24,36
Jauja Wanca Quechua,22,27
Mungaka,21,33
Shabo,28,43
Eastern Ojibwa,16,27
Northeast Maidu,18,24
Mudhili Gadaba,19,31
Mehinaku,13,23
Thavung,20,47
Northern Bobo Madare,21,37
Kgalagadi,43,53
Bodo (India),15,21
Nanai,18,24
Vilela,24,29
Kotafon Gbe,29,45
Machame,33,46
Anufo,45,59
Kwama,20,25
Yanomamo,11,32
Yuhup,20,35
Jamaican Creole English,21,33
Wayampi,14,25
Kenyang,21,41
Eggon,30,42
Apalai,12,24
Koyraboro Senni Songhai,23,37
Barain,32,44
Central Khmer,21,42
Hausa,31,38
Paiwan,22,26
Northern Frisian,23,42
Terena-Kinikinao-Chane,13,23
Min Nan Chinese,19,25
Maxakali,10,20
South Wa,34,77
Yeyi,77,90
Adangme,23,39
Dyirbal,13,16
Bakoko,26,33
Culina,17,21
Paez,29,39
Duala,21,33
Pero,18,30
Digo,41,48
Panare,12,25
Giryama,40,47
Katukina,12,20
Finnish,17,25
Gaviao Do Jiparana,19,29
North Marquesan,12,22
Slovenian,21,37
Kraho,12,46
Arhuaco,15,21
Wu Chinese,29,41
Iyive,53,64
Niellim,26,59
Akawaio,13,23
Kemezung,20,34
Antakarinya,17,20
Efik,13,20
Mundari,32,37
Kunjen,23,28
Ternate,20,25
Quileute,33,37
Ho,24,43
Tangale,40,60
Eastern Pahari,35,47
Tiv,31,40
Ute-Southern Paiute,19,37
Esimbi,29,37
Zinza,20,30
Karok,27,41
Gata',24,38
Nawuri,29,40
Croatian,25,36
Tuki,25,39
Mampruli,22,32
Tese,24,47
Hakka Chinese,21,31
Isoko,28,37
Halh Mongolian,21,35
Ese Ejja,18,22
Japanese,27,40
Kwak'wala,42,48
Surui,19,29
Wappo,30,35
Lahu,26,40
Amahuaca,14,22
Yambeta,18,28
Northern Gyalrong,49,57
Baniva de Maroa,17,25
Moseten-Chimane,23,41
Ava-Canoeiro,12,24
Kakabe,22,38
Nobiin,16,21
Ebang,27,34
Southern Samo,18,26
Shuar,15,23
Irarutu,12,19
Irula,31,52
Urali,26,46
Kupang Malay,19,25
Machinere,13,18
Tlingit,43,48
Gude,30,36
Ginyanga,31,53
Siwu,20,37
Hupa,28,35
Mbo (Cameroon),19,35
Lak,60,69
Kambaata,49,59
Batak Karo,16,21
Western Niger Fulfulde,27,32
Kwanja,21,43
Yawa,14,19
Ambulas,17,24
Eyak,32,45
Koyra Chiini Songhay,23,43
Warao,11,21
Basque,23,28
Barain,16,29
Akan,22,40
Luo (Kenya and Tanzania),23,35
Sanuma,11,24
Myene,29,36
Ignaciano,21,25
Nyamwezi,36,53
Kwaza,29,45
Moseten-Chimane,26,38
Kera,24,30
Klamath-Modoc,33,37
Central Kanuri,18,25
Ignaciano,15,19
Ewondo,15,25
Western Keres,39,51
Kodava,27,52
Plateau Malagasy,31,36
Tetum,14,19
Baatonum,18,30
Northeast Maidu,17,23
Wayuu,14,20
Burmese,34,50
Bafaw-Balong,27,47
Chaudangsi,34,42
Kalaallisut,32,38
Mescalero-Chiricahua Apache,31,51
Waorani,12,32
Tsou,15,21
Oku,18,29
Chopi,61,68
Kwaza,19,35
Cajamarca Quechua,19,22
Yoruba,18,32
Waorani,11,21
Wintu,30,35
Cha'palaa,24,28
Northern Conchucos Ancash Quechua,17,23
Chamicuro,19,29
Bare,19,23
Chimborazo Highland Quichua,31,36
Basa (Cameroon),29,41
Luiseno,23,34
Tohono O'odham,19,29
Pemon,10,21
Spanish,20,25
Konkani,19,37
Chuanqiandian Cluster Miao,46,56
East Makian,32,37
Bora,29,41
Berbice Creole Dutch,20,26
Usan,14,20
Tatana,17,21
Farefare,20,30
Kusaal,22,44
Popti',27,32
Kunimaipa,15,20
Kwaya,17,29
Gunwinggu,19,24
Guato,17,25
Limbum,37,52
Busa,16,31
Adzera,18,25
Anyin,17,36
Yue Chinese,20,25
Yanyuwa,29,32
Macaguan,16,22
Southern Yukaghir,20,32
Fijian,19,30
Cebaara Senoufo,24,43
Pinyin,42,66
Norwegian Bokmal,22,46
Aghem,25,35
Tarok,27,37
Leti (Indonesia),10,22
K'iche',22,32
Irantxe-Munku,21,43
Eastern Pahari,27,39
Island Carib,17,29
Saya,39,54
Eastern Bolivian Guarani,12,24
Nyabwa,24,44
Koorete,51,61
Logba,25,35
Jaqaru,36,39
Nyangumarta,20,27
Bororo,15,22
Yekhee,26,36
Xipaya,14,23
Korean,22,40
Ega,27,39
Yanesha',23,26
Gaa,22,34
Shona,37,42
Yil,12,23
Mundang,37,67
Fe'fe',23,44
Langi,32,52
Emai-Iuleha-Ora,27,48
Apurina,14,34
Dagbani,23,31
Awutu,30,50
Sabane,11,16
Shuswap,37,44
Wari',15,21
East Makian,18,23
Muinane,22,28
Hainyaxo Bozo,20,34
Fwe,49,59
Sebat Bet Gurage,36,44
Central Aymara,28,31
Uduk,23,28
Naki,36,44
Angaataha,12,21
Jamamadi,11,19
Mundu,29,41
Avokaya,37,55
Gavar,47,55
Lele (Chad),23,36
Ukrainian,24,30
Mundari,21,39
Khezha Naga,42,50
Seimat,11,28
Guaja,12,24
Soo,18,28
Kirghiz,20,36
Awngi,28,39
Krio,25,35
Aja (Sudan),38,48
Berom,22,29
Chimila,16,36
Tariana,23,38
Ngasa,22,31
Jauja Wanca Quechua,16,22
Mangbetu,36,47
Tofin Gbe,23,41
Apinaye,13,30
Abidji,21,39
Herero,19,26
Mann,22,39
Iquito,11,19
Arabela,19,29
Sanuma,11,24
Otuho,33,56
Tedim Chin,21,26
Tanacross,35,54
Vietnamese,22,36
Northeastern Dinka,19,32
Parkwa,31,35
Mina (Cameroon),39,50
Paraujano,13,25
Bassa,22,36
Mundari,32,37
Wik-Mungkan,13,23
Apurina,14,40
Grass Koiari,11,16
Galibi Carib,16,22
Ticuna,18,29
Sissala of Burkina Faso,24,42
Abidji,21,38
Toro So Dogon,16,28
Tibetan,24,38
Czech,25,38
Chepang,18,24
Garrwan,19,22
Saurashtra,32,42
Sebat Bet Gurage,34,42
Wolof,38,54
Shipibo-Conibo,16,24
Matses,15,21
Macedonian,26,32
Ngiemboon,17,28
Yemba,17,27
Buwal,38,43
Bumbita Arapesh,15,22
Huallaga Huanuco Quechua,16,22
North Alaskan Inupiatun,24,27
Cameroon Mambila,24,40
Western Highland Chatino,16,25
Beembe,16,26
Kirghiz,22,30
Gwandara,28,46
Hawaiian,9,19
Komi-Zyrian,29,36
Towa,39,61
Chamorro,30,36
Ngiti,44,56
Guinea Kpelle,24,39
Ngas,32,43
Holoholo,17,26
Achinese,21,55
North Bolivian Quechua,25,28
Binandere,11,35
Eastern Mari,25,33
Teen,28,38
Epena,17,31
Hindi,71,94
Tampulma,24,33
Kumaoni,31,42
Achagua,19,29
Me'en,26,40
Deg,22,52
Assamese,22,37
Yao,18,29
Tucano,15,27
Thai,21,30
Kwami,28,40
Bora,17,31
Poyanawa,14,21
Dazaga,21,32
Bamenyam,39,50
Naga Pidgin,30,47
Yanomami,13,20
Makasar,18,23
Gourmanchema,20,33
Noone,19,33
Gwandara,28,48
Amharic,30,37
Awa-Cuaiquer,14,21
Morisyen,21,30
Akoose,22,44
Bakairi,17,29
Luo (Kenya and Tanzania),26,38
Elip,19,30
Kharia,31,41
Zulu,32,37
Karok,16,27
Buli (Ghana),23,46
Tagalog,19,24
Bambara,20,43
Kanga,54,76
Tetum,13,18
Japreria,12,24
Mezquital Otomi,42,58
Mapudungun,20,26
Central Siberian Yupik,32,36
Anyin Morofo,21,37
Bila,19,33
Akawaio,10,21
Lelemi,22,34
Inapari,13,31
Cherokee,11,17
Sentani,10,17
Suya,13,28
Dhuwal,20,23
Manam,13,18
Silt'e,46,56
Zimbabwean Ndebele,61,68
Nanti,18,27
Yawanawa,15,19
Rama,19,28
Sharanahua,15,23
Chol,20,26
Maung,19,24
Anuak,19,47
Sauria Paharia,24,34
Babanki,26,33
Bororo,13,20
Bakaka,16,32
Rio Grande Tewa,34,57
Nuer,20,48
Naasioi,8,18
Kazym-Berezover-Suryskarer Khanty,19,32
Tenetehara,14,21
Koyra Chiini Songhay,21,36
Koyaga,29,43
Central Tunebo,14,19
Krim,22,38
Pemon,10,17
Pangwa Naga,23,29
Hindi,40,61
Tuvinian,21,37
Cusco Quechua,26,31
Tonkawa,15,25
Waimaha,11,23
Ket,18,32
Kabardian,49,56
Salasaca Highland Quichua,24,29
Kisa,24,38
Hixkaryana,18,23
Tocho,15,27
North Azerbaijani,24,33
Tolowa-Chetco,26,31
Asheninka Perene,18,28
Guahibo,17,29
Tatuyo,11,17
Kuvi,22,37
Sango,26,37
Tiwi,22,26
Katcha-Kadugli-Miri,39,62
Galo,17,29
Sindhi,41,61
Tundra Nenets,27,35
Berom,24,31
Luchazi,32,42
Kyenga,22,37
Tasomi-Tata,14,21
Jamamadi,12,16
Adamawa Fulfulde,37,47
Mandarin Chinese,24,49
Samba Leko,22,34
Daloa Bete,24,37
Galibi Carib,11,17
Matis,15,21
Lahu,26,35
Bandi,23,48
Kimaama,20,44
Timne,17,25
Klao,11,27
Madurese,27,35
Boro (Ethiopia),22,30
West Makian,17,23
Awara,19,25
Northern Tosk Albanian,28,35
Oluta Popoluca,20,32
Secoya,14,26
Zande,24,32
Guambiano,20,25
Mochica,20,32
Wik-Mungkan,13,18
Jinghpaw,25,30
Lumun,17,35
Bissa,18,24
Peve,30,38
Yukpa,15,21
Lao,28,40
Northern Pame,40,54
Njyem,20,42
Bambara,21,35
Wa'ikhana,12,24
Bambara,32,58
Djeoromitxi,14,24
North Junin Quechua,19,25
Wichi Lhamtes Nocten,23,28
Soninke,28,50
Saraiki,48,83
Xwela Gbe,29,45
Otoro,30,44
Southeastern Kolami,36,46
Chuave,12,17
Ngarinman,17,23
Beria,21,33
Lower Grand Valley Dani,12,24
Border Kuna,16,21
Rotokas,6,11
Konkani,35,45
Ndonga,29,36
Cubeo,11,17
Nugunu (Cameroon),15,26
Ibibio,17,32
Navajo,31,47
Nateni,13,40
Ashaninka,17,21
Catalan,27,39
Bouyei,23,34
Tee,23,38
Selaru,14,19
Mbuko,34,45
Markweeta,13,36
Kabyle,27,30
Eton-Mengisa,21,38
Moyon,24,37
Limbum,22,35
Nivkh,28,35
Emerillon,16,30
Komo (Sudan),23,28
Alladian,23,36
Sipacapense,22,32
Dobu,19,24
Adioukrou,21,31
Manado Malay,19,25
Ao Naga,24,32
Ida'an,17,23
Oneida,10,22
Egyptian Arabic,27,35
Maori,10,20
Wayuu,14,26
Minangkabau,23,33
Ngalakan,17,26
Batanga,20,31
Nootka,37,47
Orokaiva,12,17
Ganda,19,33
Krache,17,44
Loxicha Zapotec,23,30
Seri,17,25
Koho,27,37
A-Pucikwar,16,24
Mwan,21,39
Komi-Zyrian,26,33
Zay,23,37
West-Central Limba,17,24
Aneityum,21,26
Kru Pidgin English,24,36
Maung,17,22
Itonama,19,25
Befang,43,59
Mian,13,25
Pampanga,17,22
Southern Mfumte,74,89
Irish,44,68
Wayuu,28,46
Southern Sami,39,45
Wubuy,19,24
Nootka,37,47
Sindhi,44,54
Hausa,25,31
Uru,23,33
Atayal,19,27
Cebaara Senoufo,24,36
Jamsay Dogon,37,60
Panamint,23,36
Furu,31,41
Standard Malay,21,27
Lambadi,24,34
Madi,45,54
Qimant,28,39
Ocaina,26,35
Somali,22,32
Jungle Inga,13,16
Adamawa Fulfulde,29,39
Akha,28,41
Sebat Bet Gurage,33,39
Amahuaca,15,23
Avikam,25,34
Blang,24,40
Modern Greek,21,26
Tacana,18,22
Lavukaleve,15,20
Cavinena,20,24
Straits Salish,36,43
Yanomami,12,33
Mwaghavul,25,37
Wambon,16,26
Central Nicobarese,16,35
Boko (Benin),19,34
Canela-Kraho,13,29
Washo,26,32
Friulian,25,39
Nadab,17,34
Korubo,14,20
Iaai,33,52
Mato Grosso Arara,19,33
Mochi,20,25
Panare,13,20
Mundari,33,54
Tigre,47,54
Siona-Tetete,18,30
Meta',20,33
Naasioi,8,13
Mao Naga,20,26
Puinave,8,19
Zuni,44,54
Yagua,11,23
Nivkh,34,44
Kwaio,16,21
Lele (Chad),23,36
Sebat Bet Gurage,39,45
Chachapoyas Quechua,15,18
Satere-Mawe,12,27
Amundava,14,26
Guinea Kpelle,27,35
Chipewyan,39,61
Bribri,18,27
Pulaar,28,38
Juang,24,36
Bengali,36,53
Mundani,23,41
Hai//om,24,29
Lambadi,30,48
Lokono,16,21
Secoya,12,18
Balinese,18,24
Pilaga,18,22
Urdu,35,54
Tachelhit,33,37
English,27,40
Lithuanian,36,52
Chong of Chanthaburi,21,40
Mende (Sierra Leone),23,34
Nugunu (Cameroon),24,35
Baruga,14,24
Nukak Maku,12,24
Leh-Kenhat,33,38
Dagur,22,29
Karitiana,11,31
Yue Chinese,22,32
Bhili,35,62
Sandawe,44,64
Mekens,15,35
Patep,30,44
Suya,15,31
Santiago del Estero Quichua,20,25
Izi-Ezaa-Ikwo-Mgbo,29,40
Principense,22,31
Ngomba,19,27
Yom,25,38
Wayana,9,16
Lemeting,19,25
Mogholi,24,29
Embera-Baudo,21,33
Eastern Panjabi,50,73
Yidiny,13,16
Ejagham,21,32
Suruaha,18,23
Malayo,20,27
Irantxe-Munku,21,39
Toro So Dogon,21,42
Aja (Benin),28,45
Ormuri,25,31
Yuchi,38,49
Murle,20,34
Jere,24,44
Barasana-Eduria,11,17
Sebat Bet Gurage,35,42
Pwo Northern Karen,23,52
Ignaciano,21,25
Timne,17,30
Luvale,22,36
Kuy,22,47
Kako,33,50
Bondo,21,27
Northwest Gbaya,30,53
Kwoma,24,31
Romanian,22,32
Igo,23,33
Nizaa,58,90
Tulu,23,35
Baoule,21,37
Kayabi,14,26
Tagalog,18,28
Kabiye,24,47
Sherbro,24,31
Russian,33,38
Ngombale,37,59
Ngandyera,30,37
Kambera,19,29
Thai,21,45
Mbe,26,37
Callawalla,26,32
Lusi,18,28
Zo'e,14,26
Waimaha,11,25
Cayubaba,17,33
Matumbi,15,23
Mam,33,43
Lingala,15,22
Huarijio,12,26
Bagirmi,29,48
Yucuna,16,21
Sango,26,42
Bulu (Cameroon),24,36
German,23,39
Chipaya,41,51
Makaa,30,55
Oro Win,12,18
Northern Dong,20,27
Northern Haida,46,49
Lambayeque Quechua,16,19
Hdi,37,41
Bangolan,27,40
Modern Greek,21,26
Vute,30,59
French,21,37
Cashibo-Cacataibo,15,21
Vai,28,43
Anii,23,36
Toposa,17,27
Maasina Fulfulde,27,37
Ogbia,24,34
San Miguel El Grande Mixtec,15,25
Masai,21,43
Somali,30,52
Jarawa (Nigeria),28,39
Akan,18,31
Egyptian Arabic,58,67
Diriku,23,28
Buginese,19,25
Southern-Coastal Tsimshian,38,41
Kazym-Berezover-Suryskarer Khanty,19,32
Cofan,30,35
Boikin,17,25
Karaja,9,24
Barbareno,34,40
Yine,16,26
Guambiano,18,24
Kurukh,46,68
Northern Lushootseed,33,37
Xokleng,19,37
Laz,27,32
Lugbara,26,39
Northern Puebla Nahuatl,16,20
Aproumu Aizi,24,33
Cherepon,26,38
S'gaw Karen,27,36
Batak Toba,16,21
Tunica,17,24
Karadjeri,17,20
Nangikurrunggurr,20,28
Thavung,22,72
Shawi,14,18
Yanomamo,12,33
Kxoe,95,120
Luiseno,21,26
Chamorro,20,26
Angami Naga,37,43
Wantoat,14,21
Tsuvadi,38,52
Minica Huitoto,18,24
Chokri Naga,34,39
Iloko,17,21
Mba,24,31
Palikur,14,24
Yemba,21,35
Tieyaxo Bozo,19,36
Malayalam,30,43
Moseten-Chimane,23,39
Kman,34,50
Western Maninkakan,20,27
Gujarati,35,60
Island Carib,16,27
Tulishi,37,59
Khasi,21,29
Borana-Arsi-Guji Oromo,26,36
Skou,13,23
Wapishana,17,25
Balanta-Ganja,33,50
Baka (Sudan),36,46
Dupaninan Agta,15,20
Akpes,21,34
Sissano,37,46
Alyawarr,25,32
Tipai,25,34
Iu Mien,33,41
Kunimaipa,15,20
Kui (India),20,39
Yuchi,38,64
Weh,37,47
Southern Ma'di,47,59
Nama (Namibia),32,41
Sundanese,19,26
Lamnso',26,45
Even,17,27
Crow,10,23
Kupsabiny,14,26
Maybrat-Karon,11,16
Chamacoco,21,37
Purepecha,33,39
Kharia,31,45
Ravula,23,39
Kwasio,46,54
Cubeo,11,23
Wangaaybuwan-Ngiyambaa,15,18
Central Aymara,36,42
Cayubaba,17,33
Nupe-Nupe-Tako,25,38
Sakha,22,34
Trumai,18,24
Nawdm,21,35
Acheron,18,38
Abipon,15,20
Bench,29,40
Wawa,30,49
Nganasan,20,29
Dahalo,54,59
Kalkutung,20,23
Tsotso,19,31
Xiriana,19,24
Seneca,11,19
Plateau Malagasy,21,25
Gwandara,32,52
West Central Banda,31,46
Bakairi,16,28
Lengola,24,32
Ewe,26,40
Tlachichilco Tepehua,24,34
Pottangi Ollar Gadaba,22,34
Bongo,18,29
Bashkir,27,38
Copainala Zoque,26,32
Tamnim Citak,14,19
Arbore,49,59
Kuria,15,22
Chumburung,21,30
Teke-Kukuya,21,28
Northern Uzbek,24,30
Bench,46,56
Ache (Tupian),11,21
Lakota,28,36
Western Arrarnta,26,29
Ndogo,29,38
Awngi,30,39
Katcha-Kadugli-Miri,39,61
Corongo Ancash Quechua,18,24
Tzotzil,21,26
North Junin Quechua,19,25
Tehuelche,25,31
Nkonya-Nkami,20,34
Sukuma,38,57
Krongo,40,62
Ashaninka,15,19
Alladian,25,36
Pangwa,23,35
Tamnim Citak,11,17
Aikana,15,25
Lyele,21,34
Kuku-Yalanji,13,16
Bats,35,45
Barbareno,38,44
Guajajara,15,22
Uru-Eu-Wau-Wau,14,26
Capanahua,16,24
Toba,21,28
Hokkaido Ainu,11,16
Yalunka,19,33
Pai Tavytera,15,27
Izi-Ezaa-Ikwo-Mgbo,27,38
Fe'fe',17,25
Galibi Carib,16,28
Fwai,19,35
Bubia,25,39
Katcha-Kadugli-Miri,23,32
Ibani,25,38
Ticuna,18,38
Cofan,27,37
Nyole,24,36
Northern Yukaghir,20,26
Avatime,28,50
Ngangam,22,39
Indonesian Bajau,26,32
Vanimo,12,28
Namia,9,15
Dafla,15,24
Telefol,17,27
Tigon Mbembe,99,116
Samo,12,18
Mumuye,23,34
Reunion Creole French,30,42
Ndonga,25,30
Cupeno,27,38
Quechan,28,38
Chiquihuitlan Mazatec,26,38
Khasi,19,28
Bum,37,47
Anfillo,38,48
Jaad-Badyara,25,43
Akuntsu,11,22
Duruma,40,47
Tiagbamrin Aizi,24,32
Guerrero Amuzgo,25,37
Ulwa,22,28
Ticuna,15,33
Waiwai,14,20
Apatani,24,37
Texistepec Popoluca,19,29
Kangri,29,41
Baoule,16,23
Beja,21,26
Lagwan,34,41
Awngi,28,35
Saxwe Gbe,24,38
Lega-Shabunda,18,38
Harari,25,34
Isebe,9,23
Guarayu,14,26
Matbat,15,20
Mongo,45,56
Kistane,34,41
Nyang'i,18,25
Kuwaataay,20,34
Nomaande,14,30
Cross River Mbembe,28,37
Cebaara Senoufo,22,38
Dar Fur Daju,24,30
Ncane,17,41
Hangaza,23,35
Gujari,32,50
Sao Paulo Kaingang,13,27
Lyele,24,44
Jennu Kurumba,26,33
Faiwol,12,20
Moklen,19,46
Kanga,53,75
Krikati-Timbira,11,26
Phalura,30,40
A-Pucikwar,25,35
Tohono O'odham,19,24
Maba (Chad),22,29
Dera (Nigeria),24,35
Kamwe,26,35
Jaqaru,36,42
Chimariko,33,42
Korra Koraga,21,34
Bemba (Zambia),15,25
Hixkaryana,18,23
Tuvinian,20,29
Kamasau,23,29
Adang,18,40
Kabiye,22,47
Awiyaana,11,20
Ife,19,34
Matses,15,21
Yaoure,23,45
Southern Birifor,25,52
South Nuaulu,12,17
Sentani,10,17
Bodo Gadaba,21,40
Boro (Ethiopia),16,25
Wapishana,17,29
Eastern Mari,25,34
Tehuelche,28,35
Fuliiru,25,35
Katcha-Kadugli-Miri,22,27
Tikar,27,46
Yala,28,38
Inor,40,47
Chukchi,15,22
Atayal,19,26
Tupari,14,29
Dagik,16,26
Nyankole,20,28
Alamblak,18,25
Yoruba,18,29
Iyo'wujwa Chorote,16,21
Mbabaram,20,24
West Coast Bajau,17,23
Liberia Kpelle,32,49
Kinnauri,31,46
Manya,18,27
Murrinh-Patha,21,25
Bakairi,16,30
Gikyode,29,51
Kistane,34,41
Piraha,8,11
Kaxuiana,12,18
Cuvok,27,29
Cuiba,17,25
Ewondo,26,34
Beng,24,49
Kamayura,14,26
Soqotri,28,34
Moroccan Arabic,74,78
Dera (Indonesia),11,17
Ashaninka,14,22
Alabama,14,17
Bissa,23,41
Xavante,11,24
Leco,24,30
Nigeria Mambila,25,43
Shwai,25,38
Kasem,21,45
Paraguayan Guarani,18,30
East Kewa,15,20
Breton,25,45
Hausa,33,43
Carijona,14,21
Bekwarra,23,36
Zaiwa,21,32
Para Gaviao,11,21
Baga Sitemu,18,26
Limbum,23,41
Katcha-Kadugli-Miri,41,63
Gen,27,44
Eastern Cham,21,30
Àhan,26,43
Aringa,35,49
Quiotepec Chinantec,26,41
Abau,9,14
Yawalapiti,17,21
Western Farsi,24,30
Sa'ban,38,46
Mwotlap,15,22
Sidamo,25,35
Central Mazahua,45,60
Paez,33,49
Araona,19,23
Vietnamese,21,39
Morokodo,42,54
Gwandara,35,64
Upper Chehalis,30,34
Siwi,26,38
Adzera,18,25
Japanese,15,20
Chiquitano,14,26
Papantla Totonac,20,26
Tundra Nenets,26,34
Rikbaktsa,14,28
Nisga'a,32,42
Wyandot,11,17
Mullukmulluk,14,19
Ma'di,24,38
Ocaina,27,38
Tunia,24,40
Korean,21,32
Ossetian,30,39
Tipai,25,34
Godie,26,42
Lese,29,42
Kurukh,31,56
Bari (Chibchan),10,22
Sudanese Arabic,54,62
Dan,20,48
Itelmen,27,32
Gaam,24,33
Bankon,26,37
Mbay,22,44
Tamambo,16,21
Izi-Ezaa-Ikwo-Mgbo,40,51
Yavitero,17,21
Lango (Sudan),16,32
Mpade,30,40
Ngemba,29,40
Ekari,10,15
Lenakel,15,21
Rukai,23,27
Gbaya-Bossangoa,29,45
Chuvash,21,30
Northern Grebo,19,36
Selee,18,33
Kashmiri,28,56
Baniwa do Icana,18,26
Giryama,40,47
Lamang,37,41
Ache (Tupian),22,34
Yine,16,26
Nez Perce,26,36
Hungarian,26,40
Kabardian,49,56
Mapoyo,12,19
Giryama,40,47
Savara,19,30
Nama (Namibia),19,33
Dizin,24,30
Bafut,21,49
Pacahuara,16,20
Ngad'a,21,27
Tangkhul Naga,27,40
Panoan Katukina,15,19
Taos Northern Tiwa,26,38
Piraha,8,11
Tagalog,18,23
Western Xwla Gbe,29,45
North Giziga,29,37
Liberia Kpelle,21,45
Kikuyu,18,32
Bilin,31,38
Lijili,29,48
Urubu-Kaapor,15,26
Keliko,36,45
Lake Miwok,29,39
Pokoot,17,39
Tukang Besi North,24,29
Nimboran,12,18
Ndamba,19,24
Kamba (Kenya),13,31
Northern Kurdish,30,47
Waura,16,26
Seneca,11,27
Nootka,37,42
Tulu,24,37
Guayabero,16,22
Khasi,27,40
Burarra,16,21
Salasaca Highland Quichua,23,26
Northern Pomo,29,39
Toaripi,8,14
Kota (India),23,34
Kako,33,47
Finnish,25,42
German,22,41
Bimoba,22,44
Manange,30,45
Kutep,28,46
Woun Meu,19,33
Kituba (Congo),17,22
Makurap,10,20
South Bolivian Quechua,31,36
Wobe-We Northern,15,48
