language,consonants,phonemes
Bomitaba,16,28
Yawalapiti,17,21
Sango,26,44
Jere,24,44
Straits Salish,36,43
Acoli,17,29
Tocho,15,27
Muinane,22,28
Paez,33,49
Catalan,27,39
Hupda,20,29
Logba,25,35
North Marquesan,12,22
Tohono O'odham,19,29
Sissala of Burkina Faso,22,51
Baka (Cameroon),25,38
Paez,29,39
Kadiweu,23,31
Irish,44,68
Fasu,11,21
Yuchi,38,64
Copainala Zoque,20,26
Tangkhul Naga,27,40
Iraqw,33,45
Akoose,18,32
Anyin,17,36
Alabama,15,21
Matses,15,21
Gbaya-Mbodomo,28,38
Ngad'a,21,27
Guambiano,20,25
Romanian,22,32
Makasar,18,23
Longto-Voko,20,31
Croatian,25,36
Northern Nuni,21,54
Xingu Asurini,16,27
Dangaleat,21,28
Rama,19,28
Ga,29,41
Izon,19,37
Xamtanga,23,30
Gaviao Do Jiparana,19,29
Mesqan,34,41
Tuvinian,21,37
Yil,12,23
Iloko,17,21
Brao,22,31
Masalit,31,45
Iu Mien,33,41
Naga Pidgin,30,47
Abau,9,14
Crow,10,23
Jinghpaw,25,30
Tapirape,13,23
Gen,25,40
Vaagri Booli,23,37
Maijiki,14,20
Siwi,26,38
Hdi,37,41
Igbo,28,36
Mudhili Gadaba,19,31
Kabardian,49,56
Tundra Nenets,26,34
Kohumono,28,38
Samo,12,18
Javanese,21,29
Tenetehara,14,21
Binumarien,11,16
Tamasheq,22,43
Quileute,33,37
Khasi,19,28
Loniu,16,23
Tem,25,36
North Bolivian Quechua,25,28
Waimaha,11,25
Thai,21,45
Ejagham,21,32
Chuvash,30,39
Mufian,17,22
Adangme,23,39
Suya,15,31
Piraha,8,11
Cameroon Mambila,20,35
Resigaro,32,37
Somali,30,52
Central Khmer,21,42
Pilaga,18,22
Pengo,22,32
Arikapu,11,25
Epena,17,31
Tulishi,37,59
Kenyang,21,41
Hiligaynon,20,25
Alawa,22,26
Lama (Togo),17,53
Samba Leko,22,34
Dimli,30,44
Ibani,25,38
Chuave,12,17
Beja,21,26
Koyraboro Senni Songhai,15,24
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Vame,38,46
Bakoko,26,33
Sabane,11,16
Western Highland Chatino,16,25
Michif,25,41
Iyive,53,64
Carijona,14,21
Tigak,12,17
Wik-Mungkan,13,18
Kinnauri,31,46
Ashe,24,36
Beembe,19,41
Luyi,17,22
Sauria Paharia,24,34
Yanomami,12,33
Bumbita Arapesh,15,22
Yaminahua,14,22
Swedish,18,35
Adioukrou,21,32
Tunia,24,40
Darma,34,42
Bangolan,27,40
Awutu,30,50
Hausa,25,31
Pacahuara,16,20
Ngombale,37,59
Ke'o,24,30
Kwaza,29,45
Marathi,42,55
Tiwi,22,26
Anii,23,36
Chuanqiandian Cluster Miao,46,56
Kwami,28,40
Shall-Zwall,14,18
Murui Huitoto,14,20
Tuvinian,20,29
Maxakali,10,20
Basa (Cameroon),29,41
Southern Ma'di,47,59
Norwegian Bokmal,27,48
Brokskat,31,41
Burun,19,38
Cebaara Senoufo,24,43
Russian,33,38
Mende (Sierra Leone),23,34
Yawanawa,15,19
Chimariko,33,42
Shabo,28,43
Nangikurrunggurr,20,28
Koreguaje,18,30
Giryama,40,47
Siksika,13,25
Guajajara,14,21
Sebat Bet Gurage,39,45
Gwandara,35,64
Belanda Viri,28,43
Nepali Kurux,34,39
Nugunu (Cameroon),24,35
Kabardian,49,56
Ncane,17,41
Yessan-Mayo,16,20
Mofu-Gudur,35,40
Choctaw,15,21
Pulaar,28,38
Vietnamese,22,36
Navajo,31,47
Pinyin,42,66
Namia,9,15
Anfillo,38,48
Kharia,31,45
Northwestern Kolami,21,34
Mandarin Chinese,25,32
Karok,16,27
Tsuvadi,38,52
Nigerian Pidgin,23,32
Malayo,20,27
Lavukaleve,15,20
Totontepec Mixe,14,23
Zande,24,32
Krongo,40,62
Koasati,15,25
Pichis Asheninka,22,30
Wubuy,19,23
Eten,63,74
Burushaski,38,43
Tupuri,28,56
Aewa,17,27
Kituba (Congo),17,22
Kuruaya,18,28
Moseten-Chimane,23,39
Toura (Cote d'Ivoire),21,39
Koyra Chiini Songhay,23,43
Wolaytta,38,48
Nawdm,21,35
Betta Kurumba,22,37
Tunica,17,24
Quechan,28,38
Kunimaipa,15,20
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Gbaya-Mbodomo,28,37
Lithuanian,36,52
Machiguenga,18,27
North Giziga,29,37
Buamu,17,28
Friulian,25,39
Tocantins Asurini,11,16
Kuvi,28,47
Iaai,33,52
Hopi,31,49
Northern Haida,46,49
Central Khmer,21,42
Awing,39,56
Chopi,61,68
Hokkaido Ainu,12,17
Achuar-Shiwiar,15,27
Kamba (Kenya),13,31
Dupaninan Agta,15,20
Moseten-Chimane,26,38
Chimila,16,36
Chiquihuitlan Mazatec,26,38
Ebang,27,34
Eastern Mari,19,27
Waris,13,22
Atayal,19,27
Akan,28,60
Lisu,25,39
Pangwa,23,35
Moroccan Arabic,74,78
Balti,35,53
Juma,12,24
Otoro,30,44
Andoque,11,35
Wolof,38,54
Tikar,27,46
Glavda,34,43
Somali,22,32
Shona,37,42
Selkup,18,34
Aklanon,17,20
Central Mazahua,45,63
Biak,14,24
Wawa,30,49
Batak Karo,16,24
A-Pucikwar,16,24
Sayula Popoluca,19,25
Suya,13,28
Yuki,24,30
Awngi,30,39
Kuria,15,22
Garo,16,21
Aleut,24,27
Digo,41,48
Straits Salish,35,40
Kol (Cameroon),28,55
Rendille,21,33
Abua,27,40
Tawallammat Tamajaq,23,37
Klao,11,27
Bissa,23,41
Mbo (Cameroon),20,31
Awadhi,37,45
Nisga'a,32,42
Soninke,24,39
Mundang,37,67
Chiquihuitlan Mazatec,25,33
Loma (Liberia),21,51
Sursurunga,15,21
Ningil,14,21
Finnish,17,25
Loko,18,25
Nobiin,16,21
Yora,14,22
Vute,30,59
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Soninke,28,50
Tee,23,38
Hopi,22,28
Bora,17,31
Candoshi-Shapra,21,27
Tehuelche,25,31
Southern Yukaghir,20,32
Kok Borok,25,34
Dahalo,54,59
Shina,35,48
Tinputz,12,26
Biak,14,19
Toda,38,53
Katcha-Kadugli-Miri,41,63
Toba,18,26
Waura,16,26
Amharic,30,37
Chokri Naga,34,39
Sedang,41,55
Ekpeye,24,37
Yemba,21,35
Gbaya-Bossangoa,31,45
Masai,19,28
Mam,33,43
Yine,16,26
Nkonya-Nkami,20,34
Aari,26,36
Zimbabwean Ndebele,61,68
Yana,22,30
Abipon,13,23
Avar,44,49
Gourmanchema,20,33
Muniche,22,27
Guahibo,17,29
Wapishana,17,29
Even,18,36
Tigre,26,33
Ulwa,22,28
Kgalagadi,43,53
Abure,20,36
Tetum,14,19
Bakaka,15,31
Parakana,12,17
Cubeo,11,17
Bella Coola,28,31
Mbe,26,37
Eggon,30,42
Hainyaxo Bozo,20,34
Western Cham,21,32
Kalanga,62,71
Ache (Tupian),22,34
Kota (India),23,28
Lele (Guinea),19,28
Tatuyo,11,17
Bulgarian,36,42
Tunen (Retired),17,26
Guambiano,18,24
Ga,24,38
Bambara,20,43
Dafla,16,27
Beria,21,33
Kwak'wala,42,48
Tiruray,16,22
Northern Lushootseed,33,37
Toba,21,28
Belize Kriol English,22,35
Antigua and Barbuda Creole English,24,37
Pangwa Naga,23,29
Moseten-Chimane,23,41
Chamorro,30,36
Che,30,57
Ngemba,29,40
Chiripa,17,29
Warao,11,21
Galibi Carib,9,15
Irantxe-Munku,21,43
Trumai,23,29
Northern Paiute,14,24
Chechen,32,44
Banda-Ndele,32,45
Vanimo,12,28
Moken,22,32
Yanomamo,11,32
Sango,26,37
Grass Koiari,11,16
Hills Karbi,28,39
Towa,39,61
Chumburung,21,30
Paiwan,22,26
Guarayu,14,26
Kuanyama,26,33
San Miguel El Grande Mixtec,19,32
Awa-Cuaiquer,16,26
Au,10,17
Toura (Cote d'Ivoire),19,50
Atayal,19,26
Yukpa,12,18
Kusunda,32,38
Bambassi,23,36
Wichi Lhamtes Nocten,23,28
Afade,27,36
Tumtum,39,55
Lotha Naga,35,43
Southern Tiwa,26,41
Nanti,18,27
Bambara,21,35
Eastern Bolivian Guarani,12,24
Senara Senoufo,19,51
Kawaiisu,25,31
Wayana,9,16
Upper Chehalis,30,34
Vengo,56,82
Paraujano,13,25
Papantla Totonac,20,26
Gujari,32,50
Kare (Central African Republic),30,57
Gujari,35,54
Pero,18,30
Waimaha,10,22
Kharia,31,41
Armenian,30,36
Gagnoa Bete,23,51
Bengali,29,43
Southern Sama,17,23
Para Gaviao,11,21
Ut-Main,36,56
Hupda,19,34
Halkomelem,32,47
Degema,24,36
Mwali Comorian,19,24
Murrinh-Patha,21,25
Marghi Central,30,34
Irantxe-Munku,21,39
Shawnee,13,19
Tupinamba,13,25
Sanskrit,37,45
Akuntsu,11,22
Mbo (Cameroon),21,36
Ngambay,18,34
Jamsay Dogon,37,60
Oko-Eni-Osayen,18,30
Bouyei,24,38
Xerente,13,27
West Makian,17,23
Gbaya (Sudan),41,56
Suena,13,18
Adzera,18,25
Deni,18,22
Mbya Guarani,14,26
Ngiemboon,19,30
Langi,32,52
Nez Perce,26,36
Para Arara,11,17
Portuguese,23,38
Kwaza,19,35
Malayalam,30,43
Mangbetu,36,47
Amanab,14,19
Pular,28,38
Bafaw-Balong,27,47
Reunion Creole French,30,42
Aleut,30,36
Saliba (S\'alivan),22,32
Bimoba,22,44
Batanga,20,31
Dobu,19,24
Tamambo,16,21
Kistane,34,41
North Azerbaijani,24,33
Arbore,49,59
Jaunsari,34,51
Sebat Bet Gurage,33,39
Afitti,17,26
Mono (Cameroon),35,62
Ntomba,23,30
Attie,24,47
Burji,26,36
Teen,28,38
Ambonese Malay,18,23
Yanomami,13,34
Nomatsiguenga,16,25
Kaingang,11,16
Eyak,32,45
Tira,26,42
Sanuma,10,31
Nimboran,12,18
Khmu,23,41
Pana (Central African Republic),34,66
Waimaha,11,23
Ndzwani Comorian,32,39
Rundi,22,29
Japanese,15,20
Lealao Chinantec,28,35
Adamawa Fulfulde,29,39
Western Cham,24,35
Cogui,24,36
Larantuka Malay,19,25
Gbagyi,20,26
Murle,20,34
Gwandara,28,46
Korean,22,40
Aikana,22,32
Tatana,17,21
Toba,20,28
Kirghiz,20,36
Breton,25,42
Luo (Kenya and Tanzania),23,32
Japreria,14,20
Pagibete,42,51
Gidar,28,38
Kaxuiana,12,18
Tabasco Chontal,25,37
Ngizim,34,40
Chamorro,20,26
Wuzlam,34,42
Bhele,19,28
Karitiana,11,25
West Coast Bajau,17,23
Lengola,24,32
Taushiro,12,17
Kita Maninkakan,19,33
Mapudungun,22,28
Bench,29,40
Korean,21,32
Suruaha,18,23
Lamang,37,41
Komo (Sudan),23,28
Yavitero,17,21
Awara,19,25
K'iche',22,32
Seneca,11,19
Tofin Gbe,23,41
Southern Sierra Miwok,15,21
Kamwe,26,35
Central-Eastern Niger Fulfulde,27,37
Beng,24,49
Yucuna,16,21
South Efate,15,20
Barbareno,34,40
Kituba (Democratic Republic of Congo),15,22
Central Pashto,31,38
Sa'ban,19,26
Northern Uzbek,24,30
Mungbam,24,36
South Wa,34,77
Ucayali-Yurua Asheninka,24,32
Sundanese,19,26
Eastern Pahari,27,39
Nyeu,20,40
Giryama,40,47
Jebero,17,21
Eastern Tamang,19,29
Lugbara,27,42
Manam,13,18
Kuo,29,56
Mundani,23,41
Kashmiri,27,55
Kwese,16,25
Bambalang,34,57
Kambera,19,29
Kodava,27,52
Guaja,12,24
Daba,36,47
Krenak,22,35
Selepet,15,21
Mapoyo,12,19
Amarakaeri,15,33
Wan,21,36
Ejagham,20,27
Manado Malay,19,25
Pemono,12,19
Mocovi,21,29
Njyem,20,42
Igbo,43,59
French,21,37
Sochiapam Chinantec,18,39
Uduk,23,28
Jita,17,29
Phalura,30,40
Korafe-Yegha,19,24
Chrau,20,33
Guinea Kpelle,24,39
Dime,53,73
Kiowa,22,42
Maranao,13,17
Quiotepec Chinantec,26,41
Awngi,28,39
Nyahkur,26,50
Kunimaipa,15,20
Lakota Dida,27,57
Itonama,19,25
Fur,19,30
Eastern Mari,25,34
Mingrelian,30,35
Kuy,22,47
Dhuwal,20,23
Wongo,15,24
Kalabari,22,43
Tlingit,43,48
Koyraboro Senni Songhai,33,48
Moru,26,38
Bullom So,22,36
Vietnamese,21,39
Aproumu Aizi,24,33
Ngas,30,44
Northern Frisian,23,42
Surui,19,29
S'gaw Karen,27,39
Wamey,39,46
Mehinaku,13,23
Ngomba,19,27
Wobe-We Northern,15,48
Halbi,29,42
Callawalla,26,32
Yom,25,38
Matses,15,21
San Mateo del Mar Huave,23,29
Nung (Viet Nam),21,32
Ticuna,18,29
Zayse-Zergulla,27,32
Wangaaybuwan-Ngiyambaa,15,18
Babanki,26,33
Lao,28,40
Bafut,21,49
Ega,27,39
Trio,10,24
Panamint,23,36
Cameroon Mambila,19,25
Ligbi,22,38
Tetum,13,18
Ewe,26,40
Brahui,24,33
Asheninka Perene,18,28
Moseten-Chimane,23,41
Basque,23,28
Yapese,28,44
Nizaa,58,90
Mazanderani,22,29
Mina (Cameroon),39,50
Min Nan Chinese,19,25
Bats,35,45
Djeoromitxi,14,24
Leti (Indonesia),10,22
Satawalese,29,42
Guro,26,57
Siona-Tetete,18,30
Kannada,36,47
Zo'e,14,26
Tigrinya,32,39
Yambeta,18,28
Ossetian,30,39
Kanoe,12,26
Loxicha Zapotec,23,30
Bekwarra,23,36
Baga Sitemu,18,26
Basque,23,28
Yuqui,20,40
Komo (Democratic Republic of Congo),24,35
Limbum,37,52
Lak,60,69
Ngalakan,17,26
Biloxi,12,20
Yerukula,20,38
Gavar,47,55
Siamou,22,41
Akpes,21,34
Bodo (India),15,21
Modern Greek,21,26
Konkani,19,37
Nama (Namibia),19,33
Komo (Sudan),23,31
Ngas,24,36
Tiagbamrin Aizi,24,32
Saxwe Gbe,24,38
Didinga,36,58
Iraqw,33,48
Lusi,18,28
Soo,18,28
Luo (Kenya and Tanzania),23,35
Awiyaana,11,20
Bakairi,16,28
Chipaya,41,51
Xiriana,19,24
Cofan,30,35
Lahu,26,40
Argobba,30,38
Nyabwa,24,44
Huarijio,12,26
Jola-Esulalu,31,51
Apurina,14,40
Machinere,13,18
Tieyaxo Bozo,19,36
Baruga,14,24
Northern Grebo,19,36
Mwan,21,39
Kuot,13,19
Tena Lowland Quichua,21,24
Kotiria,16,24
Huichol,15,25
Ndonga,29,36
Batak Karo,16,21
Pwo Northern Karen,25,37
Galibi Carib,16,28
Harari,25,34
Duruma,40,47
Eastern Low German,23,37
Chamicuro,19,29
Kurukh,46,68
Mundari,21,39
Puri,12,18
Northern Ngbandi,19,31
Itelmen,27,32
Banda Malay,18,23
Yucuna,16,21
Northern Bobo Madare,21,33
Maquiritari,12,26
Muna,28,33
Irula,31,52
Urubu-Kaapor,15,26
Masaaba,51,63
Ngarinyin,18,24
Kambaata,49,59
Gaam,24,33
Ashaninka,14,22
Michoacan Nahuatl,20,25
Gonja,23,39
Jamamadi,11,19
Ayacucho Quechua,14,17
Mundabli,22,38
Kurukh,31,56
Barbareno,38,44
Adioukrou,21,31
Dan,20,48
Nias,19,25
Mbay,22,44
Assamese,22,37
Mewati,30,50
East Kewa,15,20
Maasina Fulfulde,27,37
Tsafiki,16,26
Liko,33,45
Orma,23,33
Nugunu (Cameroon),15,26
Konkomba,21,38
Chepang,18,24
Nandi,13,23
Kwaya,17,29
Uri,16,24
Pech,18,28
Enawene-Nawe,13,25
Saamia,20,34
East Makian,19,24
Russian,33,38
Gude,30,36
Nuer,20,48
Qimant,28,39
Sissano,37,46
Hoti,21,35
Aikana,15,25
Gade Lohar,31,50
Eastern Arrernte,27,30
Cayubaba,17,33
Napo Lowland Quechua,20,23
Amahuaca,14,22
Finnish,25,42
Mekens,16,26
Ma'di,24,38
Salasaca Highland Quichua,24,29
Southeastern Kolami,36,46
Yawa,14,19
North Junin Quechua,19,22
Suba-Simbiti,23,39
Yoruba,18,32
Lango (Uganda),18,40
Principense,22,31
Kayabi,14,24
Kirike,24,36
Nyambo,20,33
Selee,18,33
Arhuaco,16,32
Gamo-Gofa-Dawro,26,36
Wari',15,21
Dagbani,23,31
Koyraboro Senni Songhai,23,37
Caddo,20,23
Wayampi,14,25
Keliko,36,45
Chong of Chanthaburi,21,40
Yoruba,18,29
Nootka,37,47
Tz'utujil,25,35
Coeur d'Alene,40,48
Dagik,16,26
Gwandara,32,52
Nootka,37,47
Archi,81,91
Bafia,27,51
Wayampi,14,26
Tol,22,28
Timne,17,25
Tacana,18,22
Mori Bawah,22,27
Wu Chinese,29,41
Usarufa,17,22
Rukai,23,27
Budu,31,43
Lukpa,17,37
Tagwana Senoufo,23,45
Italian,23,30
Apinaye,14,49
Tupari,14,29
Lak,60,69
Gelao,31,43
Tulu,23,35
Comox,37,42
Kupang Malay,19,25
Matbat,15,20
Jola-Fonyi,19,29
Wichita,21,29
Iaai,36,52
Inor,39,45
Guahibo,17,35
S'gaw Karen,27,36
Tariana,23,38
Apinaye,13,30
Sandawe,47,54
Wayuu,14,20
Kom (Cameroon),59,75
Ajyininka Apurucayali,20,26
Barain,28,41
Central Bai,18,29
Cholon,15,20
Lese,29,42
Fuliiru,24,36
Cupeno,27,38
Siona-Tetete,18,30
Andoque,11,26
Chickasaw,16,25
Egyptian Arabic,27,35
Mundari,33,54
Kashmiri,27,56
Wahgi,17,23
Cherepon,26,38
Guato,17,25
Abidji,21,38
Tsou,15,21
Nyole,24,36
Gadsup,9,15
Resigaro,30,35
Mpade,30,40
T'apo,20,25
Belanda Bor,25,38
Embera-Chami,16,28
Guerrero Amuzgo,25,37
Xhosa,75,84
Southern Nambikuara,25,43
Iban,19,25
Libyan Arabic,34,50
Kuvi,22,37
Satere-Mawe,12,27
Polish,31,37
Narim,22,34
Swahili,31,36
Shanga,22,37
Sa'ban,38,46
Ndogo,29,38
Kemezung,20,34
Anuak,19,47
Ida'an,17,23
Luo (Kenya and Tanzania),26,38
Bororo,13,20
Ngwe,24,38
Ahanta,24,40
Kekchi,21,26
San Mateo del Mar Huave,18,24
Manchu,18,25
Mochi,20,25
Bandi,23,48
Afrikaans,16,39
Makaa,30,55
Bondo,21,27
Sanuma,11,24
Lyele,24,44
Galibi Carib,11,17
Wichita,21,29
Fipa,20,35
Central Siberian Yupik,32,36
Eastern Panjabi,32,51
Chachapoyas Quechua,15,18
Bole,28,38
Wubuy,19,24
Bulu (Cameroon),24,36
Yagua,11,23
South Central Dinka,20,60
Kabuverdianu,21,28
Southern-Coastal Tsimshian,38,41
Ambele,38,51
Farefare,20,30
Bakaka,19,34
Pokoot,17,39
Umotina,12,20
Seri,17,25
Bamenyam,39,50
Island Carib,17,29
Pattani,38,44
Garrwan,19,22
Mundari,32,37
Anufo,45,59
Bambara,32,58
Hausa,31,38
North Junin Quechua,19,25
Yanomamo,12,33
Limbum,23,33
Efik,13,20
San Miguel El Grande Mixtec,15,25
Northern Pomo,29,39
Yansi,17,42
Machame,33,46
Aguaruna,12,20
Comanche,12,18
Guinea Kpelle,27,35
Faiwol,12,20
Alyawarr,25,32
Eastern Cham,21,30
Antakarinya,17,23
Esimbi,29,37
Tamil,32,43
Ngiti,44,56
Sissala of Burkina Faso,24,42
Ashaninka,15,19
Minangkabau,23,33
Kalaallisut,19,22
Chuvash,21,30
Hindi,37,58
Lake Miwok,29,39
Galibi Carib,9,15
Karadjeri,17,20
Nivacle,22,28
Siwu,20,37
Tzotzil,21,26
Ingush,35,48
Even,17,27
Lumun,17,35
Kofyar,23,36
Toro So Dogon,16,28
Sao Paulo Kaingang,13,27
Kalaallisut,32,38
Puinave,8,19
Mossi,17,43
Bade,33,46
Diriku,23,28
Northern Toussian,16,35
Tarok,27,37
Gwandara,28,48
Lambayeque Quechua,16,19
Yagaria,14,23
Dutch,24,39
Konni,31,49
Katcha-Kadugli-Miri,22,27
Seneca,11,27
Siar-Lak,15,22
Ticuna,18,38
Yanomamo,12,19
Engenni,20,33
Yine,16,26
Skou,13,23
Hawaiian,8,13
Aragonese,33,45
Hausa,32,45
Waama,13,41
Ewe,27,42
Anyin Morofo,31,49
Bora,29,41
Dyirbal,13,16
Nafaanra,25,44
Mongo,45,56
Luvale,22,36
Loma (Liberia),28,42
Shuswap,37,44
Northeast Maidu,18,24
East Taa,130,161
Cha'palaa,24,28
Orokaiva,12,17
Ekari,10,15
Maay,22,32
Telugu,47,68
Lakkia,31,59
Mayogo,33,46
Xipaya,14,23
Bukusu,20,30
Amahuaca,15,23
Igbo,46,65
Southeastern Pomo,27,38
Aja (Sudan),38,48
Dizin,24,30
Mawa (Chad),24,33
Soninke,34,52
Zhenkang Wa,27,49
Tarok,26,32
Sindhi,44,54
Sumi Naga,35,46
Kariri-Xoco,14,21
Washo,26,32
Bassari-Tanda,21,30
Lagwan,34,41
Sekpele,21,33
Keiga,37,59
Arabela,11,18
Hadza,57,62
Lambadi,24,34
Kpan,24,34
Gbaya-Bossangoa,29,45
Mogholi,24,29
Tunica,18,25
Southern Bobo Madare,19,38
Iloko,17,23
Lambadi,30,48
Alamblak,18,25
Moklen,19,46
Koorete,51,61
Mato Grosso Arara,19,33
Spanish,20,25
Baga Koga,17,25
Maranunggu,19,24
Baniva de Maroa,17,25
Niellim,26,59
Karok,27,41
Thado Chin,23,31
Copainala Zoque,16,22
Hakka Chinese,16,22
Nhengatu,19,23
Lower Grand Valley Dani,12,24
Mapudungun,20,26
Northern Conchucos Ancash Quechua,17,23
Hoava,16,21
Mian,13,25
Zay,23,37
Kaingang,13,27
Mada (Nigeria),23,41
Duruwa,21,31
Mescalero-Chiricahua Apache,31,51
Nigerian Fulfulde,28,38
Wayuu,28,46
Norwegian Bokmal,22,46
Chibcha,16,22
German,23,39
Movima,19,29
Sinhala,22,36
Tshangla,32,37
Deg,22,52
Amharic,52,59
Holoholo,17,26
Umbundu,20,30
Jamamadi,11,15
Northern Haida,47,50
Haya,19,29
Ikpeng,12,18
Koyaga,29,43
Kwanja,21,43
Yeyi,77,90
Mbukushu,22,29
Apurina,14,34
Min Dong Chinese,14,21
Border Kuna,16,21
Temein,18,25
Waima,9,14
Secoya,14,26
Tolowa-Chetco,29,44
Hindi,40,61
Gwandara,28,48
Ravula,23,39
Canela-Kraho,13,29
Bhili,35,62
Nara,17,22
Tamnim Citak,14,19
Yidiny,13,16
Trumai,18,24
Kwoma,24,31
Yala,28,38
Santali,35,46
Akawaio,13,23
Tiwi,14,18
Koho,27,37
Halh Mongolian,21,33
Ngangam,22,39
Doyayo,22,48
Ignaciano,15,19
Akawaio,10,21
Sui,47,54
Dagbani,23,29
Reel,20,63
Western Arrarnta,26,29
Kunjen,23,28
Emai-Iuleha-Ora,27,48
Bribri,18,27
Alawa,23,28
Denya,22,30
Tahaggart Tamahaq,25,37
Kwoma,24,31
Barain,32,44
Ngas,32,43
Legbo,38,53
Palor,26,43
Kathmandu Valley Newari,24,32
Ukrainian,24,30
Krikati-Timbira,11,26
Ngandyera,30,37
Karamojong,21,66
Zaparo,14,22
Komi-Zyrian,26,33
Limbum,22,35
Corongo Ancash Quechua,18,24
Wa'ikhana,12,24
Modern Greek,21,26
Mambwe-Lungu,19,36
Selaru,14,19
Fe'fe',23,44
Tatuyo,11,17
Galician,21,28
Qawasqar,18,24
Maltese,45,55
Izi-Ezaa-Ikwo-Mgbo,40,51
Gujarati,35,60
Ndai,32,57
Ignaciano,21,25
Oku,18,29
Ache (Tupian),11,21
Mbuko,34,45
Lithuanian,36,47
Arhuaco,15,21
Thavung,20,47
Tigre,47,54
Chukchi,15,22
Chamacoco,21,37
Kuku-Yalanji,13,16
Tanacross,35,54
Bassa,22,36
Luiseno,21,26
Tagalog,18,28
Yue Chinese,20,25
Buol,17,23
Eastern Ojibwa,16,27
Karo (Brazil),14,25
Wambon,16,26
Cashinahua,15,23
Andoa,15,25
Serrano,33,42
Wolof,26,40
Central Mazahua,45,60
Chonyi-Dzihana-Kauma,40,47
Yulu,35,42
Akan,18,31
Irula,23,30
Jungle Inga,13,16
Angolar,22,36
Gen,27,44
Eastern Panjabi,50,73
Aneityum,21,26
Nigerian Fulfulde,47,57
Yameo,10,18
Mor (Bomberai Peninsula),14,19
Tangale,40,60
Juruna,18,28
Akurio,10,24
Chol,20,26
Yagua,11,23
