language,consonants,phonemes
Nawuri,29,40
Koonzime,22,52
Lele (Chad),23,36
Kwoma,24,31
Atayal,19,26
Waimiri-Atroari,16,27
Alamblak,18,25
Reunion Creole French,30,42
Modern Greek,21,26
Brokskat,31,41
Masai,21,43
Apiaka,12,22
Mbo (Cameroon),20,31
Chrau,20,33
Amahuaca,14,22
Matis,15,21
Mato Grosso Arara,19,33
Central Nicobarese,16,35
Zhenkang Wa,27,49
Au,10,17
Morisyen,21,30
Ngas,24,36
Luo (Kenya and Tanzania),26,38
Cocama-Cocamilla,11,16
Katcha-Kadugli-Miri,39,62
Italian,23,30
Cha'palaa,24,28
Gwandara,32,52
West Coast Bajau,17,23
Callawalla,26,32
Lingala,15,22
Itonama,19,25
Ese Ejja,18,22
Akan,18,31
Garo,16,21
Burmese,34,50
Sao Paulo Kaingang,13,27
Lithuanian,36,47
Aweti,14,26
Makonde,18,28
Yucuna,16,21
Quechan,28,38
Itelmen,27,32
Amahuaca,14,22
Tariana,23,38
Narim,22,34
Cayubaba,17,33
Baka (Sudan),36,46
Koya,19,24
Igede,24,38
Kwaza,29,45
Movima,18,23
Eggon,30,42
Wahgi,17,23
Northern Conchucos Ancash Quechua,17,23
Ngiti,44,56
Yemsa,25,40
Wuzlam,34,42
Anufo,45,59
Irantxe-Munku,21,39
Sango,26,42
Wa'ikhana,12,24
Juang,24,36
Kwaio,16,21
Jowulu,20,45
Kunimaipa,15,20
Jauja Wanca Quechua,22,27
Tuyuca,11,23
Jamamadi,11,15
Banda Malay,18,23
Krenak,22,35
Kalabari,22,43
Nomaande,14,30
Icelandic,23,39
Lugbara,26,39
Kanga,53,75
Kamasau,23,29
Izi-Ezaa-Ikwo-Mgbo,40,51
Mandarin Chinese,25,32
Tinigua,22,40
Igbo,43,59
Usarufa,17,22
Guinea Kpelle,24,39
Akan,28,60
Phalura,30,40
Batak Karo,16,24
Desano,12,18
Huastec,21,26
Ndzwani Comorian,32,39
Mongo,45,56
Baniwa do Icana,18,26
Yuchi,38,64
Nugunu (Cameroon),15,26
Bororo,15,22
Aja (Benin),23,37
San Mateo del Mar Huave,18,24
Belanda Bor,25,38
Matumbi,15,23
Bakaka,15,31
Karamojong,21,66
Hungarian,50,65
Balti,35,53
Bamunka,23,32
Pai Tavytera,15,27
Abipon,15,20
Mbe,26,37
Berom,22,29
Huallaga Huanuco Quechua,16,22
Hawaiian,9,19
Sharanahua,15,23
Lyele,21,34
Juma,12,24
Pattani,38,44
Manya,18,27
Mapudungun,20,26
Northern Nuni,21,54
Baatonum,17,31
Korean,22,40
Copainala Zoque,26,32
Manado Malay,19,25
Moseten-Chimane,23,41
Cebuano,18,21
Reyesano,18,22
Chiquihuitlan Mazatec,26,38
Kman,34,50
Afrikaans,16,39
Amele,15,20
Pa'o Karen,20,34
Nukak Maku,12,24
Kuku-Yalanji,13,16
Mufian,17,22
Sentani,10,17
Iraqw,33,45
Kenyang,21,41
Karo (Brazil),14,27
Spanish,20,25
Mundari,32,37
Paraguayan Guarani,18,30
Kusunda,32,38
Macuna,10,22
Cabiyari,12,17
Northern Bobo Madare,21,33
Puinave,8,19
Laz,27,32
Cameroon Mambila,20,35
Nyole,24,36
Guajajara,15,22
Tolowa-Chetco,29,44
Gwandara,35,64
Kimaama,20,44
Nizaa,58,90
Tarok,27,37
Cubeo,11,23
Mamainde,14,34
Northern Frisian,23,42
East Taa,130,161
Luchazi,32,42
Chuvash,30,39
Panobo,14,18
Western Niger Fulfulde,27,32
Eastern Panjabi,50,73
Galo,17,29
Apurina,14,34
Kumaoni,31,42
Zaparo,14,22
Eastern Arrernte,27,30
Abure,20,36
Mbum,30,38
Ravula,23,39
Katcha-Kadugli-Miri,23,32
Kuikuro-Kalapalo,14,26
Juruna,18,28
Urali,26,46
Ningil,14,21
Yaminahua,14,22
Saraiki,48,83
Fijian,19,30
Ndai,32,57
Shuar,13,21
Irula,31,52
Natugu (Retired),30,47
Samre or Siem Reap,20,41
Sango,26,37
Kalaallisut,32,38
Minica Huitoto,18,24
Bora,17,31
Jungle Inga,13,16
Iraqw,33,48
Guinea Kpelle,27,35
Hanga,23,29
Yuracare,18,25
Loma (Liberia),21,51
Xipaya,14,23
Shipibo-Conibo,16,24
Ukrainian,24,30
Central Khmer,21,42
Biali,14,27
Kuvi,28,47
Bodo (India),15,21
Fe'fe',23,44
Ikwere,23,46
Kinnauri,31,46
Saamia,20,34
Lusi,18,28
Bakoko,26,33
Oroko,22,29
Kraho,12,46
Lijili,29,48
Siang,13,17
Cebaara Senoufo,24,43
Machame,33,46
Tera,42,48
Luyi,17,22
Gunwinggu,19,24
Akawaio,10,21
Catalan,27,39
Sukuma,38,57
Lenakel,15,21
Central Khmer,21,42
Cebaara Senoufo,22,38
Tamasheq,22,43
Zulu,35,43
Komo (Sudan),23,28
Bakairi,16,28
Defaka,18,42
Borana-Arsi-Guji Oromo,26,36
Temein,18,25
Koreguaje,18,30
Beria,21,33
Mekens,15,35
Mbo (Cameroon),21,36
Buamu,17,28
Murle,21,26
Yuqui,20,40
Wolof,26,40
Eastern Pahari,35,47
Burji,26,36
Irula,23,30
Portuguese,23,38
Wayuu,14,20
Dhuwal,20,23
Fang (Equatorial Guinea),25,41
Aleut,30,36
Baniwa do Icana,16,24
Southern Samo,18,26
Gaam,34,49
Fur,19,30
Longto-Voko,20,31
Tanacross,35,54
Luo (Kenya and Tanzania),23,35
Tunica,18,25
Yurok,23,35
Trio,10,24
Kanga,54,76
North Azerbaijani,24,33
Ao Naga,24,32
Maquiritari,12,26
Siwi,26,38
Lama (Togo),17,53
Sebat Bet Gurage,33,39
Southern Tiwa,26,41
Legbo,38,53
Tu,23,28
Lower Grand Valley Dani,12,24
Liberia Kpelle,21,45
Camsa,22,28
Amarakaeri,15,33
Mewati,30,50
Logo,27,39
Tupuri,28,56
Eastern Tamang,19,29
Tikar,27,46
Önge,16,24
Pagibete,42,51
Fulnio,21,33
Cofan,27,37
Tanimuca-Retuara,11,21
Pilaga,18,22
Giryama,40,47
Russian,33,38
Awara,19,25
Yanomami,13,34
Yambeta,18,28
Naasioi,8,13
Wayuu,28,46
Akoose,22,44
Bini,25,48
Mundang,37,67
Western Xwla Gbe,29,45
Wichita,21,29
Para Gaviao,11,21
Wichi Lhamtes Nocten,23,28
Northern Dagara,29,41
Aneityum,21,26
Paez,29,37
Toda,38,53
Yanomami,12,33
Mescalero-Chiricahua Apache,31,51
Toro So Dogon,16,28
Japreria,12,24
Tohono O'odham,19,24
Northern Embera,20,32
Nyeu,20,40
Sherbro,24,31
Namia,9,15
Baangi,28,56
Vietnamese,21,39
Acatepec Me'phaa,20,30
Andoque,11,26
Kare (Central African Republic),30,57
Chiquihuitlan Mazatec,25,33
Northeast Maidu,18,24
Seri,17,25
Comanche,12,18
Sa'ban,19,26
Ma'di,24,38
Nukuini,14,20
Anyin,21,39
Batak Karo,16,21
Qaqet,14,22
Emai-Iuleha-Ora,27,48
Northern Tosk Albanian,28,35
Totela,44,54
Halh Mongolian,21,35
Tonga (Tonga Islands),12,17
South Nuaulu,12,17
Rutul,59,64
Aproumu Aizi,24,33
Ava-Canoeiro,12,24
Pacahuara,16,20
Mpongmpong,29,38
Jur Modo,31,49
Mbalanhu,23,31
Nganasan,20,29
Chol,20,26
Keliko,36,45
Mungbam,24,36
Tulishi,37,59
Plateau Malagasy,31,36
Fuliiru,24,36
Yanomamo,12,19
Yora,14,22
Southern Bobo Madare,19,38
Marwari (India),36,46
South Bolivian Quechua,32,37
Tz'utujil,25,35
Telugu,47,68
Parkwa,31,35
Barain,16,29
Northeastern Dinka,19,32
Embera-Baudo,21,33
Inor,39,45
Teen,28,38
Bukusu,20,30
Kalaallisut,19,22
Akan,22,40
Betta Kurumba,22,37
Ibani,25,38
Keiga,37,59
Rotokas,6,11
Brokskat,41,56
Anuak,19,47
Jinghpaw,25,30
Pana (Central African Republic),34,66
Nivacle,22,28
Wayana,9,16
Coeur d'Alene,40,48
Denya,22,30
Quileute,33,37
Carijona,14,21
Nootka,37,47
Selepet,15,21
Olu'bo,16,21
Hausa,33,43
Belanda Viri,28,43
Iaai,36,52
Akurio,10,24
Mingrelian,30,35
Chuvash,21,30
Lega-Shabunda,18,38
Ngasa,22,31
Kuria,15,22
Kupang Malay,19,25
Meta',33,50
Kituba (Democratic Republic of Congo),15,22
Sanuma,10,31
Baba,23,30
Angami Naga,37,43
Ewe,27,42
Ambulas,17,24
Wayampi,14,26
Lusi,16,21
Kota (India),26,41
Hausa,32,45
Paraguayan Guarani,24,36
Chumburung,21,30
Muyang,27,46
Kamayura,14,26
Mazanderani,22,29
Lu,22,31
Zulgo-Gemzek,29,34
Daba,36,47
Wobe-We Northern,15,48
Ngarinyin,18,24
Paite Chin,19,25
Ejagham,21,32
Gban,20,36
Central Kanuri,23,29
Gbaya-Mbodomo,28,37
Itonama,19,25
Ho,24,43
Pokoot,17,39
Nama (Namibia),19,33
East Kewa,15,20
Iloko,17,23
Northern Pomo,29,39
Purepecha,26,32
Bora,29,41
Siona-Tetete,18,30
Akha,28,41
Ewondo,15,25
South Efate,15,20
Breton,25,42
Uduk,23,28
Akawaio,13,23
Shasta,17,21
Chamicuro,19,29
Shona,37,42
Obolo,22,37
Nugunu (Cameroon),24,35
Jaqaru,36,42
Godie,26,42
Cogui,24,36
Yanesha',23,29
Shabo,28,43
Awa-Cuaiquer,16,26
Morokodo,42,54
Gbaya-Bossangoa,31,45
Kirghiz,20,36
Asheninka Perene,18,28
Modern Hebrew,24,30
Cofan,30,35
Jola-Esulalu,31,51
Mbuko,34,45
West Central Banda,31,46
Capanahua,16,24
Vengo,56,82
Pichi,21,30
Siwu,20,37
Tipai,25,34
Iu Mien,35,49
Irigwe,79,95
Latunde,12,28
Chopi,61,68
Ronga,64,69
Thai,21,30
Vai,28,43
Dafla,16,27
Poyanawa,14,21
Tigak,12,17
Cavinena,20,24
Moseten-Chimane,23,39
Northern Bobo Madare,21,37
Bulu (Cameroon),24,36
Kutep,28,46
Chamacoco,21,37
Xokleng,19,37
Chukchi,15,22
Southeast Ijo,24,44
Che,30,57
Hakka Chinese,16,22
Javanese,22,30
Tsafiki,16,26
Western Cham,24,35
Sursurunga,15,21
Giryama,40,47
Bribri,18,27
Chachapoyas Quechua,15,18
Hai//om,24,29
Binumarien,11,16
Selaru,14,19
Tamnim Citak,11,17
Bambassi,23,36
Totontepec Mixe,14,23
Ega,27,39
Mor (Bomberai Peninsula),14,19
Reel,20,63
Kuvi,22,37
Halkomelem,32,47
Dyula,23,39
Matbat,15,20
Mezquital Otomi,42,58
Ghomala',36,59
West-Central Limba,17,24
Ebang,27,34
Nyambo,20,33
Ngiemboon,19,30
Savosavo,17,22
Saxwe Gbe,24,38
Selepet,15,21
Mundani,23,41
Ambonese Malay,18,23
Iyive,53,64
Romanian,22,31
Kashmiri,28,56
Duruwa,21,31
Aikana,15,25
Toba,21,28
Bissa,18,24
Western Farsi,24,30
Kambera,19,29
Avikam,25,34
Rendille,21,33
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Bodo Gadaba,21,40
Southern Mfumte,74,89
Aguaruna,12,20
Olu'bo,34,46
Gwandara,43,65
Mono (Democratic Republic of Congo),33,44
Meta',20,33
Jaunsari,34,51
Katcha-Kadugli-Miri,39,61
Dan,19,39
Hadiyya,46,56
Tem,25,36
Tepo Krumen,17,39
Wubuy,19,23
Tampulma,24,33
Moloko,31,47
Waris,13,22
Bafia,27,51
Central Pashto,31,38
Tetum,13,18
Ndogo,29,38
Kinyarwanda,39,49
Kalanga,62,71
Chamorro,30,36
Biak,14,24
Kwak'wala,42,48
Sissala of Burkina Faso,22,51
Abau,9,14
Ngambay,18,34
Baga Koga,17,25
Medumba,16,25
Yuruti,11,17
Buli (Ghana),23,46
Terena-Kinikinao-Chane,13,23
Nigerian Fulfulde,28,38
Ditammari,17,32
Gen,25,40
Tshangla,32,37
Antakarinya,17,23
Gbaya-Mbodomo,28,38
Kita Maninkakan,19,33
Sandawe,44,64
Maxakali,10,20
Hupda,20,29
Kuy,22,47
Yemba,17,27
Ambele,38,51
Angolar,22,36
Kanoe,12,26
Aklanon,17,20
Thado Chin,23,31
Sayula Popoluca,19,25
Tonkawa,15,25
Tachelhit,28,31
Bilin,31,38
Guahibo,17,29
Dghwede,33,38
Nigerian Pidgin,23,32
Northern Gyalrong,49,57
Arandai,13,18
Loko,18,25
Mofu-Gudur,35,40
Guro,26,57
Sebat Bet Gurage,39,45
Kafa,22,27
Gbaya-Bossangoa,29,45
Bhili,35,62
Nonuya,20,26
Alaba-K'abeena,52,62
Huarijio,12,26
Nyabwa,24,44
Gbaya (Sudan),41,56
Yaqui,17,22
Awutu,30,50
Ket,18,25
Balinese,18,24
Baka (Cameroon),25,38
Nyang'i,18,25
Mapudungun,22,28
Cubeo,11,17
Zimbabwean Ndebele,61,68
Chibcha,16,22
Tiagbamrin Aizi,24,32
Embera-Chami,16,28
Bomitaba,16,28
Apinaye,17,34
Lele (Chad),23,36
Nepali Kurux,34,39
Maung,19,24
Kotafon Gbe,29,45
Krio,25,35
Apurina,14,40
Pangwa,23,35
Kaxuiana,12,18
Sedang,41,55
Maranao,13,17
Waama,13,41
Mesqan,34,41
Mizo,33,39
Subiya,46,51
Upper Chehalis,30,34
Central Kanuri,18,25
Bemba (Zambia),15,25
Urubu-Kaapor,15,26
Aghem,28,49
Kako,33,47
Dagur,22,29
Basque,23,28
Deg,22,52
Eastern Yiddish,38,47
Ayoreo,20,30
Yidiny,13,16
Nyankole,20,28
Belize Kriol English,22,35
Arabela,11,18
Alladian,23,36
Abipon,13,23
Georgian,28,34
Chacobo,16,20
Itbayat,19,23
Zande,19,35
Bondo,27,40
Ebira,19,31
Ajyininka Apurucayali,20,26
Chokri Naga,34,39
Yavitero,17,21
Muniche,22,27
Nomatsiguenga,16,25
Tumtum,39,55
Klamath-Modoc,33,37
Ndonga,29,36
Peve,30,38
Barasana-Eduria,11,17
Gidar,28,38
Izi-Ezaa-Ikwo-Mgbo,27,38
Surui,19,29
Satawalese,29,42
Tedim Chin,21,26
Makaa,30,55
Kwese,16,25
Fon,24,42
Leco,24,30
Northern Toussian,16,35
Tedaga,24,35
Lavukaleve,15,20
Southern Sama,17,23
Siona-Tetete,18,30
Wandala,45,52
Mocovi,21,29
Rama,19,28
Gadsup,9,19
Bardi,17,24
Fipa,20,35
Navajo,36,54
Sindhi,44,54
Tigre,26,33
Finnish,25,42
Guambiano,18,24
Southeastern Pomo,27,38
Bondo,21,27
Bakole,27,34
Xwela Gbe,29,45
Muna,28,33
Pulaar,28,38
Kahe,22,32
Ganda,19,33
Kimaragang,18,23
Tiruray,16,22
Tsuvadi,38,52
Giryama,40,47
Paez,33,49
Western Farsi,24,30
Yameo,10,18
Fasu,11,21
Ormuri,25,31
Hopi,31,49
Faiwol,12,20
Gaam,24,33
Gwandara,28,48
Northern Yukaghir,20,26
Pilaga,18,22
Cholon,15,20
Ngombale,37,59
Saotomense,19,32
Antigua and Barbuda Creole English,24,37
Inga,19,22
Sidamo,25,35
Buginese,19,25
Golin,13,23
Dompo,22,31
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Lyele,24,44
Southern Yukaghir,20,32
Makurap,10,20
Santali,35,46
Ntcham,21,30
Tagalog,18,28
Larantuka Malay,19,25
Barain,32,44
Bum,37,47
Korubo,14,20
Polish,31,37
Manipuri,25,33
Yanesha',23,26
Iban,19,25
Western Bru,20,42
Norwegian Bokmal,22,46
Caddo,20,23
Eastern Oromo,48,60
Taos Northern Tiwa,26,38
Khasi,19,28
Lokono,16,21
French,21,37
Ntcham,21,43
Northern Dong,20,27
North Junin Quechua,19,25
Mampruli,24,36
Korku,26,37
Southern Sierra Miwok,15,21
Burmese,33,46
Tukang Besi North,24,29
Kazym-Berezover-Suryskarer Khanty,18,31
Bissa,23,41
Southeastern Pomo,27,32
Mwani,21,26
Siar-Lak,15,22
Moru,26,38
Maithili,34,42
Yawalapiti,17,21
Western Maninkakan,20,27
Komi-Zyrian,29,36
Huba,24,31
Ninam,12,18
Central Moroccan Berber,36,39
Mamara Senoufo,29,50
Indonesian,23,31
Ashe,24,36
Resigaro,30,35
Giryama,40,47
Ulwa,22,28
Karipuna Creole French,22,32
Awngi,28,35
Berom,24,31
Mori Bawah,22,27
Pichis Asheninka,22,30
Assamese,22,37
Kadiweu,23,31
Apalai,12,24
Kabuverdianu,21,28
Apinaye,13,30
Kwami,28,40
Bench,46,56
Binandere,11,35
Engenni,20,33
Hokkaido Ainu,11,16
Koorete,51,61
Choctaw,15,21
Soninke,24,39
Kgalagadi,43,53
Hangaza,23,35
Tira,26,42
Tacana,18,22
Huastec,26,36
Kituba (Congo),17,22
Tatuyo,11,17
Arbore,49,59
Moyon,24,37
Moroccan Arabic,74,78
Kupsabiny,14,26
Saya,39,54
Avatime,28,50
Masai,19,28
Bella Coola,28,31
Adamawa Fulfulde,27,36
Waimaha,10,22
Dyirbal,13,16
Nimboran,12,18
Timne,17,30
Northern Bobo Madare,20,40
Maung,17,22
Degema,24,36
Arabela,19,29
Dagbani,23,31
Beja,21,26
Manchu,18,25
A-Pucikwar,25,35
Grass Koiari,11,16
Yaoure,23,45
Tehuelche,25,31
Mba,24,31
French,23,40
Eastern Low German,23,37
Balanta-Ganja,33,50
Ejagham,19,29
Susu,21,35
Kota (India),23,34
Eten,63,74
Paumari,22,28
Bari (Chibchan),10,22
Galician,21,28
Yoruba,18,29
Eastern Karaboro,16,26
Bimoba,22,44
Copainala Zoque,20,26
English,27,40
Sanuma,11,24
Mwaghavul,25,37
North Bolivian Quechua,25,28
Central Aymara,26,32
Kayapo,16,33
Puri,12,18
Wogeo,15,20
Ayere,26,43
Xhosa,75,84
Biloxi,12,20
Aja (Benin),28,45
Kistane,34,41
Duruma,40,47
Boro (Ethiopia),22,30
Limbum,23,41
Amo,25,35
Yekhee,26,36
Antakarinya,17,20
Nuer,20,48
Central Mazahua,45,63
Even,18,36
Wawa,30,49
Straits Salish,35,40
Croatian,25,36
Kohumono,28,38
Dera (Nigeria),24,35
Bulgarian,36,42
Akaselem,20,52
Avokaya,37,55
Kwama,20,25
Fwe,49,59
Yawa,14,19
Shuswap,37,44
Iu Mien,33,41
Japreria,14,20
Galibi Carib,16,22
Northwestern Kolami,21,34
Cameroon Mambila,24,40
Doyayo,22,34
Nateni,13,40
Mina (Cameroon),39,50
Beng,24,49
Orokaiva,12,17
German,23,39
Ahtena,30,35
Somali,22,32
Liko,33,45
Tofin Gbe,23,41
Gamo-Gofa-Dawro,26,36
Katcha-Kadugli-Miri,22,27
Jennu Kurumba,26,33
Weh,37,47
Thai,21,45
Burarra,16,21
Bulgarian,37,49
Koalib-Rere,29,45
Hadza,57,62
Mundari,33,54
San Miguel El Grande Mixtec,19,32
Kharia,37,47
Haka Chin,45,52
Khezha Naga,42,50
Yanomamo,12,33
Anyin,17,36
Ngazidja Comorian,41,48
Ashaninka,14,22
Lengola,24,32
Dime,53,73
Jola-Fonyi,19,29
Paez,29,39
Ewe,26,40
Maybrat-Karon,11,16
Sissala of Burkina Faso,24,42
Jaad-Badyara,25,43
Yucuna,16,21
Dahalo,54,59
Holoholo,17,26
Mambwe-Lungu,19,36
Aleut,24,27
Usan,14,20
Buol,17,23
Spokane,38,43
Adamawa Fulfulde,29,39
Tonga (Zambia),33,41
Djeoromitxi,14,24
Mada (Nigeria),23,41
Eastern Panjabi,32,51
Fulnio,18,30
Cherepon,26,38
Biak,14,19
Bakairi,17,29
Imonda,13,23
Abua,27,40
Baniva de Maroa,17,25
Chamicuro,19,29
Selk'nam,21,29
Hausa,31,38
Berta,24,29
Krache,17,44
Gata',24,38
Manam,13,18
Jamaican Creole English,21,33
Nafaanra,25,44
Central Aymara,28,31
Bakairi,16,30
North Moluccan Malay,21,27
Serrano,33,42
Tilquiapan Zapotec,22,30
Tolowa-Chetco,26,31
Mampruli,22,32
Kisa,24,38
Mayogo,33,46
Chuave,12,17
Jaqaru,36,39
Ocaina,27,38
Saurashtra,32,42
Sanskrit,37,45
Wambon,16,26
Nung (Viet Nam),21,32
Karitiana,11,31
Umotina,12,20
Seneca,11,27
Toro So Dogon,21,42
Tiwi,22,26
Nootka,37,47
Tacana,18,22
Sochiapam Chinantec,18,39
Bambara,32,58
Kurukh,31,56
Farefare,20,30
Sedang,39,53
Murle,20,34
Macaguan,16,22
Cajamarca Quechua,19,22
East Makian,18,23
Yukpa,15,21
Yugambeh-Bandjalang,12,16
Yukpa,12,18
Hixkaryana,18,23
Czech,25,38
Gen,27,44
Niellim,23,36
Kazym-Berezover-Suryskarer Khanty,19,32
Vilela,24,29
Mossi,17,43
Cherokee,11,17
Sekpele,21,33
Galibi Carib,9,15
Gujari,32,50
Ocaina,25,34
Bambara,20,43
Filipino,17,27
Ndamba,19,24
Mbukushu,22,29
Kotiria,16,28
Timne,17,25
Toaripi,8,14
Central Pashto,31,38
Mao Naga,20,26
Wari',14,20
Selee,18,33
Hamer-Banna,25,35
Ofaye,14,24
Tagwana Senoufo,23,45
Lambadi,24,34
Mambai,26,54
Hungarian,26,40
Digo,41,48
Nzima,24,40
Isoko,28,37
Bakaka,16,32
Murui Huitoto,14,20
Tese,24,47
Komi-Zyrian,26,33
Ginyanga,31,53
Khmu,23,41
Qawasqar,16,19
Napo Lowland Quechua,20,23
Tohono O'odham,19,29
Siriano,11,23
Bassossi,20,34
Torwali,38,51
Nias,19,25
Swedish,18,35
Zoogocho Zapotec,28,65
Guato,17,25
Tocantins Asurini,11,16
Eloyi,41,51
Adzera,18,25
Aringa,35,49
Furu,31,41
Otoro,30,44
Glavda,34,43
Kele-Foma,21,30
Vietnamese,22,36
Yom,25,38
Ngwe,24,38
Koyraboro Senni Songhai,23,37
Tibetan,24,38
Sundanese,19,26
Guaja,12,24
Woun Meu,19,33
Mising-Padam-Miri-Minyong,34,43
Wapishana,18,22
Eastern Ojibwa,16,27
Kxoe,95,120
Dimli,30,44
Tangkhul Naga,27,40
Maria (India),22,39
Tsafiki,16,25
Harari,25,34
Yalunka,19,33
Dangaleat,21,28
Epena,17,31
Standard Malay,21,27
Busa,16,31
Suya,15,31
Shanga,22,37
Otuho,33,56
Ucayali-Yurua Asheninka,24,32
Nyahkur,26,50
Pottangi Ollar Gadaba,22,34
Javanese,24,33
Dagik,16,26
Burushaski,38,43
Yine,16,26
Northern Kissi,22,42
Niellim,26,59
Baoule,16,23
Lugbara,27,42
Gourmanchema,20,33
Xamtanga,23,30
Dizin,24,30
Shilluk,25,54
Hdi,37,41
Boko (Benin),19,34
Batak Toba,16,21
Adamawa Fulfulde,24,34
Dadibi,13,23
Daloa Bete,24,37
Deni,18,22
Ngizim,34,40
Matses,15,21
Mudhili Gadaba,19,31
Indonesian Bajau,26,32
Gonja,23,39
Komo (Sudan),23,31
Lakota,28,36
Parecis,15,19
Kenswei Nsei,55,65
Imbabura Highland Quichua,17,20
Shina,35,48
Parakana,12,17
Ga,24,38
Sebat Bet Gurage,35,42
Tiwi,14,18
Andoa,15,25
Suena,13,18
Zinza,20,30
Lugbara,26,36
Ida'an,17,23
Suya,13,28
Selkup,18,34
Baruga,14,24
Urarina,16,21
Jauja Wanca Quechua,16,22
Bekwarra,23,36
Emerillon,16,30
Zaiwa,21,32
Kom (Cameroon),59,75
Murrinh-Patha,21,25
Yabarana,11,18
Yagaria,14,23
Ternate,20,25
Pwo Northern Karen,23,52
Wolof,26,40
Tagalog,18,23
Sindhi,41,61
Siriono,16,28
Orma,23,33
Kaxarari,15,20
Sinhala,22,36
Bumbita Arapesh,15,22
Nobiin,16,21
Chipaya,41,51
Luvale,22,36
Banda-Ndele,32,45
Kok Borok,25,34
Ngoshie,26,34
North Alaskan Inupiatun,24,27
Ocaina,26,35
Thavung,20,47
Oro Win,12,18
Samo,12,18
Ket,18,32
North Junin Quechua,19,22
Fuliiru,25,35
