language,consonants,phonemes
Awngi,28,39
Ebira,19,31
Aleut,30,36
Yawanawa,14,18
Tundra Nenets,26,34
Chamicuro,19,29
Warray,16,21
Kashmiri,28,56
Wogeo,15,20
South Central Dinka,20,60
Tampulma,24,33
Bankon,26,37
Longto-Voko,20,31
Caquinte,19,27
Tetum,13,18
Komo (Sudan),23,28
Eyak,32,45
Yine,16,26
Katukina,12,20
Tukang Besi North,24,29
Sasak,19,30
Tee,23,38
Yanomamo,11,32
Akoose,18,32
Hungana-Saamba,20,33
Balanta-Ganja,33,50
Yoruba,18,29
Xwela Gbe,29,45
Yagaria,14,23
Mori Bawah,22,27
Wintu,30,35
Ese Ejja,17,21
Jur Modo,31,49
Konkomba,21,38
Kamba (Kenya),13,31
Fipa,20,35
Tonga (Tonga Islands),12,17
Koshin,23,37
Cuvok,27,29
Beng,24,49
Kalkutung,20,23
Karang,30,40
Nukuini,14,20
Border Kuna,16,21
Xeta,13,24
Barasana-Eduria,11,17
Mbukushu,22,29
Yapese,28,44
Nupe-Nupe-Tako,25,38
Sindhi,41,61
Yucuna,16,21
Ignaciano,21,25
Yom,25,38
Dagur,22,29
Mizo,33,39
Ewe,27,42
Northern Dong,20,27
Irula,31,52
Vietnamese,21,39
Madi,45,54
Moken,22,32
Borana-Arsi-Guji Oromo,26,36
Ndemli,30,53
Ngasa,22,31
Alamblak,18,25
Mbuko,34,45
Lokono,16,21
Shina,35,48
Lemeting,19,25
Che,30,57
Western Niger Fulfulde,27,32
Wyandot,11,17
Manipuri,25,33
Northern Pomo,29,39
Giryama,40,47
Nyeu,20,40
Mundari,32,37
Tangale,40,60
Kalanga,62,71
Finnish,25,42
Irarutu,12,19
Thai,21,30
Yukpa,15,21
Northern Paiute,14,24
Waorani,12,32
Yabarana,11,18
Ntcham,21,43
Huarijio,12,26
Hoava,16,21
Gude,30,36
Surui,19,29
Kamwe,26,35
Marghi Central,36,44
Muinane,22,28
Wolof,26,40
South Bolivian Quechua,32,37
Reel,20,63
Amahuaca,14,22
Kayapo,16,33
Tucano,15,27
Karipuna Creole French,22,32
Kazym-Berezover-Suryskarer Khanty,19,32
Oluta Popoluca,20,32
Ndonga,25,30
Lyele,24,44
Chipaya,41,51
Sharanahua,15,23
Sentani,10,17
Shall-Zwall,14,18
Ahtena,30,35
Ningil,14,21
Patep,30,44
Giryama,40,47
French,21,37
Gwandara,28,46
Toaripi,8,14
Vietnamese,22,36
Mudhili Gadaba,19,31
Central Mazahua,45,63
Defaka,18,42
Kharia,31,41
Eastern Pahari,27,39
Iu Mien,33,41
Andoque,11,35
Bondo,27,40
Loniu,16,23
Paiwan,22,26
Kaxarari,15,20
Bakairi,16,30
Northern Bobo Madare,21,37
Ama (Sudan),18,25
Wapishana,18,22
Kadiweu,23,31
Bemba (Zambia),15,25
Kala Lagaw Ya,18,24
Bouyei,23,34
Wayuu,28,46
Bondo,21,27
Nyole,24,36
Kwambi,29,37
Chepang,18,24
Yagua,11,23
Kenyang,21,41
Otuho,33,56
Apinaye,17,34
Wolof,38,54
Yue Chinese,22,32
Bulgarian,36,42
Faiwol,12,20
Iwam,11,17
Mann,22,39
Karitiana,11,25
Leti (Indonesia),10,22
Suba-Simbiti,23,39
Lega-Shabunda,18,38
Kambera,19,29
Nyangumarta,20,27
Koya,21,31
Logo,27,39
Anyin,19,40
Lukpa,17,37
Marghi Central,30,34
Natugu (Retired),30,47
Sandawe,44,64
Indonesian,22,31
Koreguaje,18,30
Avikam,25,34
Mwotlap,15,22
Batak Karo,16,21
Mandinka,19,34
Senara Senoufo,19,51
Kimaama,20,44
Sa'ban,38,46
Vagla,24,54
Western Cham,24,35
Naga Pidgin,30,47
Zoogocho Zapotec,28,65
Croatian,25,36
Taos Northern Tiwa,26,38
Katcha-Kadugli-Miri,23,32
Aleut,24,27
Baniwa do Icana,25,37
Inor,39,45
Juruna,18,28
Northern Tosk Albanian,28,35
Kalaallisut,32,38
Ngoshie,26,34
San Mateo del Mar Huave,18,24
Kabyle,27,30
South Azerbaijani,25,34
Michoacan Nahuatl,20,25
Cross River Mbembe,28,37
Toro So Dogon,21,42
Dobu,19,24
Iu Mien,35,49
Wayana,9,16
Mal,17,41
Yoruba,18,32
Chopi,61,68
Laz,27,32
Uru-Eu-Wau-Wau,14,26
Wappo,30,35
Boro (Ethiopia),16,25
Toba,20,28
Tenharim,14,26
Tonkawa,15,25
Kannada,36,47
Akoose,22,44
Susu,21,35
Kenswei Nsei,55,65
Yanyuwa,29,32
Banda-Ndele,33,46
Emerillon,16,30
Wambon,16,26
Awutu,30,50
Gaa,22,34
Degema,24,36
Emai-Iuleha-Ora,27,48
Tatuyo,11,17
Manado Malay,19,25
Salasaca Highland Quichua,24,29
Jere,24,44
Zay,23,37
Lusi,16,21
Pero,18,30
Bongo,18,29
Antakarinya,17,20
Kanga,54,76
Quiotepec Chinantec,26,41
Hakka Chinese,21,31
Gaam,34,49
Chuvash,30,39
Koyraboro Senni Songhai,23,37
Liberia Kpelle,32,49
Southern Nambikuara,25,43
Nuer,20,48
Lakota,28,36
Gujarati,35,60
Giryama,40,47
Siwi,26,38
Lijili,29,48
Guajajara,14,21
Mundari,21,39
Lao,28,40
Amahuaca,14,22
Sissala of Burkina Faso,22,51
Kaingang,11,16
Barbareno,38,44
Romanian,22,31
Tarok,27,37
Tulishi,37,59
Fe'fe',17,25
Baoule,21,37
Guambiano,20,25
Santiago del Estero Quichua,20,25
Igbo,28,36
Xamtanga,23,30
Ga,32,47
Kharia,31,36
Mbo (Cameroon),19,35
Kipsigis,14,37
Sakha,33,49
Tofin Gbe,23,41
Tsuvadi,28,55
Tsafiki,16,25
Waiwai,14,20
Nepali Kurux,34,39
Kusunda,32,38
Southern Yukaghir,21,33
Izi-Ezaa-Ikwo-Mgbo,27,38
Awngi,28,35
Medumba,16,25
Poyanawa,14,21
Makasar,18,23
Mor (Bomberai Peninsula),14,19
Piapoco,15,19
Kunza,23,33
Alawa,23,28
Dime,53,73
Karo (Brazil),14,25
Ninam,12,18
Hausa,31,38
Amarakaeri,15,33
Bengali,29,43
Kotiria,16,24
Limbum,37,52
Japreria,12,24
Madurese,27,35
Burji,26,36
Central Bai,18,29
Aghem,28,49
Maithili,34,42
Umbundu,20,30
Galibi Carib,11,17
Bakaka,15,31
Lele (Chad),23,36
East Kewa,15,20
Embera-Catio,19,31
Bakoko,26,33
Ndamba,19,24
Polish,31,37
Nyam,39,56
Adangme,23,39
Muyang,27,46
Ngarinyin,18,24
Kwoma,24,31
Yuhup,20,35
Garrwan,19,22
Noone,19,33
Seneca,11,19
Korean,22,40
Duruwa,21,31
Tohono O'odham,19,24
Bamunka,23,32
Mufian,17,22
Maquiritari,12,26
Suya,13,28
Cavinena,20,24
Yameo,10,18
Wayuu,14,20
Krongo,40,62
Tlingit,43,48
Japanese,15,20
Xiriana,19,24
Shawi,14,18
Central Kanuri,23,29
Efik,13,20
Kituba (Democratic Republic of Congo),15,22
Maranao,13,17
Karok,16,27
Sandawe,47,54
Holoholo,17,26
Mada (Nigeria),23,41
Latunde,12,28
Wantoat,14,21
Biak,14,19
Krim,22,38
Hopi,22,28
Awiyaana,11,20
Terena-Kinikinao-Chane,13,23
Sauria Paharia,24,34
Bakole,27,34
Tipai,25,34
Zaiwa,21,32
Towa,39,61
Baga Sitemu,18,26
Yana,22,30
Dagbani,23,29
Pohnpeian,14,20
Korean,21,32
Thavung,20,47
Tagalog,19,24
Abipon,15,20
Gikyode,29,51
Kako,33,50
Karitiana,11,31
Njebi,24,34
Mbalanhu,23,31
Bila,19,33
Ignaciano,15,19
Iquito,11,19
Nomaande,14,30
Önge,16,24
Khezha Naga,42,50
Abidji,21,38
Central Pashto,31,38
Banda Malay,18,23
Central Pashto,31,38
Boro (Ethiopia),22,30
Cherokee,11,17
Lango (Uganda),18,40
Farefare,20,30
Ndogo,29,38
Yawa,14,19
Dzuungoo,26,55
Yagua,11,23
Bukusu,20,30
Sipacapense,22,32
German,23,39
Macedonian,26,32
Au,10,17
Kinyarwanda,39,49
Ashaninka,17,21
Akurio,10,24
Zo'e,14,26
Sango,26,44
Manchu,18,25
Katcha-Kadugli-Miri,39,62
Izon,19,37
Ife,19,34
Tira,26,42
Liberia Kpelle,21,45
Even,17,27
Mekens,16,26
Rendille,21,33
West Makian,17,23
Uduk,23,28
Mapudungun,22,28
Mazanderani,22,29
Doyayo,22,48
Amanab,14,19
Akan,18,31
Bafanji,26,59
Ngad'a,21,27
Lugbara,26,36
Awa-Cuaiquer,14,21
Sanuma,11,24
Yuchi,38,49
Bouyei,24,38
Avokaya,37,55
Mezquital Otomi,42,58
Dompo,22,31
Batak Toba,18,27
Limbum,22,35
Nama (Namibia),19,33
Indonesian Bajau,26,32
Cayubaba,17,33
Berom,24,31
Konni,31,49
Banda-Ndele,32,45
Assamese,22,37
Itbayat,19,23
Portuguese,23,38
Blang,24,40
Kulung (Nepal),22,43
Cocama-Cocamilla,11,16
North Junin Quechua,19,22
Gonja,23,39
Palauan,10,22
Koho,27,37
Eastern Mari,25,33
Callawalla,26,32
Awing,39,56
Yucuna,16,21
Hoti,21,35
Kunjen,23,28
Telugu,47,68
Kazym-Berezover-Suryskarer Khanty,18,31
Copainala Zoque,26,32
Tigre,47,54
Nivkh,28,35
Mofu-Gudur,35,40
Bissa,23,41
Masai,19,28
Siksika,13,25
Hadza,57,62
Lakkia,31,59
Kwaza,19,35
Wuzlam,34,42
Hanga,23,29
Shabo,28,43
Anuak,19,47
Iyive,53,64
Achuar-Shiwiar,15,27
Fulnio,18,30
Loma (Liberia),28,42
Russian,33,38
Ejagham,21,32
Chimborazo Highland Quichua,31,36
Ulwa,22,28
Kokota,22,27
Yuqui,20,40
Toro So Dogon,16,28
Bassossi,20,34
Northern Puebla Nahuatl,16,20
Akan,22,40
Copainala Zoque,20,26
Galo,17,29
Tigre,26,33
Ke'o,24,30
Lumun,17,35
Legbo,38,53
Moseten-Chimane,23,41
Nomatsiguenga,16,25
Anfillo,38,48
Egyptian Arabic,27,35
Lakota,27,36
Western Arrarnta,26,29
Yanomami,13,20
Rotokas,6,11
Awadhi,37,45
Tera,42,48
Maasina Fulfulde,27,37
Bimoba,22,44
Waama,13,41
Adamawa Fulfulde,37,47
Western Bru,20,42
Northeast Maidu,18,24
Wichita,21,29
Cherepon,26,38
Mwali Comorian,19,24
Gaam,24,33
Wandala,45,52
Tupari,14,29
Igbo,43,59
Kol (Cameroon),28,55
Bora,17,31
Kita Maninkakan,19,33
Lyele,21,34
Chacobo,17,21
Qimant,28,39
Nizaa,58,90
Anyin Morofo,31,49
Pulaar,28,38
Gagnoa Bete,23,51
Kako,33,47
Camsa,22,28
Lingala,15,22
Coastal-Naga Bikol,23,28
Tipai,25,34
Wahgi,17,23
South Efate,15,20
Amharic,30,37
Loxicha Zapotec,23,30
Panamint,23,36
Lepcha,26,36
Egyptian Arabic,58,67
Wa'ikhana,12,24
Eastern Mari,25,34
Shuar,15,23
Moklen,19,46
Sa'ban,19,26
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Ravula,23,39
Merey,33,44
Chuave,12,17
Saraiki,48,83
Balinese,18,24
Ibani,25,38
Pai Tavytera,15,27
Angami Naga,37,43
Arikapu,11,25
Nyankole,20,28
Koalib-Rere,29,45
Car Nicobarese,16,25
Klao,11,27
Cashibo-Cacataibo,15,21
Southeast Ijo,24,44
Gweno,24,29
Brahui,24,33
Pemono,12,19
Aringa,35,49
Giryama,40,47
Northern Nuni,21,54
Mundani,23,41
Eastern Bolivian Guarani,12,24
Chiripa,17,29
Fuliiru,24,36
Selkup,18,34
Bamenyam,39,50
Lengola,24,32
Camsa,21,27
Nyambo,20,33
Apinaye,14,49
Sidamo,25,35
Bouna Kulango,27,46
Mpongmpong,29,38
Gbaya-Bossangoa,31,43
Kumaoni,31,42
Karamojong,21,66
Afitti,17,26
Ekari,10,15
Tuvinian,20,29
Mofu-Gudur,35,44
Nimboran,12,18
Northwestern Kolami,21,34
Ambele,38,51
Irantxe-Munku,21,43
Naasioi,8,18
Narim,22,34
Cogui,24,36
Central Aymara,28,31
Nangikurrunggurr,20,28
Taushiro,12,17
Yavitero,17,21
Northern Embera,20,32
Southeastern Pomo,27,38
Icelandic,23,39
Luiseno,21,26
Engenni,20,33
Iaai,33,52
Ikpeng,12,18
Paraujano,13,25
Samba Leko,22,34
Nugunu (Cameroon),24,35
Selee,18,33
Tese,24,47
Afar,17,27
Juang,24,36
Karok,27,41
Siriono,18,28
Gen,25,40
Niellim,23,36
Torwali,38,51
Ndonga,29,36
Upper Guinea Crioulo,23,28
Tatana,17,21
Abure,20,36
Zuni,20,25
Isebe,9,23
Lak,60,69
Tagalog,18,23
Northern Khmer,24,43
Tulu,23,35
Harari,25,34
Maxakali,10,20
Tsou,15,21
Piaroa,23,30
Maca,22,32
Ebang,27,34
Aikana,15,25
Sabane,13,18
Ngemba,29,40
Arhuaco,16,32
Lambayeque Quechua,16,19
Choctaw,15,21
Mpade,30,40
West Coast Bajau,17,23
Inga,19,22
Sinhala,37,53
Ache (Tupian),11,21
Maxakali,10,20
Jamsay Dogon,37,60
Ngwe,24,38
Secoya,12,18
Suya,15,31
Kuikuro-Kalapalo,14,26
Lakkia,33,55
Kabuverdianu,21,28
Apurina,14,34
Huaylas Ancash Quechua,20,30
Mochica,20,32
Mabaan,19,45
Àhan,26,43
Sao Paulo Kaingang,13,27
Betta Kurumba,22,37
Central Mazahua,45,60
North Marquesan,12,22
San Mateo del Mar Huave,23,29
Norwegian Bokmal,27,48
Izi-Ezaa-Ikwo-Mgbo,29,40
Naki,36,44
Mesqan,34,41
Abipon,13,23
Somali,30,52
Isoko,28,37
Abau,9,14
Tapirape,13,23
Olu'bo,16,21
Ewondo,26,34
Mwani,21,26
Kom (Cameroon),59,75
Mundu,29,41
Papantla Totonac,20,26
Napo Lowland Quechua,20,23
Kanoe,12,26
Yanomamo,12,33
Gen,27,44
Apurina,14,40
Mawa (Chad),24,33
Santali,35,46
Kuvi,28,47
Inor,39,45
Yamana,15,20
Maori,10,20
Chuanqiandian Cluster Miao,46,56
Kman,34,50
Limbum,23,33
Jola-Esulalu,31,51
Baniwa do Icana,18,26
Guinea Kpelle,24,39
Toura (Cote d'Ivoire),19,50
Siona-Tetete,18,30
Bassari-Tanda,21,30
Muinane,22,28
Mara,19,24
Ndonga,29,36
Jita,17,29
Bafia,25,48
Desano,12,18
Yanesha',23,29
Wik-Mungkan,13,18
Tangkhul Naga,27,40
Nootka,37,47
Amahuaca,15,23
Nisga'a,32,42
Czech,25,38
Zande,19,35
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Bomitaba,16,28
Manange,30,45
Hdi,37,41
Northern Pame,40,54
Yemsa,25,40
Siriono,18,30
Tohono O'odham,19,29
Northern Conchucos Ancash Quechua,17,23
Mandarin Chinese,27,43
Sherbro,24,31
Koyraboro Senni Songhai,15,24
Biak,14,24
Zuni,44,54
Chaudangsi,34,42
Eggon,30,42
Huastec,26,36
Alawa,22,26
Kaingang,13,27
Mapoyo,12,19
Cameroon Mambila,24,40
Pana (Central African Republic),34,66
Sabane,11,16
Ambulas,17,24
Tolowa-Chetco,29,44
Tulu,24,37
Olu'bo,34,46
Awara,19,25
Lotha Naga,35,43
Kuo,29,56
Tem,25,36
Cha'palaa,24,28
Avar,44,49
Tehuelche,28,35
Dghwede,33,38
Eastern Karaboro,16,26
Bum,37,47
Tigrinya,32,39
Lugbara,27,42
Bullom So,22,36
Ngambay,18,34
Orma,23,33
Bini,25,48
Atayal,19,26
Murle,20,34
Northern Tosk Albanian,28,35
Tuki,25,39
Waimaha,11,25
Ngangam,22,39
Ega,27,39
Hokkaido Ainu,11,16
Daba,36,47
Konkomba,22,42
Dizin,24,30
Ticuna,18,38
Wayana,9,16
Nzima,24,40
Ho,24,43
Yidiny,13,16
Gbari,24,31
Dafla,15,24
Kuranko,26,54
Huba,24,31
Totela,44,54
Ngas,32,43
Leh-Kenhat,33,38
Awa-Cuaiquer,16,26
Luo (Kenya and Tanzania),23,35
Ik,31,44
Popti',27,32
Copainala Zoque,16,22
Gude,30,36
Guaja,12,24
Kurukh,46,68
Apinaye,13,30
Hopi,31,49
Mbe,26,37
Bilua,16,41
Yemba,21,35
Irish,45,69
Shuswap,37,44
Daloa Bete,24,37
Gujari,32,50
Pwo Northern Karen,23,52
Gbaya-Mbodomo,28,37
Mundari,33,54
Wu Chinese,25,34
Bench,29,40
Ganda,19,33
Para Arara,11,17
Umotina,12,20
Hungarian,50,65
Jennu Kurumba,26,33
Hamer-Banna,25,35
Giryama,40,47
Bakaka,19,34
Matis,15,21
Halkomelem,32,47
Kekchi,21,26
Gidar,28,38
Mambai,26,54
Papantla Totonac,16,22
Hokkaido Ainu,12,17
Molale,23,30
Nkonya-Nkami,20,34
Enawene-Nawe,13,25
East Makian,18,23
Pech,18,28
Hindi,37,58
Kpan,24,34
Unami,22,39
Thavung,22,72
Southern Sierra Miwok,15,21
Dan,20,48
Akawaio,10,21
Makurap,10,20
Digo,41,48
Mbay,22,44
Baka (Cameroon),25,38
Samre or Siem Reap,20,41
Central Aymara,26,32
Yanesha',24,33
Moseten-Chimane,26,38
Basque,23,28
Aweti,14,26
Western Keres,39,51
Western Highland Chatino,16,25
Ngombale,37,59
Galibi Carib,9,15
Biloxi,12,20
Southern Nuni,38,60
Antakarinya,17,23
Pemon,10,21
Macaguan,16,22
Gbaya (Sudan),41,56
Gbagyi,20,26
Fwai,19,35
Didinga,36,58
Kituba (Congo),17,22
Kamang,16,28
Tiwi,14,18
Chickasaw,16,25
Kayabi,14,26
Cha'palaa,24,28
Skou,13,23
Waura,16,26
Ut-Main,36,56
Saliba (S\'alivan),20,30
Movima,18,23
Tasomi-Tata,14,21
Akha,28,41
Palor,26,43
Ekpeye,24,37
Mingrelian,30,35
Wichi Lhamtes Nocten,23,28
Inor,40,47
Italian,23,30
San Juan Guelavia Zapotec,29,47
Dibole,21,31
Nigerian Pidgin,23,32
Sebat Bet Gurage,36,42
Aewa,17,27
Mwaghavul,25,37
Curripaco,25,29
Tehuelche,25,31
Aklanon,17,20
Tiv,31,40
Kemezung,20,34
Kotiria,16,28
Kok Borok,25,34
South Bolivian Quechua,31,36
Avatime,28,50
Kikuyu,18,32
Ucayali-Yurua Asheninka,24,32
Tamnim Citak,14,19
Mamara Senoufo,29,50
Iyo'wujwa Chorote,16,21
Kui (India),20,39
Ticuna,18,29
Guajajara,15,22
Sissala of Burkina Faso,24,42
Wolof,26,40
Yucatec Maya,20,30
Aguaruna,12,20
Kgalagadi,43,53
Sebat Bet Gurage,34,42
Bariai,12,17
Min Dong Chinese,14,21
Bashkir,27,38
Embera-Baudo,21,33
Russian,33,38
Libyan Arabic,34,50
Saamia,20,34
Slovenian,21,37
Mapudungun,20,26
Yue Chinese,20,25
Tunia,24,40
Tuyuca,11,23
Maybrat-Karon,11,16
Sebat Bet Gurage,39,45
Andoa,15,25
Mina (Cameroon),39,50
Bole,28,38
Bora,29,41
Toba,18,26
Jebero,19,23
Paraguayan Guarani,24,36
Yuchi,38,46
Koonzime,22,52
Meta',20,33
Wayuu,14,26
Moyon,24,37
Omagua,13,18
Sayula Popoluca,19,25
Corongo Ancash Quechua,18,24
Ayacucho Quechua,14,17
Southern Yukaghir,20,32
Brokskat,31,41
Batanga,20,31
Cabiyari,12,17
Paite Chin,19,25
Logba,25,35
Akan,21,35
Tagwana Senoufo,23,45
Eloyi,41,51
Dangaleat,21,28
Brokskat,41,56
Southeastern Kolami,36,46
Apiaka,12,22
Anufo,22,43
Konda-Dora,23,43
Kuot,13,19
Aragonese,33,45
Ava-Canoeiro,12,24
Fali,39,50
Reunion Creole French,30,42
Aneityum,21,26
Chuvash,21,30
Mapudungun,20,26
Mbe',48,57
Iban,19,25
Southeastern Pomo,27,32
Jamamadi,11,15
Uri,16,24
Rikbaktsa,14,28
Panobo,14,18
Southern Sama,17,23
Galibi Carib,16,22
Mampruli,24,36
Chipewyan,38,52
Iraqw,33,48
Tenetehara,14,21
Gata',24,38
Bambara,32,58
Ashaninka,15,19
Gelao,31,43
Chimariko,33,42
Lisu,25,39
Teke-Kukuya,21,28
Waimaha,11,23
Ma'di,24,38
Golin,13,23
Bade,33,46
Sui,47,54
Pangwa Naga,23,29
Cayubaba,17,33
Konkani,19,37
Northern Yukaghir,20,26
Mbabaram,20,24
Spanish,20,25
Kota (India),23,28
Oneida,10,22
Nafaanra,25,44
Lele (Chad),23,36
Kinnauri,31,46
Sebat Bet Gurage,36,44
North Bolivian Quechua,25,28
Shuar,13,21
Eastern Tamang,19,29
Ditammari,17,32
Panoan Katukina,15,19
Coeur d'Alene,40,48
Zulgo-Gemzek,29,34
Quileute,33,37
Tawallammat Tamajaq,23,37
Cavinena,20,24
Matses,15,21
Mumuye,23,34
Maay,22,32
Meta',33,50
Nias,19,25
Obolo,22,37
Tuvinian,21,37
North Junin Quechua,19,25
Buginese,19,25
Soninke,28,50
Bhili,35,62
Sanuma,10,31
Baruga,14,24
Ngas,24,36
Hupda,20,29
Shwai,25,38
Haya,19,29
Bumbita Arapesh,15,22
Guato,17,25
Mehinaku,13,23
Tsamai,56,68
Suena,13,18
Waima,9,14
Yuki,24,30
Tunica,17,24
Ambonese Malay,18,23
Telugu,40,51
Fulnio,21,33
Koyra Chiini Songhay,21,36
Modern Greek,21,26
Mungbam,24,36
Central Tunebo,14,19
Modern Greek,21,26
Lamang,37,41
Ngarinman,17,23
Chiquihuitlan Mazatec,25,33
Baniwa do Icana,16,24
Rama,19,28
Mochi,20,25
Lele (Guinea),19,28
Dagbani,23,31
Nivacle,22,28
Mising-Padam-Miri-Minyong,34,43
Prai,17,35
Luo (Kenya and Tanzania),23,32
Igede,24,38
Kuy,22,47
Chonyi-Dzihana-Kauma,40,47
Duruma,40,47
Tiagbamrin Aizi,24,32
Trumai,23,29
Mada (Cameroon),22,40
Yine,16,26
Daw,24,39
Sedang,39,53
Eastern Maninkakan,20,36
Lelemi,22,34
Anyin,17,36
Hadiyya,46,56
Fang (Cameroon),23,36
Bissa,18,24
Hungarian,26,40
Inapari,13,31
Langi,32,52
Fon,24,42
Iloko,17,23
Arandai,13,18
Tamambo,16,21
Tamil,21,33
Even,18,36
Morokodo,42,54
Koasati,15,25
Tamasheq,22,43
Cajamarca Quechua,19,22
Gwandara,43,65
Mossi,17,43
Loko,18,25
Adamawa Fulfulde,24,34
Wari',15,21
Piraha,8,11
Kxoe,95,120
Hixkaryana,18,23
Plateau Malagasy,21,25
Eastern Yiddish,38,47
Imbabura Highland Quichua,17,20
Kurukh,31,56
Maba (Chad),22,29
Cashinahua,15,23
Comanche,12,18
Vengo,56,82
Sukuma,38,57
Kadiweu,23,31
Pacahuara,16,20
Koorete,51,61
Macushi,10,22
Alladian,23,36
Machame,33,46
Tzotzil,21,26
Northern Grebo,19,36
Galibi Carib,9,15
Belanda Viri,28,43
Bana,37,44
Saxwe Gbe,24,38
Baatonum,18,30
Bella Coola,28,31
Hupa,35,42
German,22,41
Bats,35,45
Garo,21,26
Kupang Malay,19,25
Hausa,25,31
Kusaal,22,44
Arbore,49,59
Karadjeri,17,20
Mwan,21,39
Mende (Sierra Leone),23,34
Central Dagaare,24,54
Dan,44,92
Huichol,15,25
South-Eastern Ju,95,141
Savosavo,17,22
Njyem,20,42
Kunama,19,26
Fasu,11,21
Adzera,18,25
Bari (Chibchan),10,22
Guahibo,17,35
Batak Toba,16,21
Atayal,19,27
Iraqw,33,45
Wamey,39,46
Baangi,28,56
Bodo Gadaba,21,40
Kabardian,49,56
Saurashtra,32,42
Lango (Sudan),16,32
Bororo,15,22
Mangbetu,36,47
Nyabwa,24,44
Southern Ma'di,47,59
Jauja Wanca Quechua,16,22
Lenakel,15,21
Baoule,16,23
Eastern Arrernte,27,30
Amo,25,35
Darma,34,42
Nankina,14,20
Kunimaipa,15,20
Idoma,47,75
Epena,17,38
Northern Haida,47,50
Culina,17,21
Abua,27,40
Kaxuiana,12,18
Eastern Cham,21,30
Murrinh-Patha,21,25
Akpes,21,34
Munduruku,17,37
Sango,26,37
Panara,11,26
Toposa,17,27
Lahu,26,35
Luvale,22,36
Krio,25,35
Burmese,33,46
Dimli,30,44
Ayere,26,43
Yil,12,23
North Azerbaijani,24,33
Boko (Benin),19,34
Northern Bobo Madare,20,40
Awtuw,11,18
Ket,18,25
Kharia,31,45
Warao,11,21
Soninke,34,52
Pattani,38,44
Turkish,25,33
Bodo (India),15,21
Kurukh,21,32
Jamamadi,12,16
Gamo-Gofa-Dawro,24,29
Zayse-Zergulla,27,32
Huambisa,15,23
Texistepec Popoluca,19,29
Pampanga,17,22
Tapiete,15,27
Ejagham,20,27
Baatonum,17,31
Para Gaviao,11,21
Berta,24,29
Plateau Malagasy,31,36
Siona-Tetete,18,30
Alabama,14,17
