language,consonants,phonemes
Ute-Southern Paiute,19,37
Yawalapiti,17,21
Wamey,39,46
Resigaro,32,37
Halkomelem,32,47
Machinere,13,18
Thado Chin,23,31
Ngandyera,30,37
Kohumono,28,38
Bandi,23,48
Tlachichilco Tepehua,24,34
Gagnoa Bete,23,51
Kru Pidgin English,24,36
Mara,19,24
Mba,24,31
Western Bru,20,42
Central Aymara,36,42
Maquiritari,12,26
Bum,37,47
Tachelhit,28,31
Maasina Fulfulde,27,37
Loxicha Zapotec,23,30
Mullukmulluk,14,19
Luchazi,32,42
Nanai,18,24
Urarina,16,21
Ndonga,29,36
Mungaka,21,33
Zuni,20,25
Irarutu,12,19
Mamara Senoufo,29,50
Yagua,11,23
Ngizim,34,40
Wayana,9,16
Logba,25,35
Koyra Chiini Songhay,21,36
Maltese,45,55
Cupeno,27,38
Mabaan,19,45
Inor,40,47
Southern Mfumte,74,89
Mumuye,23,34
Igede,24,38
Tachelhit,33,37
Alaba-K'abeena,52,62
Mono (Democratic Republic of Congo),33,44
Beja,21,26
West-Central Limba,17,24
Aringa,35,49
Gbesi Gbe,31,47
Koryak,16,21
Rutul,59,64
Hupda,20,29
Abipon,13,23
Southern Tiwa,26,41
Lumun,17,35
Izon,19,37
Hindi,40,61
Tiwi,14,18
Navajo,36,54
Huehuetla Tepehua,26,36
Giryama,40,47
Aklanon,17,20
Italian,23,30
Otuho,33,56
Jere,24,44
Kamasau,23,29
Njyem,20,42
Baka (Cameroon),25,35
Ignaciano,15,19
Telefol,17,27
Iyive,53,64
Alamblak,18,25
Khasi,21,29
Tacana,18,22
Cherepon,26,38
Saya,39,54
Awara,19,25
Apurina,14,40
Tilquiapan Zapotec,22,30
Madurese,27,35
Banda-Ndele,33,46
Aweti,14,26
Inga,19,22
Michoacan Nahuatl,20,25
Mao Naga,20,26
Coastal-Naga Bikol,23,28
Tumtum,39,55
Izi-Ezaa-Ikwo-Mgbo,40,51
Maay,22,32
Siona-Tetete,18,30
Soqotri,28,34
Ntomba,23,30
Irantxe-Munku,21,39
Moklen,19,46
Masai,21,43
Awing,39,56
Javanese,22,30
Apatani,24,37
Akurio,10,24
Oko-Eni-Osayen,18,30
Katcha-Kadugli-Miri,22,27
Hawaiian,9,19
Fwai,19,35
Digo,41,48
Angami Naga,37,43
Seimat,11,28
Cherokee,11,17
Chipewyan,39,61
Lele (Chad),23,36
South Bolivian Quechua,32,37
Ndali,17,31
Dangaleat,21,28
Kabiye,24,47
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Moru,26,38
Usarufa,17,22
Kaxuiana,12,18
Mina (Cameroon),39,50
Tuvinian,20,29
Toura (Cote d'Ivoire),21,39
Guajajara,15,22
Shwai,25,38
Northwestern Kolami,21,34
Kharia,31,41
Nobiin,33,45
Pai Tavytera,15,27
Yukpa,12,18
Shuar,16,24
West Coast Bajau,17,23
Belanda Bor,25,38
Kako,33,47
Northern Frisian,23,42
Matumbi,15,23
Sakha,22,34
Kunza,23,33
Anyin,21,39
Tzeltal,25,30
Waimaha,11,25
Vame,38,46
Nez Perce,25,30
Aari,26,36
Hakka Chinese,16,22
Sanuma,10,31
Duruma,42,49
Yeyi,77,90
Sango,26,42
Tocho,15,27
Sanuma,11,24
Ndemli,30,53
Awngi,30,39
Nupe-Nupe-Tako,25,38
Kotiria,16,24
Ntcham,21,43
Manam,13,18
Oroko,22,29
Ewe,27,42
Surui,19,29
Bini,25,48
Mbe',48,57
Chonyi-Dzihana-Kauma,40,47
Daba,36,46
Chiquihuitlan Mazatec,25,33
Meta',20,33
Lower Grand Valley Dani,12,24
Sipacapense,22,32
Siar-Lak,15,22
Arikapu,11,25
Zinza,20,30
Czech,25,38
Koyra Chiini Songhay,23,43
Qimant,28,39
Zarma-Kaado,20,40
Dagik,16,26
Chamorro,30,36
Haka Chin,45,52
Korra Koraga,21,34
Ho,24,43
Wik-Mungkan,13,18
Canela-Kraho,13,29
Dagbani,24,37
Southern Yukaghir,21,33
Basa (Cameroon),29,41
Jamamadi,12,16
Bodo (India),15,21
Zhenkang Wa,27,49
Movima,19,29
Sharanahua,15,23
Abipon,15,20
Badaga,25,38
Straits Salish,35,40
San Miguel El Grande Mixtec,15,25
Shuar,13,21
Western Niger Fulfulde,27,32
Tzeltal,22,28
Zuni,44,54
Jungle Inga,13,16
Shina,35,48
Burushaski,38,53
Mbo (Cameroon),19,35
Lugbara,27,42
Tehuelche,25,31
Baga Sitemu,18,26
Trio,10,24
Jamamadi,11,19
Anuak,19,47
Lango (Uganda),18,40
Awngi,28,35
Bamun,28,38
Samo,12,18
Kabuverdianu,21,28
Zulu,32,37
Hungarian,50,65
Kpan,24,34
Nootka,37,42
Karo (Brazil),14,27
Berbice Creole Dutch,20,26
Yanomamo,12,33
Burun,19,38
Warao,11,16
Irish,45,69
Egyptian Arabic,58,67
Orma,23,33
Nizaa,58,90
Selepet,15,21
Koya,19,24
Cashibo-Cacataibo,15,21
Desano,12,18
Machame,33,46
Burarra,16,21
Dutch,24,39
Cubeo,11,17
Kuruaya,18,28
Siamou,22,41
South Efate,15,20
Mekens,15,35
Mundabli,22,38
Eastern Cham,21,30
Guahibo,17,29
Akawaio,10,21
Lambadi,24,34
Borana-Arsi-Guji Oromo,26,36
Ga,24,38
Wari',15,21
Brahui,24,33
Merey,33,44
Santiago del Estero Quichua,20,25
Northeast Maidu,17,23
Southern Kiwai,12,19
Siriono,16,28
Ga,32,47
Southern Nuni,38,60
Cavinena,20,24
Dimli,30,44
Toro So Dogon,21,42
Acoli,17,29
Mezquital Otomi,42,58
Matses,15,21
Gwandara,28,46
Purepecha,26,32
Jarawa (Nigeria),28,39
Limbum,23,33
South Wa,34,77
Meru,17,27
Kotiria,16,28
Eastern Bolivian Guarani,12,24
Bila,19,33
Muna,28,33
Irigwe,79,95
Kathmandu Valley Newari,24,32
Tlingit,43,48
Kashmiri,27,56
Akuntsu,11,22
Wyandot,11,17
Kui (India),20,39
Iraqw,33,45
Olu'bo,34,46
Kanoe,12,26
Croatian,25,36
Fipa,20,35
Obolo,22,37
Central Tunebo,14,19
Ibibio,17,32
Lahu,26,40
Doyayo,22,48
Kunyi,44,55
Mmaala,23,34
Saliba (S\'alivan),22,32
Aja (Benin),23,37
Timne,17,25
Yareba,13,18
Apinaye,13,30
Tahaggart Tamahaq,25,37
Mapoyo,12,19
Sindhi,44,54
Zaiwa,21,32
Galibi Carib,16,22
Chacobo,17,21
Even,17,27
Prai,17,35
Mwani,21,26
Ashaninka,14,22
Yagua,11,23
Kituba (Congo),17,22
Mbe,26,37
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Sereer,33,43
Matis,15,21
Gban,20,36
German,22,41
Bench,29,40
Morisyen,21,30
Emerillon,16,30
Mehinaku,13,23
Ife,19,34
Àhan,26,43
Khasi,19,28
Pattani,38,44
Yidiny,13,16
Gonja,23,39
Bora,29,41
Susu,21,35
Seneca,11,19
Lango (Sudan),16,32
Egyptian Arabic,27,35
Daba,36,47
Iloko,17,21
Aneityum,21,26
Trumai,18,24
Yekhee,26,36
Huba,24,31
Kuvi,22,37
Bella Coola,28,31
Movima,18,23
Iu Mien,35,49
Ukrainian,24,30
Panare,12,25
Baniwa do Icana,16,24
Gaam,24,33
Yapese,28,44
Mbabaram,20,24
Northern Dong,20,27
Wogeo,15,20
Rikbaktsa,14,28
Tamasheq,22,43
Bassari-Tanda,21,30
Kuanyama,26,33
Gbaya-Bossangoa,31,45
Eastern Mari,25,34
Malayalam,30,43
Berta,24,29
Bemba (Zambia),15,25
Imonda,13,23
Lagwan,34,41
Galibi Carib,9,15
Wik-Mungkan,13,23
Lugbara,26,39
Rama,19,28
Bench,46,56
Kirghiz,22,30
Kok Borok,25,34
Yaqui,17,22
Panobo,14,18
Lele (Guinea),19,28
Igo,23,33
Alyawarr,25,32
Tulishi,37,59
Island Carib,17,29
Muniche,22,27
Itonama,19,25
Jennu Kurumba,26,33
Ndai,32,57
Straits Salish,36,43
Chamorro,20,26
Northeastern Dinka,19,32
Ejagham,21,32
Chacobo,16,20
Marwari (India),36,46
Russian,33,38
Camsa,21,27
Nateni,13,40
Pa'o Karen,20,34
Zulu,35,43
Bats,35,45
Konkani,19,37
Kamayura,14,26
Batak Toba,18,27
Tem,25,36
Nyam,39,56
Kusunda,32,38
Tamambo,16,21
San Juan Guelavia Zapotec,29,47
Bambara,21,35
Ibani,25,38
Bomitaba,16,28
Warao,11,21
Jur Modo,31,49
Krio,22,32
Sedang,39,53
Lusi,18,28
Comanche,12,18
Izi-Ezaa-Ikwo-Mgbo,27,38
Ava-Canoeiro,12,24
Icelandic,23,39
Bongo,18,29
Sindhi,41,61
Natugu (Retired),30,47
Lese,29,42
Choctaw,15,21
Kazym-Berezover-Suryskarer Khanty,19,32
Antigua and Barbuda Creole English,24,37
Achagua,19,29
Xamtanga,23,30
Russian,33,38
Mmen,27,41
Chimborazo Highland Quichua,31,36
Nhengatu,19,23
Yessan-Mayo,16,20
Shilluk,25,54
Shuar,15,23
Kabiye,22,47
Buol,17,23
Hupa,28,35
Paraguayan Guarani,18,30
Guinea Kpelle,24,39
Itonama,19,25
Pero,18,30
Tatuyo,11,17
Armenian,30,37
Telugu,32,43
Nyambo,20,33
Gwandara,28,48
Larantuka Malay,19,25
Para Arara,11,17
Tiwi,22,26
Tawallammat Tamajaq,23,37
Capanahua,16,24
Mongo,45,56
Eastern Panjabi,50,73
Squamish,30,37
Ke'o,24,30
Reyesano,18,22
Jaunsari,34,51
Temein,18,25
Koyaga,29,43
Western Cham,21,32
Paite Chin,19,25
Tariana,23,38
Pana (Central African Republic),34,66
Copainala Zoque,20,26
Hadza,57,62
Belanda Viri,28,43
Komo (Sudan),23,28
Huastec,21,26
Belize Kriol English,22,35
Giryama,40,47
Sundanese,19,26
Bulgarian,36,42
Selkup,18,34
Akan,28,60
Jita,17,29
Akan,22,40
Legbo,38,53
Cholon,15,20
Giryama,40,47
Ket,18,32
Kalaallisut,19,22
Yana,22,30
Ikwere,23,46
Me'en,26,40
Japreria,12,24
Nugunu (Cameroon),15,26
Gwandara,43,65
Duruma,40,47
Bamunka,23,32
Bankon,26,37
Ajumbu,26,39
Manado Malay,19,25
Eastern Pahari,27,39
Nuer,20,48
Yavitero,17,21
Koyraboro Senni Songhai,15,24
Tadaksahak,59,70
Hanga,23,29
Tamil,21,33
Woun Meu,19,33
Soninke,34,52
Siriano,11,23
Sabane,11,16
Tinputz,12,26
Kotafon Gbe,29,45
Ngiemboon,17,28
Saxwe Gbe,24,38
Mundang,37,67
Southern Yukaghir,20,32
Ewe,26,40
Ravula,23,39
Bangolan,27,40
Sidamo,25,35
Adamawa Fulfulde,24,34
Tulu,23,35
Urdu,35,54
Northwest Gbaya,30,53
Yameo,10,18
Huichol,15,25
Kwak'wala,42,48
Southern Sierra Miwok,15,21
Vietnamese,21,39
Parecis,15,19
Tu,23,28
Northern Kurdish,30,47
Bhili,35,62
Waura,16,26
Central Aymara,28,31
Usan,14,20
Waimaha,11,23
Macuna,10,22
Finnish,25,42
Sebat Bet Gurage,36,44
Yagaria,14,23
Wappo,30,35
Moroccan Arabic,74,78
Ma'di,24,38
Navajo,31,47
Nivkh,34,44
Cameroon Mambila,19,25
Leh-Kenhat,37,45
Kariri-Xoco,14,21
Western Xwla Gbe,29,45
Northern Bobo Madare,21,37
Indonesian,22,31
Friulian,25,39
Dobu,19,24
Baangi,28,56
Ucayali-Yurua Asheninka,24,32
Bambara,20,43
Tundra Nenets,26,34
Limbum,23,41
Sinhala,22,36
Chipewyan,38,52
Liko,33,45
Arabela,19,29
Doyayo,22,34
Indonesian Bajau,26,32
Batanga,20,31
Toposa,17,27
Gbaya-Bossangoa,31,43
Nomatsiguenga,16,25
Dera (Indonesia),11,17
Kete,16,25
Eastern Mari,25,33
South Azerbaijani,25,34
Betta Kurumba,22,37
Mwotlap,15,22
Gbagyi,20,26
Hopi,31,49
Lishan Didan,24,40
Ditammari,17,32
Reel,20,63
Ngemba,29,40
Nuer,20,48
Chumburung,21,30
Kimaama,20,44
Lambadi,30,48
Balinese,18,24
Parkwa,31,35
Maxakali,10,20
Luiseno,23,34
Central Pashto,31,38
Even,18,36
Isoko,28,37
Maung,17,22
Abidji,21,39
Kisa,24,38
Bamenyam,39,50
Hiligaynon,20,25
Nama (Namibia),32,41
Bole,28,38
Adangme,23,39
Bafut,21,49
Macaguan,16,22
East Taa,130,161
Plateau Malagasy,21,25
Western Maninkakan,20,27
Yuki,24,30
K'iche',22,32
S'gaw Karen,27,36
Nandi,13,23
Tipai,25,34
Gade Lohar,31,50
Ndzwani Comorian,32,39
Lega-Shabunda,18,38
Bakaka,19,34
Tagalog,18,23
Loma (Liberia),21,51
I'saka,9,18
Inor,39,45
Naxi (Retired),38,49
Western Karaboro,20,45
Kamwe,26,35
Kom (Cameroon),59,75
Wapishana,18,22
T'apo,20,25
Wa'ikhana,12,24
Suba-Simbiti,23,39
Curripaco,25,29
Northern Gyalrong,49,57
Jauja Wanca Quechua,22,27
Wawa,30,49
Barain,16,29
Wayuu,14,20
South-Eastern Ju,95,141
Wuzlam,34,42
Xwela Gbe,29,45
Patep,30,44
Gamo-Gofa-Dawro,24,29
Awiyaana,11,20
Cayubaba,17,33
Mundari,21,39
Tundra Nenets,27,35
Tama (Chad),21,30
Northern Haida,46,49
Yugambeh-Bandjalang,12,16
Samre or Siem Reap,20,41
Befang,43,59
Baniwa do Icana,18,26
Nukuini,14,20
Holoholo,17,26
Biloxi,12,20
Palikur,14,24
Koshin,23,37
Eloyi,41,51
Daw,24,39
Mungbam,24,36
Koorete,51,61
Bade,33,46
Nyang'i,18,25
Hoti,21,35
Mizo,33,39
Saurashtra,32,42
Panare,13,20
Eastern Arrernte,27,30
Aghem,25,35
Sango,26,44
Huarijio,12,26
Koreguaje,18,30
Deni,18,22
Cuvok,27,29
Antakarinya,17,20
Washo,26,32
Tipai,25,34
Bubia,25,39
Northern Conchucos Ancash Quechua,17,23
Car Nicobarese,16,25
Lealao Chinantec,28,35
Harari,25,34
Sa'ban,38,46
Aragonese,33,45
Igbo,43,59
Tunia,24,40
Amharic,30,37
Mewati,30,50
Kirike,24,36
Seneca,11,27
Central Mazahua,45,63
Northern Khmer,24,43
Shall-Zwall,14,18
Tanacross,35,54
Kxoe,95,120
Pokoot,17,39
Mandarin Chinese,25,32
Nootka,37,47
Bengali,34,48
Farefare,20,30
Mambai,26,54
Kayabi,14,26
Tigre,26,33
Nzima,24,40
Bilua,16,41
Afitti,17,26
Bambassi,23,36
Guerrero Amuzgo,25,37
Mokpwe,22,31
Aja (Sudan),38,48
Karamojong,21,66
Blang,24,40
Atayal,19,26
Bumbita Arapesh,15,22
Lama (Togo),17,53
Ocaina,26,35
Mbalanhu,23,31
Southern-Coastal Tsimshian,38,41
Galibi Carib,16,28
Bassa,22,36
Kanoe,12,26
Mal,17,41
Zulgo-Gemzek,29,34
Soo,18,28
South Bolivian Quechua,31,36
Mbukushu,22,29
Tupuri,28,56
Yucuna,16,21
Guambiano,20,25
Ngarinyin,18,24
Bribri,18,27
Cameroon Mambila,24,40
Kuria,15,22
Sissala of Burkina Faso,24,42
Barain,28,41
Kwak'wala,46,55
Northern Nuni,21,54
Eggon,30,42
Nankina,14,20
Khasi,27,40
Kabardian,49,56
Eastern Pahari,35,47
Adamawa Fulfulde,27,36
Kwangali,22,27
Dyirbal,13,16
Hausa,32,45
Keliko,36,45
Mangbetu,36,47
Huambisa,15,23
Apinaye,17,34
Bimoba,22,44
Omagua,13,18
Yanomami,12,33
S'gaw Karen,27,39
Toura (Cote d'Ivoire),19,50
Krongo,40,62
Huallaga Huanuco Quechua,16,22
Rendille,21,33
Kita Maninkakan,19,33
Chiquitano,14,26
Anyin Morofo,31,49
Banda Malay,18,23
Dupaninan Agta,15,20
Namia,9,15
Halh Mongolian,21,35
Juma,12,24
Karok,16,27
Guajajara,14,21
Lotha Naga,35,43
German,23,39
Barasana-Eduria,11,17
Pohnpeian,14,20
Tieyaxo Bozo,19,36
Bengali,29,43
Tagwana Senoufo,23,45
Bekwarra,23,36
Khmu,23,41
Zoogocho Zapotec,28,65
Hupda,19,34
Northern Grebo,19,36
San Mateo del Mar Huave,23,29
East Makian,19,24
Masalit,31,45
Lambayeque Quechua,16,19
Mazanderani,22,29
Machiguenga,18,27
San Martin Quechua,15,18
Camsa,22,28
Fuliiru,25,35
Embera-Chami,16,28
Sanuma,11,24
Gude,30,36
Moseten-Chimane,26,38
Arhuaco,15,21
Gbaya-Mbodomo,28,37
Kurukh,46,68
Degema,24,36
Siang,13,17
Maybrat-Karon,11,16
Yansi,17,42
Mwaghavul,25,37
Pichi,21,30
Yanyuwa,29,32
Dieri,22,25
Lemeting,19,25
Anyin Morofo,21,37
Cusco Quechua,26,31
Hokkaido Ainu,12,17
Tira,26,42
Kabardian,49,56
Marghi Central,30,34
Southeastern Kolami,36,46
Cha'palaa,24,28
Kinyarwanda,39,49
Deg,22,52
Sentani,10,17
Awutu,30,50
Gen,27,44
Xeta,13,24
Yabarana,11,18
Maranao,13,17
Tena Lowland Quichua,21,24
Fwe,49,59
Hokkaido Ainu,11,16
Purepecha,33,39
Malayo,20,27
Engenni,20,33
Koyraboro Senni Songhai,33,48
Jamaican Creole English,21,33
Mpongmpong,29,38
Southern Sama,17,23
Wongo,15,24
Murrinh-Patha,21,25
Gbaya-Mbodomo,28,38
Northern Kissi,22,42
Libyan Arabic,34,50
Ngangam,22,39
Fulnio,18,30
Bouna Kulango,27,46
Nkonya-Nkami,20,34
Chipaya,41,51
Jowulu,20,45
North Bolivian Quechua,25,28
Standard Malay,21,27
Ut-Main,36,56
Babanki,26,33
Awtuw,11,18
Tagalog,18,28
Krenak,22,35
Iquito,11,19
Sebat Bet Gurage,33,39
Nukak Maku,12,24
Maria (India),22,39
Southern Ma'di,47,59
Kunimaipa,15,20
Terena-Kinikinao-Chane,13,23
Wolaytta,38,48
Ewondo,26,34
Bare,19,23
Bafaw-Balong,27,47
Jumjum,20,39
Central Nicobarese,16,35
Para Gaviao,11,21
Waimiri-Atroari,16,27
Mbya Guarani,14,26
Balanta-Ganja,33,50
Önge,16,24
Vanimo,12,28
Northern Pame,40,54
Urali,26,46
Baba,23,30
Abua,27,40
Ngad'a,21,27
Dghwede,33,38
Archi,81,91
Muinane,22,28
Klao,11,27
Wobe-We Northern,15,48
Akha,28,41
Nepali Kurux,34,39
Limbum,22,35
Tarok,27,37
Saamia,20,34
Tucano,15,27
Tupari,14,29
Nyong,23,42
Pacoh,18,33
Telugu,47,68
Siriono,18,30
Tigon Mbembe,99,116
Mada (Cameroon),22,40
Inapari,13,31
Ngoshie,26,34
Abau,9,14
Kagulu,26,31
Liberia Kpelle,22,34
Tarok,26,32
Kahe,22,32
Hai//om,24,29
Spokane,38,43
Hills Karbi,28,39
Satawalese,29,42
Haya,19,29
Nigerian Fulfulde,28,38
Kalanga,62,71
Mato Grosso Arara,19,33
Tsuvadi,38,52
Kwaza,19,35
Andoa,15,25
Maithili,34,42
Tiruray,16,22
Tsotso,19,31
Moseten-Chimane,23,41
Yuqui,20,40
Tibetan,24,38
Phalura,30,40
Tiv,31,40
Jola-Fonyi,19,29
Abidji,21,38
Garo,16,21
Lisu,25,39
Yemsa,25,40
Mocovi,21,29
Kayapo,16,33
Nanti,18,27
Min Dong Chinese,14,21
Baniwa do Icana,25,37
Munduruku,17,39
Slovenian,21,37
Tinigua,22,40
Satere-Mawe,12,27
Uduk,23,28
Cogui,24,36
Sa'ban,19,26
Piaroa,23,30
Limbum,37,52
Ambonese Malay,18,23
Akawaio,13,23
Nyabwa,24,44
Irantxe-Munku,21,43
Japreria,14,20
Loko,18,25
Kofyar,23,36
Dibole,21,31
Pampanga,17,22
Kela (Papua New Guinea),16,30
Meta',33,50
Bashkir,27,38
Central Kanuri,18,25
Amahuaca,14,22
Sora,21,31
Taushiro,12,17
Chukchi,15,22
Murle,20,34
Kharia,31,36
Caddo,20,23
Kharia,37,47
Catalan,27,39
Yuracare,18,25
Swahili,31,36
Tzotzil,21,26
Koya,21,31
Suya,15,31
Mossi,17,43
Akan,21,35
Ache (Tupian),11,21
Tunen (Retired),17,26
Olu'bo,16,21
Spanish,20,25
Achuar-Shiwiar,15,27
Shawi,14,18
Spanish,20,25
Elip,19,30
Kaiwa,14,26
Tamnim Citak,11,17
Moseten-Chimane,23,41
Noone,19,33
Bafia,25,48
Northern Uzbek,24,30
Afar,17,27
Ngbaka Minagende,22,34
Masaaba,51,63
Muinane,22,28
Cubeo,11,23
Totela,44,54
Secoya,14,26
Maxakali,10,20
Fur,19,30
Eastern Oromo,48,60
Bouyei,24,38
Arandai,13,18
Fe'fe',17,25
Mwan,21,39
Nangikurrunggurr,20,28
Wapishana,17,25
Romanian,22,31
Teke-Kukuya,21,28
Northern Ngbandi,19,31
Halbi,29,42
Barbareno,34,40
Adioukrou,21,31
Banda-Ndele,32,45
Taroko,33,43
Border Kuna,19,24
Lenakel,15,21
Basque,23,28
Bilin,31,38
Comox,37,42
Tee,23,38
Ambele,38,51
Polish,31,37
Vietnamese,22,36
North Giziga,29,37
Amanab,14,19
Tsamai,56,68
Kabyle,27,30
Cuiba,17,25
Irula,23,30
Kasem,19,40
Luo (Kenya and Tanzania),26,38
Eton-Mengisa,21,38
Mayogo,33,46
Baniva de Maroa,17,25
Iraqw,33,48
Emai-Iuleha-Ora,27,48
Tikar,27,46
Ashaninka,17,21
Bambara,32,58
Iloko,17,23
Lamang,37,41
Mapudungun,20,26
Ndamba,19,24
Akoose,18,32
Ternate,20,25
Western Keres,39,51
Korku,26,37
Alladian,25,36
Eten,63,74
English,27,40
Border Kuna,16,21
Konni,31,49
Maranunggu,19,24
Totontepec Mixe,14,23
Shona,37,42
Galo,17,29
Latunde,12,28
Apiaka,12,22
Lokono,16,21
Savara,19,30
Luo (Kenya and Tanzania),23,32
Akoose,22,44
Sumi Naga,35,46
Ese Ejja,18,22
Leh-Kenhat,33,38
Salasaca Highland Quichua,23,26
Liberia Kpelle,32,49
Vai,28,43
Sumbwa,20,32
Upper Chehalis,30,34
Yucatec Maya,20,30
Gata',24,38
Binumarien,11,16
Nootka,37,47
Hawaiian,8,13
Wichita,21,29
Tohono O'odham,19,24
Mofu-Gudur,35,40
Chuave,12,17
Sayula Popoluca,19,25
Southeastern Pomo,27,32
Tsou,15,21
Sudanese Arabic,54,62
Guro,26,57
Uru,23,33
Wintu,30,35
Buli (Ghana),23,46
Andoque,11,26
Northern Yukaghir,20,26
Araona,19,23
Kwasio,46,54
Pwo Northern Karen,23,52
Kenswei Nsei,55,65
Nawdm,21,35
Petats,15,30
Western Cham,24,35
East Makian,32,37
East Makian,18,23
Cofan,27,37
Tsafiki,16,25
Ahanta,24,40
Zande,19,35
Lahu,26,35
Bundeli,38,55
Kupang Malay,19,25
Garo,21,26
Marghi Central,36,44
Warray,16,21
Nafaanra,25,44
Pemono,12,19
Juruna,18,28
Dan,19,39
Konkomba,21,38
Epena,17,31
Isebe,9,23
Santali,35,46
Korean,22,40
Mian,13,25
Chiripa,17,29
Xingu Asurini,16,27
Sebat Bet Gurage,36,42
Nigerian Pidgin,23,32
Kraho,12,46
Sabane,13,18
Guambiano,18,24
Assamese,22,37
Luo (Kenya and Tanzania),23,35
Wayana,9,16
Lakkia,31,59
Dan,20,48
Chamicuro,19,29
Hausa,33,43
Bakairi,17,29
Gen,25,40
Mbo (Cameroon),20,31
Dahalo,54,59
Wichi Lhamtes Nocten,23,28
Nyole,24,36
Beembe,16,26
Yuchi,38,64
Yoruba,18,32
Godie,26,42
Chamacoco,21,37
Tera,42,48
Mam,33,43
Chopi,61,68
Piraha,8,11
Naki,36,44
Yawanawa,15,19
Hindi,71,94
Dazaga,21,32
Krio,25,35
Torwali,38,51
Katcha-Kadugli-Miri,41,63
Niellim,23,36
Thavung,20,47
Nivkh,28,35
Baatonum,17,31
Lao,28,40
Nung (Viet Nam),21,32
Carapana,11,23
Baka (Cameroon),25,38
Fang (Cameroon),23,36
Dime,53,73
Mandarin Chinese,27,43
Ahtena,30,35
Sursurunga,15,21
Northern Toussian,16,35
Kamang,16,28
Kele-Foma,21,30
Kumaoni,31,42
Kman,34,50
Pech,18,28
Selk'nam,21,29
Cebuano,18,21
Kambaata,49,59
Toba,21,28
