language,consonants,phonemes
Hanga,23,29
Koreguaje,18,30
Namia,9,15
Copainala Zoque,26,32
Gen,25,40
Balinese,18,24
Yidiny,13,16
Cha'palaa,24,28
Northern Bobo Madare,20,40
Bandi,23,48
Portuguese,23,38
Upper Chehalis,30,34
Wayuu,28,46
Tatuyo,11,17
Seimat,11,28
Koho,27,37
Fuliiru,25,35
Tenharim,14,26
Pangwa Naga,23,29
Bare,19,23
Telugu,47,68
Kahe,22,32
Luo (Kenya and Tanzania),23,32
Nzima,24,40
Napo Lowland Quechua,20,23
Bafia,25,48
Ewondo,26,34
Sauria Paharia,24,34
Bini,25,48
Kenswei Nsei,55,65
Ngas,30,44
Trio,10,24
Urali,26,46
Gonja,23,39
Katcha-Kadugli-Miri,39,61
Balanta-Ganja,33,50
Tsuvadi,28,55
Amanab,14,19
Sochiapam Chinantec,18,39
Moroccan Arabic,74,78
Kunama,19,26
Yuchi,38,49
Modern Greek,21,26
Japreria,14,20
Tira,26,42
Waiwai,14,20
San Miguel El Grande Mixtec,19,32
Lyele,24,44
Northwest Gbaya,30,53
Nankina,14,20
Lega-Shabunda,18,38
Poyanawa,14,21
Yanomami,13,20
Harari,25,34
Hakka Chinese,16,22
Macuna,10,22
Binandere,11,35
Ma'di,24,38
Paraujano,13,25
Central Pashto,31,38
Nung (Viet Nam),21,32
Qaqet,14,22
Ternate,20,25
Kman,34,50
Chamicuro,19,29
Komi-Zyrian,29,36
Aneityum,21,26
Siwi,26,38
Kashmiri,27,55
Shipibo-Conibo,16,24
Northwestern Kolami,21,34
Kru Pidgin English,24,36
Tipai,25,34
Movima,18,23
Dan,44,92
Mocovi,21,29
Anfillo,38,48
Ndonga,29,36
Shawnee,13,19
Gujari,35,54
Cameroon Mambila,19,25
Saraiki,48,83
Sebat Bet Gurage,34,42
Bhili,35,62
Maung,17,22
Yuqui,20,40
Itbayat,19,23
Resigaro,30,35
Katukina,12,20
Mwali Comorian,19,24
North Junin Quechua,19,22
Ravula,23,39
Khasi,27,40
Oko-Eni-Osayen,18,30
Yora,14,22
Bats,35,45
Puinave,8,19
Curripaco,25,29
Banda-Ndele,33,46
Deg,22,52
Akoose,18,32
Sanuma,11,24
Mochi,20,25
Western Bru,20,42
Lyele,21,34
Bakairi,16,28
French,21,37
North Junin Quechua,19,25
Vanimo,12,28
Alaba-K'abeena,52,62
Chepang,18,24
Central Pashto,31,38
Bulgarian,36,42
Önge,16,24
Aghem,28,49
Zayse-Zergulla,27,32
Timne,17,30
Me'en,26,40
Toba,18,26
Kharia,31,41
Wayuu,14,26
Awngi,28,39
Iaai,36,52
Manipuri,27,35
Kota (India),26,41
Boro (Ethiopia),16,25
Telefol,17,27
Anufo,45,59
Kituba (Congo),17,22
Usan,14,20
Hupa,35,42
Kupsabiny,14,26
Maba (Chad),22,29
Chuanqiandian Cluster Miao,46,56
Acheron,18,38
Kwama,20,25
Western Arrarnta,26,29
Fali,39,50
Khezha Naga,42,50
Reunion Creole French,30,42
Ticuna,18,29
Ewe,27,42
Bafia,27,51
Awngi,30,39
Ninam,13,25
Nez Perce,26,36
Shuar,15,23
Sayula Popoluca,19,25
Maria (India),22,39
Bassari-Tanda,21,30
Kakabe,22,38
Epena,17,31
Tahaggart Tamahaq,25,37
Adamawa Fulfulde,24,34
Wobe-We Northern,15,48
Ibani,25,38
Abidji,21,39
Akan,28,60
Chiripa,17,29
Cholon,15,20
Pichis Asheninka,22,30
Reel,20,63
Kamayura,14,26
Prai,17,35
Sumbwa,20,32
Achagua,19,29
Ndogo,29,38
Barain,28,41
Bakole,27,34
Bora,17,31
Bilin,31,38
Anyin Morofo,31,49
Giryama,40,47
East Makian,19,24
Olu'bo,16,21
Ticuna,15,33
Guajajara,15,22
Jicarilla Apache,34,56
Abua,27,40
Bubia,25,39
Wappo,30,35
Tuvinian,21,37
Akawaio,10,21
Busa,16,31
I'saka,9,18
Sa'ban,38,46
Chiquihuitlan Mazatec,26,38
Amharic,52,59
Siang,13,17
Boro (Ethiopia),22,30
Tachelhit,28,31
Yurok,23,35
Saurashtra,32,42
Vengo,56,82
Keliko,36,45
Basque,23,28
Nepali Kurux,34,39
Izere,27,39
Berbice Creole Dutch,20,26
Mullukmulluk,14,19
Yawanawa,15,19
Chachapoyas Quechua,15,18
Resigaro,32,37
Sabaot,13,31
Khmu,23,41
Northeast Maidu,17,23
Tangkhul Naga,27,40
Kipsigis,14,37
Lugbara,26,36
Rikbaktsa,14,28
Morisyen,21,30
Mossi,17,43
Para Arara,11,17
Yana,22,30
Slovenian,21,37
Machiguenga,18,27
Akuntsu,11,22
Manange,30,45
Northern Pame,40,54
Ashaninka,17,21
Anyin,21,39
Tulishi,37,59
Mato Grosso Arara,19,33
Saya,39,54
Lishan Didan,24,40
Kako,33,50
Arabela,19,29
Yuchi,38,64
Ndai,32,57
Western Karaboro,20,45
Sinhala,22,36
Fe'fe',23,44
Bambara,21,35
Igede,24,38
Northern Khmer,24,43
Jamsay Dogon,37,60
Duruma,42,49
Krache,17,44
Tunen (Retired),17,26
Halh Mongolian,21,33
Noone,19,33
Western Niger Fulfulde,27,32
Guajajara,14,21
Arbore,49,59
Island Carib,17,29
Hawaiian,9,19
Panoan Katukina,15,19
Central Dagaare,24,54
Tshangla,32,37
Yine,16,26
Konkani,19,37
Koyraboro Senni Songhai,33,48
Gbaya-Bossangoa,31,45
Siksika,13,25
Egyptian Arabic,58,67
Kafa,22,27
Chamorro,20,26
Tiagbamrin Aizi,24,32
Ninam,12,18
Ocaina,27,38
Haya,19,29
Burun,19,38
Antigua and Barbuda Creole English,24,37
Mising-Padam-Miri-Minyong,34,43
Eastern Tamang,19,29
Saliba (S\'alivan),22,32
Ajyininka Apurucayali,20,26
Northern Kurdish,30,47
Baure,14,18
Anyin,19,40
Holoholo,17,26
Ofaye,14,24
Purepecha,33,39
Wintu,30,35
Apiaka,12,22
Panare,13,20
Wolof,26,40
Kom (Cameroon),59,75
Yekhee,26,36
Sebat Bet Gurage,36,42
Cusco Quechua,26,31
Makaa,30,55
Wayuu,14,20
Yugambeh-Bandjalang,12,16
Acatepec Me'phaa,20,30
Batak Karo,16,24
Lunda,22,32
Maybrat-Karon,11,16
Baga Sitemu,18,26
Lijili,29,48
Kabardian,49,56
Beria,21,33
Eastern Panjabi,50,73
Central Khmer,21,42
Chokri Naga,34,39
Igbo,28,36
Emerillon,16,30
Chiquihuitlan Mazatec,25,33
Hausa,33,43
Ngangam,22,39
Northern Tosk Albanian,28,35
Piraha,8,11
Myene,29,36
Piaroa,23,30
Abure,20,36
Toposa,17,27
Pero,18,30
Tinputz,12,26
Lakota,27,36
Giryama,40,47
Unami,22,39
Tonga (Zambia),33,41
Tamil,32,43
Maori,10,20
Maxakali,10,20
Ashaninka,14,22
Otoro,30,44
Bengali,36,53
Alawa,23,28
Mbo (Cameroon),19,35
Mundang,37,67
Duruma,40,47
Kasem,21,45
Isoko,28,37
Berta,24,29
Banda Malay,18,23
Tsamai,56,68
Kariri-Xoco,14,21
Pana (Central African Republic),34,66
Kraho,12,46
Bissa,23,41
Elip,19,30
Yanomami,13,34
Kotiria,16,24
Yil,12,23
Moken,22,32
Aja (Benin),28,45
Bafaw-Balong,27,47
A-Pucikwar,25,35
Kunimaipa,15,20
Wolof,38,54
Ngizim,34,40
Kera,24,30
Guarayu,14,26
Kela (Papua New Guinea),16,30
Kxoe,95,120
Niellim,26,59
Gbari,24,31
Mabaan,19,45
Nawdm,21,35
Nisga'a,32,42
Chechen,32,44
Ncane,17,41
Central Khmer,21,42
Nuer,20,48
Tarok,26,32
Waima,9,14
Bengali,29,43
Itonama,19,25
Ayoreo,20,30
Siriono,18,28
Yoruba,18,32
Olu'bo,34,46
Mekens,15,35
Tiwi,14,18
Laz,27,32
Nafaanra,25,44
Jola-Fonyi,19,29
Eastern Mari,19,27
Washo,26,32
Nugunu (Cameroon),15,26
Kistane,34,41
Awing,39,56
Coeur d'Alene,40,48
Hamer-Banna,25,35
Fasu,11,21
Coastal-Naga Bikol,23,28
Aleut,24,27
Defaka,18,42
Tundra Nenets,26,34
Gikyode,29,51
Ese Ejja,17,21
Northeast Maidu,18,24
Western Xwla Gbe,29,45
Lugbara,26,39
Tundra Nenets,27,35
Javanese,21,29
Salasaca Highland Quichua,23,26
Somali,22,32
Movima,19,29
Hainyaxo Bozo,20,34
Andoa,15,25
Juang,24,36
Gwandara,28,48
Wu Chinese,29,41
Tupari,14,29
Southern Yukaghir,20,32
Ejagham,21,32
Nobiin,33,45
Selepet,15,21
Baniwa do Icana,16,24
Ngad'a,21,27
Bissa,18,24
Ife,19,34
Irigwe,79,95
Aragonese,33,45
Hopi,22,28
Liberia Kpelle,22,34
Ngiemboon,17,28
Inapari,13,31
S'gaw Karen,27,36
Saamia,20,34
Kako,33,47
Engenni,20,33
Nyole,24,36
Bariai,12,17
Tonkawa,15,25
Yine,16,26
Serrano,33,42
Ebang,27,34
Somali,30,52
Marghi Central,36,44
Biali,14,27
Chiquitano,14,26
Maasina Fulfulde,27,37
Buginese,19,25
Kabardian,49,56
Tigre,47,54
Muna,28,33
Kare (Central African Republic),30,57
Hindi,71,94
Cubeo,11,17
Urarina,16,21
Gaa,22,34
Latunde,12,28
Wari',15,21
Gude,30,36
Bambassi,23,36
Sudanese Arabic,54,62
Xipaya,14,23
Ormuri,25,31
Mampruli,22,32
Pampanga,17,22
Comanche,12,18
Apinaye,14,49
Halbi,29,42
Kuwaataay,20,34
Tamil,21,33
Cha'palaa,24,28
Tohono O'odham,19,24
Kuku-Yalanji,13,16
Southern Sami,39,45
Minica Huitoto,18,24
Meta',20,33
Jur Modo,31,49
Tanimuca-Retuara,11,21
Obolo,22,37
Arabela,11,18
Buol,17,23
Wubuy,19,24
Lele (Chad),23,36
Urdu,35,54
Meta',33,50
Siamou,22,41
Tese,24,47
Panare,12,25
Plateau Malagasy,21,25
Nigerian Fulfulde,28,38
Yaqui,17,22
Yuruti,11,17
Bambara,20,43
Mono (Cameroon),35,62
Eton-Mengisa,21,38
Kwak'wala,42,48
Tsafiki,16,26
Czech,25,38
Tehuelche,28,35
Fulnio,18,30
Leh-Kenhat,37,45
Lama (Togo),17,53
Suena,13,18
Buwal,38,43
Kyenga,22,37
Embera-Chami,16,28
Ashaninka,15,19
Idoma,47,75
Northern Bobo Madare,21,33
Pemono,12,19
Min Dong Chinese,14,21
Yessan-Mayo,16,20
Kwaio,16,21
Yala,28,38
Farefare,20,30
Japanese,27,40
Jaqaru,36,39
Kakua,12,22
Bena (Tanzania),22,34
