language,consonants,phonemes
Dhuwal,20,23
Nzima,24,40
Ngombale,37,59
Panoan Katukina,15,19
Mocovi,23,31
Paumari,22,28
Juruna,18,28
Awa-Cuaiquer,16,26
Rama,19,28
Kathmandu Valley Newari,24,32
Nivacle,22,28
Gbaya-Bossangoa,29,45
Galibi Carib,9,15
Tolowa-Chetco,29,44
Apatani,24,37
Gen,25,40
Bafanji,26,59
Doyayo,22,34
Shawnee,13,19
Mapudungun,22,28
Me'en,26,40
Kimaragang,18,23
Kiowa,22,42
Manya,18,27
Kituba (Congo),17,22
Indonesian,22,31
Soninke,34,52
Maquiritari,12,26
Djeoromitxi,14,24
Bimoba,22,44
Satawalese,29,42
Lotha Naga,35,43
Naxi (Retired),38,49
Resigaro,32,37
Mongo,45,56
Kwak'wala,42,48
Cabiyari,12,17
Tuki,25,39
Oko-Eni-Osayen,18,30
Maxakali,10,20
Katcha-Kadugli-Miri,39,62
Bundeli,38,55
Lese,29,42
Mada (Cameroon),22,40
German,23,39
Anufo,45,59
Tunica,17,24
Tu,23,28
Northern Yukaghir,20,26
Koyraboro Senni Songhai,23,37
Javanese,21,29
Semelai,32,50
Tieyaxo Bozo,19,36
Jebero,17,21
Quiotepec Chinantec,26,41
Nama (Namibia),32,41
Sao Paulo Kaingang,13,27
Kadiweu,23,31
Wandala,45,52
Northern Haida,47,50
Morisyen,21,30
Cogui,24,36
Northern Paiute,14,24
Konkani,19,37
Kistane,34,41
Tohono O'odham,19,29
Epena,17,38
Lunda,22,32
Central Nicobarese,16,35
Chokri Naga,34,39
Tonkawa,15,25
Saliba (S\'alivan),22,32
Mbabaram,20,24
Fuliiru,25,35
Tumtum,39,55
Apinaye,17,34
Amundava,14,26
Northern Dong,20,27
Wolof,38,54
Pana (Central African Republic),34,66
Western Karaboro,20,45
Masalit,31,45
Romanian,22,31
Mundabli,22,38
Northwestern Kolami,21,34
Kupsabiny,14,26
South-Eastern Ju,95,141
Jamamadi,11,19
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Anii,23,36
Zhenkang Wa,27,49
Wichita,21,29
Southern Sami,39,45
Biak,14,19
Dagur,22,29
Niellim,26,59
Towa,39,61
Capanahua,16,24
Reel,20,63
Batak Karo,16,24
Bini,25,48
West Central Banda,31,46
Wobe-We Northern,15,48
Cocama-Cocamilla,11,16
Ncane,17,41
Ese Ejja,18,22
Urarina,16,21
Kpan,24,34
Gagnoa Bete,23,51
Katcha-Kadugli-Miri,41,63
Mara,19,24
Kangri,29,41
Indonesian,23,31
Angami Naga,37,43
Hungana-Saamba,20,33
Kwaio,16,21
Guerrero Amuzgo,25,37
Western Arrarnta,26,29
Yanomamo,11,32
Sumi Naga,35,46
Tiagbamrin Aizi,24,32
Central Kanuri,23,29
Deni,18,22
Mabaan,19,45
Petats,15,30
Maybrat-Karon,11,16
Itonama,19,25
Arawete,12,21
Toro So Dogon,16,28
Trio,10,24
Mpongmpong,29,38
Tucano,15,27
Darma,34,42
Irish,45,69
Ngalakan,17,26
Ebang,27,34
Dangaleat,21,28
Kuot,13,19
Tatuyo,11,17
Kotiria,16,28
Modern Greek,21,26
Ao Naga,24,32
Vagla,24,54
Ejagham,20,27
Yanomamo,12,33
Gbaya-Mbodomo,28,37
Asheninka Perene,18,28
Maithili,34,42
Fulnio,18,30
A-Pucikwar,25,35
Kipsigis,14,37
Dagik,16,26
I'saka,9,18
Bassossi,20,34
Antakarinya,17,23
Nonuya,20,26
Maranao,13,17
Gwandara,28,46
Giryama,40,47
Tapiete,15,27
Luo (Kenya and Tanzania),23,32
Murui Huitoto,14,20
Ngandyera,30,37
Belanda Viri,28,43
Central Pashto,31,38
Itonama,19,25
Basa (Cameroon),29,41
Kofyar,23,36
Shuar,15,23
Guarayu,14,26
Xwela Gbe,29,45
Car Nicobarese,16,25
Lishan Didan,24,40
Yao,18,29
Bench,29,40
Lagwan,34,41
Kuvi,28,47
Dan,19,39
Naga Pidgin,30,47
Ajumbu,26,39
Kuanyama,26,33
Ikpeng,12,18
Ewe,28,45
Karo (Brazil),14,27
Wari',14,20
Beria,21,33
Koalib-Rere,29,45
Czech,25,38
Sebat Bet Gurage,35,42
Mwaghavul,25,37
Jauja Wanca Quechua,16,22
Northern Puebla Nahuatl,16,20
Shawi,14,18
Jowulu,20,45
Chimariko,33,42
Koyraboro Senni Songhai,15,24
Hoti,21,35
Soqotri,28,34
Sakha,22,34
Ntcham,21,43
Cavinena,20,24
Para Gaviao,11,21
Budu,31,43
Wapishana,18,22
Western Farsi,24,30
Plateau Malagasy,21,25
Central Khmer,21,42
Ejagham,21,32
Halbi,29,42
Esimbi,29,37
Bafut,21,49
Nyambo,20,33
Koorete,51,61
Orokaiva,12,17
Yanesha',23,26
Bole,28,38
Dan,44,92
Abipon,15,20
Hai//om,24,29
Nigeria Mambila,25,43
Akoose,18,32
Ogbia,24,34
Maori,10,20
Komo (Sudan),23,28
Giryama,40,47
Lusi,18,28
Usarufa,17,22
Secoya,14,26
Nepali Kurux,34,39
Lelemi,22,34
Guaja,12,24
West-Central Limba,17,24
Sindhi,44,54
Kwoma,24,31
Yukpa,12,18
Comanche,12,18
Lokono,16,21
Bats,35,45
Isoko,28,37
Suba-Simbiti,23,39
Mungbam,24,36
Resigaro,30,35
Ninam,12,18
Southern-Coastal Tsimshian,38,41
Cubeo,11,23
Guahibo,17,35
Para Arara,11,17
Arhuaco,16,32
Kare (Central African Republic),30,57
Eastern Panjabi,50,73
Sa'ban,19,26
Koryak,16,21
Mampruli,24,36
Mba,24,31
Japanese,27,40
Toba,21,28
Gade Lohar,31,50
Igo,23,33
Lele (Guinea),19,28
Eastern Mari,19,27
Northern Tosk Albanian,28,35
Finnish,17,25
Kambaata,49,59
Tocantins Asurini,11,16
Eastern Panjabi,32,51
Digo,41,48
Iwam,11,17
A-Pucikwar,16,24
Kuikuro-Kalapalo,14,26
Dupaninan Agta,15,20
Selepet,15,21
Andoque,11,26
Huastec,21,26
Kazym-Berezover-Suryskarer Khanty,19,32
Southern Samo,18,26
Mundari,32,37
Wantoat,14,21
Mpade,30,40
Inor,39,45
Bangolan,27,40
Sumbwa,20,32
Njebi,24,34
Furu,31,41
Chamacoco,21,37
Sinhala,22,36
Cashinahua,15,23
Tatana,17,21
Japreria,14,20
Wik-Mungkan,13,23
Guahibo,17,29
Chong of Chanthaburi,21,40
Cuiba,17,25
Gbaya-Bossangoa,31,45
Arikapu,11,25
Sauria Paharia,24,34
Kuruaya,18,28
Nuer,20,48
Tunia,24,40
Trumai,18,24
Taroko,33,43
Temein,18,25
Southern Sierra Miwok,15,21
Sentani,10,17
Lepcha,26,36
Sebat Bet Gurage,36,42
Gwandara,43,65
Kuo,29,56
Adamawa Fulfulde,24,34
Nias,19,25
Akan,22,40
Iloko,17,23
Toura (Cote d'Ivoire),19,50
North Junin Quechua,19,25
Vengo,56,82
Logba,25,35
Navajo,36,54
Tigrinya,32,39
Waimiri-Atroari,16,27
Sebat Bet Gurage,33,39
Fang (Equatorial Guinea),25,41
Koya,21,31
Sissala of Burkina Faso,22,51
Aleut,24,27
Wubuy,19,23
Southern Yukaghir,20,32
Cha'palaa,23,27
Lambadi,24,34
Kashmiri,27,55
Obolo,22,37
Liberia Kpelle,22,34
Cubeo,11,17
Ignaciano,15,19
Wichi Lhamtes Nocten,23,28
Tlingit,43,48
Panare,12,25
Palauan,10,22
Chacobo,16,20
Trinitario,18,30
Nuer,20,48
Dzuungoo,26,55
Tulishi,37,59
Nateni,13,40
Eastern Cham,21,30
Akoose,22,44
Murrinh-Patha,21,25
Kayapo,16,33
Holoholo,17,26
Itbayat,19,23
Fe'fe',23,44
Moken,22,32
Mokpwe,22,31
Kete,16,25
Irish,44,68
Lavukaleve,15,20
Nootka,37,47
Boikin,17,25
Yoruba,18,32
Copainala Zoque,26,32
Tera,42,48
Cebaara Senoufo,22,38
Saotomense,19,32
Shanga,22,37
Sanuma,11,24
San Mateo del Mar Huave,18,24
Northern Bobo Madare,21,33
Mekens,15,35
Aghem,25,35
Buol,17,23
Imbabura Highland Quichua,17,20
Giryama,40,47
Cofan,27,37
Latunde,12,28
Kulung (Nepal),22,43
Panara,11,26
Callawalla,26,32
Muinane,22,28
Shuar,16,24
Siriono,18,28
Cayubaba,17,33
Huba,24,31
Ngazidja Comorian,41,48
Chukchi,15,22
Umotina,12,20
Toaripi,8,14
Georgian,29,35
Ewe,27,42
Cuvok,27,29
Shona,37,42
Alladian,23,36
Jebero,19,23
Waura,16,26
Eastern Ojibwa,16,27
Northwest Gbaya,30,53
Pech,18,28
Dagbani,23,31
San Martin Quechua,15,18
Western Highland Chatino,16,25
Pular,28,38
Kabuverdianu,21,28
Quileute,33,37
Avar,44,49
Kazym-Berezover-Suryskarer Khanty,18,31
Karitiana,11,25
Marathi,42,55
Jungle Inga,13,16
Yoruba,19,31
Bamunka,23,32
Kwangali,22,27
Central Tunebo,14,19
Bambalang,34,57
Samre or Siem Reap,20,41
Mbuko,34,45
Kalanga,62,71
Zoogocho Zapotec,28,65
Northern Haida,46,49
Gude,30,36
South Azerbaijani,25,34
Katcha-Kadugli-Miri,22,27
Faiwol,12,20
Central Siberian Yupik,32,36
Limbum,22,35
Irula,31,52
Camsa,21,27
Kagulu,26,31
Kimaama,20,44
Naki,36,44
Meru,17,27
San Mateo del Mar Huave,23,29
Bengali,29,43
Adamawa Fulfulde,29,39
Tabasco Chontal,25,37
Loxicha Zapotec,23,30
Southeastern Pomo,27,38
Koyraboro Senni Songhai,33,48
Bare,19,23
Ndzwani Comorian,32,39
Kisa,24,38
Bench,46,56
East Makian,18,23
Southern Birifor,25,52
Dafla,15,24
Awutu,30,50
Otuho,33,56
Emai-Iuleha-Ora,27,48
Northern Kissi,22,42
Wayampi,14,26
Yala,28,38
Japreria,12,24
Mullukmulluk,14,19
Sebat Bet Gurage,34,42
Wahgi,17,23
Mwali Comorian,19,24
Chonyi-Dzihana-Kauma,40,47
Nubi,30,35
Sabane,13,18
Mekens,16,26
Paraguayan Guarani,24,36
Krache,17,44
Moro,22,29
Bengali,36,53
Omagua,13,18
Pichis Asheninka,22,30
Kohumono,28,38
Dieri,22,25
Koshin,23,37
Bilin,31,38
Warray,16,21
Maay,22,32
Mayogo,33,46
Bouna Kulango,27,46
Baka (Sudan),36,46
Bakairi,17,29
Baniwa do Icana,25,37
Southeast Ijo,24,44
Lambadi,30,48
Yugambeh-Bandjalang,12,16
Iaai,36,52
Hainyaxo Bozo,20,34
Biloxi,12,20
Baga Sitemu,18,26
Natugu (Retired),30,47
Meta',33,50
Southern Bobo Madare,19,38
Defaka,18,42
Arabela,11,18
Ndonga,29,36
Adioukrou,21,31
Gunwinggu,19,24
T'apo,20,25
Yaoure,23,45
Saya,39,54
Konda-Dora,23,43
Kom (Cameroon),59,75
Tuyuca,11,23
Zulu,35,43
Leh-Kenhat,37,45
Katcha-Kadugli-Miri,23,32
Armenian,30,37
Abua,27,40
Corongo Ancash Quechua,18,24
Nizaa,58,90
Portuguese,23,38
Panamint,23,36
Apurina,14,34
Straits Salish,36,43
Mandarin Chinese,25,32
Silt'e,46,56
Loma (Liberia),28,42
Cha'palaa,24,28
Molale,23,30
Paraguayan Guarani,18,30
Inor,40,47
Achagua,19,29
Hawaiian,9,19
Somali,30,52
Bamenyam,39,50
Zarma-Kaado,20,40
Cebuano,18,21
Min Nan Chinese,19,25
Koyaga,29,43
Yucuna,16,21
Belanda Bor,25,38
Napo Lowland Quechua,20,23
Naasioi,8,13
Northern Gumuz,34,44
Huaylas Ancash Quechua,20,30
Hopi,22,28
Mesqan,34,41
Machame,33,46
Wayana,9,16
Bhili,35,62
Nigerian Fulfulde,47,57
Western Niger Fulfulde,27,32
Adangme,23,39
Namia,9,15
Bafia,27,51
Mapudungun,20,26
Juang,19,29
Yanesha',24,33
Chacobo,17,21
Meta',20,33
Boro (Ethiopia),22,30
Koonzime,22,52
Vame,38,46
Mono (Democratic Republic of Congo),33,44
Tamasheq,22,43
Baga Koga,17,25
Khasi,27,40
Burushaski,38,53
Tenharim,14,26
Lyele,24,44
Totela,44,54
Biak,14,24
Aragonese,33,45
Saliba (S\'alivan),20,30
Anufo,22,43
Leh-Kenhat,33,38
Lithuanian,36,52
Island Carib,17,29
Southern Nambikuara,25,43
Banda-Ndele,32,45
Babanki,26,33
Ganda,19,33
Aari,26,36
French,21,37
Busa,16,31
Paraujano,13,25
Yanesha',23,29
Shasta,17,21
Kwoma,24,31
Hawaiian,8,13
Koasati,15,25
Kaiwa,14,26
Lake Miwok,29,39
Dutch,24,39
Tampulma,24,33
Ngangam,22,39
Copainala Zoque,16,22
Tachelhit,28,31
Gujari,35,54
Iquito,11,19
Bulgarian,36,42
Upper Guinea Crioulo,23,28
Mbe,26,37
Chuvash,21,30
Lenakel,15,21
Korean,21,32
Cerma,21,46
Karang,30,40
Dagbani,24,37
Bororo,13,20
Senara Senoufo,19,51
Cameroon Mambila,19,25
Lango (Uganda),18,40
Kabardian,49,56
Wayana,9,16
Abidji,21,38
Western Cham,21,32
Tipai,25,34
Suya,13,28
Nivacle,22,28
Bakairi,16,30
Even,17,27
Pai Tavytera,15,27
Ntomba,23,30
Chiquitano,14,26
Akawaio,13,23
Northern Bobo Madare,21,37
Bissa,23,41
Kunza,23,33
Mufian,17,22
Eastern Maninkakan,20,36
Selk'nam,21,29
Limbum,37,52
Ga,24,38
Vai,28,43
Krio,22,32
Nama (Namibia),19,33
Daw,24,39
Gadsup,9,19
Mogholi,24,29
Irarutu,12,19
Banda-Ndele,33,46
Duala,21,33
Maba (Chad),22,29
North Giziga,29,37
Ke'o,24,30
Kistane,34,41
Dibole,21,31
Yagua,11,23
Tibetan,24,38
Andoa,15,25
Gbesi Gbe,31,47
Barain,28,41
Guato,17,25
Lugbara,26,36
Aewa,17,27
Bilua,16,41
Arabela,19,29
Haya,19,29
Kamba (Kenya),13,31
Paez,29,37
Rukai,23,27
Hupda,20,29
Chuvash,30,39
Qimant,28,39
Ebira,19,31
Ticuna,15,33
Jarawa (Nigeria),28,39
Afitti,17,26
Spanish,20,25
Chaudangsi,34,42
Chamorro,30,36
Principense,22,31
Central Bai,18,29
Guinea Kpelle,24,39
Hausa,31,38
Tanacross,35,54
Anfillo,38,48
Ngas,30,44
San Juan Guelavia Zapotec,29,47
Coastal-Naga Bikol,23,28
Ndali,17,31
Kera,24,30
Kotiria,16,24
Crow,10,23
Chiquihuitlan Mazatec,26,38
Northern Embera,20,32
Shipibo-Conibo,16,24
Sui,47,54
Lega-Shabunda,18,38
Matses,15,21
Giryama,40,47
Candoshi-Shapra,21,27
Bodo (India),15,21
Tulu,23,35
Gaviao Do Jiparana,19,29
Yue Chinese,22,32
Selkup,18,34
Ghomala',36,59
Fipa,20,35
Papantla Totonac,16,22
Ngarinman,17,23
Tira,26,42
Lusi,16,21
Pwo Northern Karen,25,37
Mono (Cameroon),35,62
Timne,17,25
Giryama,40,47
Jola-Esulalu,31,51
Kunjen,23,28
Tuvinian,20,29
Fur,19,30
Tilquiapan Zapotec,22,30
Kemezung,20,34
Baoule,16,23
Ashe,24,36
Tacana,18,22
Lama (Togo),17,53
Suya,15,31
Aghem,28,49
Kunama,19,26
Ket,18,32
Muyang,27,46
Central Aymara,26,32
Nugunu (Cameroon),15,26
Eastern Yiddish,38,47
Tupari,14,29
Bekwarra,23,36
Central Khmer,21,42
Egyptian Arabic,58,67
Bengali,34,48
Ao Naga,14,20
Kumaoni,31,42
Kariri-Xoco,14,21
Burji,26,36
Tulu,24,37
Angaataha,12,21
Nandi,13,23
Pume,23,38
Soninke,28,50
Hupa,28,35
Kinyarwanda,39,49
Hupa,35,42
Kayabi,14,26
Secoya,12,18
Jere,24,44
Tenetehara,14,21
Koyra Chiini Songhay,23,43
Tuvinian,21,37
Romanian,22,32
Kuvi,22,37
Ava-Canoeiro,12,24
Bambara,20,43
Moseten-Chimane,26,38
Unami,22,39
Lango (Sudan),16,32
Macaguan,16,22
Basque,23,28
Avatime,28,50
Mina (Cameroon),39,50
Barasana-Eduria,11,17
Korubo,14,20
Wichita,21,29
Koyra Chiini Songhay,21,36
Yanomamo,12,19
Kwaya,17,29
Ngas,32,43
Muinane,22,28
Yom,25,38
Ga,29,41
Akan,18,31
Pagibete,42,51
Western Bru,20,42
Che,30,57
Bakaka,16,32
Urali,26,46
Aproumu Aizi,24,33
Kekchi,21,26
Northern Kurdish,30,47
Kamayura,14,26
Qawasqar,16,19
Achuar-Shiwiar,15,27
Karitiana,11,31
Ashaninka,17,21
Avikam,25,34
Bhele,19,28
Emerillon,16,30
Matis,15,21
Norwegian Bokmal,22,46
Anyin,17,36
Kodava,27,52
Tena Lowland Quichua,21,24
Maranunggu,19,24
Ntcham,21,30
Abipon,13,23
Mangbetu,36,47
Mapudungun,20,26
Liberia Kpelle,32,49
Choctaw,15,21
Xamtanga,23,30
Swedish,18,35
Tachelhit,33,37
Karamojong,21,66
Aklanon,17,20
Mundani,23,41
Kako,33,47
Jauja Wanca Quechua,22,27
Bakaka,19,34
Kele-Foma,21,30
Kwaza,19,35
Hakka Chinese,21,31
Lakota,28,36
Tamil,32,43
Igede,24,38
Eastern Ojibwa,16,27
Siwi,26,38
Western Farsi,24,30
Chol,20,26
Inga,19,22
Krim,22,38
Guambiano,20,25
Komi-Zyrian,26,33
Wongo,15,24
Maung,17,22
Brahui,24,33
Bardi,17,24
Aja (Sudan),38,48
Igbo,43,59
Antakarinya,17,20
Klao,11,27
Kuwaataay,20,34
Awing,39,56
Berom,24,31
Waimaha,11,25
Assamese,22,37
Dera (Nigeria),24,35
Manipuri,25,33
Bankon,26,37
Ikwere,23,46
Lijili,29,48
Lakkia,31,59
Ngwe,24,38
Chumburung,21,30
Urdu,35,54
Hokkaido Ainu,12,17
Pemono,12,19
Tz'utujil,25,35
Mbo (Cameroon),19,35
Balanta-Ganja,33,50
Peve,30,38
Cavinena,20,24
Bassari-Tanda,21,30
Tetum,13,18
Yulu,35,42
Engenni,20,33
Lower Grand Valley Dani,12,24
Kamwe,26,35
Wamey,39,46
Kwasio,46,54
Gayo,19,27
Kharia,37,47
Inapari,13,31
Masaaba,51,63
Buli (Ghana),23,46
Yeyi,77,90
Carapana,11,23
Buamu,17,28
Cherepon,26,38
Imonda,13,23
Wayuu,14,20
Tofin Gbe,23,41
Gbaya-Bossangoa,31,43
Burushaski,38,43
Cayubaba,17,33
Selaru,14,19
Eastern Mari,25,33
Guayabero,16,22
Nigerian Fulfulde,28,38
San Miguel El Grande Mixtec,15,25
Aikana,22,32
North Moluccan Malay,21,27
Daba,36,47
Masai,21,43
Yanomami,13,20
Biali,14,27
Tigre,47,54
Komo (Sudan),23,31
Nadab,17,34
Sindhi,41,61
Tawallammat Tamajaq,23,37
Kota (India),23,28
Carijona,14,21
Chachapoyas Quechua,15,18
Aikana,15,25
Moseten-Chimane,23,41
Hungarian,50,65
Awara,19,25
Hausa,33,43
Tacana,18,22
Ignaciano,21,25
Lahu,26,40
Archi,81,91
Gamo-Gofa-Dawro,24,29
Sereer,33,43
Mbalanhu,23,31
Itonama,19,25
Jumjum,20,39
Eastern Tamang,19,29
Mbo (Cameroon),21,36
Anyin Morofo,31,49
Uru,23,33
Wyandot,11,17
Mawa (Chad),24,33
Shilluk,25,54
Tigre,26,33
Apinaye,13,30
Klamath-Modoc,33,37
Gwandara,28,48
Krikati-Timbira,11,26
Yawanawa,15,19
Amahuaca,14,22
Kabardian,49,56
South Central Dinka,20,60
Eloyi,41,51
Bakole,27,34
Ravula,23,39
Machinere,13,18
Ndogo,29,38
Kela (Papua New Guinea),16,30
Mochica,20,32
Loko,18,25
Pottangi Ollar Gadaba,22,34
Mising-Padam-Miri-Minyong,34,43
Weh,37,47
Southern Mfumte,74,89
Nyang'i,18,25
Surui,19,29
Àhan,26,43
Ossetian,30,39
Zande,19,35
Sursurunga,15,21
Northern Gyalrong,49,57
Gujari,32,50
Nez Perce,25,30
Plateau Malagasy,31,36
Wuzlam,34,42
Dafla,16,27
Bagirmi,29,48
Southeastern Pomo,27,32
Sa'ban,38,46
Gonja,23,39
Waris,13,22
Adamawa Fulfulde,27,36
Mbya Guarani,14,26
Iyo'wujwa Chorote,16,21
Cameroon Mambila,20,35
Ukrainian,24,30
Tok Pisin,15,27
Kanga,53,75
Kasem,21,45
Ocaina,27,38
Panare,13,20
Soo,18,28
Sedang,41,55
Tamnim Citak,11,17
Hanga Hundi,16,23
Purepecha,26,32
Duruma,42,49
Siwu,20,37
Baangi,28,56
Bumbita Arapesh,15,22
Catalan,27,39
Khezha Naga,42,50
Njyem,20,42
Purepecha,33,39
Mundang,37,67
Kunimaipa,15,20
Akurio,10,24
Mochi,20,25
Makonde,18,28
Telugu,32,43
Cha'palaa,24,28
Liberia Kpelle,21,45
Nootka,37,42
Panobo,14,18
Ga,32,47
Shwai,25,38
Karadjeri,17,20
Giryama,40,47
Pilaga,18,22
Machiguenga,18,27
Tupinamba,13,25
Gidar,28,38
Lugbara,27,42
Santiago del Estero Quichua,20,25
Nobiin,16,21
Galibi Carib,11,17
Achumawi,17,23
Yine,16,26
Nomatsiguenga,16,25
Reunion Creole French,30,42
Pohnpeian,14,20
Alabama,15,21
Doyayo,22,48
Daba,36,46
Nangikurrunggurr,20,28
Ibibio,17,32
Hixkaryana,18,23
Southern Tiwa,26,41
Nyamwezi,36,53
Phalura,30,40
Parecis,15,19
Tigon Mbembe,99,116
Yapese,28,44
Siriono,18,30
Breton,25,42
Igbo,46,65
Woun Meu,19,33
Borana-Arsi-Guji Oromo,26,36
Wa'ikhana,12,24
Yoruba,18,29
Xhosa,75,84
Kalaallisut,19,22
Yalunka,19,33
Bariai,12,17
Caddo,20,23
Uduk,23,28
Iu Mien,35,49
Mundu,29,41
Xavante,11,24
Jaad-Badyara,25,43
Nupe-Nupe-Tako,25,38
Kaxuiana,12,18
Ndonga,25,30
Ndut,27,34
Sentani,10,17
Tama (Chad),21,30
Kusaal,22,44
Skou,13,23
Baka (Cameroon),25,38
Glavda,34,43
S'gaw Karen,27,39
Vaagri Booli,23,37
Efik,13,20
Gujarati,35,60
Mingrelian,30,35
Xokleng,19,37
Moseten-Chimane,23,41
Gban,20,36
Mato Grosso Arara,19,33
Berom,22,29
Mada (Nigeria),23,41
Wiyot,24,29
Kenswei Nsei,55,65
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Kwak'wala,46,55
Matumbi,15,23
Seneca,11,19
Central Aymara,36,42
Thulung,30,38
Galibi Carib,16,22
Hanga,23,29
Konkani,35,45
Sundanese,19,26
Ese Ejja,17,21
Adang,18,40
Kabiye,24,47
Keliko,36,45
Wolof,26,40
Korku,26,37
Wubuy,19,24
South Nuaulu,12,17
Jennu Kurumba,26,33
Karok,27,41
Southern Kiwai,12,19
Dimli,30,44
Wangaaybuwan-Ngiyambaa,15,18
Ngiemboon,17,28
Modern Greek,21,26
Abure,20,36
Kinnauri,31,46
Tol,22,28
Pangwa Naga,23,29
Larantuka Malay,19,25
Kadiweu,23,31
Lumun,17,35
Iu Mien,33,41
Orma,23,33
Ofaye,14,24
Ocaina,26,35
Culina,17,21
Nara,17,22
Northern Bobo Madare,20,40
Ahtena,30,35
Croatian,25,36
Timne,17,30
Ahanta,24,40
Parakana,12,17
Ekpeye,24,37
Malayo,20,27
Sedang,39,53
Gweno,24,29
Sanskrit,37,45
Niellim,23,36
Paite Chin,19,25
Bemba (Zambia),15,25
Medumba,16,25
Cashibo-Cacataibo,15,21
Cherokee,11,17
Akawaio,10,21
Krenak,22,35
Eastern Karaboro,16,26
Chiripa,17,29
Wogeo,15,20
Northern Conchucos Ancash Quechua,17,23
Hadza,57,62
Noone,19,33
Ndai,32,57
Nukak Maku,12,24
Urubu-Kaapor,15,26
Ache (Tupian),11,21
Kru Pidgin English,24,36
Mmen,27,41
