language,consonants,phonemes
Lu,22,31
Guro,26,57
Cayubaba,17,33
Kemezung,20,34
Seimat,11,28
Sumbwa,20,32
Hausa,31,38
Halkomelem,32,47
Moken,22,32
Telugu,40,51
Tigon Mbembe,99,116
Nyeu,20,40
Eastern Panjabi,50,73
Iu Mien,35,49
Kala Lagaw Ya,18,24
Masalit,31,45
Mizo,33,39
Armenian,30,36
Norwegian Bokmal,22,46
Vietnamese,21,39
Yuqui,20,40
Nawuri,29,40
Soqotri,28,34
Sentani,10,17
Alawa,22,26
Central Bai,18,29
Akan,22,40
Gunwinggu,19,24
Tanacross,35,54
Bashkir,27,38
Nyankole,20,28
Ronga,64,69
Mpade,30,40
Copainala Zoque,26,32
Didinga,36,58
Tilquiapan Zapotec,22,30
Eton-Mengisa,21,38
Idoma,47,75
Northern Bobo Madare,20,40
Kofyar,23,36
Pilaga,18,22
West Coast Bajau,17,23
Irish,44,68
Andoa,15,25
Yoruba,19,31
Lakota,28,36
Irula,31,52
Bouyei,24,38
Guato,17,25
Hakka Chinese,21,31
Moken,20,38
Acoli,17,29
Cameroon Mambila,24,40
Upper Chehalis,30,34
Loma (Liberia),21,51
Sandawe,44,64
Northwest Gbaya,30,53
S'gaw Karen,27,39
Korku,26,37
Sissano,37,46
Saraiki,48,83
Nigerian Fulfulde,28,38
Ewe,27,42
Wayana,9,16
Bassari-Tanda,21,30
Tolowa-Chetco,29,44
Bamun,28,38
Pemon,10,17
Mawa (Chad),24,33
Hadza,57,62
Nugunu (Cameroon),24,35
Mmaala,23,34
Wan,21,36
Bench,29,40
Izi-Ezaa-Ikwo-Mgbo,29,40
Esimbi,29,37
Shuar,13,21
Upper Guinea Crioulo,23,28
Southern-Coastal Tsimshian,38,41
Kharia,31,41
Baruga,14,24
Vaagri Booli,23,37
Usan,14,20
Mori Bawah,22,27
Vengo,56,82
Surui,19,29
Ekari,10,15
Mamainde,14,34
Markweeta,13,36
Eastern Low German,23,37
Tsafiki,16,26
Koyaga,29,43
Urubu-Kaapor,15,26
Anfillo,38,48
Matses,15,21
Yamana,15,20
Pa'o Karen,20,34
Ga,24,38
Gwandara,28,48
Antigua and Barbuda Creole English,24,37
Mising-Padam-Miri-Minyong,34,43
Dahalo,54,59
Yessan-Mayo,16,20
Tena Lowland Quichua,21,24
Pangwa Naga,23,29
Mabaan,19,45
Northern Bobo Madare,21,33
Ayere,26,43
Kalabari,22,43
Atayal,19,26
Maung,17,22
Pagibete,42,51
Dazaga,21,32
Tuvinian,21,37
Malayalam,30,43
Ao Naga,24,32
Ndonga,29,36
Karitiana,11,31
Lakkia,31,59
Callawalla,26,32
Obolo,22,37
Lusi,18,28
Herero,19,26
Mara,19,24
Muyang,27,46
Panara,11,26
Kotiria,16,28
Koshin,23,37
Kita Maninkakan,19,33
Alawa,23,28
Kotiria,16,24
Hupa,35,42
Larantuka Malay,19,25
Baoule,16,23
Timne,17,25
Sedang,41,55
Jinghpaw,25,30
Guinea Kpelle,27,35
Western Niger Fulfulde,27,32
South-Eastern Ju,95,141
Ndamba,19,24
Basa (Cameroon),29,41
Jur Modo,31,49
Gban,20,36
Madurese,27,35
Duruma,40,47
Karadjeri,17,20
Paraujano,13,25
Mandinka,19,34
Defaka,18,42
Ntcham,21,43
Hanga,23,29
Waorani,11,21
Candoshi-Shapra,21,27
Salasaca Highland Quichua,24,29
Imbabura Highland Quichua,17,20
Konda-Dora,23,43
Buamu,17,28
Xwela Gbe,29,45
Nyangumarta,20,27
Mam,33,43
Mao Naga,20,26
Adangme,23,39
Mekens,15,35
Umbundu,20,30
Gude,30,36
Tuyuca,11,23
Krongo,40,62
Savara,19,30
Kman,34,50
Igbo,28,36
Bilua,16,41
Saamia,20,34
Luvale,22,36
Cha'palaa,24,28
Mapoyo,12,19
Palauan,10,22
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Gen,27,44
Hiligaynon,20,25
Eastern Pahari,35,47
Copainala Zoque,20,26
Barain,16,29
Sabaot,13,31
Gelao,31,43
Kadiweu,23,31
Denya,22,30
Ntomba,23,30
Northern Lushootseed,33,37
Bade,33,46
Romanian,22,31
Friulian,25,39
Ngiemboon,19,30
Huarijio,12,26
Lagwan,34,41
Yamba,26,38
Southern Yukaghir,20,32
Jebero,17,21
Popti',27,32
Konni,31,49
Ogbia,24,34
Toba,21,28
Ewe,28,45
Otuho,33,56
Kupsabiny,14,26
Mbabaram,20,24
Indonesian Bajau,26,32
Paez,29,37
Northern Pomo,29,39
Chumburung,21,30
Trio,10,24
Anufo,45,59
Masaaba,51,63
Apinaye,13,30
Lake Miwok,29,39
Daba,36,47
Amundava,14,26
Kulung (Nepal),22,43
Aja (Benin),23,37
Sedang,39,53
Gavar,47,55
Swahili,31,36
Liberia Kpelle,32,49
Wari',14,20
Nandi,13,23
Macaguan,16,22
Yucuna,16,21
Tikar,27,46
Yuruti,11,17
Kamba (Kenya),13,31
Bini,25,48
Kok Borok,25,34
Yanesha',23,29
Mwali Comorian,19,24
Aari,26,36
Lower Grand Valley Dani,12,24
Yemsa,25,40
Central Pashto,31,38
Mundari,21,39
Hdi,37,41
Karok,27,41
Kwaio,16,21
Nivacle,22,28
Gbagyi,20,26
Kaxuiana,12,18
Southern Mfumte,74,89
Tigre,47,54
Hindi,71,94
Balanta-Ganja,33,50
Yagaria,14,23
Dizin,24,30
Afar,17,27
Ashe,24,36
Tumtum,39,55
Spokane,38,43
Pattani,38,44
Movima,19,29
Sebat Bet Gurage,36,42
Hawaiian,9,19
Libyan Arabic,34,50
Suya,15,31
Myene,29,36
Komo (Sudan),23,28
Fijian,19,30
Bodo Gadaba,21,40
Parakana,12,17
Liko,33,45
Yana,22,30
Cayubaba,17,33
Tsuvadi,28,55
Kota (India),26,41
Vame,38,46
Cofan,27,37
East Kewa,15,20
Djeoromitxi,14,24
Nama (Namibia),32,41
Tupari,14,29
Kanoe,12,26
Pichi,21,30
Nhengatu,19,23
Biloxi,12,20
Gwandara,28,46
Fang (Equatorial Guinea),25,41
Kwanja,21,43
Wongo,15,24
Choctaw,15,21
Sa'ban,38,46
Munduruku,17,39
Kwaza,29,45
Yaqui,17,22
Sebat Bet Gurage,39,45
Baniwa do Icana,25,37
Argobba,30,38
Shipibo-Conibo,16,24
Ibibio,17,32
Wayana,9,16
Furu,31,41
Gbaya-Bossangoa,29,45
Inapari,13,31
Boikin,17,25
Minangkabau,23,33
Korra Koraga,21,34
Ekpeye,24,37
Krikati-Timbira,11,26
Eastern Maninkakan,20,36
Tera,42,48
Wa'ikhana,12,24
Ife,19,34
Siona-Tetete,18,30
Batanga,20,31
Hungarian,50,65
Izi-Ezaa-Ikwo-Mgbo,40,51
Dafla,15,24
Para Gaviao,11,21
Tiwi,22,26
Northern Embera,20,32
Mbalanhu,23,31
Kare (Central African Republic),30,57
Niellim,23,36
Juang,19,29
Navajo,36,54
Ngbaka Minagende,22,34
Sabane,11,16
Giryama,40,47
Muna,28,33
Jowulu,20,45
Nomaande,14,30
Japanese,27,40
Biak,14,19
Klao,11,27
Latunde,12,28
Ewondo,26,34
Kasem,19,40
Igo,23,33
Meru,17,27
Toro So Dogon,21,42
San Miguel El Grande Mixtec,15,25
Kuranko,26,54
Burmese,34,50
Bari (Chibchan),10,22
Yawanawa,14,18
Maung,19,24
Akawaio,10,21
Chuave,12,17
Yanomamo,12,19
Sango,26,37
San Martin Quechua,15,18
Waimaha,11,25
Dan,20,48
Ormuri,25,31
Bafia,25,48
Sao Paulo Kaingang,13,27
Nonuya,20,26
Prai,17,35
Alaba-K'abeena,52,62
Yuhup,20,35
Batak Karo,16,21
Biali,14,27
Moru,26,38
Konkomba,22,42
Ahanta,24,40
Lama (Togo),17,53
Kamwe,26,35
Lithuanian,36,47
Finnish,17,25
Kathmandu Valley Newari,24,32
Loma (Liberia),28,42
Tonkawa,15,25
Tol,22,28
Mamara Senoufo,29,50
Guajajara,15,22
Ngizim,34,40
Kashmiri,28,56
Nganasan,20,29
Korean,21,32
Iyive,53,64
Tiruray,16,22
Pana (Central African Republic),34,66
Wu Chinese,25,34
Saurashtra,32,42
Xavante,11,24
Gbaya-Mbodomo,28,38
Jauja Wanca Quechua,16,22
Chimila,16,36
Russian,33,38
Kurukh,31,56
Nivkh,34,44
Kodava,27,52
Aklanon,17,20
Tulu,24,37
Befang,43,59
Southeast Ijo,24,44
Mann,22,39
Mada (Cameroon),22,40
Dime,53,73
Sango,26,44
Adioukrou,21,31
Southern Sama,17,23
Bissa,23,41
Terena-Kinikinao-Chane,13,23
Kakabe,22,38
Belanda Viri,28,43
Tsafiki,16,25
Dhuwal,20,23
Northern Tosk Albanian,28,35
Somali,30,52
Karipuna Creole French,22,32
Eastern Cham,21,30
Mekens,16,26
Kuanyama,26,33
Wichita,21,29
Dar Fur Daju,24,30
Lega-Shabunda,18,38
Central Khmer,21,42
Armenian,30,37
Koryak,16,21
Eastern Arrernte,27,30
Kuria,15,22
Ajumbu,26,39
Brao,22,31
Wolaytta,38,48
Hainyaxo Bozo,20,34
Saliba (S\'alivan),20,30
Jamamadi,11,19
Tiwi,14,18
Sursurunga,15,21
Yansi,17,42
Movima,18,23
Samba Leko,22,34
Tlingit,43,48
Tem,25,36
Yala,28,38
Afrikaans,16,39
Bondo,21,27
Tshangla,32,37
Kirghiz,22,30
Dutch,24,39
Thulung,30,38
Yapese,28,44
Duruwa,21,31
Parecis,15,19
Basque,23,28
Matis,15,21
West-Central Limba,17,24
Naga Pidgin,30,47
Masai,21,43
Abidji,21,39
Southern Bobo Madare,19,38
Iquito,11,19
Mayogo,33,46
Sabane,13,18
Nkonya-Nkami,20,34
Banda-Ndele,33,46
Basque,23,28
Silt'e,46,56
Trinitario,18,30
Kalkutung,20,23
Oroko,22,29
Shona,37,42
Bongo,18,29
Sebat Bet Gurage,34,42
Finnish,25,42
Indonesian,22,31
Ndzwani Comorian,32,39
Yucuna,16,21
Javanese,24,33
Principense,22,31
Straits Salish,36,43
Amahuaca,14,22
Lango (Sudan),16,32
Dghwede,33,38
Central Pashto,31,38
Mesqan,34,41
Yulu,35,42
Kagulu,26,31
Swedish,18,35
Mandarin Chinese,27,43
Kistane,34,41
Kuvi,28,47
Chaudangsi,34,42
Berom,22,29
Qimant,28,39
Totontepec Mixe,14,23
Min Nan Chinese,19,25
Limbum,37,52
Central Mazahua,45,63
Maithili,34,42
Bumbita Arapesh,15,22
Guahibo,17,35
Epena,17,31
Tamil,32,43
Tepo Krumen,17,39
Hawaiian,8,13
Katcha-Kadugli-Miri,39,61
Wahgi,17,23
Kwama,20,25
Langi,32,52
Bundeli,38,55
Limbum,23,41
Beja,21,26
Eastern Tamang,19,29
Cubeo,11,23
Tonga (Zambia),33,41
Ese Ejja,17,21
Karo (Brazil),14,25
Bakoko,26,33
Tundra Nenets,27,35
Kota (India),23,28
Nootka,37,47
Shwai,25,38
Njebi,24,34
Marghi Central,36,44
Ava-Canoeiro,12,24
Italian,23,30
Xingu Asurini,16,27
Baniwa do Icana,16,24
Juruna,18,28
Kru Pidgin English,24,36
Southern Samo,18,26
Marwari (India),36,46
Huichol,15,25
Lenakel,15,21
Haya,19,29
Tarok,26,32
Leh-Kenhat,37,45
Hungarian,26,40
S'gaw Karen,27,36
Kariri-Xoco,14,21
North Azerbaijani,24,33
Gourmanchema,20,33
Para Arara,11,17
Tunen (Retired),17,26
Bhili,35,62
Kikuyu,18,32
Saliba (S\'alivan),22,32
Dagik,16,26
Eloyi,41,51
Towa,39,61
Oko-Eni-Osayen,18,30
Northeast Maidu,18,24
East Makian,18,23
Meta',20,33
Makonde,18,28
Naasioi,8,13
Kota (India),23,34
Chonyi-Dzihana-Kauma,40,47
Yuchi,38,46
Juang,24,36
Southeastern Pomo,27,32
Kurukh,46,68
Tetum,13,18
Aja (Benin),28,45
Mba,24,31
Ikpeng,12,18
Yuracare,18,25
Mbe,26,37
Sumi Naga,35,46
Nung (Viet Nam),21,32
Sebat Bet Gurage,35,42
Budu,31,43
Fuliiru,25,35
Alabama,15,21
Igo,23,33
Wik-Mungkan,13,23
Saotomense,19,32
Egyptian Arabic,27,35
Berbice Creole Dutch,20,26
Tedaga,24,35
Moloko,31,47
Boro (Ethiopia),16,25
Ngangam,22,39
Wuzlam,34,42
Phalura,30,40
Bullom So,22,36
K'iche',22,32
Waura,16,26
Polish,31,37
Kahe,22,32
Kuo,29,56
Belize Kriol English,22,35
Border Kuna,16,21
Chuvash,21,30
Zo'e,14,26
Tuvinian,20,29
Bana,37,44
Standard Malay,21,27
Tangkhul Naga,27,40
Western Maninkakan,20,27
Wubuy,19,23
Acheron,18,38
Ndonga,29,36
Straits Salish,35,40
Pwo Northern Karen,23,52
Sanuma,11,24
Nigerian Fulfulde,47,57
Sora,21,31
Vai,28,43
Karitiana,11,25
Reyesano,18,22
Lyele,21,34
Orma,23,33
Farefare,20,30
Southern Birifor,25,52
Nzima,24,40
Yil,12,23
Jarawa (Nigeria),28,39
Nigeria Mambila,25,43
T'apo,20,25
Suya,13,28
Chipewyan,39,61
Satere-Mawe,12,27
Shawi,14,18
Mwaghavul,25,37
Mbe',48,57
Itelmen,27,32
Tagalog,18,23
Wapishana,18,22
Maranunggu,19,24
Irula,23,30
Hausa,33,43
Awtuw,11,18
Bamenyam,39,50
Buol,17,23
Hai//om,24,29
Patep,30,44
Aewa,17,27
Central Tunebo,14,19
Dera (Indonesia),11,17
Cogui,24,36
Salasaca Highland Quichua,23,26
Chiquihuitlan Mazatec,26,38
Cerma,21,46
Ngandyera,30,37
Sochiapam Chinantec,18,39
Nugunu (Cameroon),15,26
Guambiano,18,24
Tupuri,28,56
Nisga'a,32,42
Western Xwla Gbe,29,45
Pech,18,28
Yagua,11,23
Kuku-Yalanji,13,16
Northeastern Dinka,19,32
Adamawa Fulfulde,29,39
Secoya,14,26
Urali,26,46
Ocaina,26,35
Bororo,13,20
Otoro,30,44
Irantxe-Munku,21,43
Seneca,11,19
Nigerian Pidgin,23,32
Gonja,23,39
Embera-Catio,19,31
Apalai,12,24
Yavitero,17,21
Hupda,19,34
Turkish,24,40
Bambalang,34,57
Mpongmpong,29,38
Yurok,23,35
Eastern Oromo,48,60
Lunda,22,32
Mochica,20,32
Matses,15,21
Machinere,13,18
Galibi Carib,11,17
Selepet,15,21
Tocho,15,27
Kwaya,17,29
Burun,19,38
Puri,12,18
Mwani,21,26
Katcha-Kadugli-Miri,39,62
Archi,81,91
Luo (Kenya and Tanzania),26,38
Maquiritari,12,26
Yao,18,29
Hupda,20,29
Irarutu,12,19
Matbat,15,20
Southern Kiwai,12,19
Avokaya,37,55
Nivacle,22,28
Krache,17,44
Mossi,17,43
Hokkaido Ainu,11,16
Khasi,27,40
Rikbaktsa,14,28
Lisu,25,39
Abipon,13,23
Natugu (Retired),30,47
Marathi,42,55
Gadsup,9,15
Ngoshie,26,34
Jaunsari,34,51
Tese,24,47
Nyamwezi,36,53
Brokskat,41,56
Pacahuara,16,20
Limbum,23,33
Hausa,32,45
Bukusu,20,30
Southern Nuni,38,60
Tenharim,14,26
Ewondo,15,25
Amharic,52,59
Yemba,21,35
Daw,24,39
Yine,16,26
Sakha,22,34
Koya,19,24
Mongo,45,56
Aguaruna,12,20
Cuvok,27,29
Godie,26,42
Burushaski,38,43
Fe'fe',17,25
Adioukrou,21,32
Kannada,36,47
Ache (Tupian),11,21
Yabarana,11,18
Beembe,19,41
Rundi,22,29
Ngas,30,44
Wangaaybuwan-Ngiyambaa,15,18
Angolar,22,36
Fuliiru,24,36
Waimaha,11,23
Mambai,26,54
Matumbi,15,23
Kunjen,23,28
Japreria,12,24
Wawa,30,49
Murrinh-Patha,21,25
Ndali,17,31
Chiquihuitlan Mazatec,25,33
Zulu,35,43
Taushiro,12,17
Kipsigis,14,37
Nepali Kurux,34,39
Spanish,20,25
Bambara,20,43
Beembe,16,26
Gbaya-Mbodomo,28,37
Kalanga,62,71
Filipino,17,27
Ejagham,21,32
Koonzime,22,52
Tapirape,13,23
Kinyarwanda,39,49
Naki,36,44
Eastern Mari,19,27
Sanuma,10,31
Kashmiri,27,55
Yidiny,13,16
Hixkaryana,18,23
Ndonga,29,36
Garrwan,19,22
Kwak'wala,46,55
Maxakali,10,20
Izon,19,37
Bouna Kulango,27,46
Western Karaboro,20,45
Arandai,13,18
Hungana-Saamba,20,33
Tamnim Citak,11,17
Chokri Naga,34,39
Shawnee,13,19
Central Kanuri,18,25
Telugu,32,43
Kwambi,29,37
Iwam,11,17
Michoacan Nahuatl,20,25
Western Farsi,24,30
Aneityum,21,26
Siksika,13,25
Duala,21,33
West Makian,17,23
Savosavo,17,22
Achagua,19,29
Hangaza,23,35
Belanda Bor,25,38
Jungle Inga,13,16
Kabardian,49,56
Umotina,12,20
Modern Greek,21,26
Xerente,13,27
Gwandara,28,48
Bora,29,41
Tangale,40,60
Foodo,23,44
Logba,25,35
Wolof,26,40
Bole,28,38
Camsa,22,28
Molale,23,30
Nyole,24,36
Ravula,23,39
Adamawa Fulfulde,27,36
Modern Greek,21,26
Coastal-Naga Bikol,23,28
Karamojong,21,66
Ngombale,37,59
Avatime,28,50
Daba,36,46
Timne,17,30
Island Carib,16,27
Akurio,10,24
Shanga,22,37
Bakairi,16,30
Tacana,18,22
Kinnauri,31,46
Baba,23,30
Sanuma,11,24
Kgalagadi,43,53
Gaa,22,34
Naxi (Retired),38,49
Aweti,14,26
Nanti,18,27
Kanga,54,76
Ligbi,22,38
Igede,24,38
Eastern Mari,25,34
Cha'palaa,23,27
Burushaski,38,53
Oneida,10,22
Guahibo,17,29
Northern Grebo,19,36
Thavung,20,47
Gamo-Gofa-Dawro,26,36
Chickasaw,16,25
Tulishi,37,59
Yucatec Maya,20,30
Komo (Sudan),23,31
Yuchi,38,64
Maltese,45,55
Noone,19,33
Tapiete,15,27
Bakairi,17,29
Thado Chin,23,31
Santali,35,46
Luo (Kenya and Tanzania),23,32
Tama (Chad),21,30
Northern Paiute,14,24
Medumba,16,25
Nanai,18,24
Kete,16,25
Njyem,20,42
Koyra Chiini Songhay,21,36
Wayuu,28,46
Cherepon,26,38
Baniwa do Icana,18,26
Ghomala',36,59
Muniche,22,27
Jamamadi,11,15
Lese,29,42
Lambadi,30,48
Rio Grande Tewa,34,57
Maasina Fulfulde,27,37
Lamang,37,41
Pangwa,23,35
Fwe,49,59
Piapoco,15,19
Baangi,28,56
Northern Ngbandi,19,31
Digo,41,48
Manchu,18,25
Wandala,45,52
Bengali,36,53
Attie,24,47
Rotokas,6,11
Meta',33,50
Burmese,33,46
Purepecha,26,32
Lelemi,22,34
Pottangi Ollar Gadaba,22,34
San Juan Guelavia Zapotec,29,47
North Bolivian Quechua,25,28
Ket,18,32
Lahu,26,35
Sango,26,42
Luiseno,23,34
Bila,19,33
Toura (Cote d'Ivoire),19,50
Ngarinman,17,23
Northern Conchucos Ancash Quechua,17,23
San Miguel El Grande Mixtec,19,32
Brahui,24,33
Bengali,34,48
Anyin,17,36
Gikyode,29,51
Leti (Indonesia),10,22
Isebe,9,23
Merey,33,44
Western Bru,20,42
Yaminahua,14,22
Qawasqar,16,19
Ngalakan,17,26
Northern Frisian,23,42
Manado Malay,19,25
Uru,23,33
Sidamo,25,35
Dibole,21,31
Andoque,11,35
Serrano,33,42
Ejagham,20,27
Modern Hebrew,24,30
Faiwol,12,20
Nadab,17,34
Northern Kissi,22,42
Chamorro,30,36
Lumun,17,35
Aproumu Aizi,24,33
Nuer,20,48
Southern Tiwa,26,41
Mochi,20,25
Northern Kurdish,30,47
Gaam,34,49
Berta,24,29
Guambiano,20,25
Yeyi,77,90
Alladian,25,36
Yanomami,13,20
Emerillon,16,30
Maca,22,32
Murui Huitoto,14,20
Anyin Morofo,31,49
Nomatsiguenga,16,25
Chachapoyas Quechua,15,18
Baga Sitemu,18,26
Sharanahua,15,23
Yanesha',23,26
Cusco Quechua,26,31
Yerukula,20,38
Namia,9,15
Kabyle,27,30
Siriono,16,28
Murle,20,34
Kwaza,19,35
Mofu-Gudur,35,44
Borana-Arsi-Guji Oromo,26,36
Sebat Bet Gurage,36,44
South Efate,15,20
Tsou,15,21
Hokkaido Ainu,12,17
Trumai,23,29
Moseten-Chimane,23,41
Chuvash,30,39
Wubuy,19,24
Fipa,20,35
Awngi,28,39
Sindhi,44,54
Khmu,23,41
Jennu Kurumba,26,33
Bats,35,45
Tagwana Senoufo,23,45
Koyraboro Senni Songhai,33,48
Tariana,23,38
Nez Perce,25,30
Katcha-Kadugli-Miri,23,32
Maijiki,14,20
Cashibo-Cacataibo,15,21
Lishan Didan,24,40
Eyak,32,45
Lengola,24,32
Nyabwa,24,44
Imonda,13,23
Khezha Naga,42,50
Aikana,22,32
Mundani,23,41
Xeta,13,24
Mbo (Cameroon),21,36
Komi-Zyrian,26,33
Northern Toussian,16,35
Boko (Benin),19,34
Ternate,20,25
Western Farsi,24,30
Kistane,34,41
Buginese,19,25
Nangikurrunggurr,20,28
Lambayeque Quechua,16,19
Kabiye,24,47
Dan,44,92
Orokaiva,12,17
Barasana-Eduria,11,17
Northern Puebla Nahuatl,16,20
Irigwe,79,95
Maba (Chad),22,29
Izere,27,39
Muinane,22,28
Selee,18,33
Ache (Tupian),22,34
Bariai,12,17
Karaja,9,24
Resigaro,32,37
Tanimuca-Retuara,11,21
Tedim Chin,21,26
Engenni,20,33
Kambera,19,29
Western Keres,39,51
Moroccan Arabic,74,78
Pichis Asheninka,22,30
Oluta Popoluca,20,32
Moseten-Chimane,23,41
Nara,17,22
Mwotlap,15,22
Gwandara,43,65
Cofan,30,35
Ditammari,17,32
Doyayo,22,48
Kalaallisut,32,38
Central Siberian Yupik,32,36
Coeur d'Alene,40,48
Kutep,28,46
Komo (Democratic Republic of Congo),24,35
Chipewyan,38,52
Cross River Mbembe,28,37
Avar,44,49
Tacana,18,22
Caddo,20,23
Manya,18,27
Adzera,18,25
Lak,60,69
Wogeo,15,20
Barbareno,38,44
Maranao,13,17
Sauria Paharia,24,34
Babanki,26,33
Gamo-Gofa-Dawro,24,29
Russian,33,38
Dadibi,13,23
Northern Nuni,21,54
Àhan,26,43
Moseten-Chimane,23,39
Yekhee,26,36
Berom,24,31
Vietnamese,22,36
Balti,35,53
Chacobo,17,21
Piaroa,23,30
Bouyei,23,34
Eastern Panjabi,32,51
Sundanese,19,26
Mundang,37,67
Ossetian,30,39
Khasi,21,29
Ngwe,24,38
Tinputz,12,26
Lijili,29,48
Pemono,12,19
Ignaciano,21,25
Mbay,22,44
Chuanqiandian Cluster Miao,46,56
Amharic,30,37
Desano,12,18
Oku,18,29
Achumawi,17,23
Baka (Cameroon),25,38
Even,18,36
Lugbara,27,42
Kwak'wala,42,48
Nuer,20,48
Bambassi,23,36
Siwi,26,38
Biak,14,24
Tipai,25,34
Banda-Ndele,32,45
Northern Tosk Albanian,28,35
Anufo,22,43
Kharia,31,45
Squamish,30,37
Atayal,19,27
Abua,27,40
Beng,24,49
Yanomami,13,34
Maxakali,10,20
Luo (Kenya and Tanzania),23,35
Machame,33,46
Tehuelche,25,31
Apurina,14,40
Western Cham,21,32
Reel,20,63
Batak Toba,16,21
Woun Meu,19,33
Angami Naga,37,43
Toda,38,53
Kxoe,95,120
Akpes,21,34
Kimaragang,18,23
Siona-Tetete,18,30
Pai Tavytera,15,27
Samre or Siem Reap,20,41
Tachelhit,28,31
Masai,19,28
Jita,17,29
East Taa,130,161
Huambisa,15,23
Sebat Bet Gurage,33,39
Huehuetla Tepehua,26,36
Krio,22,32
Jebero,19,23
Hausa,25,31
Chamicuro,19,29
Luiseno,21,26
Bankon,26,37
Yuracare,18,25
German,23,39
Ingush,35,48
Guinea Kpelle,24,39
Legbo,38,53
Mbo (Cameroon),20,31
Lambadi,24,34
Mundari,32,37
Yanyuwa,29,32
Dagbani,23,29
Daloa Bete,24,37
North Alaskan Inupiatun,24,27
Emai-Iuleha-Ora,27,48
Vilela,24,29
Thai,21,45
Mundabli,22,38
Bafia,27,51
Eastern Karaboro,16,26
Ambele,38,51
Zulgo-Gemzek,29,34
Assamese,22,37
Bororo,15,22
Lango (Uganda),18,40
Guajajara,14,21
Kuvi,22,37
Boro (Ethiopia),22,30
Canela-Kraho,13,29
Embera-Chami,16,28
Krim,22,38
Apinaye,17,34
Ashaninka,15,19
Nama (Namibia),19,33
Panare,13,20
Central Moroccan Berber,36,39
Tamambo,16,21
Northern Haida,46,49
Thavung,22,72
Xiriana,19,24
Sindhi,41,61
Fon,24,42
Abure,20,36
Bella Coola,28,31
Kazym-Berezover-Suryskarer Khanty,19,32
Ajyininka Apurucayali,20,26
Quileute,33,37
Carapana,11,23
Susu,21,35
Gbaya-Bossangoa,31,43
Barbareno,34,40
Epena,17,38
Tira,26,42
Kafa,22,27
Texistepec Popoluca,19,29
Dagbani,24,37
Cubeo,11,17
Bulgarian,36,42
Skou,13,23
Bomitaba,16,28
Paumari,22,28
Pemon,10,21
Mudhili Gadaba,19,31
Murle,21,26
Wayuu,14,26
Zuni,44,54
Xokleng,19,37
Kwasio,46,54
Northern Dong,20,27
Mingrelian,30,35
Bissa,18,24
West Central Banda,31,46
Waorani,12,32
Adzera,18,25
Border Kuna,19,24
Dyirbal,13,16
Northern Dagara,29,41
Mato Grosso Arara,19,33
Awa-Cuaiquer,14,21
Kawaiisu,25,31
Qawasqar,18,24
Gujarati,35,60
Nootka,37,42
Lele (Chad),23,36
Bena (Tanzania),22,34
Leco,24,30
Fasu,11,21
Bakaka,16,32
Chiquitano,14,26
Yue Chinese,20,25
Achuar-Shiwiar,15,27
Wayuu,14,20
Yanesha',24,33
Pilaga,18,22
