language,consonants,phonemes
Yaqui,17,22
Kimaragang,18,23
Semelai,32,50
Zande,24,32
Sebat Bet Gurage,36,44
Toro So Dogon,21,42
Urarina,16,21
A-Pucikwar,25,35
Mundang,37,67
Madurese,27,35
Kipsigis,14,37
Northern Ngbandi,19,31
Lusi,18,28
Makurap,10,20
Tahaggart Tamahaq,25,37
Lumun,17,35
Soqotri,28,34
Wichita,21,29
Kxoe,95,120
Selkup,18,34
Esimbi,29,37
Zayse-Zergulla,27,32
Suruaha,18,23
Thado Chin,23,31
Irula,31,52
Macushi,10,22
Degema,24,36
Kisa,24,38
Moken,22,32
Lower Grand Valley Dani,12,24
Aja (Benin),28,45
Boko (Benin),19,34
Kamayura,14,26
Adioukrou,21,31
Bondo,27,40
Iraqw,33,45
Tagalog,19,24
Pemon,10,17
Zay,23,37
Abipon,13,23
Buwal,38,43
Kete,16,25
Busa,16,31
Achinese,21,55
Guro,26,57
Wari',15,21
Telefol,17,27
Ikwere,23,46
North Junin Quechua,19,25
Bukusu,20,30
Jaqaru,36,39
Northern Kissi,22,42
Imbabura Highland Quichua,17,20
Hindi,37,58
Katcha-Kadugli-Miri,41,63
Wolof,26,40
Gata',24,38
Purepecha,33,39
S'gaw Karen,27,39
Glavda,34,43
Central Dagaare,24,54
Cashibo-Cacataibo,15,21
Jamamadi,11,15
Lagwan,34,41
Kurukh,31,56
Akawaio,13,23
Yawalapiti,17,21
Northern Frisian,23,42
Fulnio,21,33
Murle,21,26
Adamawa Fulfulde,27,36
Natugu (Retired),30,47
Gourmanchema,20,33
Kunyi,44,55
Cashinahua,15,23
Lelemi,22,34
Hawaiian,8,13
Saxwe Gbe,24,38
Siriano,11,23
Eyak,32,45
Vagla,24,54
Western Farsi,24,30
Itonama,19,25
Avikam,25,34
Ginyanga,31,53
Loxicha Zapotec,23,30
Leh-Kenhat,33,38
Ewondo,15,25
Meta',20,33
Tibetan,24,38
Mochica,20,32
Angaataha,12,21
Bardi,17,24
Embera-Catio,19,31
Hixkaryana,18,23
Yuhup,20,35
Nuer,20,48
Totontepec Mixe,14,23
Buginese,19,25
Huarijio,12,26
Texistepec Popoluca,19,29
Yessan-Mayo,16,20
Mossi,17,43
Iyive,53,64
Maijiki,14,20
Kambera,19,29
Didinga,36,58
Bhili,35,62
Even,17,27
Katcha-Kadugli-Miri,39,61
Huehuetla Tepehua,26,36
Tupinamba,13,25
Lotha Naga,35,43
Pwo Northern Karen,25,37
Bomitaba,16,28
Rio Grande Tewa,34,57
Baka (Cameroon),25,35
Alabama,15,21
Sedang,39,53
Sekpele,21,33
Oluta Popoluca,20,32
Beembe,16,26
Sanuma,11,24
Kui (India),20,39
Awngi,30,39
Antakarinya,17,20
Loniu,16,23
Ava-Canoeiro,12,24
Tieyaxo Bozo,19,36
Cofan,27,37
Tiwi,22,26
Lakkia,31,59
Tupuri,28,56
Gweno,24,29
Guinea Kpelle,27,35
Washo,26,32
Northern Dagara,29,41
Njyem,20,42
Igbo,43,59
Dagbani,24,37
Gujarati,35,60
Chonyi-Dzihana-Kauma,40,47
Nawuri,29,40
Mofu-Gudur,35,40
Matses,15,21
Vietnamese,21,39
Jebero,19,23
Mekens,16,26
Chechen,32,44
Basque,23,28
Northern Conchucos Ancash Quechua,17,23
Maung,19,24
Huaylas Ancash Quechua,20,30
Central Aymara,28,31
Basque,23,28
Aringa,35,49
Kashmiri,27,55
Samba Leko,22,34
Jamamadi,11,19
North Marquesan,12,22
Galibi Carib,11,17
Baniwa do Icana,25,37
Luiseno,21,26
Bamenyam,39,50
Pagibete,42,51
Suena,13,18
Indonesian Bajau,26,32
Zaiwa,21,32
Tsafiki,16,26
Telugu,32,43
Holoholo,17,26
Unami,22,39
Nung (Viet Nam),21,32
Kistane,34,41
Awing,39,56
Amundava,14,26
Luo (Kenya and Tanzania),23,32
Kupang Malay,19,25
Western Highland Chatino,16,25
Maasina Fulfulde,27,37
Kawaiisu,25,31
Catalan,27,39
Northern Pomo,29,39
Masaaba,51,63
Amharic,30,37
Mina (Cameroon),39,50
Bongo,18,29
Mampruli,22,32
Piaroa,23,30
Chiquitano,14,26
Salasaca Highland Quichua,24,29
Huba,24,31
Ndzwani Comorian,32,39
Yareba,13,18
Krenak,22,35
Puinave,8,19
Lu,22,31
Kanga,54,76
Usan,14,20
Baniwa do Icana,16,24
Trumai,18,24
I'saka,9,18
Chuave,12,17
Nandi,13,23
Phalura,30,40
Bakole,27,34
Jamaican Creole English,21,33
Apurina,14,34
East Makian,19,24
Ticuna,18,38
Ngizim,34,40
Dera (Indonesia),11,17
Akan,28,60
Pana (Central African Republic),34,66
Kusunda,32,38
Spokane,38,43
Guajajara,15,22
Kota (India),26,41
Avatime,28,50
Iwam,11,17
Tadaksahak,59,70
Naxi (Retired),38,49
Tinigua,22,40
German,22,41
Dazaga,21,32
Cebaara Senoufo,24,36
Reyesano,18,22
Anufo,22,43
Lahu,26,35
Yaminahua,14,22
Guayabero,16,22
Rutul,59,64
Filipino,17,27
Jowulu,20,45
Kutep,28,46
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Sebat Bet Gurage,34,42
Yala,28,38
Batak Toba,18,27
Ache (Tupian),11,21
Ngas,30,44
Guarayu,14,26
Wari',14,20
Yue Chinese,22,32
Lahu,26,40
Bullom So,22,36
Parecis,15,19
Pume,23,38
Friulian,25,39
Inor,40,47
Embera-Baudo,21,33
Paez,29,39
Chepang,18,24
Tlingit,43,48
Dagbani,23,29
Kabardian,49,56
Tunica,17,24
Tirma-Chai,22,31
Kenswei Nsei,55,65
Tapirape,13,23
Kuria,15,22
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Kharia,31,45
Tolowa-Chetco,29,44
Akoose,18,32
San Miguel El Grande Mixtec,15,25
Tiruray,16,22
Nyabwa,24,44
Temein,18,25
Epena,17,38
Nama (Namibia),32,41
Choctaw,15,21
Angami Naga,37,43
Itonama,19,25
Cherokee,11,17
Hungana-Saamba,20,33
Bouyei,24,38
Southern Birifor,25,52
Arhuaco,15,21
Sinhala,37,53
Muna,28,33
Lunda,22,32
Bekwarra,23,36
Rendille,21,33
Avar,44,49
Dimli,30,44
Alawa,23,28
Puri,12,18
Igo,23,33
Yemba,21,35
Yanesha',23,29
Tzeltal,22,28
Pech,18,28
Sissala of Burkina Faso,24,42
Moseten-Chimane,23,41
Seneca,11,27
Beria,21,33
Purepecha,26,32
Ngiti,44,56
Igbo,46,65
Mwaghavul,25,37
Nivkh,28,35
Baruga,14,24
Attie,24,47
Tawallammat Tamajaq,23,37
Eastern Tamang,19,29
Tamnim Citak,11,17
Pohnpeian,14,20
Bila,19,33
Japanese,27,40
Sipacapense,22,32
Dime,53,73
Giryama,40,47
Manipuri,27,35
Mambai,26,54
Southeastern Pomo,27,32
Bodo Gadaba,21,40
Izi-Ezaa-Ikwo-Mgbo,29,40
Akurio,10,24
Eastern Mari,25,33
Northern Uzbek,24,30
Baga Koga,17,25
Yanomami,13,34
Secoya,14,26
Apurina,14,40
Mandarin Chinese,24,49
A-Pucikwar,16,24
Kashmiri,28,56
Kulung (Nepal),22,43
Matis,15,21
Kwese,16,25
Awngi,28,35
Wubuy,19,24
Mungaka,21,33
Akoose,22,44
Korean,22,40
Waimaha,10,22
Matumbi,15,23
Kohumono,28,38
Pangwa Naga,23,29
Jennu Kurumba,26,33
Bakaka,16,32
Yameo,10,18
Eastern Panjabi,32,51
Kayapo,16,33
Garrwan,19,22
Mesqan,34,41
Olu'bo,16,21
Kuku-Yalanji,13,16
Giryama,40,47
Gunwinggu,19,24
Ashaninka,17,21
Southeast Ijo,24,44
Awtuw,11,18
Mbalanhu,23,31
Hokkaido Ainu,11,16
Bafanji,26,59
Dera (Nigeria),24,35
Ga,32,47
Kwaza,29,45
Nanai,18,24
Kaingang,13,27
Ashaninka,14,22
Paez,29,37
Dzuungoo,26,55
Batak Toba,16,21
Suba-Simbiti,23,39
Lugbara,27,42
Sochiapam Chinantec,18,39
Hanga,23,29
Polish,31,37
Koyraboro Senni Songhai,23,37
Beja,21,26
Limbum,37,52
Ngalakan,17,26
Saurashtra,32,42
Nonuya,20,26
Waimaha,11,25
Bambassi,23,36
Ghomala',36,59
Giryama,40,47
Tshangla,32,37
Grass Koiari,11,16
Siriono,16,28
Tilquiapan Zapotec,22,30
Kaiwa,14,26
Waorani,11,21
Lambadi,24,34
Sharanahua,15,23
Kusaal,22,44
Awngi,28,39
Lambayeque Quechua,16,19
Sabane,13,18
Mundari,21,39
Iaai,36,52
Balanta-Ganja,33,50
Mann,22,39
Yom,25,38
Hills Karbi,28,39
Kuruaya,18,28
Saliba (S\'alivan),20,30
Copainala Zoque,26,32
Önge,16,24
Bagirmi,29,48
Nyahkur,26,50
Gidar,28,38
Kabuverdianu,21,28
Subiya,46,51
Aneityum,21,26
Abipon,15,20
Northern Grebo,19,36
Yeyi,77,90
Tem,25,36
Urubu-Kaapor,15,26
Gujari,32,50
Mezquital Otomi,42,58
Huambisa,15,23
Tigre,47,54
Engenni,20,33
Kaxarari,15,20
Chumburung,21,30
Lakota Dida,27,57
Bamunka,23,32
Karamojong,21,66
Straits Salish,36,43
Selepet,15,21
Zimbabwean Ndebele,61,68
Ebira,19,31
Zaparo,14,22
Nupe-Nupe-Tako,25,38
Guerrero Amuzgo,25,37
Cusco Quechua,26,31
Assamese,22,37
Limbum,22,35
Buol,17,23
Northern Puebla Nahuatl,16,20
Barasana-Eduria,11,17
Ormuri,25,31
Vai,28,43
Yukpa,12,18
Irigwe,79,95
East Makian,18,23
Southern Kiwai,12,19
North Azerbaijani,24,33
Nzima,24,40
Thulung,30,38
Dagbani,23,31
Imonda,13,23
Papantla Totonac,20,26
Paez,33,49
Zulu,35,43
Galician,21,28
Baangi,28,56
Wayuu,14,20
Wapishana,18,22
Brao,22,31
Angolar,22,36
Ma'di,24,38
Korra Koraga,21,34
Jumjum,20,39
Bade,33,46
Copainala Zoque,20,26
Tigak,12,17
Michoacan Nahuatl,20,25
Tariana,23,38
Bafut,21,49
Afitti,17,26
Achumawi,17,23
Ket,18,32
Barbareno,34,40
Macuna,10,22
Kalaallisut,32,38
Gude,30,36
Comox,37,42
Kinnauri,31,46
Taos Northern Tiwa,26,38
Sindhi,41,61
Bench,29,40
Tunia,24,40
Shona,37,42
Burushaski,38,53
Sakha,22,34
Arandai,13,18
Muyang,27,46
Gbaya-Bossangoa,29,45
Jaad-Badyara,25,43
Luiseno,23,34
Manya,18,27
Russian,33,38
Kayabi,14,24
Southern Samo,18,26
Bassari-Tanda,21,30
Tz'utujil,25,35
Makasar,18,23
North Bolivian Quechua,25,28
Koya,19,24
French,23,40
Mono (Cameroon),35,62
Savosavo,17,22
Afar,17,27
Budu,31,43
Akaselem,20,52
Ngasa,22,31
Lavukaleve,15,20
Sinhala,22,36
Teen,28,38
Burmese,34,50
Southern Sama,17,23
Ama (Sudan),18,25
Faiwol,12,20
Kekchi,21,26
Icelandic,23,39
Myene,29,36
Hangaza,23,35
Ife,19,34
Toba,20,28
Nyankole,20,28
Wuzlam,34,42
Eggon,30,42
Modern Hebrew,24,30
Waorani,12,32
Hindi,71,94
Sherbro,24,31
T'apo,20,25
Narim,22,34
Western Keres,39,51
Gade Lohar,31,50
Ndamba,19,24
Gwandara,28,46
Koho,27,37
Ngbaka Minagende,22,34
Mara,19,24
Lao,28,40
Abure,20,36
Katukina,12,20
Afade,27,36
Ignaciano,15,19
Ndai,32,57
Breton,25,42
Paiwan,22,26
Kraho,12,46
Rama,19,28
Halbi,29,42
Fwe,49,59
Aikana,22,32
Ambulas,17,24
Central-Eastern Niger Fulfulde,27,37
Kannada,36,47
Emai-Iuleha-Ora,27,48
Omagua,13,18
Capanahua,16,24
Mbukushu,22,29
Siang,13,17
Berom,22,29
Jebero,17,21
Koyraboro Senni Songhai,33,48
Hoava,16,21
Waiwai,14,20
Nangikurrunggurr,20,28
Adamawa Fulfulde,37,47
Lakota,28,36
Kwambi,29,37
Nyang'i,18,25
Gamo-Gofa-Dawro,26,36
Cubeo,11,23
Bassa,22,36
Pichi,21,30
Kotafon Gbe,29,45
Morisyen,21,30
Tatana,17,21
Gbaya-Mbodomo,28,37
Bengali,29,43
Ngemba,29,40
Murle,20,34
Mizo,33,39
Samo,12,18
Andoque,11,35
Krio,22,32
Panare,12,25
Swedish,18,35
Oroko,22,29
Karok,27,41
Xeta,13,24
Gavar,47,55
Northern Pame,40,54
Suya,15,31
Libyan Arabic,34,50
Sebat Bet Gurage,35,42
Mwani,21,26
Yine,16,26
Kunza,23,33
Xingu Asurini,16,27
Batak Karo,16,24
Ndonga,25,30
Moroccan Arabic,74,78
Bena (Tanzania),22,34
Ngas,32,43
Burun,19,38
Mekens,15,35
Kok Borok,25,34
Japanese,15,20
Ulwa,22,28
Kwoma,24,31
Moloko,31,47
Kanoe,12,26
Mundari,33,54
Nugunu (Cameroon),15,26
Barain,28,41
Wubuy,19,23
Kwak'wala,46,55
Konda-Dora,23,43
Ngarinman,17,23
Tzotzil,21,26
Sayula Popoluca,19,25
Kwanja,21,43
Karaja,9,24
Luyi,17,22
Irish,44,68
Taushiro,12,17
Shilluk,25,54
Suya,13,28
Halh Mongolian,21,35
Maria (India),22,39
Sandawe,47,54
Luo (Kenya and Tanzania),23,35
Vute,30,59
Nyam,39,56
Inga,19,22
Zoogocho Zapotec,28,65
Ajumbu,26,39
Para Arara,11,17
Araona,19,23
Kofyar,23,36
Border Kuna,19,24
Tangale,40,60
Marwari (India),36,46
Lyele,21,34
Even,18,36
Gbagyi,20,26
Susu,21,35
Mwali Comorian,19,24
Mongo,45,56
Wappo,30,35
Hausa,32,45
Chimborazo Highland Quichua,31,36
Au,10,17
Akan,22,40
Chuanqiandian Cluster Miao,46,56
Kwak'wala,42,48
Kadiweu,23,31
Aghem,25,35
Jauja Wanca Quechua,22,27
Izi-Ezaa-Ikwo-Mgbo,27,38
Ga,24,38
Southern Sierra Miwok,15,21
Oro Win,12,18
Tuyuca,11,23
Orma,23,33
Nigerian Fulfulde,28,38
Burushaski,38,43
Krikati-Timbira,11,26
Tiv,31,40
Siona-Tetete,18,30
Mabaan,19,45
Abua,27,40
Ewe,26,40
Embera-Chami,16,28
Aikana,15,25
Siriono,18,28
Huastec,26,36
South Efate,15,20
Burmese,33,46
Alawa,22,26
Digo,41,48
Dafla,16,27
Dompo,22,31
Candoshi-Shapra,21,27
Shuar,15,23
Kituba (Congo),17,22
Southeastern Pomo,27,38
Lengola,24,32
Egyptian Arabic,58,67
Daba,36,47
Dizin,24,30
Nkonya-Nkami,20,34
Tamasheq,22,43
Southern Bobo Madare,19,38
Lele (Chad),23,36
Tinputz,12,26
Dahalo,54,59
Pero,18,30
Georgian,29,35
Atayal,19,27
Quiotepec Chinantec,26,41
Xerente,13,27
Konkomba,22,42
Baniva de Maroa,17,25
Xwela Gbe,29,45
Ngwe,24,38
Machinere,13,18
East Kewa,15,20
Matbat,15,20
Kgalagadi,43,53
Mwan,21,39
Gujari,35,54
Adangme,23,39
Sango,26,44
Gwandara,32,52
Bole,28,38
Medumba,16,25
Daba,36,46
Aghem,28,49
Komi-Zyrian,29,36
Toro So Dogon,16,28
Anyin Morofo,31,49
Kamasau,23,29
Koalib-Rere,29,45
Tocantins Asurini,11,16
Fipa,20,35
Ida'an,17,23
Kirghiz,22,30
Mandarin Chinese,25,32
Quechan,28,38
Northern Tosk Albanian,28,35
Ngazidja Comorian,41,48
Nootka,37,47
Modern Greek,21,26
Saliba (S\'alivan),22,32
Keliko,36,45
San Miguel El Grande Mixtec,19,32
Juruna,18,28
Fulnio,18,30
Acoli,17,29
Ignaciano,21,25
Bare,19,23
Sebat Bet Gurage,33,39
K'iche',22,32
Yanyuwa,29,32
Lukpa,17,37
Kiowa,22,42
Wayuu,14,26
Sabaot,13,31
Hdi,37,41
Epena,17,31
Baba,23,30
Mundu,29,41
Huallaga Huanuco Quechua,16,22
Wichita,21,29
Harari,25,34
Woun Meu,19,33
Cajamarca Quechua,19,22
Bats,35,45
Abidji,21,38
Saamia,20,34
Portuguese,23,38
Maltese,45,55
Bumbita Arapesh,15,22
Gadsup,9,15
Mbya Guarani,14,26
Gbaya-Bossangoa,31,45
Murrinh-Patha,21,25
Guaja,12,24
Koyaga,29,43
Lendu,43,55
Acatepec Me'phaa,20,30
Katcha-Kadugli-Miri,39,62
Wa'ikhana,12,24
Sanuma,11,24
San Martin Quechua,15,18
Yue Chinese,20,25
Ngad'a,21,27
Antakarinya,17,23
Gonja,23,39
Tigre,26,33
Langi,32,52
Coastal-Naga Bikol,23,28
Bororo,15,22
Leco,24,30
Gbaya (Sudan),41,56
Caddo,20,23
Resigaro,30,35
Maung,17,22
Aleut,24,27
Javanese,22,30
Hadiyya,46,56
Mewati,30,50
Warao,11,21
Doyayo,22,48
Panara,11,26
Godie,26,42
Guambiano,20,25
Bakairi,17,29
Tiagbamrin Aizi,24,32
Komo (Democratic Republic of Congo),24,35
Pangasinan,16,21
Sora,21,31
Michif,25,41
Camsa,21,27
Baatonum,18,30
Legbo,38,53
Atayal,19,26
Tanimuca-Retuara,11,21
Wu Chinese,25,34
Reunion Creole French,30,42
Krache,17,44
Paraguayan Guarani,24,36
Yanomamo,12,19
Ejagham,19,29
Southern Yukaghir,21,33
Kala Lagaw Ya,18,24
Northern Lushootseed,33,37
Diriku,23,28
Southern Nambikuara,13,31
Kabardian,49,56
San Mateo del Mar Huave,18,24
Cebuano,18,21
Pinyin,42,66
Mokpwe,22,31
Eastern Pahari,35,47
Western Cham,24,35
Tu,23,28
Palikur,14,24
Torwali,38,51
Wayampi,14,25
Nubi,30,35
Juang,24,36
Border Kuna,16,21
Barain,32,44
Beng,24,49
Mufian,17,22
Hupa,28,35
Bakairi,16,30
Cameroon Mambila,24,40
Thai,21,30
Kakua,12,22
Central Siberian Yupik,32,36
West Coast Bajau,17,23
Ache (Tupian),22,34
Selee,18,33
Tok Pisin,15,27
Eastern Ojibwa,16,27
Nomaande,14,30
Ndali,17,31
Garo,21,26
Yaoure,23,45
Anyin Morofo,21,37
Che,30,57
Lingala,15,22
Guahibo,17,29
Mangbetu,36,47
Ashe,24,36
Nuer,20,48
Leh-Kenhat,37,45
East Makian,32,37
Wolaytta,38,48
Rukai,23,27
Tacana,18,22
Nigerian Pidgin,23,32
Juma,12,24
Nyamwezi,36,53
Ternate,20,25
Boro (Ethiopia),16,25
Central Aymara,36,42
Tlachichilco Tepehua,24,34
Mor (Bomberai Peninsula),14,19
Berta,24,29
Adang,18,40
Sebat Bet Gurage,39,45
Chukchi,15,22
Elip,19,30
Bakairi,16,28
Ninam,13,25
Chickasaw,16,25
Panamint,23,36
Tagalog,18,23
Rundi,22,29
Korubo,14,20
Eastern Mari,19,27
Kela (Papua New Guinea),16,30
Karo (Brazil),14,27
Desano,12,18
South-Eastern Ju,95,141
Tsuvadi,38,52
Enawene-Nawe,13,25
Lakkia,33,55
Ntomba,23,30
Chiripa,17,29
Ashaninka,15,19
Southern Mfumte,74,89
Tigon Mbembe,99,116
Ket,18,25
Yoruba,19,31
Korafe-Yegha,19,24
North Junin Quechua,19,22
Indonesian,23,31
Towa,39,61
Rikbaktsa,14,28
Vame,38,46
Toba,21,28
West-Central Limba,17,24
Toposa,17,27
Croatian,25,36
Koyra Chiini Songhay,21,36
Boikin,17,25
Plateau Malagasy,21,25
Hupda,20,29
Central Aymara,26,32
San Mateo del Mar Huave,23,29
Ganda,19,33
Aweti,14,26
Maca,22,32
Toura (Cote d'Ivoire),21,39
Lishan Didan,24,40
Larantuka Malay,19,25
Anyin,19,40
Kurukh,46,68
Nara,17,22
Yamba,26,38
Baka (Cameroon),25,38
Gaam,34,49
Cuvok,27,29
Northern Embera,20,32
Achagua,19,29
Mato Grosso Arara,19,33
Central Khmer,21,42
Chipaya,41,51
Itbayat,19,23
Lake Miwok,29,39
Halh Mongolian,21,33
Jita,17,29
Central Kanuri,23,29
S'gaw Karen,27,36
Adzera,18,25
Comanche,12,18
Shina,35,48
Cubeo,11,17
Yekhee,26,36
Betta Kurumba,22,37
Yine,16,26
Koyra Chiini Songhay,23,43
Central Mazahua,45,60
Northern Toussian,16,35
Komi-Zyrian,26,33
Inor,39,45
Wambon,16,26
Nivacle,22,28
Nanti,18,27
Curripaco,25,29
Hausa,25,31
Yansi,17,42
Bambara,20,43
Piraha,8,11
Tipai,25,34
Kuy,22,47
Umbundu,20,30
Nomatsiguenga,16,25
Bakaka,15,31
South Nuaulu,12,17
Southern-Coastal Tsimshian,38,41
Wandala,45,52
Ayere,26,43
Pengo,22,32
Kera,24,30
Japreria,12,24
Konkani,19,37
Ibani,25,38
Paite Chin,19,25
Tapiete,15,27
Hawaiian,9,19
Zhenkang Wa,27,49
Hadza,57,62
Bashkir,27,38
Baniwa do Icana,18,26
Ngambay,18,34
Baoule,16,23
Luo (Kenya and Tanzania),26,38
Chimila,16,36
Halkomelem,32,47
Eton-Mengisa,21,38
Wu Chinese,29,41
Karadjeri,17,20
Dadibi,13,23
Javanese,21,29
Kunama,19,26
Awa-Cuaiquer,14,21
Fur,19,30
Indonesian,22,31
Baure,14,18
Adioukrou,21,32
Napo Lowland Quechua,20,23
Biak,14,24
Zinza,20,30
Mundabli,22,38
Pangwa,23,35
Marghi Central,36,44
Konni,31,49
Leti (Indonesia),10,22
Ndut,27,34
Kuvi,28,47
Siwu,20,37
Waima,9,14
Tera,42,48
Hupda,19,34
Central Nicobarese,16,35
Chacobo,17,21
Akan,18,31
Pampanga,17,22
Koryak,16,21
Toda,38,53
Kwangali,22,27
Kuvi,22,37
Tolowa-Chetco,26,31
Southeastern Kolami,36,46
Macedonian,26,32
Hanga Hundi,16,23
Kaingang,11,16
Lango (Uganda),18,40
Kol (Cameroon),28,55
Shuar,16,24
Tol,22,28
Ngoshie,26,34
Yawa,14,19
Soo,18,28
Brokskat,41,56
Markweeta,13,36
Armenian,30,36
Tuvinian,20,29
Xhosa,75,84
Yambeta,18,28
Yabarana,11,18
Bakoko,26,33
Northern Gyalrong,49,57
Bella Coola,28,31
Sumi Naga,35,46
Soninke,24,39
Qawasqar,16,19
Wyandot,11,17
Sissala of Burkina Faso,22,51
Patep,30,44
Central Kanuri,25,35
Keiga,37,59
Mingrelian,30,35
Kom (Cameroon),59,75
Lese,29,42
Tundra Nenets,26,34
Chibcha,16,22
Chol,20,26
Ambele,38,51
Dieri,22,25
Eastern Bolivian Guarani,12,24
Pai Tavytera,15,27
Bari (Chibchan),10,22
Urdu,35,54
Wahgi,17,23
Dan,44,92
Wangaaybuwan-Ngiyambaa,15,18
Batak Karo,16,21
Arabela,11,18
Anfillo,38,48
Mbuko,34,45
Mba,24,31
Molale,23,30
Qawasqar,18,24
Nugunu (Cameroon),24,35
Ngangam,22,39
Romanian,22,32
Cuiba,17,25
Burji,26,36
Nivacle,22,28
Bribri,18,27
Shanga,22,37
Batanga,20,31
Chacobo,16,20
Koonzime,22,52
Mocovi,23,31
Makaa,30,55
Ronga,64,69
Kru Pidgin English,24,36
Maba (Chad),22,29
Romanian,22,31
Nez Perce,26,36
Zuni,44,54
Amarakaeri,15,33
Sedang,41,55
Konkomba,21,38
Nadab,17,34
Tamambo,16,21
Jicarilla Apache,34,56
Ditammari,17,32
Eastern Karaboro,16,26
Mising-Padam-Miri-Minyong,34,43
Bengali,36,53
Cogui,24,36
Ingush,35,48
Gban,20,36
Piapoco,15,19
Njebi,24,34
Shawi,14,18
Nukak Maku,12,24
Pattani,38,44
Ndonga,29,36
Nyole,24,36
Obolo,22,37
Apiaka,12,22
Wayuu,28,46
Lithuanian,36,52
Palor,26,43
Tamil,21,33
Koya,21,31
Nyangumarta,20,27
Cayubaba,17,33
Marathi,42,55
Bouyei,23,34
Orokaiva,12,17
Mehinaku,13,23
Haka Chin,45,52
Chiquihuitlan Mazatec,26,38
Kakabe,22,38
Thavung,22,72
Logo,27,39
Dibole,21,31
Kuo,29,56
Lega-Shabunda,18,38
Paraguayan Guarani,24,36
Klamath-Modoc,33,37
Irish,45,69
Ao Naga,14,20
Tsafiki,16,25
Mam,33,43
Uduk,23,28
Duala,21,33
Macaguan,16,22
Callawalla,26,32
South Central Dinka,20,60
Waimiri-Atroari,16,27
North Junin Quechua,19,25
Finnish,17,25
Baoule,21,37
Zarma-Kaado,20,40
Ke'o,24,30
Bini,25,48
