language,consonants,phonemes
Ese Ejja,18,22
Bukusu,20,30
Chukchi,15,22
Dzuungoo,26,55
Koorete,51,61
Irarutu,12,19
Tanacross,35,54
Awa-Cuaiquer,14,21
Pokoot,17,39
Tupinamba,13,25
Oluta Popoluca,20,32
Maijiki,14,20
Mezquital Otomi,42,58
Kusunda,32,38
Selaru,14,19
Guinea Kpelle,27,35
Hausa,32,45
Iaai,33,52
Lakkia,33,55
Waorani,12,32
Kuranko,26,54
Central Bai,18,29
Armenian,30,37
Fijian,19,30
Awutu,30,50
Zimbabwean Ndebele,61,68
Chamorro,20,26
Kuruaya,18,28
Tagalog,19,24
Shuswap,37,44
Antakarinya,17,20
Amahuaca,14,22
Cayubaba,17,33
Dompo,22,31
Zande,24,32
Kanoe,12,26
Paite Chin,19,25
Luiseno,23,34
Konda-Dora,23,43
Keiga,37,59
Machiguenga,18,27
Maltese,45,55
Tabasco Chontal,25,37
Sebat Bet Gurage,33,39
Nyabwa,24,44
Aja (Sudan),38,48
Kalabari,22,43
Yue Chinese,22,32
Mbo (Cameroon),20,31
Ekari,10,15
Arabela,11,18
Cameroon Mambila,24,40
Karamojong,21,66
Amundava,14,26
Bhili,35,62
Tigrinya,32,39
Piraha,8,11
Isebe,9,23
Maori,10,20
Anyin Morofo,21,37
Önge,16,24
Cebaara Senoufo,22,38
Southern Kiwai,12,19
Dutch,24,39
Xiriana,19,24
Inor,40,47
Wichi Lhamtes Nocten,23,28
Faiwol,12,20
Yalunka,19,33
Igbo,46,65
Leh-Kenhat,37,45
Ngizim,34,40
Mam,33,43
Wogeo,15,20
San Miguel El Grande Mixtec,19,32
Yaminahua,14,22
Apurina,14,40
Kabiye,24,47
Central Kanuri,25,35
Jita,17,29
Subiya,46,51
Itelmen,27,32
Bassa,22,36
Juruna,18,28
Barain,31,44
Nyeu,20,40
Mada (Cameroon),22,40
Shawnee,13,19
Car Nicobarese,16,25
Ewe,27,42
Masai,19,28
Bade,33,46
Huastec,21,26
Esimbi,29,37
Berta,24,29
Tamambo,16,21
Sebat Bet Gurage,39,45
Shawi,14,18
Yemba,17,27
Ndonga,29,36
Matses,15,21
Boro (Ethiopia),16,25
Duruma,40,47
Lijili,29,48
Para Gaviao,11,21
Tedim Chin,21,26
Parkwa,31,35
Jola-Fonyi,19,29
Western Niger Fulfulde,27,32
Antakarinya,17,23
Squamish,30,37
Dime,53,73
Xingu Asurini,16,27
Torwali,38,51
Nanai,18,24
Trio,10,24
Jaqaru,36,39
Yeyi,77,90
Toda,38,53
Basa (Cameroon),29,41
Ninam,12,18
Kiowa,22,42
Saamia,20,34
Gbari,24,31
Akoose,18,32
Island Carib,16,27
Katcha-Kadugli-Miri,23,32
Juang,19,29
Koasati,15,25
Maranao,13,17
Fwe,49,59
Ditammari,17,32
Sinhala,37,53
Kalaallisut,19,22
Paiwan,22,26
Inapari,13,31
Hakka Chinese,21,31
Toura (Cote d'Ivoire),19,50
Kimaragang,18,23
Ntcham,21,43
Arhuaco,15,21
Huichol,15,25
Munduruku,17,39
Bulgarian,37,49
Sa'ban,19,26
Nkonya-Nkami,20,34
Eastern Ojibwa,16,27
Garo,21,26
Lahu,26,40
Mian,13,25
Pacoh,18,33
Masaaba,51,63
Ke'o,24,30
Biak,14,24
Orokaiva,12,17
Shasta,17,21
Yine,16,26
Urdu,35,54
Lengola,24,32
Tibetan,24,38
Kazym-Berezover-Suryskarer Khanty,19,32
Burun,19,38
Maasina Fulfulde,27,37
Para Arara,11,17
Ndai,32,57
Buli (Ghana),23,46
Northern Yukaghir,20,26
Burmese,33,46
Ngambay,18,34
Foodo,23,44
Anufo,22,43
Panara,11,26
Katcha-Kadugli-Miri,22,27
Kamwe,26,35
Abure,20,36
Tuvinian,20,29
Bangolan,27,40
Yawanawa,15,19
Ngiti,44,56
Ninam,13,25
T'apo,20,25
Gagnoa Bete,23,51
Larantuka Malay,19,25
Telugu,40,51
Siriono,16,28
Mingrelian,30,35
Navajo,36,54
Yawalapiti,17,21
Kuvi,28,47
Qaqet,14,22
Kota (India),23,34
Herero,19,26
Baga Sitemu,18,26
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Vietnamese,21,39
Gelao,31,43
Tonkawa,15,25
Siksika,13,25
Southern-Coastal Tsimshian,38,41
Mampruli,24,36
Sui,47,54
Mescalero-Chiricahua Apache,31,51
Napo Lowland Quechua,20,23
Wari',15,21
Central Pashto,31,38
Inor,39,45
Mapudungun,20,26
Gen,27,44
Canela-Kraho,13,29
Tukang Besi North,24,29
Brokskat,41,56
Hausa,31,38
Huarijio,12,26
Kanoe,12,26
Nugunu (Cameroon),24,35
Southern Nuni,38,60
Korku,26,37
Yagaria,14,23
Kazym-Berezover-Suryskarer Khanty,19,32
Dizin,24,30
Achinese,21,55
Ahanta,24,40
Western Cham,24,35
Sherbro,24,31
Jola-Fonyi,19,29
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Amharic,30,37
Shilluk,25,54
Nangikurrunggurr,20,28
Chuvash,21,30
Bench,46,56
Khmu,23,41
Naasioi,8,18
Japreria,12,24
Au,10,17
Pagibete,42,51
Mamara Senoufo,29,50
Krikati-Timbira,11,26
Aguaruna,12,20
Cebaara Senoufo,24,43
Achagua,19,29
Sakha,22,34
Pottangi Ollar Gadaba,22,34
Dar Fur Daju,24,30
Suena,13,18
Popti',27,32
Nawuri,29,40
Mpongmpong,29,38
Kete,16,25
Haya,19,29
Mochica,20,32
Western Farsi,24,30
Molale,23,30
Ava-Canoeiro,12,24
Bimoba,22,44
Yanyuwa,29,32
Nubi,30,35
Obolo,22,37
Northern Dagara,29,41
Northern Bobo Madare,21,37
Karok,27,41
Ofaye,14,24
Lambadi,24,34
Chipewyan,39,61
Western Highland Chatino,16,25
Koonzime,22,52
Bandi,23,48
Standard Malay,21,27
Taos Northern Tiwa,26,38
Burji,26,36
Nepali Kurux,34,39
Tofin Gbe,23,41
Yemsa,25,40
I'saka,9,18
Karitiana,11,31
Ngiemboon,19,30
Ache (Tupian),22,34
Fe'fe',23,44
Egyptian Arabic,27,35
Fulnio,21,33
Pinyin,42,66
Dafla,16,27
Olu'bo,16,21
Kwami,28,40
Bini,25,48
Zande,19,35
Atayal,19,26
Abidji,21,38
Tocho,15,27
Wantoat,14,21
Tariana,23,38
Beng,24,49
Bundeli,38,55
Bakaka,19,34
Kom (Cameroon),59,75
Nigerian Fulfulde,28,38
Indonesian Bajau,26,32
Avatime,28,50
Galibi Carib,16,22
Bari (Chibchan),10,22
Bouyei,24,38
Bissa,23,41
Alladian,25,36
Bomitaba,16,28
Cha'palaa,24,28
Yuchi,38,64
Adamawa Fulfulde,24,34
Petats,15,30
Nuer,20,48
Yuracare,18,25
Hindi,71,94
Ejagham,21,32
Bulgarian,36,42
Japanese,15,20
Moro,22,29
Northern Ngbandi,19,31
Mumuye,23,34
Kashmiri,28,56
Dibole,21,31
Yugambeh-Bandjalang,12,16
Inor,39,45
Koho,27,37
Ogbia,24,34
North Junin Quechua,19,25
Ossetian,30,39
Dghwede,33,38
Jaunsari,34,51
Leti (Indonesia),10,22
Kela (Papua New Guinea),16,30
Bambassi,23,36
Southern Samo,18,26
Xerente,13,27
Gbesi Gbe,31,47
Muinane,22,28
Javanese,21,29
Kakabe,22,38
Inga,19,22
Mampruli,22,32
Fur,19,30
Cabiyari,12,17
Central Pashto,31,38
Yukpa,12,18
Pengo,22,32
Avikam,25,34
Ebira,19,31
Central Khmer,21,42
Imbabura Highland Quichua,17,20
Kwaza,29,45
Spokane,38,43
Chiquihuitlan Mazatec,26,38
Plateau Malagasy,21,25
Luo (Kenya and Tanzania),23,35
Ngwe,24,38
Tiagbamrin Aizi,24,32
Zay,23,37
Sissano,37,46
Basque,23,28
Urarina,16,21
Giryama,40,47
Matses,15,21
Yessan-Mayo,16,20
Bambara,21,35
Mudhili Gadaba,19,31
Southeastern Pomo,27,32
Siamou,22,41
Kabuverdianu,21,28
Woun Meu,19,33
Gujari,35,54
Comanche,12,18
Guajajara,14,21
Temein,18,25
Zayse-Zergulla,27,32
Wik-Mungkan,13,18
Chokri Naga,34,39
Awngi,30,39
Guro,26,57
Palikur,14,24
Bena (Tanzania),22,34
Nyang'i,18,25
Akan,22,40
Loxicha Zapotec,23,30
Banda-Ndele,32,45
Leh-Kenhat,33,38
Igo,23,33
Cashinahua,15,23
Muyang,27,46
Soo,18,28
Kharia,31,41
Dadibi,13,23
Yanomami,13,34
Marghi Central,30,34
Yom,25,38
Sentani,10,17
Mbuko,34,45
Koyraboro Senni Songhai,33,48
Callawalla,26,32
Ocaina,26,35
South Bolivian Quechua,31,36
Modern Greek,21,26
Daba,36,46
Lakota,27,36
Embera-Catio,19,31
Latunde,12,28
Mor (Bomberai Peninsula),14,19
North Azerbaijani,24,33
Akpes,21,34
Halh Mongolian,21,35
Jur Modo,31,49
Aja (Benin),23,37
Tu,23,28
Tiv,31,40
Tipai,25,34
Sango,26,37
Ngarinman,17,23
Kamba (Kenya),13,31
Rundi,22,29
Yurok,23,35
Toura (Cote d'Ivoire),21,39
Guambiano,18,24
Wayampi,14,25
Catalan,27,39
Tundra Nenets,27,35
Awing,39,56
Konkani,35,45
Paez,33,49
Tagalog,18,23
Tirma-Chai,22,31
Mbay,22,44
Banda-Ndele,33,46
A-Pucikwar,16,24
Wuzlam,34,42
Amo,25,35
Eastern Maninkakan,20,36
Fali,39,50
Sanuma,11,24
Timne,17,30
Kabyle,27,30
Fon,24,42
Breton,25,45
Ntomba,23,30
Abipon,13,23
Northeastern Dinka,19,32
Lusi,18,28
Gunwinggu,19,24
Ajyininka Apurucayali,20,26
Cholon,15,20
Central Dagaare,24,54
Eastern Arrernte,27,30
Tampulma,24,33
Hupda,19,34
Klao,11,27
Georgian,28,34
Kunama,19,26
Liko,33,45
Panare,12,25
Cavinena,20,24
Kele-Foma,21,30
Hungarian,26,40
Puri,12,18
Mono (Democratic Republic of Congo),33,44
Yucuna,16,21
Eyak,32,45
Southern Yukaghir,20,32
Gayo,19,27
Angaataha,12,21
Matbat,15,20
Southeastern Pomo,27,38
Southern Tiwa,26,41
Mende (Sierra Leone),23,34
Shwai,25,38
Gbaya-Mbodomo,28,38
Balanta-Ganja,33,50
Araona,19,23
Mandinka,19,34
Tupuri,28,56
Tetum,14,19
Gbaya-Bossangoa,31,43
Beja,21,26
Northern Toussian,16,35
Kagulu,26,31
Mbe,26,37
Coastal-Naga Bikol,23,28
Igbo,43,59
Pular,28,38
Wobe-We Northern,15,48
Lokono,16,21
Ik,31,44
S'gaw Karen,27,39
Rama,19,28
Tacana,18,22
Vietnamese,22,36
Harari,25,34
Masalit,31,45
Washo,26,32
Wintu,30,35
Mmaala,23,34
Aikana,15,25
Orma,23,33
Oneida,10,22
Kota (India),26,41
Iban,19,25
Acatepec Me'phaa,20,30
Izi-Ezaa-Ikwo-Mgbo,40,51
Western Keres,39,51
Chamorro,30,36
Saxwe Gbe,24,38
Ticuna,15,33
Northern Gumuz,34,44
Macushi,10,22
Maung,19,24
Libyan Arabic,34,50
Ngalakan,17,26
Ncane,17,41
Lagwan,34,41
Katcha-Kadugli-Miri,39,61
Tengger,20,42
Baka (Sudan),36,46
Lele (Chad),23,36
Naxi (Retired),38,49
Ghomala',36,59
Straits Salish,36,43
Itbayat,19,23
Hindi,40,61
Halkomelem,32,47
Biak,14,19
Otoro,30,44
Bondo,27,40
Jumjum,20,39
Vagla,24,54
Pemon,10,17
Berbice Creole Dutch,20,26
Konkomba,22,42
Secoya,14,26
Bodo (India),15,21
Sedang,41,55
Mapudungun,20,26
Purepecha,26,32
Luo (Kenya and Tanzania),23,32
Markweeta,13,36
Gbagyi,20,26
Tunica,17,24
Cameroon Mambila,19,25
Defaka,18,42
Kaxuiana,12,18
Yanesha',23,26
Deg,22,52
Tiwi,14,18
Makaa,30,55
Giryama,40,47
Tangale,40,60
Western Farsi,24,30
Oro Win,12,18
Wapishana,17,29
Selepet,15,21
Kuria,15,22
Suya,13,28
Siriono,18,30
Siona-Tetete,18,30
Southern Mfumte,74,89
Santali,35,46
Upper Guinea Crioulo,23,28
Ngazidja Comorian,41,48
Samo,12,18
Manam,13,18
Alaba-K'abeena,52,62
Mawa (Chad),24,33
Biloxi,12,20
Gude,30,36
Moseten-Chimane,23,41
Kikuyu,18,32
Banda Malay,18,23
Wahgi,17,23
Kaiwa,14,26
Northern Paiute,14,24
Boro (Ethiopia),22,30
Tachelhit,28,31
Ache (Tupian),11,21
Wappo,30,35
Khasi,21,29
Dagbani,24,37
Plateau Malagasy,31,36
Pero,18,30
Krio,25,35
Semelai,32,50
Tucano,15,27
Mandarin Chinese,27,43
Achumawi,17,23
Mazanderani,22,29
Muna,28,33
Che,30,57
Tocantins Asurini,11,16
Bilua,16,41
Thado Chin,23,31
Yora,14,22
Swahili,32,37
Mba,24,31
Zaiwa,21,32
Kwama,20,25
Luvale,22,36
Aringa,35,49
Lugbara,26,36
Berom,24,31
Anyin Morofo,31,49
San Juan Guelavia Zapotec,29,47
Coeur d'Alene,40,48
Iwam,11,17
Totontepec Mixe,14,23
Maay,22,32
Bakaka,15,31
Shona,37,42
Giryama,40,47
Mpade,30,40
Saotomense,19,32
Quiotepec Chinantec,26,41
Fipa,20,35
Ho,24,43
Lepcha,26,36
Guayabero,16,22
Guahibo,17,29
Ayere,26,43
Palor,26,43
Koyra Chiini Songhay,23,43
Ternate,20,25
Sasak,19,30
Liberia Kpelle,21,45
Matis,15,21
Bum,37,47
Makonde,18,28
Cebaara Senoufo,24,36
