language,consonants,phonemes
Kayabi,14,26
Nangikurrunggurr,20,28
Ayere,26,43
Chibcha,16,22
Bororo,13,20
Tocho,15,27
Umotina,12,20
Igbo,46,65
Marghi Central,36,44
Akan,18,31
San Mateo del Mar Huave,23,29
Krio,25,35
Yucuna,16,21
Juang,19,29
Bena (Tanzania),22,34
Tatuyo,11,17
Garo,21,26
Lakkia,31,59
Wambon,16,26
Krache,17,44
Northwest Gbaya,30,53
Koreguaje,18,30
Tok Pisin,15,27
Armenian,30,36
Finnish,25,42
Tigon Mbembe,99,116
Kuruaya,18,28
Lotha Naga,35,43
Mbya Guarani,14,26
Wangaaybuwan-Ngiyambaa,15,18
Eastern Mari,19,27
Northern Nuni,21,54
Wandala,45,52
Soninke,34,52
Nateni,13,40
Yanomamo,11,32
Kenyang,21,41
French,23,40
Adangme,23,39
Central Khmer,21,42
Kala Lagaw Ya,18,24
Cuvok,27,29
Koshin,23,37
Pemon,10,21
Sabaot,13,31
Warao,11,16
Maung,19,24
Iloko,17,21
Teke-Kukuya,21,28
Nyole,24,36
Pai Tavytera,15,27
Secoya,14,26
Mangbetu,36,47
Mpongmpong,29,38
Haka Chin,45,52
Shabo,28,43
Keiga,37,59
Ida'an,17,23
Gade Lohar,31,50
Muinane,22,28
Wayana,9,16
Michoacan Nahuatl,20,25
Fipa,20,35
Western Karaboro,20,45
Kiowa,22,42
Fali,39,50
Giryama,40,47
Mocovi,23,31
Southern Samo,18,26
Lendu,43,55
Kuria,15,22
Katcha-Kadugli-Miri,41,63
Copainala Zoque,20,26
Maltese,45,55
Amahuaca,14,22
A-Pucikwar,16,24
Kazym-Berezover-Suryskarer Khanty,18,31
Uri,16,24
Idoma,47,75
Yavitero,17,21
Biali,14,27
Vietnamese,21,39
Sherbro,24,31
Longto-Voko,20,31
Ashaninka,17,21
Vengo,56,82
Giryama,40,47
Vagla,24,54
Belanda Bor,25,38
Bari (Chibchan),10,22
Eastern Mari,25,34
Bardi,17,24
Paraujano,13,25
Khezha Naga,42,50
Pular,28,38
Hiligaynon,20,25
Ik,31,44
Kodava,27,52
Yaqui,17,22
Kota (India),26,41
Mongo,45,56
Murle,21,26
Moru,26,38
Bodo (India),15,21
Wahgi,17,23
Waima,9,14
Selee,18,33
Satere-Mawe,12,27
Afade,27,36
Kharia,31,45
Murui Huitoto,14,20
Kalaallisut,19,22
Nama (Namibia),19,33
Koalib-Rere,29,45
Antakarinya,17,23
Bumbita Arapesh,15,22
Halkomelem,32,47
Texistepec Popoluca,19,29
Chrau,20,33
Tigre,26,33
Kirghiz,20,36
Mehinaku,13,23
Yidiny,13,16
Tzeltal,25,30
Eastern Maninkakan,20,36
Southern Tiwa,26,41
Abau,9,14
Zayse-Zergulla,27,32
South Bolivian Quechua,32,37
Moseten-Chimane,26,38
Biak,14,19
Wik-Mungkan,13,18
Anufo,22,43
Bora,17,31
Yora,14,22
Golin,13,23
Northern Khmer,24,43
Savara,19,30
Guerrero Amuzgo,25,37
Enawene-Nawe,13,25
Dagur,22,29
Katcha-Kadugli-Miri,39,61
Buol,17,23
Kaxuiana,12,18
Iyo'wujwa Chorote,16,21
Ucayali-Yurua Asheninka,24,32
Vame,38,46
Lamang,37,41
Deni,18,22
Bengali,29,43
Olu'bo,16,21
Kofyar,23,36
Pinyin,42,66
French,21,37
Gen,25,40
Deg,22,52
Qawasqar,18,24
Ke'o,24,30
Aleut,30,36
Ikwere,23,46
Kotiria,16,28
Ebang,27,34
Dhuwal,20,23
Tucano,15,27
Bankon,26,37
Western Highland Chatino,16,25
Mwotlap,15,22
Serrano,33,42
Morisyen,21,30
Itelmen,27,32
Amele,15,20
Batak Karo,16,24
Southern Nambikuara,25,43
Indonesian Bajau,26,32
Baatonum,17,31
Baatonum,18,30
Gude,30,36
Adamawa Fulfulde,29,39
Western Arrarnta,26,29
Spanish,20,25
San Juan Guelavia Zapotec,29,47
Karitiana,11,31
Makonde,18,28
Yuruti,11,17
Iu Mien,35,49
Cholon,15,20
Hopi,31,49
Achumawi,17,23
Wogeo,15,20
Waimaha,11,23
Kalanga,62,71
Kunama,19,26
Iu Mien,33,41
Hoti,21,35
Pero,18,30
Straits Salish,35,40
Thavung,20,47
Apalai,12,24
Anuak,19,47
Gamo-Gofa-Dawro,24,29
Arabela,11,18
Mizo,33,39
Toura (Cote d'Ivoire),21,39
Abidji,21,39
Sanskrit,37,45
Irish,44,68
Yameo,10,18
Chamicuro,19,29
Beembe,16,26
Ga,29,41
Lyele,21,34
Guinea Kpelle,27,35
Karitiana,11,25
Itonama,19,25
Kxoe,95,120
Kinnauri,31,46
Barbareno,34,40
Mara,19,24
Tunen (Retired),17,26
Barasana-Eduria,11,17
Maybrat-Karon,11,16
Kimaragang,18,23
Aklanon,17,20
Yagua,11,23
East Makian,19,24
Guahibo,17,29
Washo,26,32
Toro So Dogon,21,42
Eastern Panjabi,32,51
Grass Koiari,11,16
Maithili,34,42
Maba (Chad),22,29
Kazym-Berezover-Suryskarer Khanty,19,32
Ama (Sudan),18,25
Baga Koga,17,25
Toaripi,8,14
Pangwa Naga,23,29
Central Mazahua,45,63
Shona,37,42
Tinigua,22,40
Tumtum,39,55
Kwangali,22,27
Sanuma,10,31
Mbe,26,37
Awiyaana,11,20
Plateau Malagasy,21,25
Yapese,28,44
Javanese,24,33
Yukpa,15,21
Nyong,23,42
Madi,45,54
Kuo,29,56
Zo'e,14,26
Kashmiri,27,56
Uduk,23,28
Mwani,21,26
Ndonga,25,30
Prai,17,35
Sora,21,31
Carijona,14,21
Bariai,12,17
Luo (Kenya and Tanzania),23,32
Cayubaba,17,33
Libyan Arabic,34,50
Iyive,53,64
Yamba,26,38
Alamblak,18,25
Aleut,24,27
Bouyei,23,34
Urdu,35,54
Straits Salish,36,43
Amahuaca,15,23
Telefol,17,27
Kimaama,20,44
Kathmandu Valley Newari,24,32
Rio Grande Tewa,34,57
Northern Frisian,23,42
Chepang,18,24
Nyahkur,26,50
Central Moroccan Berber,36,39
Ticuna,15,33
Kete,16,25
Northern Bobo Madare,21,37
Eastern Karaboro,16,26
Moyon,24,37
Muna,28,33
Alabama,15,21
Resigaro,30,35
Paite Chin,19,25
Kusunda,32,38
Hawaiian,8,13
Taos Northern Tiwa,26,38
Kupang Malay,19,25
Nukak Maku,12,24
Kom (Cameroon),59,75
Western Maninkakan,20,27
Manchu,18,25
Selepet,15,21
Makurap,10,20
A-Pucikwar,25,35
Wuzlam,34,42
Chukchi,15,22
Boikin,17,25
Efik,13,20
Karang,30,40
Bissa,23,41
Mmen,27,41
Lele (Chad),23,36
Nivkh,28,35
Burmese,33,46
Boro (Ethiopia),22,30
Kawaiisu,25,31
Kanga,54,76
Leti (Indonesia),10,22
Nuer,20,48
Mwaghavul,25,37
Nyang'i,18,25
Bassossi,20,34
Pichi,21,30
Sabane,11,16
Chiquitano,14,26
Chuanqiandian Cluster Miao,46,56
Juruna,18,28
Izi-Ezaa-Ikwo-Mgbo,27,38
Alawa,22,26
Kuot,13,19
Batak Toba,16,21
Antakarinya,17,20
Arabela,19,29
Soninke,24,39
Gunwinggu,19,24
Huba,24,31
Ningil,14,21
Siamou,22,41
Mada (Cameroon),22,40
Wubuy,19,23
Lak,60,69
Mungaka,21,33
Cofan,30,35
Koya,19,24
Hixkaryana,18,23
Yemba,17,27
Para Gaviao,11,21
Koho,27,37
Mbum,30,38
Tamnim Citak,14,19
Mina (Cameroon),39,50
Comox,37,42
Spokane,38,43
Mbo (Cameroon),20,31
Ticuna,18,38
Muniche,22,27
Yuchi,38,64
Dagbani,24,37
Moseten-Chimane,23,41
Naki,36,44
Ava-Canoeiro,12,24
Tibetan,24,38
Kadiweu,23,31
Aja (Benin),28,45
Wayuu,28,46
Hausa,32,45
Copainala Zoque,16,22
Kirike,24,36
Mokpwe,22,31
Tee,23,38
Bodo Gadaba,21,40
Eastern Pahari,27,39
Atayal,19,26
Kuikuro-Kalapalo,14,26
Lengola,24,32
Bekwarra,23,36
Parecis,15,19
Eastern Arrernte,27,30
Chachapoyas Quechua,15,18
Chacobo,17,21
Kwami,28,40
Tetum,14,19
Soo,18,28
Guambiano,18,24
Limbum,23,33
Tiv,31,40
Maijiki,14,20
Moloko,31,47
Maay,22,32
Chaudangsi,34,42
Nankina,14,20
Antigua and Barbuda Creole English,24,37
Mono (Democratic Republic of Congo),33,44
Hamer-Banna,25,35
Fe'fe',17,25
Ga,24,38
Engenni,20,33
Masai,19,28
Berom,22,29
Limbum,37,52
Bafia,27,51
Mufian,17,22
Qawasqar,16,19
Manipuri,27,35
Embera-Chami,16,28
Sakha,22,34
Spanish,20,25
Tedim Chin,21,26
Yao,18,29
Northern Dong,20,27
Masalit,31,45
Cayubaba,17,33
Iaai,33,52
Imonda,13,23
Bouna Kulango,27,46
Northern Haida,46,49
Yuqui,20,40
Yambeta,18,28
Tsou,15,21
Kulung (Nepal),22,43
Tol,22,28
Banda Malay,18,23
Gude,30,36
Huastec,21,26
Yeyi,77,90
Badaga,25,38
Bondo,27,40
Camsa,22,28
Eastern Bolivian Guarani,12,24
Central Pashto,31,38
Batanga,20,31
Aneityum,21,26
Cameroon Mambila,20,35
Javanese,22,30
English,27,40
Navajo,36,54
Bench,29,40
Karadjeri,17,20
Tupari,14,29
Panobo,14,18
Hixkaryana,18,23
Samba Leko,22,34
Andoque,11,35
Ogbia,24,34
Lambayeque Quechua,16,19
Nootka,37,47
Tohono O'odham,19,29
Bamun,28,38
Zhenkang Wa,27,49
Esimbi,29,37
Eastern Ojibwa,16,27
Northern Ngbandi,19,31
Southeastern Pomo,27,38
Oku,18,29
Mbabaram,20,24
Zuni,44,54
Nivacle,22,28
Lese,29,42
Xeta,13,24
Cubeo,11,17
Ndonga,29,36
Furu,31,41
Indonesian,23,31
Yessan-Mayo,16,20
Tsafiki,16,26
Isebe,9,23
Sandawe,47,54
Kalabari,22,43
Embera-Baudo,21,33
Borana-Arsi-Guji Oromo,26,36
Kuranko,26,54
Sidamo,25,35
Gujari,32,50
Hadza,57,62
Turkish,25,33
Baangi,28,56
Berta,24,29
Masai,21,43
Wapishana,18,22
Brokskat,31,41
Korean,22,40
Dar Fur Daju,24,30
Alawa,23,28
Rukai,23,27
Cherepon,26,38
Lahu,26,35
Ngas,24,36
Munduruku,17,39
Meru,17,27
Kwaza,29,45
Fuliiru,24,36
Nkonya-Nkami,20,34
Ut-Main,36,56
Hupa,35,42
Khasi,27,40
Canela-Kraho,13,29
Chechen,32,44
Toba,20,28
Qawasqar,18,24
Binandere,11,35
Xerente,13,27
Ute-Southern Paiute,19,37
Nigerian Pidgin,23,32
North Azerbaijani,24,33
Manam,13,18
Tukang Besi North,24,29
Bhele,19,28
Sa'ban,38,46
Central Khmer,21,42
Wan,21,36
Michif,25,41
Modern Hebrew,24,30
Kipsigis,14,37
Umbundu,20,30
Vute,30,59
Kru Pidgin English,24,36
Epena,17,31
Ewondo,26,34
Gaam,34,49
Buamu,17,28
Selkup,18,34
Fe'fe',23,44
Eloyi,41,51
Bakairi,17,29
Kupsabiny,14,26
Shuswap,37,44
Northern Tosk Albanian,28,35
Leco,24,30
Arawete,12,21
Buli (Ghana),23,46
Purepecha,26,32
Mumuye,23,34
Jebero,17,21
Ligbi,22,38
Lower Grand Valley Dani,12,24
Tupuri,28,56
Chol,20,26
Lele (Guinea),19,28
Markweeta,13,36
Pengo,22,32
Balti,35,53
Somali,22,32
Komo (Sudan),23,31
Ngalakan,17,26
Standard Malay,21,27
Mesqan,34,41
Niellim,26,59
Bagirmi,29,48
Tzeltal,22,28
Kako,33,47
Mbuko,34,45
Border Kuna,16,21
Kituba (Democratic Republic of Congo),15,22
Yanesha',23,26
Lukpa,17,37
Dadibi,13,23
Muinane,22,28
Quechan,28,38
Baka (Cameroon),25,35
South-Eastern Ju,95,141
Kuvi,28,47
Kaiwa,14,26
Mapudungun,20,26
Ket,18,32
Ega,27,39
San Miguel El Grande Mixtec,19,32
Shuar,16,24
Kituba (Congo),17,22
Ndonga,29,36
Reyesano,18,22
Giryama,40,47
Eastern Panjabi,50,73
Koonzime,22,52
Caddo,20,23
Marghi Central,30,34
Macaguan,16,22
Turkish,24,40
Kabiye,22,47
Mingrelian,30,35
Cuiba,17,25
Nzima,24,40
Kunimaipa,15,20
Dyirbal,13,16
Mapudungun,20,26
Nobiin,16,21
Avokaya,37,55
Guinea Kpelle,24,39
Salasaca Highland Quichua,23,26
Toba,18,26
Archi,81,91
Abidji,21,38
Cubeo,11,23
Breton,25,42
Eastern Ojibwa,16,27
Shwai,25,38
Katukina,12,20
Bare,19,23
Banda-Ndele,33,46
Towa,39,61
Kasem,19,40
Eastern Mari,25,33
Gen,27,44
Seimat,11,28
Icelandic,23,39
Zulu,32,37
Minica Huitoto,18,24
Zinza,20,30
Matis,15,21
Southern Ma'di,47,59
Kabiye,24,47
Konkomba,21,38
Ngiemboon,19,30
Southeastern Pomo,27,32
Ebira,19,31
Alladian,25,36
Apinaye,14,49
Napo Lowland Quechua,20,23
Bengali,36,53
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Gwandara,32,52
Dobu,19,24
Uru-Eu-Wau-Wau,14,26
Tanacross,35,54
Plateau Malagasy,31,36
Yana,22,30
Galibi Carib,11,17
Toro So Dogon,16,28
Palor,26,43
Kharia,37,47
Tarok,27,37
Suena,13,18
Hupda,20,29
Northeastern Dinka,19,32
Kgalagadi,43,53
Dompo,22,31
Gwandara,35,64
Lagwan,34,41
Mescalero-Chiricahua Apache,31,51
Urubu-Kaapor,15,26
Lele (Chad),23,36
Chipewyan,38,52
Jola-Esulalu,31,51
Central Kanuri,25,35
Malayalam,30,43
Suya,13,28
Kamba (Kenya),13,31
Wu Chinese,29,41
Izi-Ezaa-Ikwo-Mgbo,29,40
Reunion Creole French,30,42
Guambiano,20,25
West Coast Bajau,17,23
Karok,16,27
Konkani,35,45
Luiseno,23,34
Ejagham,20,27
Komo (Democratic Republic of Congo),24,35
Karok,27,41
Chumburung,21,30
Kamayura,14,26
Tetum,13,18
Akuntsu,11,22
Ninam,12,18
Chamicuro,19,29
Nimboran,12,18
Nuer,20,48
Nias,19,25
Subiya,46,51
Nhengatu,19,23
Toda,38,53
Ngandyera,30,37
Ossetian,30,39
Mandinka,19,34
Tigak,12,17
Sissano,37,46
Bribri,18,27
Saraiki,48,83
Chuvash,30,39
Jarawa (Nigeria),28,39
Tz'utujil,25,35
Bambalang,34,57
Para Arara,11,17
Ajumbu,26,39
Kunjen,23,28
Phalura,30,40
Indonesian,22,31
Kwoma,24,31
Arhuaco,15,21
Hokkaido Ainu,11,16
Pana (Central African Republic),34,66
Lega-Shabunda,18,38
Me'en,26,40
Koyra Chiini Songhay,21,36
Mochica,20,32
Apinaye,13,30
Chuave,12,17
Ajyininka Apurucayali,20,26
Naxi (Retired),38,49
Kita Maninkakan,19,33
Wichita,21,29
Barain,32,44
Yanyuwa,29,32
Luo (Kenya and Tanzania),26,38
Àhan,26,43
Shawnee,13,19
Bana,37,44
Jere,24,44
Trio,10,24
Aguaruna,12,20
Ambonese Malay,18,23
Djeoromitxi,14,24
Pokoot,17,39
Mawa (Chad),24,33
Meta',20,33
Ditammari,17,32
Awadhi,37,45
Jinghpaw,25,30
Alaba-K'abeena,52,62
Culina,17,21
Resigaro,32,37
Seneca,11,27
Aragonese,33,45
Southeast Ijo,24,44
Kera,24,30
Mossi,17,43
Loma (Liberia),28,42
Meta',33,50
Loxicha Zapotec,23,30
Nonuya,20,26
Naga Pidgin,30,47
Tieyaxo Bozo,19,36
Central Dagaare,24,54
Babanki,26,33
Kambaata,49,59
Irish,45,69
Sharanahua,15,23
Batak Toba,18,27
Chukchi,15,22
Baniwa do Icana,18,26
Pwo Northern Karen,23,52
Waorani,11,21
Kasem,21,45
Sanuma,11,24
Nukuini,14,20
Matses,15,21
Mbalanhu,23,31
Balinese,18,24
Sebat Bet Gurage,39,45
Mor (Bomberai Peninsula),14,19
Mullukmulluk,14,19
Dera (Nigeria),24,35
Baoule,16,23
Chiquihuitlan Mazatec,25,33
Nganasan,20,29
Tirma-Chai,22,31
Lamnso',26,45
Marathi,42,55
Berbice Creole Dutch,20,26
Tawallammat Tamajaq,23,37
Sumi Naga,35,46
Salasaca Highland Quichua,24,29
Russian,33,38
Kota (India),23,28
Zande,19,35
Kahe,22,32
Gata',24,38
Sissala of Burkina Faso,24,42
Cavinena,20,24
Chimborazo Highland Quichua,31,36
Luchazi,32,42
Dan,44,92
Zulu,35,43
Tolowa-Chetco,29,44
Kuku-Yalanji,13,16
Khmu,23,41
Upper Guinea Crioulo,23,28
Principense,22,31
Avar,44,49
Sipacapense,22,32
Gbaya-Mbodomo,28,37
Nootka,37,42
Kariri-Xoco,14,21
Mbe',48,57
Ngad'a,21,27
Nung (Viet Nam),21,32
Beembe,19,41
Alladian,23,36
Patep,30,44
Sumbwa,20,32
Khasi,19,28
Doyayo,22,34
Cabiyari,12,17
Tuvinian,20,29
Mapudungun,22,28
Yanomamo,12,33
Sentani,10,17
Burmese,34,50
Suruaha,18,23
Northern Puebla Nahuatl,16,20
Telugu,40,51
Liberia Kpelle,21,45
Angolar,22,36
Thai,21,30
Izi-Ezaa-Ikwo-Mgbo,40,51
Macedonian,26,32
Yanesha',23,29
Lusi,16,21
Ache (Tupian),22,34
Hindi,71,94
Tupinamba,13,25
Manange,30,45
Wolof,38,54
Ngbaka Minagende,22,34
Nafaanra,25,44
Daba,36,47
Tuvinian,21,37
Totela,44,54
Bongo,18,29
Western Cham,21,32
Puri,12,18
Kok Borok,25,34
Awa-Cuaiquer,14,21
Njyem,20,42
Toura (Cote d'Ivoire),19,50
Baka (Sudan),36,46
Sindhi,41,61
Inga,19,22
Attie,24,47
Kangri,29,41
Asheninka Perene,18,28
Jola-Fonyi,19,29
Ghomala',36,59
Lambadi,24,34
Liko,33,45
Tapiete,15,27
Northern Pomo,29,39
Popti',27,32
Mann,22,39
Kaingang,11,16
Mandarin Chinese,25,32
Diriku,23,28
Adzera,18,25
Wubuy,19,24
Telugu,32,43
Nyangumarta,20,27
Kuwaataay,20,34
Hakka Chinese,16,22
Jola-Fonyi,19,29
Kurukh,31,56
Wolof,26,40
Inapari,13,31
Croatian,25,36
Tiwi,22,26
Mambwe-Lungu,19,36
Kraho,12,46
Sui,47,54
Bukusu,20,30
Filipino,17,27
Blang,24,40
South Bolivian Quechua,31,36
Fon,24,42
Akaselem,20,52
Binumarien,11,16
Ofaye,14,24
Tundra Nenets,27,35
Nyabwa,24,44
Yucatec Maya,20,30
Tulu,24,37
Konkomba,22,42
Zay,23,37
Pohnpeian,14,20
Taroko,33,43
Sanuma,11,24
Jaqaru,36,42
Gbaya-Bossangoa,31,45
Yawa,14,19
Narim,22,34
Telugu,47,68
Tolowa-Chetco,26,31
Nawdm,21,35
Hungana-Saamba,20,33
Sissala of Burkina Faso,22,51
Igo,23,33
Siksika,13,25
Tengger,20,42
Gbaya-Bossangoa,31,43
Tinputz,12,26
Mende (Sierra Leone),23,34
Galo,17,29
Maca,22,32
Xokleng,19,37
Silt'e,46,56
Cocama-Cocamilla,11,16
Fulnio,18,30
Northern Toussian,16,35
Manado Malay,19,25
Macuna,10,22
Zaparo,14,22
Aghem,25,35
Barain,16,29
Bafanji,26,59
Ntcham,21,43
Faiwol,12,20
Trumai,23,29
Bade,33,46
Kman,34,50
Hadiyya,46,56
Wayana,9,16
Tagalog,18,23
Galibi Carib,16,28
Epena,17,38
Hanga Hundi,16,23
Tamil,32,43
Pacoh,18,33
Moken,22,32
Muyang,27,46
Swahili,31,36
Siwu,20,37
Lisu,25,39
Breton,25,45
Nyeu,20,40
Northeast Maidu,17,23
Ese Ejja,18,22
Tama (Chad),21,30
Ganda,19,33
Mofu-Gudur,35,44
Sursurunga,15,21
Navajo,31,47
Tira,26,42
Saotomense,19,32
Awara,19,25
Toba,21,28
Tachelhit,28,31
Norwegian Bokmal,22,46
Wu Chinese,25,34
Tocantins Asurini,11,16
Wapishana,17,29
Oluta Popoluca,20,32
Ginyanga,31,53
Alyawarr,25,32
Japanese,15,20
Ndut,27,34
Brao,22,31
Emai-Iuleha-Ora,27,48
Yucuna,16,21
Leh-Kenhat,37,45
Anyin,21,39
Hdi,37,41
Yawanawa,14,18
Oro Win,12,18
Inor,40,47
Tedaga,24,35
Hills Karbi,28,39
Southern Mfumte,74,89
Balanta-Ganja,33,50
Ignaciano,21,25
Loko,18,25
Tenetehara,14,21
North Bolivian Quechua,25,28
Bullom So,22,36
Maranunggu,19,24
Santali,35,46
Vanimo,12,28
Inor,39,45
Tapirape,13,23
Galibi Carib,16,22
Cofan,27,37
Mmaala,23,34
Giryama,40,47
Krenak,22,35
Jamsay Dogon,37,60
Iraqw,33,45
Yuchi,38,46
Morokodo,42,54
Irigwe,79,95
Southern-Coastal Tsimshian,38,41
Apatani,24,37
Tohono O'odham,19,24
Chamacoco,21,37
Boko (Benin),19,34
Timne,17,25
Gaviao Do Jiparana,19,29
Nepali Kurux,34,39
Akawaio,13,23
Tangkhul Naga,27,40
Mao Naga,20,26
Ronga,64,69
Orma,23,33
Avatime,28,50
Sango,26,42
Yukpa,12,18
Rikbaktsa,14,28
Akan,21,35
Jamamadi,12,16
Dan,19,39
Nadab,17,34
Holoholo,17,26
Northern Embera,20,32
Abua,27,40
Akawaio,10,21
Modern Greek,21,26
Yawanawa,15,19
Ambulas,17,24
Baure,14,18
Central-Eastern Niger Fulfulde,27,37
Ma'di,24,38
Wa'ikhana,12,24
Xwela Gbe,29,45
Piaroa,23,30
Uru,23,33
Central Pashto,31,38
Amo,25,35
Kokota,22,27
Gbesi Gbe,31,47
Totontepec Mixe,14,23
Kwama,20,25
Panamint,23,36
Toposa,17,27
Lakkia,33,55
Pacahuara,16,20
Yue Chinese,20,25
Paraguayan Guarani,24,36
Burushaski,38,53
Fasu,11,21
Yansi,17,42
Yala,28,38
Anyin,17,36
Northern Bobo Madare,21,33
Seneca,11,19
Nyankole,20,28
Duala,21,33
Sinhala,37,53
Saxwe Gbe,24,38
Huastec,26,36
Tagalog,19,24
Mazanderani,22,29
Tacana,18,22
Abipon,15,20
Lenakel,15,21
Baniwa do Icana,16,24
