language,consonants,phonemes
Kamasau,23,29
Galo,17,29
Baniwa do Icana,18,26
Kayapo,16,33
Central Siberian Yupik,32,36
Adioukrou,21,32
Yareba,13,18
Mende (Sierra Leone),23,34
Katcha-Kadugli-Miri,39,62
Japanese,15,20
Banda-Ndele,33,46
Abidji,21,39
Ndzwani Comorian,32,39
Ocaina,27,38
Hoava,16,21
Jarawa (Nigeria),28,39
Antakarinya,17,23
Lamang,37,41
Quiotepec Chinantec,26,41
Reyesano,18,22
Emerillon,16,30
Southern Tiwa,26,41
Carapana,11,23
Loniu,16,23
Achuar-Shiwiar,15,27
Zuni,44,54
Georgian,28,34
Lama (Togo),17,53
Ahtena,30,35
Jita,17,29
Jamaican Creole English,21,33
Baga Koga,17,25
Ga,32,47
Anyin,19,40
Duala,21,33
Kirike,24,36
Iyive,53,64
Chimborazo Highland Quichua,31,36
Kwoma,24,31
Borana-Arsi-Guji Oromo,26,36
Balinese,18,24
Mada (Cameroon),22,40
Loma (Liberia),21,51
Lambayeque Quechua,16,19
Qimant,28,39
Irantxe-Munku,21,43
Maung,17,22
Lenakel,15,21
Tehuelche,28,35
Mofu-Gudur,35,44
Muinane,22,28
Sursurunga,15,21
Irarutu,12,19
Ignaciano,15,19
Barain,16,29
Batanga,20,31
Tibetan,24,38
Border Kuna,16,21
Awara,19,25
English,27,40
Yucuna,16,21
French,21,37
Lahu,26,35
Mian,13,25
Russian,33,38
Jamsay Dogon,37,60
Huichol,15,25
Bafia,25,48
Tipai,25,34
Gaam,24,33
Arawete,12,21
Yine,16,26
Paez,29,39
Piraha,8,11
Amharic,52,59
Moseten-Chimane,23,41
Hanga,23,29
Suena,13,18
Cherepon,26,38
Burji,26,36
Mampruli,24,36
Kirghiz,22,30
Zinza,20,30
North Junin Quechua,19,25
Barbareno,38,44
Kalaallisut,32,38
Kru Pidgin English,24,36
Mwotlap,15,22
Luyi,17,22
Yukpa,15,21
Warao,11,21
Pangasinan,16,21
Cavinena,20,24
Komi-Zyrian,26,33
Koyraboro Senni Songhai,15,24
Sentani,10,17
Akha,28,41
Guerrero Amuzgo,25,37
Shabo,28,43
Chipaya,41,51
Bari (Chibchan),10,22
Igbo,46,65
Kol (Cameroon),28,55
Kotiria,16,24
Izi-Ezaa-Ikwo-Mgbo,29,40
Beembe,16,26
Hungarian,26,40
Susu,21,35
Tlachichilco Tepehua,24,34
Inor,39,45
Chepang,18,24
North Alaskan Inupiatun,24,27
Kasem,21,45
Bagirmi,29,48
Saliba (S\'alivan),20,30
Naasioi,8,18
Kabardian,49,56
Siriono,16,28
Cusco Quechua,26,31
Tampulma,24,33
Ngoshie,26,34
Afrikaans,16,39
Oluta Popoluca,20,32
Krim,22,38
Kita Maninkakan,19,33
Amahuaca,14,22
Pichi,21,30
Maung,19,24
Wayampi,14,26
Bundeli,38,55
Anfillo,38,48
Mbukushu,22,29
Babanki,26,33
Dahalo,54,59
East Makian,32,37
Isebe,9,23
Swedish,18,35
Kalaallisut,19,22
Poyanawa,14,21
Kamang,16,28
Igo,23,33
Amarakaeri,15,33
Cuiba,17,25
Ikpeng,12,18
Liberia Kpelle,32,49
Dagbani,23,31
Lunda,22,32
Niellim,23,36
Southern Sama,17,23
Northeast Maidu,18,24
Maltese,45,55
Dieri,22,25
Amahuaca,15,23
Curripaco,25,29
Aikana,15,25
Karaja,9,24
Ucayali-Yurua Asheninka,24,32
Tachelhit,28,31
Bororo,15,22
Kunama,19,26
Hdi,37,41
Mayogo,33,46
Bakaka,15,31
Biloxi,12,20
Kala Lagaw Ya,18,24
Jaad-Badyara,25,43
Hawaiian,9,19
Hupa,35,42
North Azerbaijani,24,33
Bassa,22,36
Bole,28,38
Siriono,18,28
Yaoure,23,45
Modern Greek,21,26
Ligbi,22,38
Budu,31,43
Klao,11,27
Tiv,31,40
Ga,29,41
Brahui,24,33
Koyaga,29,43
Pana (Central African Republic),34,66
Mundari,32,37
Gbesi Gbe,31,47
Makaa,30,55
Qawasqar,18,24
Sebat Bet Gurage,36,44
Kusaal,22,44
Njebi,24,34
Aragonese,33,45
East Makian,19,24
Pengo,22,32
Bakaka,16,32
Panamint,23,36
Western Niger Fulfulde,27,32
Xiriana,19,24
Kera,24,30
Kiowa,22,42
Wubuy,19,24
Upper Guinea Crioulo,23,28
Hai//om,24,29
Northeast Maidu,17,23
Inga,19,22
Baka (Sudan),36,46
Aja (Benin),23,37
Jowulu,20,45
Waimaha,10,22
Kwanja,21,43
Ticuna,18,38
Haka Chin,45,52
South-Eastern Ju,95,141
Egyptian Arabic,58,67
Ngazidja Comorian,41,48
Kwama,20,25
Towa,39,61
Biak,14,19
Mbay,22,44
Diriku,23,28
Sanuma,11,24
Kadiweu,23,31
Nadab,17,34
Galibi Carib,9,15
Sakha,33,49
Bench,46,56
San Juan Guelavia Zapotec,29,47
Kofyar,23,36
Boko (Benin),19,34
Mann,22,39
Alabama,14,17
Avikam,25,34
Fali,39,50
Buli (Ghana),23,46
Qaqet,14,22
Bissa,23,41
Southern Bobo Madare,19,38
Callawalla,26,32
Ninam,13,25
Ibibio,17,32
Quileute,33,37
Biak,14,24
Central Moroccan Berber,36,39
Nias,19,25
Belanda Viri,28,43
Tuyuca,11,23
Jaunsari,34,51
Burushaski,38,43
Mokpwe,22,31
Pume,23,38
Bullom So,22,36
Parkwa,31,35
Northern Bobo Madare,21,33
Yagua,11,23
Arabela,19,29
Lele (Guinea),19,28
Sukuma,38,57
Lagwan,34,41
Parakana,12,17
Nigerian Pidgin,23,32
Dan,44,92
Chickasaw,16,25
Ngasa,22,31
Tunica,18,25
Kenyang,21,41
Àhan,26,43
Yabarana,11,18
Northern Lushootseed,33,37
Halh Mongolian,21,33
Central Pashto,31,38
Sharanahua,15,23
Lahu,26,40
Leco,24,30
Lamnso',26,45
Gbaya-Bossangoa,31,45
Irantxe-Munku,21,39
Tzeltal,22,28
Ebira,19,31
Turkish,24,40
Trinitario,18,30
Doyayo,22,48
Macedonian,26,32
Lao,28,40
Aari,26,36
Kashmiri,27,55
Gbaya-Bossangoa,29,45
Tapiete,15,27
Masaaba,51,63
Northern Haida,46,49
Siksika,13,25
Yil,12,23
Komi-Zyrian,29,36
Saxwe Gbe,24,38
Batak Karo,16,24
Moken,22,32
Halh Mongolian,21,35
Samba Leko,22,34
Akaselem,20,52
Maba (Chad),22,29
Eton-Mengisa,21,38
Sudanese Arabic,54,62
Eastern Maninkakan,20,36
Hindi,71,94
Awa-Cuaiquer,16,26
Vagla,24,54
Straits Salish,35,40
Resigaro,30,35
Tetum,14,19
Mossi,17,43
Bandi,23,48
Taushiro,12,17
Cameroon Mambila,19,25
Bamenyam,39,50
Pa'o Karen,20,34
Northern Frisian,23,42
Boikin,17,25
Southeastern Pomo,27,38
Karang,30,40
Chaudangsi,34,42
Armenian,30,37
Resigaro,32,37
Selepet,15,21
Island Carib,17,29
Northwestern Kolami,21,34
Kanoe,12,26
Lukpa,17,37
Central Bai,18,29
Pottangi Ollar Gadaba,22,34
Masalit,31,45
Satere-Mawe,12,27
Candoshi-Shapra,21,27
Cha'palaa,24,28
Nepali Kurux,34,39
Siwi,26,38
West Central Banda,31,46
Vilela,24,29
Omagua,13,18
Gadsup,9,19
Lendu,43,55
Krio,25,35
South Wa,34,77
Karok,27,41
Madurese,27,35
Shasta,17,21
Nigerian Fulfulde,28,38
Enawene-Nawe,13,25
Nama (Namibia),19,33
Selkup,18,34
Vietnamese,22,36
Rotokas,6,11
Amundava,14,26
Ewondo,26,34
Mbuko,34,45
Jebero,17,21
Apinaye,14,49
Western Arrarnta,26,29
Alladian,23,36
Munduruku,17,39
Kwak'wala,42,48
Mapoyo,12,19
Izon,19,37
Krongo,40,62
Border Kuna,19,24
Lakota,28,36
Dyirbal,13,16
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Eten,63,74
Hungarian,50,65
Chechen,32,44
Ncane,17,41
Mato Grosso Arara,19,33
Hokkaido Ainu,11,16
Ejagham,19,29
Egyptian Arabic,27,35
Huastec,21,26
Daloa Bete,24,37
Kaingang,13,27
Katcha-Kadugli-Miri,23,32
Efik,13,20
Logba,25,35
Lele (Chad),23,36
San Mateo del Mar Huave,18,24
Kurukh,31,56
Karo (Brazil),14,25
Eastern Panjabi,50,73
Anuak,19,47
Manado Malay,19,25
Dera (Nigeria),24,35
Qawasqar,16,19
Tuvinian,21,37
Southern Nambikuara,25,43
Vengo,56,82
Iquito,11,19
Ashaninka,14,22
Hills Karbi,28,39
Gwandara,32,52
Tundra Nenets,26,34
Tukang Besi North,24,29
Chong of Chanthaburi,21,40
Yanomamo,12,19
Attie,24,47
Crow,10,23
Abidji,21,38
Burmese,34,50
Dadibi,13,23
Jungle Inga,13,16
Konkomba,22,42
Chuvash,30,39
Achumawi,17,23
Adamawa Fulfulde,37,47
Amharic,30,37
Pemono,12,19
Tedaga,24,35
Min Nan Chinese,19,25
Nyangumarta,20,27
Bakairi,16,30
Akan,18,31
Toura (Cote d'Ivoire),19,50
San Miguel El Grande Mixtec,15,25
Tacana,18,22
Lavukaleve,15,20
Mbo (Cameroon),19,35
Dagbani,23,29
Lugbara,27,42
Tarok,26,32
Southern-Coastal Tsimshian,38,41
Dagik,16,26
Bakairi,17,29
Mundari,32,37
Salasaca Highland Quichua,23,26
Cupeno,27,38
Duruma,42,49
Keiga,37,59
Mescalero-Chiricahua Apache,31,51
Tlingit,43,48
Bambara,32,58
Ndai,32,57
Koshin,23,37
Molale,23,30
Kaxarari,15,20
Iban,19,25
Wantoat,14,21
Secoya,12,18
Nyabwa,24,44
Basque,23,28
Sissano,37,46
Yanomami,12,33
Jaqaru,36,39
Itonama,19,25
Jauja Wanca Quechua,16,22
Tupuri,28,56
Arhuaco,15,21
Southern Nambikuara,13,31
Ewe,28,45
Piraha,8,11
Barbareno,34,40
Kwambi,29,37
Wan,21,36
Toba,20,28
Mina (Cameroon),39,50
Bulu (Cameroon),24,36
Krache,17,44
Gbaya-Mbodomo,28,38
Tanimuca-Retuara,11,21
Ganda,19,33
Oneida,10,22
Ngas,32,43
Yuracare,18,25
Tese,24,47
Konda-Dora,23,43
Acheron,18,38
Selee,18,33
Nyeu,20,40
Madi,45,54
Eastern Pahari,35,47
Northern Toussian,16,35
Ke'o,24,30
Bamun,28,38
Movima,18,23
Yagaria,14,23
Maquiritari,12,26
Bouna Kulango,27,46
Sebat Bet Gurage,34,42
Xhosa,75,84
Vai,28,43
Ebang,27,34
Ache (Tupian),11,21
Apatani,24,37
Yaqui,17,22
Huastec,26,36
Lotha Naga,35,43
Kazym-Berezover-Suryskarer Khanty,19,32
Mapudungun,22,28
Northern Pame,40,54
Gwandara,43,65
Shuar,13,21
Dutch,24,39
Sauria Paharia,24,34
Sango,26,44
Morokodo,42,54
Kela (Papua New Guinea),16,30
Gbaya (Sudan),41,56
North Junin Quechua,19,25
Comox,37,42
Bouyei,24,38
Me'en,26,40
Merey,33,44
Bambara,20,43
Irula,23,30
Berom,24,31
Wayampi,14,25
Minangkabau,23,33
Jaqaru,36,42
Yawa,14,19
Giryama,40,47
Deg,22,52
Limbum,37,52
Mundabli,22,38
Djeoromitxi,14,24
Culina,17,21
Yanesha',24,33
Mono (Democratic Republic of Congo),33,44
Befang,43,59
Sochiapam Chinantec,18,39
Polish,31,37
Taroko,33,43
Northern Bobo Madare,20,40
Korra Koraga,21,34
Central Nicobarese,16,35
Shuar,15,23
Spanish,20,25
Brao,22,31
Hawaiian,8,13
Romanian,22,31
Soo,18,28
Western Keres,39,51
Garo,21,26
Tohono O'odham,19,29
Nawuri,29,40
Breton,25,42
Tipai,25,34
Fur,19,30
Wuzlam,34,42
Gagnoa Bete,23,51
Ida'an,17,23
Xerente,13,27
Yanomamo,11,32
Gbagyi,20,26
Modern Hebrew,24,30
Aja (Sudan),38,48
Swahili,31,36
Kurukh,46,68
Karok,16,27
Eyak,32,45
Yeyi,77,90
Huallaga Huanuco Quechua,16,22
Bodo (India),15,21
Gavar,47,55
Jicarilla Apache,34,56
Tamnim Citak,14,19
Croatian,25,36
Chibcha,16,22
Korean,21,32
Bangolan,27,40
Ambulas,17,24
Itbayat,19,23
Kraho,12,46
Tira,26,42
Mba,24,31
Awadhi,37,45
Cayubaba,17,33
Vietnamese,21,39
Seneca,11,27
Saurashtra,32,42
Amo,25,35
Tinigua,22,40
Yora,14,22
Loxicha Zapotec,23,30
Straits Salish,36,43
Warray,16,21
Akan,28,60
Koyra Chiini Songhay,21,36
Suya,15,31
Sedang,41,55
Argobba,30,38
Waorani,12,32
A-Pucikwar,25,35
Lithuanian,36,47
Sherbro,24,31
Imbabura Highland Quichua,17,20
Gwandara,28,46
Bila,19,33
Wayana,9,16
Tshangla,32,37
Hamer-Banna,25,35
Tagalog,18,28
Cajamarca Quechua,19,22
Tahaggart Tamahaq,25,37
Mungbam,24,36
Daw,24,39
Guambiano,18,24
Hangaza,23,35
Betta Kurumba,22,37
Gujari,35,54
Yameo,10,18
Khasi,21,29
Garrwan,19,22
Libyan Arabic,34,50
Fon,24,42
Manange,30,45
Atayal,19,26
Nyamwezi,36,53
Mono (Cameroon),35,62
Legbo,38,53
Mongo,45,56
Kharia,31,41
Eastern Mari,19,27
Tamnim Citak,11,17
Aguaruna,12,20
Cross River Mbembe,28,37
Zo'e,14,26
Meta',33,50
Ngandyera,30,37
Lusi,16,21
Sanuma,10,31
Seri,17,25
Nukak Maku,12,24
Bhele,19,28
Sebat Bet Gurage,36,42
Akpes,21,34
Nankina,14,20
Timne,17,25
Sebat Bet Gurage,35,42
Ekpeye,24,37
Bomitaba,16,28
Nkonya-Nkami,20,34
Western Cham,24,35
Ignaciano,21,25
Japreria,14,20
Siriono,18,30
Inor,40,47
Koya,21,31
Southern Ma'di,47,59
Krio,22,32
Ntomba,23,30
Wangaaybuwan-Ngiyambaa,15,18
Ut-Main,36,56
Kotiria,16,28
Ulwa,22,28
Saamia,20,34
Anufo,45,59
Yapese,28,44
Bassari-Tanda,21,30
Kota (India),23,34
Zhenkang Wa,27,49
Limbum,22,35
Morisyen,21,30
Napo Lowland Quechua,20,23
Yessan-Mayo,16,20
Wyandot,11,17
Patep,30,44
Comanche,12,18
Alyawarr,25,32
Rikbaktsa,14,28
Ute-Southern Paiute,19,37
Waimiri-Atroari,16,27
Adioukrou,21,31
Waiwai,14,20
Abipon,15,20
Plateau Malagasy,21,25
Guro,26,57
Mezquital Otomi,42,58
Wolof,26,40
Adzera,18,25
Urubu-Kaapor,15,26
Archi,81,91
Sebat Bet Gurage,33,39
Ache (Tupian),22,34
Northern Gyalrong,49,57
Limbum,23,41
Romanian,22,32
Iloko,17,21
Tulu,23,35
Tamil,21,33
Western Xwla Gbe,29,45
Yucuna,16,21
Hindi,40,61
Zuni,20,25
Tatuyo,11,17
Western Cham,21,32
Ese Ejja,17,21
Nivacle,22,28
Nugunu (Cameroon),15,26
Kanoe,12,26
Totontepec Mixe,14,23
Kota (India),23,28
Bakoko,26,33
Jur Modo,31,49
Aewa,17,27
Laz,27,32
Alawa,22,26
Maranunggu,19,24
Mawa (Chad),24,33
Ewe,27,42
Hainyaxo Bozo,20,34
Shwai,25,38
Ditammari,17,32
Mwan,21,39
Awiyaana,11,20
Japanese,27,40
Central Aymara,26,32
Hupa,28,35
Siwu,20,37
North Moluccan Malay,21,27
Digo,41,48
Thavung,20,47
Brokskat,31,41
Akan,21,35
Bimoba,22,44
Balti,35,53
Rama,19,28
Baangi,28,56
Piaroa,23,30
Shanga,22,37
Iloko,17,23
Northern Khmer,24,43
Lak,60,69
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Irigwe,79,95
Kupang Malay,19,25
Yambeta,18,28
Desano,12,18
Mara,19,24
Mekens,16,26
Northern Yukaghir,20,26
Kok Borok,25,34
Mao Naga,20,26
Cubeo,11,23
Basa (Cameroon),29,41
Barain,32,44
Belize Kriol English,22,35
Konkani,19,37
Nyam,39,56
Leh-Kenhat,37,45
Oku,18,29
Tsotso,19,31
Eastern Pahari,27,39
Bongo,18,29
Akoose,22,44
Southern Mfumte,74,89
Golin,13,23
Teke-Kukuya,21,28
Nivacle,22,28
Chiquihuitlan Mazatec,25,33
Tachelhit,33,37
Yawalapiti,17,21
Igo,23,33
Adamawa Fulfulde,27,36
Navajo,36,54
Wahgi,17,23
Pai Tavytera,15,27
Fuliiru,24,36
Lijili,29,48
Naki,36,44
Tzeltal,25,30
Wayuu,14,20
Tsuvadi,28,55
Southern Birifor,25,52
Chokri Naga,34,39
Tee,23,38
Hopi,31,49
Loko,18,25
Nhengatu,19,23
Prai,17,35
Holoholo,17,26
Burarra,16,21
Abure,20,36
Selaru,14,19
Breton,25,45
Tagalog,19,24
Paumari,22,28
Chamorro,30,36
Balanta-Ganja,33,50
Ket,18,25
Embera-Baudo,21,33
Umbundu,20,30
Burushaski,38,53
Yamba,26,38
Ocaina,25,34
Bilin,31,38
Iyo'wujwa Chorote,16,21
Nootka,37,47
Bora,17,31
Chamorro,20,26
Tengger,20,42
Kom (Cameroon),59,75
Duruwa,21,31
Canela-Kraho,13,29
Jebero,19,23
Tunica,17,24
Macuna,10,22
Chonyi-Dzihana-Kauma,40,47
Khasi,19,28
Izi-Ezaa-Ikwo-Mgbo,40,51
Sumbwa,20,32
Fwe,49,59
Gen,25,40
Kwasio,46,54
Ndut,27,34
Kasem,19,40
Wapishana,17,29
Embera-Chami,16,28
Siona-Tetete,18,30
Shall-Zwall,14,18
Hausa,32,45
Jamamadi,11,19
Akawaio,13,23
Yanyuwa,29,32
Woun Meu,19,33
Kashmiri,27,56
Cubeo,11,17
Chuvash,21,30
Jola-Fonyi,19,29
Central-Eastern Niger Fulfulde,27,37
Acatepec Me'phaa,20,30
Alamblak,18,25
Kawaiisu,25,31
Yanomami,13,20
Amahuaca,14,22
Acoli,17,29
Texistepec Popoluca,19,29
Bhili,35,62
Indonesian Bajau,26,32
Thai,21,45
Gaviao Do Jiparana,19,29
Mumuye,23,34
Chipewyan,38,52
Farefare,20,30
Berbice Creole Dutch,20,26
Capanahua,16,24
Chimila,16,36
Maria (India),22,39
Yawanawa,15,19
Lelemi,22,34
Paraguayan Guarani,24,36
Purepecha,33,39
Mapudungun,20,26
Mpongmpong,29,38
Zay,23,37
Zande,19,35
Northern Haida,47,50
Soninke,34,52
Bankon,26,37
Ngambay,18,34
Tarok,27,37
Wandala,45,52
Koryak,16,21
Trumai,18,24
Chumburung,21,30
Jamamadi,12,16
Cebaara Senoufo,24,36
Bissa,18,24
Sakha,22,34
Macaguan,16,22
Ukrainian,24,30
Pilaga,18,22
Eloyi,41,51
Murui Huitoto,14,20
Petats,15,30
Galibi Carib,11,17
Weh,37,47
Trumai,23,29
Kwaza,19,35
Guajajara,15,22
Panobo,14,18
Alladian,25,36
Tok Pisin,15,27
Pohnpeian,14,20
Dompo,22,31
Shawnee,13,19
Wogeo,15,20
Baniwa do Icana,25,37
Movima,19,29
Tagalog,18,23
Furu,31,41
Abipon,13,23
Dafla,15,24
Kannada,36,47
Mochica,20,32
Suruaha,18,23
Buginese,19,25
Thai,21,30
Nez Perce,26,36
Sa'ban,19,26
Kwaio,16,21
Nyong,23,42
Ormuri,25,31
Tariana,23,38
Mehinaku,13,23
Larantuka Malay,19,25
Hausa,25,31
Masai,19,28
Assamese,22,37
East Kewa,15,20
Javanese,24,33
Trio,10,24
Izere,27,39
Avatime,28,50
Yemsa,25,40
Ossetian,30,39
Moseten-Chimane,26,38
Ao Naga,24,32
Shuar,16,24
Apiaka,12,22
Copainala Zoque,26,32
Ngalakan,17,26
Chacobo,16,20
Korean,22,40
Chukchi,15,22
Waama,13,41
Tawallammat Tamajaq,23,37
Narim,22,34
Paiwan,22,26
Para Gaviao,11,21
Mbe',48,57
Karamojong,21,66
Ndonga,29,36
Northern Tosk Albanian,28,35
Obolo,22,37
Kanga,53,75
Mundari,21,39
Tonga (Tonga Islands),12,17
Yemba,17,27
Santiago del Estero Quichua,20,25
Ticuna,15,33
Niellim,26,59
Iwam,11,17
Gweno,24,29
Luwo,19,32
Moseten-Chimane,23,41
Blang,24,40
Urarina,16,21
Timne,17,30
Bekwarra,23,36
Qawasqar,18,24
Southeastern Pomo,27,32
Kako,33,50
Avokaya,37,55
S'gaw Karen,27,39
Yuruti,11,17
Guahibo,17,29
Bengali,36,53
Bamunka,23,32
Ese Ejja,18,22
Irish,44,68
Gayo,19,27
Anii,23,36
Ewondo,15,25
Sindhi,44,54
Biali,14,27
Pemon,10,21
Achagua,19,29
Ofaye,14,24
San Mateo del Mar Huave,23,29
Toposa,17,27
Cofan,30,35
Tsuvadi,38,52
Kambera,19,29
Yucatec Maya,20,30
Ayacucho Quechua,14,17
Fe'fe',23,44
Kirghiz,20,36
Pagibete,42,51
Ife,19,34
Parecis,15,19
Washo,26,32
Jauja Wanca Quechua,22,27
Mamainde,14,34
Itonama,19,25
Arbore,49,59
Yine,16,26
Awngi,28,39
Northern Paiute,14,24
Ignaciano,21,25
Mapudungun,20,26
Kamwe,26,35
Natugu (Retired),30,47
Kaingang,11,16
Northern Grebo,19,36
Komo (Sudan),23,28
Kashmiri,28,56
Makurap,10,20
Krikati-Timbira,11,26
Awutu,30,50
Southern Yukaghir,20,32
Kharia,31,36
Corongo Ancash Quechua,18,24
Kota (India),26,41
West-Central Limba,17,24
Yulu,35,42
North Giziga,29,37
Kuot,13,19
Khasi,27,40
Berta,24,29
Pemon,10,17
Wobe-We Northern,15,48
Tuki,25,39
Peve,30,38
Guahibo,17,35
Somali,22,32
Northern Ngbandi,19,31
Toaripi,8,14
Marghi Central,36,44
Afar,17,27
Vame,38,46
Dobu,19,24
Ngiti,44,56
Murle,20,34
Cebuano,18,21
Hiligaynon,20,25
Lokono,16,21
Dan,20,48
Tigre,26,33
Elip,19,30
Gujarati,35,60
Nonuya,20,26
Embera-Catio,19,31
Ga,24,38
Hupda,19,34
Southern Sierra Miwok,15,21
Karo (Brazil),14,27
Akuntsu,11,22
Eastern Cham,21,30
Yidiny,13,16
Senara Senoufo,19,51
Fijian,19,30
Principense,22,31
North Marquesan,12,22
Michoacan Nahuatl,20,25
Lakota Dida,27,57
Alaba-K'abeena,52,62
Komo (Sudan),23,31
Min Dong Chinese,14,21
Zoogocho Zapotec,28,65
Reel,20,63
Even,17,27
Apalai,12,24
Nama (Namibia),32,41
Pichis Asheninka,22,30
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Tamil,32,43
Akan,22,40
Kunimaipa,15,20
Iraqw,33,45
Pattani,38,44
Doyayo,22,34
