language,consonants,phonemes
Tatuyo,11,17
Fe'fe',23,44
Nivkh,28,35
Waimiri-Atroari,16,27
Yukpa,15,21
Pacahuara,16,20
Ningil,14,21
Aari,26,36
Jere,24,44
Western Bru,20,42
Javanese,24,33
Bena (Tanzania),22,34
Min Nan Chinese,19,25
Kirghiz,20,36
Sango,26,44
Corongo Ancash Quechua,18,24
Northern Ngbandi,19,31
Tatuyo,11,17
Paez,33,49
Nyabwa,24,44
Huallaga Huanuco Quechua,16,22
Kuvi,28,47
Lahu,26,35
Kwasio,46,54
Araona,19,23
Mudhili Gadaba,19,31
Angaataha,12,21
Konkomba,21,38
Reunion Creole French,30,42
Koonzime,22,52
Siriono,18,30
Bulgarian,36,42
Sandawe,44,64
Mwan,21,39
Sandawe,47,54
Nimboran,12,18
Japanese,15,20
Ewondo,26,34
South Nuaulu,12,17
Itelmen,27,32
Mungbam,24,36
Mmaala,23,34
Panobo,14,18
Bambara,32,58
Yamana,15,20
Baka (Sudan),36,46
Kanga,53,75
French,23,40
Southern Samo,18,26
Maung,19,24
Yukpa,12,18
Ibani,25,38
Bardi,17,24
Nez Perce,25,30
Kwambi,29,37
Moseten-Chimane,23,41
Gagnoa Bete,23,51
Glavda,34,43
Sukuma,38,57
Nobiin,33,45
Toro So Dogon,16,28
Chechen,32,44
Kashmiri,27,56
Silt'e,46,56
Hanga Hundi,16,23
Zande,24,32
Nigeria Mambila,25,43
Finnish,17,25
Aghem,28,49
Kare (Central African Republic),30,57
Assamese,22,37
Chuave,12,17
Ngambay,18,34
Ngad'a,21,27
Kota (India),23,28
Aringa,35,49
Awa-Cuaiquer,14,21
Puinave,8,19
Manam,13,18
Ket,18,25
Wa'ikhana,12,24
South Central Dinka,20,60
Santali,35,46
Yue Chinese,20,25
Vengo,56,82
Kamang,16,28
Inor,39,45
Macuna,10,22
Nyamwezi,36,53
Satere-Mawe,12,27
Bakaka,16,32
Masalit,31,45
Bakaka,19,34
French,21,37
Tamnim Citak,11,17
Romanian,22,31
Eten,63,74
Kipsigis,14,37
Russian,33,38
Ewe,26,40
Friulian,25,39
Tigre,26,33
Ngarinman,17,23
Susu,21,35
Ashe,24,36
Mpongmpong,29,38
Dagbani,23,31
Sao Paulo Kaingang,13,27
Masaaba,51,63
Naga Pidgin,30,47
Sa'ban,19,26
Akaselem,20,52
Xamtanga,23,30
Itonama,19,25
Southern Sierra Miwok,15,21
Northwestern Kolami,21,34
Longto-Voko,20,31
Yessan-Mayo,16,20
Manya,18,27
Gen,25,40
Tehuelche,25,31
Mundang,37,67
Shawi,14,18
Lu,22,31
Fali,39,50
Tonkawa,15,25
Kistane,34,41
Central Mazahua,45,60
Kannada,36,47
Fulnio,18,30
Qawasqar,18,24
Southern Birifor,25,52
Balinese,18,24
Beja,21,26
Cerma,21,46
Hills Karbi,28,39
Hausa,33,43
Wongo,15,24
Sidamo,25,35
Ntcham,21,43
Temein,18,25
Border Kuna,16,21
Ngas,30,44
Gwandara,28,48
Langi,32,52
Mor (Bomberai Peninsula),14,19
Ticuna,18,29
Gbari,24,31
Pemon,10,17
Lambayeque Quechua,16,19
Kikuyu,18,32
Serrano,33,42
Lengola,24,32
Mina (Cameroon),39,50
Irula,31,52
Ninam,13,25
Western Karaboro,20,45
Gbaya-Bossangoa,31,45
Bundeli,38,55
Salasaca Highland Quichua,23,26
Tarok,26,32
Sudanese Arabic,54,62
Muniche,22,27
Tsafiki,16,25
Jola-Fonyi,19,29
Hoava,16,21
Panare,12,25
Even,17,27
Dahalo,54,59
Asheninka Perene,18,28
Huastec,21,26
Gude,30,36
Giryama,40,47
Purepecha,33,39
Lenakel,15,21
Pagibete,42,51
Eastern Yiddish,38,47
Piraha,8,11
Hawaiian,8,13
Dafla,16,27
Chamorro,20,26
Bagirmi,29,48
Atayal,19,26
Pilaga,18,22
Aewa,17,27
Iraqw,33,45
Patep,30,44
Nootka,37,47
Central Mazahua,45,63
Mumuye,23,34
Chamicuro,19,29
North Junin Quechua,19,22
Mescalero-Chiricahua Apache,31,51
Saliba (S\'alivan),22,32
Northern Uzbek,24,30
Central Aymara,28,31
Sauria Paharia,24,34
Xingu Asurini,16,27
Bilua,16,41
Kharia,31,36
Tangale,40,60
Dupaninan Agta,15,20
Ignaciano,21,25
Manipuri,27,35
Yanomamo,12,33
Yuchi,38,64
Bouyei,23,34
Yawa,14,19
Swedish,18,35
Ik,31,44
Anuak,19,47
Oku,18,29
Lemeting,19,25
Mundari,32,37
Faiwol,12,20
Munduruku,17,39
Chiquitano,14,26
Aikana,22,32
Suba-Simbiti,23,39
Yareba,13,18
Beembe,16,26
Apinaye,13,30
Meta',20,33
Karipuna Creole French,22,32
Akan,28,60
Tol,22,28
Izere,27,39
Liberia Kpelle,21,45
Kambera,19,29
Mossi,17,43
English,27,40
Achinese,21,55
Waorani,12,32
Yucatec Maya,20,30
Lavukaleve,15,20
Pangwa Naga,23,29
Pottangi Ollar Gadaba,22,34
Mambwe-Lungu,19,36
Suruaha,18,23
Limbum,37,52
Iaai,36,52
Copainala Zoque,26,32
Xwela Gbe,29,45
Cofan,27,37
Oro Win,12,18
Sabane,11,16
Avokaya,37,55
Movima,18,23
Tamambo,16,21
Ejagham,19,29
Njebi,24,34
Island Carib,17,29
Reyesano,18,22
Inga,19,22
Cameroon Mambila,24,40
Palikur,14,24
Bodo (India),15,21
Lower Grand Valley Dani,12,24
Moseten-Chimane,26,38
Vaagri Booli,23,37
Pemono,12,19
Wayuu,28,46
Kalanga,62,71
Mwotlap,15,22
Nukuini,14,20
Jamaican Creole English,21,33
Pangwa,23,35
Pulaar,28,38
Awa-Cuaiquer,16,26
Medumba,16,25
Naasioi,8,18
Northern Embera,20,32
Para Arara,11,17
Acatepec Me'phaa,20,30
Tlingit,43,48
Gonja,23,39
Yaqui,17,22
Betta Kurumba,22,37
Avar,44,49
Pichis Asheninka,22,30
Waimaha,11,23
Batak Toba,18,27
Djeoromitxi,14,24
Nankina,14,20
Kwama,20,25
Wu Chinese,29,41
Achagua,19,29
South Wa,34,77
Khezha Naga,42,50
Cajamarca Quechua,19,22
Tirma-Chai,22,31
Para Gaviao,11,21
Vame,38,46
South Azerbaijani,25,34
Paraguayan Guarani,24,36
Muinane,22,28
Papantla Totonac,16,22
Camsa,22,28
Ndonga,25,30
Enawene-Nawe,13,25
Makasar,18,23
Waura,16,26
Cuvok,27,29
Biak,14,24
Amahuaca,14,22
Tangkhul Naga,27,40
Guinea Kpelle,24,39
Murui Huitoto,14,20
Bakoko,26,33
Bandi,23,48
Boko (Benin),19,34
Berom,24,31
Bangolan,27,40
Senara Senoufo,19,51
Kagulu,26,31
Zo'e,14,26
Gaa,22,34
Kabuverdianu,21,28
Sakha,33,49
Lahu,26,40
Lele (Guinea),19,28
Saliba (S\'alivan),20,30
Tinputz,12,26
Crow,10,23
Tuvinian,20,29
Sumbwa,20,32
Chopi,61,68
Fon,24,42
Klamath-Modoc,33,37
Hungarian,50,65
Kekchi,21,26
Nkonya-Nkami,20,34
Cholon,15,20
Ukrainian,24,30
Anyin Morofo,31,49
Zuni,20,25
Yagua,11,23
Baatonum,18,30
Kgalagadi,43,53
Apatani,24,37
Chiquihuitlan Mazatec,25,33
Tulishi,37,59
Komi-Zyrian,26,33
Aguaruna,12,20
Bambara,20,43
Katukina,12,20
Kimaama,20,44
Wapishana,18,22
Ngwe,24,38
Bissa,18,24
Adamawa Fulfulde,27,36
Kunimaipa,15,20
Yom,25,38
Aleut,30,36
Northern Tosk Albanian,28,35
Paite Chin,19,25
Yuki,24,30
Wuzlam,34,42
Guinea Kpelle,27,35
Jaad-Badyara,25,43
Izi-Ezaa-Ikwo-Mgbo,27,38
Northern Bobo Madare,21,33
Arhuaco,16,32
Northern Paiute,14,24
Liko,33,45
Babanki,26,33
Usan,14,20
Eastern Mari,19,27
Mbum,30,38
Anfillo,38,48
Pampanga,17,22
Weh,37,47
Anyin,19,40
Kom (Cameroon),59,75
Hanga,23,29
Yambeta,18,28
Cupeno,27,38
Bilin,31,38
Lakkia,31,59
Lak,60,69
Maybrat-Karon,11,16
Adamawa Fulfulde,24,34
Bafaw-Balong,27,47
Kenyang,21,41
Yao,18,29
Holoholo,17,26
Northern Haida,47,50
Shuar,16,24
Hausa,32,45
Nigerian Fulfulde,47,57
Embera-Chami,16,28
San Juan Guelavia Zapotec,29,47
Prai,17,35
Southern-Coastal Tsimshian,38,41
Lyele,21,34
Bora,29,41
Maijiki,14,20
Atayal,19,27
Nez Perce,26,36
Tamnim Citak,14,19
Attie,24,47
Jola-Fonyi,19,29
Zayse-Zergulla,27,32
Nama (Namibia),19,33
Lakota Dida,27,57
Yawanawa,15,19
Moloko,31,47
Siamou,22,41
Kalaallisut,32,38
Kusunda,32,38
Karitiana,11,31
Nung (Viet Nam),21,32
Wandala,45,52
West Central Banda,31,46
Jauja Wanca Quechua,16,22
Chiripa,17,29
Gourmanchema,20,33
Northeastern Dinka,19,32
Tepo Krumen,17,39
Kharia,31,41
Tukang Besi North,24,29
Ache (Tupian),11,21
Central-Eastern Niger Fulfulde,27,37
Toda,38,53
Tagalog,19,24
Spanish,20,25
Anufo,22,43
Yugambeh-Bandjalang,12,16
Mbuko,34,45
Hausa,25,31
Sereer,33,43
Kodava,27,52
Iwam,11,17
Dadibi,13,23
Samba Leko,22,34
Dzuungoo,26,55
Korean,21,32
Macedonian,26,32
Western Xwla Gbe,29,45
Czech,25,38
Burmese,34,50
Cha'palaa,24,28
Batanga,20,31
Central Dagaare,24,54
Galician,21,28
Ache (Tupian),22,34
Reel,20,63
Gaviao Do Jiparana,19,29
Toba,18,26
Petats,15,30
Kayabi,14,26
Zinza,20,30
Nubi,30,35
Pohnpeian,14,20
Mbo (Cameroon),20,31
Busa,16,31
Marwari (India),36,46
Wogeo,15,20
Awtuw,11,18
Harari,25,34
Ocaina,25,34
Adamawa Fulfulde,29,39
Wan,21,36
North Giziga,29,37
Cayubaba,17,33
Armenian,30,36
Cebaara Senoufo,24,43
Bankon,26,37
Banda Malay,18,23
Mende (Sierra Leone),23,34
Munduruku,17,37
Apalai,12,24
Mampruli,22,32
Hai//om,24,29
Callawalla,26,32
Oroko,22,29
North Azerbaijani,24,33
Tadaksahak,59,70
Kurukh,31,56
Murrinh-Patha,21,25
Otoro,30,44
Imbabura Highland Quichua,17,20
Southeast Ijo,24,44
Leco,24,30
Nyangumarta,20,27
Koho,27,37
Luyi,17,22
Selepet,15,21
Taushiro,12,17
Sora,21,31
Wolof,26,40
Coastal-Naga Bikol,23,28
Kaingang,13,27
Bongo,18,29
Kharia,31,45
Awiyaana,11,20
Bullom So,22,36
Hdi,37,41
West-Central Limba,17,24
Subiya,46,51
Siona-Tetete,18,30
Lugbara,27,42
Egyptian Arabic,58,67
Gayo,19,27
Aghem,25,35
Andoque,11,35
Leh-Kenhat,37,45
Sanuma,11,24
Selkup,18,34
Tehuelche,28,35
Yuruti,11,17
Kanoe,12,26
Puri,12,18
San Mateo del Mar Huave,23,29
Kuy,22,47
Camsa,21,27
Yabarana,11,18
Nafaanra,25,44
Santiago del Estero Quichua,20,25
Rikbaktsa,14,28
Kwaza,19,35
Vietnamese,21,39
Qimant,28,39
Dime,53,73
Belanda Bor,25,38
Tibetan,24,38
Cusco Quechua,26,31
Eastern Bolivian Guarani,12,24
Dobu,19,24
Daba,36,47
Abua,27,40
Gbaya-Bossangoa,29,45
Sissala of Burkina Faso,22,51
Lamnso',26,45
Kru Pidgin English,24,36
Yuchi,38,49
Awngi,30,39
Ocaina,26,35
Limbum,22,35
S'gaw Karen,27,39
Embera-Baudo,21,33
Bakaka,15,31
Burun,19,38
Rutul,59,64
Hakka Chinese,21,31
Lakota,27,36
Farefare,20,30
Kete,16,25
Breton,25,45
Thai,21,30
Minica Huitoto,18,24
Sanuma,11,24
Izon,19,37
Eastern Panjabi,32,51
Abipon,15,20
Molale,23,30
Urali,26,46
Tsotso,19,31
Southeastern Pomo,27,38
Ossetian,30,39
Southeastern Kolami,36,46
Luiseno,23,34
Gelao,31,43
Cashibo-Cacataibo,15,21
Zoogocho Zapotec,28,65
Jur Modo,31,49
Hausa,31,38
Western Keres,39,51
Bororo,13,20
Saurashtra,32,42
Mbo (Cameroon),21,36
Northern Gumuz,34,44
Wahgi,17,23
South Efate,15,20
Ucayali-Yurua Asheninka,24,32
Epena,17,31
Selepet,15,21
Iaai,33,52
Tonga (Tonga Islands),12,17
Abau,9,14
Adioukrou,21,32
Kwaya,17,29
Pacoh,18,33
Umotina,12,20
Yemba,17,27
Yuqui,20,40
Eyak,32,45
Siar-Lak,15,22
Shabo,28,43
Irigwe,79,95
Mochica,20,32
Mapudungun,20,26
Moro,22,29
Bambara,21,35
Fur,19,30
Portuguese,23,38
Mbukushu,22,29
Boro (Ethiopia),22,30
Afar,17,27
Khmu,23,41
Nyole,24,36
Lendu,43,55
Moroccan Arabic,74,78
Igo,23,33
Ewondo,15,25
Wayampi,14,26
Mbabaram,20,24
Koalib-Rere,29,45
Noone,19,33
Hainyaxo Bozo,20,34
Mufian,17,22
Kera,24,30
Bafia,25,48
Semelai,32,50
Korubo,14,20
Guahibo,17,35
Makaa,30,55
Papantla Totonac,20,26
Chiquihuitlan Mazatec,26,38
Nomaande,14,30
Hopi,31,49
Eastern Oromo,48,60
Guambiano,18,24
Cherokee,11,17
Akan,18,31
Giryama,40,47
Warao,11,16
Kabiye,22,47
Kuku-Yalanji,13,16
Guahibo,17,29
Huehuetla Tepehua,26,36
Masai,21,43
Tiagbamrin Aizi,24,32
Burushaski,38,43
Lijili,29,48
Halbi,29,42
Tu,23,28
Tsafiki,16,26
Mehinaku,13,23
Qawasqar,18,24
Kharia,37,47
Nugunu (Cameroon),15,26
Mesqan,34,41
Southern Yukaghir,20,32
Iban,19,25
Beng,24,49
Engenni,20,33
Àhan,26,43
Machinere,13,18
Tupinamba,13,25
Amarakaeri,15,33
Yanesha',23,29
Galibi Carib,9,15
Iu Mien,33,41
Tinigua,22,40
Dan,44,92
Suena,13,18
Achuar-Shiwiar,15,27
Kenswei Nsei,55,65
Island Carib,16,27
Iyo'wujwa Chorote,16,21
Chipewyan,38,52
Denya,22,30
Eastern Panjabi,50,73
Tamil,32,43
Au,10,17
Ikpeng,12,18
Afitti,17,26
Tulu,24,37
Hungana-Saamba,20,33
Moru,26,38
Qaqet,14,22
Yucuna,16,21
Kuvi,22,37
Quileute,33,37
Bhili,35,62
Eton-Mengisa,21,38
Trio,10,24
Tagalog,18,23
Sango,26,37
Yurok,23,35
Gujarati,35,60
Rama,19,28
Soninke,24,39
Wapishana,17,29
Moseten-Chimane,23,41
Bumbita Arapesh,15,22
Toba,20,28
Armenian,30,37
Arawete,12,21
Kamayura,14,26
Kadiweu,23,31
Gwandara,43,65
Suya,13,28
Mwali Comorian,19,24
Italian,23,30
Mbalanhu,23,31
Toro So Dogon,21,42
Gbaya-Bossangoa,31,43
Hadza,57,62
Matumbi,15,23
Ikwere,23,46
Sinhala,37,53
Cubeo,11,17
Latunde,12,28
Korean,22,40
Dan,19,39
Poyanawa,14,21
Mofu-Gudur,35,44
Baoule,21,37
Orma,23,33
Dagbani,24,37
Dhuwal,20,23
Carijona,14,21
Gwandara,32,52
Yawanawa,14,18
Ejagham,20,27
Olu'bo,34,46
Plateau Malagasy,21,25
Telugu,47,68
Palor,26,43
Gweno,24,29
Markweeta,13,36
Bengali,29,43
Awutu,30,50
Itonama,19,25
Kashmiri,27,55
Xiriana,19,24
Koya,19,24
Galibi Carib,16,28
Huambisa,15,23
Pume,23,38
Antakarinya,17,20
Ghomala',36,59
Limbum,23,41
Zulu,32,37
Baga Sitemu,18,26
Bribri,18,27
Isebe,9,23
Komo (Democratic Republic of Congo),24,35
Maranao,13,17
Paraguayan Guarani,18,30
Yidiny,13,16
Modern Hebrew,24,30
Sanskrit,37,45
Quechan,28,38
Unami,22,39
Central Khmer,21,42
Mara,19,24
Pengo,22,32
Murle,20,34
Ravula,23,39
Embera-Catio,19,31
Bakairi,17,29
Piraha,8,11
Mato Grosso Arara,19,33
Kol (Cameroon),28,55
Central Nicobarese,16,35
Koyra Chiini Songhay,21,36
Lisu,25,39
Oko-Eni-Osayen,18,30
Baniwa do Icana,18,26
Afrikaans,16,39
Giryama,40,47
Mongo,45,56
Pangasinan,16,21
Chokri Naga,34,39
Zulu,35,43
Orokaiva,12,17
Waiwai,14,20
Luchazi,32,42
Nawuri,29,40
Macaguan,16,22
Slovenian,21,37
Pinyin,42,66
Morokodo,42,54
West Makian,17,23
Loniu,16,23
Barbareno,38,44
Mundabli,22,38
Southern Mfumte,74,89
Dibole,21,31
North Bolivian Quechua,25,28
Northern Frisian,23,42
Arabela,19,29
Duruwa,21,31
Luo (Kenya and Tanzania),23,32
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Lishan Didan,24,40
Maori,10,20
South Bolivian Quechua,32,37
Kulung (Nepal),22,43
Northern Conchucos Ancash Quechua,17,23
Ahtena,30,35
Ngas,32,43
Arabela,11,18
Baniwa do Icana,16,24
Gamo-Gofa-Dawro,26,36
Kayapo,16,33
Yulu,35,42
Kok Borok,25,34
Lusi,16,21
Avatime,28,50
Eastern Mari,25,34
Ekpeye,24,37
Nanti,18,27
Cebuano,18,21
Sindhi,44,54
Bassa,22,36
Kituba (Democratic Republic of Congo),15,22
Nyahkur,26,50
Chimborazo Highland Quichua,31,36
Ewe,28,45
Saxwe Gbe,24,38
Baba,23,30
Iu Mien,35,49
Mising-Padam-Miri-Minyong,34,43
Siriono,16,28
Turkish,25,33
Ganda,19,33
Yucuna,16,21
Ibibio,17,32
Ndonga,29,36
Cofan,30,35
Nootka,37,47
Mada (Nigeria),23,41
Jaunsari,34,51
Kanoe,12,26
Bakairi,16,30
Kwoma,24,31
Apurina,14,40
Upper Chehalis,30,34
Burji,26,36
Chibcha,16,22
Southern Nambikuara,13,31
Komo (Sudan),23,31
Arandai,13,18
Mal,17,41
Leti (Indonesia),10,22
Obolo,22,37
Hindi,40,61
Nivkh,34,44
Ama (Sudan),18,25
Wapishana,17,25
Aleut,24,27
T'apo,20,25
Kaingang,11,16
Tzeltal,22,28
Kupang Malay,19,25
San Miguel El Grande Mixtec,15,25
Tunica,17,24
Biloxi,12,20
Kala Lagaw Ya,18,24
Kwangali,22,27
Tasomi-Tata,14,21
Lese,29,42
Imonda,13,23
Yanomamo,12,19
Teen,28,38
Kuranko,26,54
Kupsabiny,14,26
Modern Greek,21,26
Lango (Uganda),18,40
Gamo-Gofa-Dawro,24,29
Oneida,10,22
Kako,33,47
Macushi,10,22
Kinyarwanda,39,49
Batak Karo,16,21
Tunia,24,40
Trinitario,18,30
Tigrinya,32,39
Sango,26,42
Loxicha Zapotec,23,30
Mpade,30,40
Krongo,40,62
Koyraboro Senni Songhai,23,37
Aja (Sudan),38,48
Uri,16,24
Xokleng,19,37
Tolowa-Chetco,29,44
Eastern Cham,21,30
German,23,39
Tzeltal,25,30
Yuchi,38,46
Eastern Bolivian Guarani,12,24
Huichol,15,25
Konkani,19,37
Pichi,21,30
Mwaghavul,25,37
Kela (Papua New Guinea),16,30
Waimaha,10,22
Umbundu,20,30
Gata',24,38
Selk'nam,21,29
Ginyanga,31,53
Giryama,40,47
Chamicuro,19,29
Naki,36,44
Kabyle,27,30
Napo Lowland Quechua,20,23
Zhenkang Wa,27,49
Efik,13,20
Gwandara,28,48
Central Aymara,36,42
Maung,17,22
Lugbara,26,36
Kimaragang,18,23
Sedang,39,53
Bafanji,26,59
Yanomamo,11,32
Bakole,27,34
Arhuaco,15,21
Ndamba,19,24
Seri,17,25
Sursurunga,15,21
Bana,37,44
Wik-Mungkan,13,18
Kalaallisut,19,22
Tipai,25,34
Machiguenga,18,27
Merey,33,44
Taroko,33,43
Galo,17,29
Jaqaru,36,42
Siwu,20,37
Banda-Ndele,32,45
Northern Pame,40,54
Yuhup,20,35
Terena-Kinikinao-Chane,13,23
Ayacucho Quechua,14,17
Belanda Viri,28,43
Teke-Kukuya,21,28
Curripaco,25,29
Qawasqar,16,19
Karaja,9,24
Northern Khmer,24,43
Apurina,14,34
Irish,45,69
Didinga,36,58
Itbayat,19,23
Mayogo,33,46
Kalkutung,20,23
Duruma,42,49
Kunza,23,33
Koyraboro Senni Songhai,33,48
Catalan,27,39
Cavinena,20,24
Alamblak,18,25
Kinnauri,31,46
Western Farsi,24,30
Kuikuro-Kalapalo,14,26
Emai-Iuleha-Ora,27,48
Aweti,14,26
Kabiye,24,47
Hixkaryana,18,23
Omagua,13,18
Kwak'wala,42,48
