language,consonants,phonemes
Burarra,16,21
Galibi Carib,16,28
Wayuu,14,20
Southern Yukaghir,21,33
Tangkhul Naga,27,40
Mambai,26,54
Berta,24,29
Xerente,13,27
Igo,23,33
Jamamadi,11,19
Kuanyama,26,33
Bafanji,26,59
Wayana,9,16
South Bolivian Quechua,32,37
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Shuswap,37,44
Muyang,27,46
Iu Mien,33,41
Crow,10,23
Araona,19,23
Cholon,15,20
Eastern Maninkakan,20,36
Loniu,16,23
Balanta-Ganja,33,50
Nisga'a,32,42
Malayalam,30,43
Warao,11,16
Northern Gyalrong,49,57
Kathmandu Valley Newari,24,32
Piapoco,15,19
Ndonga,29,36
Mato Grosso Arara,19,33
Konni,31,49
Naki,36,44
Ikpeng,12,18
Gadsup,9,15
Giryama,40,47
Burun,19,38
Alyawarr,25,32
Nootka,37,47
Tamnim Citak,14,19
Ngemba,29,40
Burmese,33,46
Thado Chin,23,31
Amarakaeri,15,33
Kuy,22,47
Lakkia,31,59
Denya,22,30
Saotomense,19,32
Uru-Eu-Wau-Wau,14,26
Limbum,23,33
Bora,29,41
Eastern Panjabi,32,51
Island Carib,16,27
Wa'ikhana,12,24
Dagbani,23,31
Waimaha,10,22
Bardi,17,24
Secoya,14,26
Plateau Malagasy,21,25
Surui,19,29
Keliko,36,45
Yoruba,19,31
Blang,24,40
Binumarien,11,16
Dagur,22,29
Tulishi,37,59
Gaviao Do Jiparana,19,29
Yabarana,11,18
Hupa,28,35
Ga,24,38
Ngandyera,30,37
Ticuna,18,29
Western Cham,24,35
Jamsay Dogon,37,60
North Marquesan,12,22
Kalaallisut,19,22
Kirghiz,20,36
Czech,25,38
Northwestern Kolami,21,34
Matbat,15,20
Waima,9,14
Manam,13,18
Ghomala',36,59
Krim,22,38
Chepang,18,24
Cabiyari,12,17
Mescalero-Chiricahua Apache,31,51
Kituba (Congo),17,22
Bafut,21,49
Basa (Cameroon),29,41
Gwandara,43,65
Dafla,16,27
Wuzlam,34,42
Chimariko,33,42
Gen,25,40
Moseten-Chimane,23,41
Fe'fe',23,44
Hungarian,50,65
Napo Lowland Quechua,20,23
Chamacoco,21,37
Komo (Sudan),23,28
Bakole,27,34
Banda Malay,18,23
Juruna,18,28
Siamou,22,41
Northeastern Dinka,19,32
Saamia,20,34
Nyong,23,42
Glavda,34,43
Northern Conchucos Ancash Quechua,17,23
Bambassi,23,36
Japreria,12,24
French,21,37
Saraiki,48,83
Thulung,30,38
Kambera,19,29
Tamil,32,43
Nyeu,20,40
Umotina,12,20
Movima,18,23
Kota (India),23,34
Buli (Ghana),23,46
Giryama,40,47
Lishan Didan,24,40
Avatime,28,50
Nadab,17,34
Fali,39,50
German,23,39
Washo,26,32
Kituba (Democratic Republic of Congo),15,22
Machame,33,46
Fasu,11,21
Western Highland Chatino,16,25
Aguaruna,12,20
Brahui,24,33
Moroccan Arabic,74,78
Kenyang,21,41
Izere,27,39
Qimant,28,39
Central Pashto,31,38
Batanga,20,31
Wyandot,11,17
Nobiin,33,45
Tawallammat Tamajaq,23,37
Muniche,22,27
Chuanqiandian Cluster Miao,46,56
Tigak,12,17
Kwaza,29,45
Dadibi,13,23
Xiriana,19,24
Mmen,27,41
Befang,43,59
Merey,33,44
Iu Mien,35,49
Modern Greek,21,26
Quiotepec Chinantec,26,41
Lugbara,27,42
Sudanese Arabic,54,62
Chaudangsi,34,42
Ngangam,22,39
Lealao Chinantec,28,35
Mor (Bomberai Peninsula),14,19
Kala Lagaw Ya,18,24
Tilquiapan Zapotec,22,30
Munduruku,17,37
Western Maninkakan,20,27
Wolof,26,40
Nyahkur,26,50
Xingu Asurini,16,27
Adamawa Fulfulde,27,36
Mbe,26,37
Selepet,15,21
Alawa,23,28
Parkwa,31,35
Andoque,11,26
Northern Gumuz,34,44
Chibcha,16,22
Cuvok,27,29
Copainala Zoque,26,32
Chacobo,16,20
Kabardian,49,56
Tasomi-Tata,14,21
Natugu (Retired),30,47
Yambeta,18,28
Ese Ejja,18,22
Ucayali-Yurua Asheninka,24,32
Ndonga,25,30
Lusi,18,28
Gavar,47,55
Murrinh-Patha,21,25
Meta',33,50
Ternate,20,25
Ndogo,29,38
Bulgarian,36,42
Belize Kriol English,22,35
Hungana-Saamba,20,33
Pulaar,28,38
Nanti,18,27
Adangme,23,39
Fwe,49,59
Ashe,24,36
Mbuko,34,45
Yoruba,18,32
Jamamadi,11,15
Mann,22,39
Kwoma,24,31
Hoava,16,21
Yue Chinese,20,25
Ejagham,19,29
Barasana-Eduria,11,17
Ignaciano,15,19
Cebaara Senoufo,22,38
Hausa,25,31
Lunda,22,32
Kpan,24,34
Eastern Mari,19,27
Eastern Pahari,35,47
Lukpa,17,37
Daba,36,47
Kanoe,12,26
Yukpa,12,18
Avikam,25,34
Kipsigis,14,37
South Nuaulu,12,17
Pichi,21,30
Boro (Ethiopia),22,30
Kokota,22,27
Khasi,19,28
Lumun,17,35
Leco,24,30
Michoacan Nahuatl,20,25
Kirike,24,36
Zoogocho Zapotec,28,65
Ngombale,37,59
Kaingang,11,16
Wobe-We Northern,15,48
Tatana,17,21
Mbo (Cameroon),20,31
Sayula Popoluca,19,25
Sa'ban,38,46
Telugu,47,68
Barain,32,44
Ewondo,15,25
Baka (Cameroon),25,35
Sundanese,19,26
Biak,14,19
Wayuu,28,46
Gujari,32,50
Mende (Sierra Leone),23,34
Huallaga Huanuco Quechua,16,22
Garrwan,19,22
Didinga,36,58
Pangwa,23,35
Japanese,27,40
Awngi,28,39
Thavung,20,47
Herero,19,26
Carapana,11,23
Gata',24,38
Kunimaipa,15,20
Awing,39,56
Macedonian,26,32
Yaminahua,14,22
Oko-Eni-Osayen,18,30
Santali,35,46
Turkish,25,33
Berom,22,29
Jowulu,20,45
Pular,28,38
Komi-Zyrian,26,33
Deni,18,22
Pemono,12,19
Tehuelche,25,31
Mundari,32,37
Chokri Naga,34,39
Nama (Namibia),32,41
Igede,24,38
Kotiria,16,24
Legbo,38,53
Dafla,15,24
Alladian,25,36
Kraho,12,46
Yue Chinese,22,32
Tiagbamrin Aizi,24,32
Paite Chin,19,25
Kunyi,44,55
Yucatec Maya,20,30
Cameroon Mambila,19,25
Kisa,24,38
Bassossi,20,34
Chamorro,30,36
Western Keres,39,51
Reel,20,63
Bororo,15,22
Chiquihuitlan Mazatec,25,33
Lama (Togo),17,53
Vanimo,12,28
Cusco Quechua,26,31
Eastern Low German,23,37
Hixkaryana,18,23
Beria,21,33
Bouyei,24,38
Eastern Ojibwa,16,27
Bodo Gadaba,21,40
Sinhala,22,36
Yuchi,38,64
Me'en,26,40
Rotokas,6,11
Tepo Krumen,17,39
Sora,21,31
Southern Birifor,25,52
Toaripi,8,14
Urarina,16,21
Eastern Tamang,19,29
Dhuwal,20,23
Huastec,26,36
Northern Haida,46,49
Kui (India),20,39
Sipacapense,22,32
Paraguayan Guarani,24,36
Lak,60,69
Brao,22,31
Zaiwa,21,32
Puri,12,18
Kwangali,22,27
Vute,30,59
Siriono,18,30
Mampruli,24,36
Huambisa,15,23
Para Gaviao,11,21
Xokleng,19,37
Madi,45,54
Muna,28,33
Sebat Bet Gurage,36,42
Kunama,19,26
Moseten-Chimane,23,41
Curripaco,25,29
Pa'o Karen,20,34
Swedish,18,35
Sumbwa,20,32
Tamasheq,22,43
Moseten-Chimane,26,38
Gen,27,44
Bana,37,44
East Makian,32,37
Jamamadi,12,16
Rutul,59,64
Dera (Nigeria),24,35
Wamey,39,46
Totontepec Mixe,14,23
Galibi Carib,9,15
Kumaoni,31,42
Jaad-Badyara,25,43
Cupeno,27,38
Liberia Kpelle,22,34
Ao Naga,14,20
Mocovi,23,31
Eyak,32,45
Mochi,20,25
Tiv,31,40
Tupinamba,13,25
Nizaa,58,90
Maxakali,10,20
Pana (Central African Republic),34,66
Hausa,32,45
Irish,45,69
Tuyuca,11,23
Nootka,37,47
Önge,16,24
Maijiki,14,20
Logo,27,39
Mesqan,34,41
Dizin,24,30
Achagua,19,29
Northern Haida,47,50
Saliba (S\'alivan),20,30
Amahuaca,14,22
Dagbani,24,37
Akawaio,10,21
Gbaya-Bossangoa,31,45
East Makian,19,24
Mamara Senoufo,29,50
Tagwana Senoufo,23,45
Tacana,18,22
Berbice Creole Dutch,20,26
Tundra Nenets,26,34
Dupaninan Agta,15,20
Tampulma,24,33
Puinave,8,19
Holoholo,17,26
Shuar,15,23
Degema,24,36
Nawdm,21,35
Sauria Paharia,24,34
Lugbara,26,36
Amele,15,20
Khmu,23,41
Kistane,34,41
Sebat Bet Gurage,35,42
Akan,18,31
Naasioi,8,18
Bakaka,15,31
Pokoot,17,39
Mundu,29,41
Ngwe,24,38
Guinea Kpelle,24,39
Bassari-Tanda,21,30
Dazaga,21,32
South-Eastern Ju,95,141
I'saka,9,18
Thai,21,30
Ambonese Malay,18,23
Giryama,40,47
Marghi Central,36,44
Pero,18,30
Vai,28,43
Nez Perce,25,30
Bambara,32,58
Shabo,28,43
Toda,38,53
Kwambi,29,37
Georgian,29,35
Hindi,71,94
Bade,33,46
Acoli,17,29
Barbareno,38,44
Ashaninka,15,19
Yanomami,13,34
Tacana,18,22
Waorani,12,32
Comanche,12,18
Chamicuro,19,29
Nivacle,22,28
Larantuka Malay,19,25
Bulu (Cameroon),24,36
Emerillon,16,30
San Martin Quechua,15,18
Icelandic,23,39
Faiwol,12,20
Ajyininka Apurucayali,20,26
Gourmanchema,20,33
Lele (Chad),23,36
Cha'palaa,24,28
Friulian,25,39
Ngas,24,36
Ndali,17,31
Southern Nambikuara,13,31
Karadjeri,17,20
Baruga,14,24
Chol,20,26
Brokskat,31,41
Lu,22,31
Soo,18,28
Tena Lowland Quichua,21,24
Amharic,30,37
Bubia,25,39
Iyo'wujwa Chorote,16,21
Golin,13,23
Koonzime,22,52
Lagwan,34,41
Bhele,19,28
Bengali,34,48
Sabaot,13,31
Tlachichilco Tepehua,24,34
Katcha-Kadugli-Miri,22,27
Attie,24,47
Sissano,37,46
Xamtanga,23,30
Bhili,35,62
Macuna,10,22
Aweti,14,26
Lithuanian,36,47
Tupari,14,29
Nawuri,29,40
Ntomba,23,30
Sursurunga,15,21
Lemeting,19,25
Norwegian Bokmal,27,48
Chimila,16,36
Kele-Foma,21,30
Galibi Carib,9,15
Mamainde,14,34
Krio,22,32
Wu Chinese,29,41
Ida'an,17,23
Maltese,45,55
Southern Ma'di,47,59
Tagalog,18,23
Kambaata,49,59
Moklen,19,46
Murle,20,34
Yanomami,12,33
Kabuverdianu,21,28
Mingrelian,30,35
Kunimaipa,15,20
Bila,19,33
Nukuini,14,20
Itonama,19,25
Kenswei Nsei,55,65
Shilluk,25,54
Yidiny,13,16
Doyayo,22,34
Canela-Kraho,13,29
Chiquihuitlan Mazatec,26,38
Kanga,53,75
Mullukmulluk,14,19
Tamambo,16,21
Harari,25,34
Akaselem,20,52
Kurukh,46,68
Pech,18,28
Trumai,18,24
Moseten-Chimane,23,39
Panamint,23,36
Palikur,14,24
Lusi,16,21
Hainyaxo Bozo,20,34
Mwotlap,15,22
Mising-Padam-Miri-Minyong,34,43
Tzeltal,25,30
Central Khmer,21,42
Eten,63,74
Ayoreo,20,30
Halh Mongolian,21,35
Kman,34,50
Katukina,12,20
Warao,11,21
Nyambo,20,33
Pattani,38,44
Paraguayan Guarani,24,36
Sango,26,37
Western Arrarnta,26,29
Kekchi,21,26
Akoose,22,44
Afade,27,36
Zaparo,14,22
Sukuma,38,57
Shuar,13,21
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Tangale,40,60
Ewondo,26,34
Corongo Ancash Quechua,18,24
Mori Bawah,22,27
Armenian,30,36
Southern Mfumte,74,89
Egyptian Arabic,58,67
Bafaw-Balong,27,47
Fuliiru,24,36
Towa,39,61
Northern Tosk Albanian,28,35
Alawa,22,26
Piraha,8,11
Resigaro,30,35
Turkish,24,40
Dompo,22,31
Mbay,22,44
Kharia,37,47
Bankon,26,37
Daw,24,39
Giryama,40,47
Tagalog,18,28
North Moluccan Malay,21,27
Awutu,30,50
Zarma-Kaado,20,40
Kuria,15,22
Karitiana,11,25
Limbum,37,52
Mada (Nigeria),23,41
Kalkutung,20,23
Gujarati,35,60
Ket,18,32
Indonesian,23,31
Teen,28,38
Mwali Comorian,19,24
Guahibo,17,29
Binandere,11,35
Luiseno,23,34
Arandai,13,18
Nigeria Mambila,25,43
Gbaya-Mbodomo,28,38
Manange,30,45
Nganasan,20,29
Badaga,25,38
Siwu,20,37
Eastern Ojibwa,16,27
Fe'fe',17,25
Ma'di,24,38
Siona-Tetete,18,30
Chipewyan,38,52
Resigaro,32,37
Karamojong,21,66
Mapudungun,22,28
Kwasio,46,54
Yessan-Mayo,16,20
Nupe-Nupe-Tako,25,38
Xwela Gbe,29,45
Wayana,9,16
Bomitaba,16,28
Liberia Kpelle,32,49
Border Kuna,16,21
Siriano,11,23
Nigerian Fulfulde,28,38
Pacahuara,16,20
Khasi,21,29
Makaa,30,55
Iaai,36,52
Ravula,23,39
Spanish,20,25
Shona,37,42
Tsuvadi,28,55
Nara,17,22
Yaoure,23,45
Baniwa do Icana,25,37
Inor,40,47
Tehuelche,28,35
Epena,17,31
Irish,44,68
Kadiweu,23,31
Korra Koraga,21,34
Lyele,21,34
Wayuu,14,26
Amahuaca,15,23
Zinza,20,30
Yora,14,22
Andoa,15,25
Nyankole,20,28
Tonga (Tonga Islands),12,17
Central Kanuri,23,29
Au,10,17
Dghwede,33,38
Iloko,17,23
North Alaskan Inupiatun,24,27
Western Bru,20,42
Bulgarian,37,49
Dar Fur Daju,24,30
Northern Bobo Madare,21,37
Kakabe,22,38
Tofin Gbe,23,41
Movima,19,29
Timne,17,30
Maxakali,10,20
Bini,25,48
Juang,24,36
Mapudungun,20,26
Rikbaktsa,14,28
Abua,27,40
Bagirmi,29,48
Atayal,19,27
Tukang Besi North,24,29
Ejagham,21,32
Abure,20,36
Indonesian Bajau,26,32
Northern Ngbandi,19,31
Uri,16,24
Hixkaryana,18,23
Southern Kiwai,12,19
Hokkaido Ainu,11,16
Amundava,14,26
Hai//om,24,29
Chuave,12,17
Sabane,13,18
Kotiria,16,28
Duruma,42,49
Izi-Ezaa-Ikwo-Mgbo,27,38
Thai,21,45
Mundabli,22,38
West-Central Limba,17,24
Tama (Chad),21,30
Bouna Kulango,27,46
Manya,18,27
Ningil,14,21
Anufo,22,43
Abipon,15,20
Mewati,30,50
Koalib-Rere,29,45
Sandawe,44,64
Imonda,13,23
Maquiritari,12,26
Eggon,30,42
Galo,17,29
Huarijio,12,26
Toura (Cote d'Ivoire),19,50
Urdu,35,54
Sebat Bet Gurage,33,39
Galibi Carib,11,17
Mawa (Chad),24,33
Kodava,27,52
Gbaya-Bossangoa,31,43
Mina (Cameroon),39,50
San Mateo del Mar Huave,18,24
Slovenian,21,37
Grass Koiari,11,16
Panara,11,26
Foodo,23,44
Tachelhit,28,31
Tsou,15,21
Guayabero,16,22
Bilin,31,38
Kamayura,14,26
Tulu,23,35
Jamaican Creole English,21,33
Akan,28,60
Qawasqar,16,19
Mono (Cameroon),35,62
Umbundu,20,30
Baoule,21,37
Telugu,32,43
Basque,23,28
Modern Greek,21,26
Ticuna,15,33
Belanda Viri,28,43
Dangaleat,21,28
Basque,23,28
Moloko,31,47
Lower Grand Valley Dani,12,24
Caquinte,19,27
Maranunggu,19,24
Dera (Indonesia),11,17
Samre or Siem Reap,20,41
Wu Chinese,25,34
Awtuw,11,18
Sumi Naga,35,46
Indonesian,22,31
Kalabari,22,43
Awngi,30,39
Saxwe Gbe,24,38
Yuracare,18,25
Darma,34,42
Tieyaxo Bozo,19,36
Madurese,27,35
Angami Naga,37,43
Telefol,17,27
Huaylas Ancash Quechua,20,30
Ekpeye,24,37
Kanoe,12,26
Mian,13,25
Southern Sami,39,45
Wogeo,15,20
Kasem,21,45
Wari',15,21
Cerma,21,46
Waorani,11,21
Yanesha',24,33
Zulu,32,37
Northern Toussian,16,35
Arabela,19,29
Waama,13,41
Vame,38,46
Tiwi,22,26
Oluta Popoluca,20,32
Chamorro,20,26
Loko,18,25
Sentani,10,17
Kom (Cameroon),59,75
Waris,13,22
Maori,10,20
Serrano,33,42
Kru Pidgin English,24,36
Nigerian Fulfulde,47,57
Gbagyi,20,26
Georgian,28,34
Cha'palaa,23,27
South Bolivian Quechua,31,36
Uduk,23,28
Zay,23,37
Tanimuca-Retuara,11,21
Ndut,27,34
Central Aymara,28,31
Yemsa,25,40
Tem,25,36
Kamasau,23,29
Yugambeh-Bandjalang,12,16
Macushi,10,22
Hindi,40,61
Kinyarwanda,39,49
Eastern Oromo,48,60
Timne,17,25
Northwest Gbaya,30,53
Ibani,25,38
Komo (Sudan),23,31
Mundani,23,41
Yamba,26,38
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Sao Paulo Kaingang,13,27
Tetum,14,19
Cherokee,11,17
Kwami,28,40
Arhuaco,15,21
Longto-Voko,20,31
Avar,44,49
Yaqui,17,22
Mbum,30,38
Yanomamo,12,19
Choctaw,15,21
Kakua,21,26
Siar-Lak,15,22
Zulgo-Gemzek,29,34
Ulwa,22,28
Ho,24,43
Finnish,17,25
Cherepon,26,38
A-Pucikwar,25,35
Hakka Chinese,16,22
Wintu,30,35
Sa'ban,19,26
Izon,19,37
Palor,26,43
Yukpa,15,21
Ogbia,24,34
Sentani,10,17
Huastec,21,26
Bilua,16,41
Kiowa,22,42
Navajo,36,54
Belanda Bor,25,38
Konkomba,21,38
Tuvinian,21,37
Caddo,20,23
Beng,24,49
Northern Grebo,19,36
Nigerian Pidgin,23,32
Ocaina,27,38
Kwanja,21,43
Luo (Kenya and Tanzania),23,35
Beja,21,26
Gude,30,36
Deg,22,52
Gbaya-Mbodomo,28,37
Lavukaleve,15,20
Bondo,27,40
Kharia,31,45
Ngas,30,44
Tadaksahak,59,70
