language,consonants,phonemes
Bouna Kulango,27,46
Zimbabwean Ndebele,61,68
Macuna,10,22
Nivkh,28,35
Boro (Ethiopia),16,25
Yurok,23,35
Ahtena,30,35
Chimborazo Highland Quichua,31,36
Central Dagaare,24,54
Maori,10,20
Popti',27,32
Tatuyo,11,17
Aguaruna,12,20
Lakota,27,36
Ganda,19,33
Dadibi,13,23
Korafe-Yegha,19,24
Tapirape,13,23
Rundi,22,29
Telugu,47,68
Jola-Fonyi,19,29
Trio,10,24
Dime,53,73
Pa'o Karen,20,34
Xingu Asurini,16,27
Kunjen,23,28
Kela (Papua New Guinea),16,30
Tiwi,22,26
Kalabari,22,43
North Marquesan,12,22
Farefare,20,30
Central Aymara,36,42
Mbabaram,20,24
Liko,33,45
Kinnauri,31,46
Nuer,20,48
Wangaaybuwan-Ngiyambaa,15,18
Min Nan Chinese,19,25
Salasaca Highland Quichua,24,29
Tsotso,19,31
Bum,37,47
Northeast Maidu,17,23
Sinhala,37,53
Sebat Bet Gurage,35,42
Pulaar,28,38
Soqotri,28,34
Bouyei,24,38
Moro,22,29
Kupsabiny,14,26
Chol,20,26
Awa-Cuaiquer,16,26
Cebaara Senoufo,24,36
Tarok,27,37
Paez,29,37
Önge,16,24
Vietnamese,21,39
Nomaande,14,30
Yagaria,14,23
Bullom So,22,36
Hdi,37,41
Pech,18,28
Kom (Cameroon),59,75
Principense,22,31
Koyaga,29,43
Vanimo,12,28
Tehuelche,28,35
Khezha Naga,42,50
Northern Haida,46,49
Tama (Chad),21,30
Seri,17,25
Central Kanuri,23,29
Pampanga,17,22
Hixkaryana,18,23
Matis,15,21
Purepecha,33,39
Ejagham,20,27
Arhuaco,16,32
Mwan,21,39
Yapese,28,44
Tucano,15,27
Kuikuro-Kalapalo,14,26
Paite Chin,19,25
Yulu,35,42
Doyayo,22,34
Katcha-Kadugli-Miri,39,61
Zulu,32,37
Dhuwal,20,23
Mara,19,24
Eastern Ojibwa,16,27
Eastern Oromo,48,60
Konni,31,49
Mungbam,24,36
Sandawe,44,64
Indonesian Bajau,26,32
Halh Mongolian,21,35
Mwani,21,26
Nangikurrunggurr,20,28
Katcha-Kadugli-Miri,39,62
Cuiba,17,25
Kharia,31,41
Eastern Arrernte,27,30
Yareba,13,18
Dobu,19,24
Kuria,15,22
Aghem,28,49
Chuanqiandian Cluster Miao,46,56
Egyptian Arabic,27,35
Kui (India),20,39
Jola-Fonyi,19,29
Kol (Cameroon),28,55
Xhosa,75,84
Warray,16,21
Manange,30,45
Wongo,15,24
Movima,19,29
Carapana,11,23
