language,consonants,phonemes
Juang,24,36
Western Farsi,24,30
Tiwi,22,26
Tsafiki,16,25
Katcha-Kadugli-Miri,39,61
Sa'ban,38,46
Ambulas,17,24
Ahanta,24,40
Buol,17,23
Aringa,35,49
Abure,20,36
Bodo (India),15,21
Ewondo,26,34
Degema,24,36
Kistane,34,41
Nyole,24,36
East Taa,130,161
Dadibi,13,23
Tinputz,12,26
Baniwa do Icana,18,26
French,23,40
Galibi Carib,11,17
Katukina,12,20
Kxoe,95,120
Yoruba,18,29
Trumai,23,29
Mamainde,14,34
Mundang,37,67
Bodo Gadaba,21,40
Wogeo,15,20
Chiquihuitlan Mazatec,26,38
Umotina,12,20
Sipacapense,22,32
Yagaria,14,23
Kaiwa,14,26
Yessan-Mayo,16,20
Yuracare,18,25
Pilaga,18,22
Huallaga Huanuco Quechua,16,22
Tengger,20,42
Mara,19,24
Pero,18,30
Tonga (Zambia),33,41
Kayabi,14,24
Siriono,18,28
Santiago del Estero Quichua,20,25
Lake Miwok,29,39
Lakkia,33,55
Embera-Baudo,21,33
Savosavo,17,22
Sango,26,37
Dan,20,48
Northeast Maidu,18,24
S'gaw Karen,27,39
Min Nan Chinese,19,25
Japreria,12,24
Alaba-K'abeena,52,62
Javanese,24,33
Giryama,40,47
Bondo,27,40
Corongo Ancash Quechua,18,24
Limbum,22,35
Polish,31,37
Soninke,24,39
Kuvi,28,47
Awiyaana,11,20
Bissa,23,41
Fang (Cameroon),23,36
Turkish,25,33
Tundra Nenets,26,34
Iban,19,25
Satere-Mawe,12,27
Tocho,15,27
Krio,22,32
Kota (India),26,41
Baba,23,30
Guro,26,57
Pengo,22,32
Balanta-Ganja,33,50
Mossi,17,43
Kimaama,20,44
Önge,16,24
Konda-Dora,23,43
Ganda,19,33
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Chimborazo Highland Quichua,31,36
Rio Grande Tewa,34,57
Jarawa (Nigeria),28,39
Yue Chinese,22,32
Kita Maninkakan,19,33
Akaselem,20,52
Kazym-Berezover-Suryskarer Khanty,19,32
Zo'e,14,26
Irantxe-Munku,21,43
Romanian,22,32
Norwegian Bokmal,22,46
Ewe,28,45
Loko,18,25
Anyin,17,36
Burmese,34,50
Nyahkur,26,50
Brahui,24,33
Bemba (Zambia),15,25
Amarakaeri,15,33
Itbayat,19,23
Manange,30,45
Lumun,17,35
Mochica,20,32
Hopi,22,28
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Siwu,20,37
Chamorro,20,26
Tahaggart Tamahaq,25,37
Tuvinian,21,37
Upper Guinea Crioulo,23,28
Kanoe,12,26
Mbum,30,38
Kagulu,26,31
Bongo,18,29
Foodo,23,44
Yidiny,13,16
Irantxe-Munku,21,39
Patep,30,44
Sinhala,37,53
Vagla,24,54
Subiya,46,51
Zoogocho Zapotec,28,65
Mundari,32,37
Inor,39,45
Plateau Malagasy,21,25
Ormuri,25,31
Toaripi,8,14
Caquinte,19,27
Yuhup,20,35
Kwoma,24,31
Salasaca Highland Quichua,23,26
Dangaleat,21,28
Wuzlam,34,42
Juma,12,24
Andoque,11,35
Gwandara,35,64
Kwanja,21,43
Kota (India),23,34
Wangaaybuwan-Ngiyambaa,15,18
Dagbani,23,29
Cherokee,11,17
Tupari,14,29
Ajumbu,26,39
Cashinahua,15,23
Bilua,16,41
Ga,24,38
Khezha Naga,42,50
Kwasio,46,54
Amahuaca,14,22
Ulwa,22,28
Moloko,31,47
Kok Borok,25,34
Manipuri,25,33
Tagalog,18,23
Kutep,28,46
Mapudungun,22,28
Njebi,24,34
Dagbani,23,31
Halbi,29,42
Borana-Arsi-Guji Oromo,26,36
Sursurunga,15,21
Kaingang,11,16
Yuchi,38,46
Ocaina,26,35
Che,30,57
Bariai,12,17
Wolof,26,40
Tampulma,24,33
Mbe',48,57
Nigerian Fulfulde,28,38
Sora,21,31
Chechen,32,44
Tamnim Citak,14,19
Achagua,19,29
Batak Karo,16,21
Kwak'wala,46,55
German,22,41
Maria (India),22,39
Lagwan,34,41
Selaru,14,19
Toba,18,26
Jaqaru,36,42
Haka Chin,45,52
Katcha-Kadugli-Miri,23,32
Nyankole,20,28
Yucatec Maya,20,30
Gamo-Gofa-Dawro,26,36
Hawaiian,8,13
Ejagham,19,29
Ingush,35,48
Giryama,40,47
Suruaha,18,23
Jola-Fonyi,19,29
Beembe,16,26
Fwai,19,35
Gbaya-Mbodomo,28,37
Warao,11,21
Suya,13,28
Taushiro,12,17
Bulgarian,37,49
Tamnim Citak,11,17
Napo Lowland Quechua,20,23
Eastern Karaboro,16,26
Tulu,23,35
Northern Bobo Madare,20,40
Biloxi,12,20
Bambassi,23,36
Kalaallisut,32,38
Koyra Chiini Songhay,21,36
Pech,18,28
Kunyi,44,55
Southern Samo,18,26
Wubuy,19,23
Barain,28,41
Libyan Arabic,34,50
Shina,35,48
Komo (Sudan),23,31
Apurina,14,34
Nuer,20,48
Lak,60,69
Resigaro,30,35
Tirma-Chai,22,31
Yala,28,38
Binandere,11,35
Wayuu,28,46
Mungbam,24,36
Yuracare,18,25
Baure,14,18
Mezquital Otomi,42,58
Tzeltal,25,30
Breton,25,42
Purepecha,33,39
Crow,10,23
Cavinena,20,24
Bole,28,38
Tapirape,13,23
West Central Banda,31,46
Duruwa,21,31
Kazym-Berezover-Suryskarer Khanty,19,32
Koyraboro Senni Songhai,23,37
Sinhala,22,36
Ngazidja Comorian,41,48
Igede,24,38
Chamicuro,19,29
Garo,16,21
Siona-Tetete,18,30
Kazym-Berezover-Suryskarer Khanty,18,31
Kunimaipa,15,20
Itonama,19,25
Ejagham,21,32
Principense,22,31
Tshangla,32,37
Callawalla,26,32
Limbum,37,52
Tagwana Senoufo,23,45
Mocovi,21,29
Xhosa,75,84
Bakairi,17,29
Tetum,14,19
Toba,21,28
East Makian,18,23
Jauja Wanca Quechua,22,27
Komo (Sudan),23,28
Moseten-Chimane,23,41
Mokpwe,22,31
Tarok,26,32
Slovenian,21,37
Tangkhul Naga,27,40
Akan,18,31
Burmese,33,46
Tunica,17,24
Berom,22,29
Pilaga,18,22
Karok,27,41
Ese Ejja,17,21
Timne,17,25
Au,10,17
Panamint,23,36
Copainala Zoque,26,32
South-Eastern Ju,95,141
Kabardian,49,56
Chibcha,16,22
Vietnamese,22,36
Plateau Malagasy,31,36
Dan,44,92
Kwaza,29,45
Kare (Central African Republic),30,57
Tulishi,37,59
Galibi Carib,9,15
Island Carib,17,29
Aleut,24,27
Kwese,16,25
Morisyen,21,30
Siriono,18,30
Nkonya-Nkami,20,34
Ligbi,22,38
Suya,15,31
Glavda,34,43
Friulian,25,39
Xingu Asurini,16,27
Moroccan Arabic,74,78
Gujari,32,50
Kashmiri,27,56
Tagalog,18,28
Satawalese,29,42
Busa,16,31
Iloko,17,21
Kituba (Congo),17,22
Southern Yukaghir,21,33
Ewe,26,40
Mwaghavul,25,37
Kasem,19,40
Central Nicobarese,16,35
Nivkh,28,35
Tonkawa,15,25
Paraguayan Guarani,24,36
Tacana,18,22
Zulu,32,37
Gude,30,36
Mising-Padam-Miri-Minyong,34,43
Beng,24,49
Thulung,30,38
Kui (India),20,39
Aklanon,17,20
Ghomala',36,59
Yil,12,23
Attie,24,47
Izere,27,39
Bororo,15,22
Molale,23,30
Bakaka,19,34
Kinyarwanda,39,49
Naga Pidgin,30,47
Suba-Simbiti,23,39
Itonama,19,25
Pemon,10,17
Golin,13,23
Koyraboro Senni Songhai,33,48
Phalura,30,40
Gamo-Gofa-Dawro,24,29
Tsuvadi,28,55
Beja,21,26
Modern Hebrew,24,30
Straits Salish,36,43
Paez,33,49
Bororo,13,20
Shilluk,25,54
Central Dagaare,24,54
Sharanahua,15,23
Eastern Oromo,48,60
Inga,19,22
K'iche',22,32
Wolaytta,38,48
Mongo,45,56
Shuar,15,23
Kodava,27,52
Yao,18,29
Fulnio,21,33
Tulu,24,37
Surui,19,29
Otuho,33,56
Basa (Cameroon),29,41
Western Cham,21,32
Oroko,22,29
Sakha,33,49
Paumari,22,28
Waimaha,10,22
Tedaga,24,35
Northern Puebla Nahuatl,16,20
Lango (Sudan),16,32
Ewondo,15,25
Namia,9,15
Southeastern Kolami,36,46
Teke-Kukuya,21,28
Arikapu,11,25
Beria,21,33
Yuqui,20,40
Guambiano,20,25
Gwandara,28,48
Meta',20,33
Cupeno,27,38
Saamia,20,34
Zarma-Kaado,20,40
Para Arara,11,17
Movima,18,23
Tunia,24,40
Mundari,33,54
Island Carib,16,27
Southern-Coastal Tsimshian,38,41
Bari (Chibchan),10,22
Diriku,23,28
Mina (Cameroon),39,50
Samre or Siem Reap,20,41
Movima,19,29
Narim,22,34
Barain,32,44
Baoule,16,23
Caddo,20,23
Copainala Zoque,16,22
Siamou,22,41
Pohnpeian,14,20
Lelemi,22,34
Central Aymara,26,32
Wongo,15,24
North Bolivian Quechua,25,28
Santali,35,46
Lugbara,26,39
Antigua and Barbuda Creole English,24,37
Aneityum,21,26
Yawa,14,19
Pacoh,18,33
Kumaoni,31,42
Huba,24,31
Chacobo,16,20
Bench,46,56
Lower Grand Valley Dani,12,24
Maori,10,20
Lusi,18,28
Chuave,12,17
Irula,23,30
Qaqet,14,22
Katcha-Kadugli-Miri,22,27
Fuliiru,24,36
Baatonum,18,30
Bakairi,16,28
Kako,33,47
Mapoyo,12,19
Atayal,19,26
Georgian,29,35
Ngomba,19,27
Ache (Tupian),11,21
Yemba,21,35
Yuki,24,30
Konkomba,21,38
Southern Ma'di,47,59
Ngasa,22,31
Hungana-Saamba,20,33
Avikam,25,34
Tupuri,28,56
Guahibo,17,29
Egyptian Arabic,27,35
Chiripa,17,29
Selepet,15,21
Sandawe,47,54
Desano,12,18
Tabasco Chontal,25,37
Tasomi-Tata,14,21
Northern Khmer,24,43
Manado Malay,19,25
Huehuetla Tepehua,26,36
Hixkaryana,18,23
Oneida,10,22
Peve,30,38
Krio,25,35
Nivacle,22,28
Jaunsari,34,51
Irula,31,52
Swahili,32,37
Luo (Kenya and Tanzania),23,35
Shabo,28,43
Cajamarca Quechua,19,22
Poyanawa,14,21
Ndonga,29,36
Mada (Nigeria),23,41
Eastern Yiddish,38,47
Modern Greek,21,26
West Makian,17,23
Bafia,27,51
Adamawa Fulfulde,37,47
Sandawe,44,64
Mann,22,39
Avokaya,37,55
Zhenkang Wa,27,49
Aleut,30,36
Cameroon Mambila,20,35
Fasu,11,21
Tzotzil,21,26
Tatuyo,11,17
Moru,26,38
Yanesha',23,29
Cebaara Senoufo,22,38
Toura (Cote d'Ivoire),19,50
Dibole,21,31
Spokane,38,43
Min Dong Chinese,14,21
Sochiapam Chinantec,18,39
Northern Toussian,16,35
Bats,35,45
Northeastern Dinka,19,32
Nama (Namibia),19,33
Mekens,16,26
Limbum,23,33
Ndogo,29,38
Tem,25,36
Lugbara,26,36
Ega,27,39
Nanti,18,27
Pular,28,38
Abau,9,14
Kwoma,24,31
Toda,38,53
South Wa,34,77
Cayubaba,17,33
Shona,37,42
Babanki,26,33
Jebero,19,23
Bora,17,31
Upper Chehalis,30,34
Huichol,15,25
Cofan,30,35
Tok Pisin,15,27
Masai,19,28
Dagik,16,26
Karamojong,21,66
Karitiana,11,25
Alladian,25,36
Kharia,31,36
Logo,27,39
Tama (Chad),21,30
Yawalapiti,17,21
Vilela,24,29
Indonesian,23,31
Tukang Besi North,24,29
Koorete,51,61
Galician,21,28
Burji,26,36
Macushi,10,22
Mundari,21,39
Iaai,36,52
Saxwe Gbe,24,38
Gbaya-Bossangoa,31,43
Kotiria,16,24
Nzima,24,40
Tsotso,19,31
Kraho,12,46
Wik-Mungkan,13,23
Hoti,21,35
Yameo,10,18
Bila,19,33
Krache,17,44
Kamasau,23,29
Indonesian Bajau,26,32
Mato Grosso Arara,19,33
Khasi,21,29
Parecis,15,19
Embera-Catio,19,31
Guayabero,16,22
Igbo,46,65
Quileute,33,37
Efik,13,20
Kwaza,19,35
Arandai,13,18
Koyra Chiini Songhay,23,43
Maybrat-Karon,11,16
Rotokas,6,11
Omagua,13,18
Bassari-Tanda,21,30
Lak,60,69
Bimoba,22,44
Ignaciano,21,25
Bafia,25,48
Gujarati,35,60
Kru Pidgin English,24,36
Giryama,40,47
Loma (Liberia),21,51
Zuni,44,54
Orokaiva,12,17
Afar,17,27
Akan,28,60
Vietnamese,21,39
Ibani,25,38
Huambisa,15,23
Savara,19,30
Zayse-Zergulla,27,32
Lese,29,42
Fon,24,42
Nomatsiguenga,16,25
I'saka,9,18
Katcha-Kadugli-Miri,41,63
Apurina,14,40
Southern Birifor,25,52
Barbareno,34,40
Muinane,22,28
Karang,30,40
Kalanga,62,71
Mori Bawah,22,27
Trio,10,24
Gourmanchema,20,33
Nonuya,20,26
Amanab,14,19
Yaoure,23,45
Igo,23,33
Ngizim,34,40
Yoruba,18,32
Kele-Foma,21,30
Gaa,22,34
Cogui,24,36
Vengo,56,82
Sebat Bet Gurage,34,42
Northern Yukaghir,20,26
Kurukh,31,56
Nugunu (Cameroon),15,26
Gwandara,32,52
Mwotlap,15,22
Ninam,13,25
Biak,14,24
Tamasheq,22,43
Chrau,20,33
Achuar-Shiwiar,15,27
Ayere,26,43
Ayoreo,20,30
Sanuma,11,24
Cuvok,27,29
Mehinaku,13,23
Southeast Ijo,24,44
Karitiana,11,31
Mullukmulluk,14,19
Xavante,11,24
Kuria,15,22
Guajajara,15,22
Deni,18,22
Tiruray,16,22
Tachelhit,28,31
Dobu,19,24
Machame,33,46
Maba (Chad),22,29
Usarufa,17,22
Ahtena,30,35
South Nuaulu,12,17
Jumjum,20,39
Mmen,27,41
Lokono,16,21
Pangwa,23,35
Rama,19,28
Lunda,22,32
Ao Naga,24,32
Igo,23,33
Antakarinya,17,20
Kadiweu,23,31
Kadiweu,23,31
Turkish,24,40
Totela,44,54
Mogholi,24,29
Aikana,22,32
Southern Bobo Madare,19,38
Rutul,59,64
Dutch,24,39
Eastern Panjabi,50,73
Adamawa Fulfulde,29,39
Fur,19,30
Iraqw,33,48
Andoa,15,25
Amahuaca,14,22
Yareba,13,18
Khmu,23,41
Loniu,16,23
Siwi,26,38
Baniwa do Icana,25,37
Rundi,22,29
Soo,18,28
Harari,25,34
Tucano,15,27
Garrwan,19,22
Iu Mien,33,41
Ravula,23,39
Akpes,21,34
Mundani,23,41
Biak,14,19
Squamish,30,37
Kpan,24,34
Border Kuna,16,21
Ke'o,24,30
Yambeta,18,28
Bomitaba,16,28
Quiotepec Chinantec,26,41
Nootka,37,47
Awngi,28,39
Chuvash,21,30
Pai Tavytera,15,27
Kambaata,49,59
Kayapo,16,33
Keiga,37,59
Vaagri Booli,23,37
Prai,17,35
Berta,24,29
Lahu,26,40
Nias,19,25
Ofaye,14,24
Puinave,8,19
San Mateo del Mar Huave,18,24
Northern Kurdish,30,47
Izi-Ezaa-Ikwo-Mgbo,29,40
Ndamba,19,24
Iwam,11,17
Amharic,52,59
Eastern Panjabi,32,51
Carapana,11,23
Aweti,14,26
Didinga,36,58
Bora,29,41
Ao Naga,14,20
Nara,17,22
Doyayo,22,34
Resigaro,32,37
Alladian,23,36
Naxi (Retired),38,49
Banda-Ndele,32,45
Kamwe,26,35
Chuvash,30,39
Batak Toba,18,27
Duala,21,33
Eastern Cham,21,30
Northern Frisian,23,42
Shuar,16,24
Leco,24,30
Michif,25,41
Yemsa,25,40
Kuanyama,26,33
Camsa,21,27
Khasi,19,28
Tedim Chin,21,26
Waorani,11,21
Gbaya-Bossangoa,29,45
Baka (Cameroon),25,38
Lijili,29,48
Hausa,31,38
Aari,26,36
Tumtum,39,55
Seimat,11,28
Ternate,20,25
Chaudangsi,34,42
Puri,12,18
Kalaallisut,19,22
Siriono,16,28
Rikbaktsa,14,28
Temein,18,25
Lepcha,26,36
Chonyi-Dzihana-Kauma,40,47
Northern Gyalrong,49,57
Yeyi,77,90
Sebat Bet Gurage,36,44
Mundabli,22,38
Sa'ban,19,26
Fulnio,18,30
Koasati,15,25
Amharic,30,37
Western Farsi,24,30
Moro,22,29
Masaaba,51,63
Kabiye,22,47
Akoose,22,44
Bhili,35,62
Farefare,20,30
Acheron,18,38
Chukchi,15,22
Guambiano,18,24
Komi-Zyrian,26,33
Barbareno,38,44
French,21,37
Arbore,49,59
Mwali Comorian,19,24
Mewati,30,50
Spanish,20,25
Uru-Eu-Wau-Wau,14,26
Anyin Morofo,31,49
Bakaka,15,31
Straits Salish,35,40
Western Karaboro,20,45
Galibi Carib,9,15
Curripaco,25,29
Culina,17,21
Wu Chinese,25,34
Tuvinian,20,29
Guinea Kpelle,27,35
Kete,16,25
Brao,22,31
Luwo,19,32
Mofu-Gudur,35,40
Jauja Wanca Quechua,16,22
Bakaka,16,32
Kamba (Kenya),13,31
Jamamadi,12,16
Guato,17,25
Gen,27,44
Hupa,28,35
Toposa,17,27
Lambadi,30,48
Apinaye,17,34
Alamblak,18,25
Northern Lushootseed,33,37
Sentani,10,17
Ket,18,25
Befang,43,59
Papantla Totonac,20,26
Gujari,35,54
Olu'bo,16,21
Anufo,45,59
Nangikurrunggurr,20,28
Siriano,11,23
Susu,21,35
Gen,25,40
Araona,19,23
Dhuwal,20,23
Alabama,14,17
Nyabwa,24,44
Maca,22,32
Dizin,24,30
Bamun,28,38
Tadaksahak,59,70
Krenak,22,35
Ngas,30,44
Jamamadi,11,19
Xamtanga,23,30
Mal,17,41
Makonde,18,28
Ticuna,18,38
Bissa,18,24
Aragonese,33,45
Secoya,12,18
Chukchi,15,22
Kashmiri,28,56
Kharia,37,47
Bena (Tanzania),22,34
Karipuna Creole French,22,32
Ginyanga,31,53
Manchu,18,25
Loxicha Zapotec,23,30
Southern Sami,39,45
Akuntsu,11,22
Karok,16,27
Gayo,19,27
Tacana,18,22
Jebero,17,21
Uduk,23,28
Makaa,30,55
Yaminahua,14,22
Kuku-Yalanji,13,16
Pa'o Karen,20,34
Zulgo-Gemzek,29,34
Salasaca Highland Quichua,24,29
Parakana,12,17
Bhele,19,28
Tira,26,42
Nupe-Nupe-Tako,25,38
Texistepec Popoluca,19,29
Berbice Creole Dutch,20,26
Sango,26,42
Toro So Dogon,21,42
Soqotri,28,34
Ngas,32,43
Daloa Bete,24,37
Gwandara,28,46
Siar-Lak,15,22
Southeastern Pomo,27,32
Komi-Zyrian,29,36
Otoro,30,44
Mbalanhu,23,31
Ndonga,25,30
Silt'e,46,56
Ebira,19,31
Zaparo,14,22
Hiligaynon,20,25
Western Arrarnta,26,29
Cebuano,18,21
Yanomamo,12,33
Waima,9,14
Sherbro,24,31
Saurashtra,32,42
Samo,12,18
Camsa,22,28
Xipaya,14,23
Banda Malay,18,23
Saotomense,19,32
Xwela Gbe,29,45
Yalunka,19,33
Iraqw,33,45
Yugambeh-Bandjalang,12,16
Krongo,40,62
Doyayo,22,48
Northern Dagara,29,41
Lendu,43,55
Yemba,17,27
Yanomamo,12,19
Tera,42,48
Ticuna,15,33
Northern Kissi,22,42
Arhuaco,16,32
Kotiria,16,28
Awtuw,11,18
Gikyode,29,51
Reyesano,18,22
Deg,22,52
Idoma,47,75
Sebat Bet Gurage,33,39
Pacahuara,16,20
Adang,18,40
Tiwi,14,18
Lu,22,31
Nyang'i,18,25
Korean,21,32
Buamu,17,28
Mapudungun,20,26
Aja (Benin),28,45
Pangwa Naga,23,29
Meta',33,50
Liberia Kpelle,22,34
Lyele,24,44
Tanimuca-Retuara,11,21
Uru,23,33
Koshin,23,37
Rukai,23,27
Mbe,26,37
Pichis Asheninka,22,30
Atayal,19,27
Bini,25,48
Cubeo,11,23
Dupaninan Agta,15,20
Kgalagadi,43,53
Ngambay,18,34
Nawdm,21,35
Kamayura,14,26
Kakua,12,22
Njyem,20,42
Argobba,30,38
Tawallammat Tamajaq,23,37
Budu,31,43
Cerma,21,46
Yamana,15,20
Giryama,40,47
Unami,22,39
Nankina,14,20
Aja (Sudan),38,48
Baangi,28,56
Somali,22,32
Tinigua,22,40
Pemon,10,21
Elip,19,30
Nyong,23,42
Mpongmpong,29,38
Ik,31,44
Bum,37,47
Baoule,21,37
Georgian,28,34
Katcha-Kadugli-Miri,39,62
Mesqan,34,41
Tigrinya,32,39
Morokodo,42,54
Ambele,38,51
Swedish,18,35
Wapishana,18,22
Oro Win,12,18
Southern Mfumte,74,89
Anuak,19,47
Hupda,19,34
Ashaninka,14,22
Ndzwani Comorian,32,39
Leh-Kenhat,37,45
Bamunka,23,32
Ocaina,27,38
Yine,16,26
Toura (Cote d'Ivoire),21,39
Ngas,24,36
Mbya Guarani,14,26
Minica Huitoto,18,24
Mor (Bomberai Peninsula),14,19
Zimbabwean Ndebele,61,68
Lotha Naga,35,43
Luo (Kenya and Tanzania),26,38
Ndai,32,57
Czech,25,38
Ukrainian,24,30
Longto-Voko,20,31
Niellim,26,59
Waorani,12,32
Hainyaxo Bozo,20,34
Kela (Papua New Guinea),16,30
Tamambo,16,21
Gunwinggu,19,24
Telugu,40,51
Hawaiian,9,19
Selee,18,33
Apinaye,14,49
Maranunggu,19,24
Mapudungun,20,26
Korean,22,40
Xokleng,19,37
Apatani,24,37
Niellim,23,36
Kaxuiana,12,18
Kusaal,22,44
Luo (Kenya and Tanzania),23,32
Eastern Arrernte,27,30
Faiwol,12,20
Natugu (Retired),30,47
Tanacross,35,54
Hindi,40,61
Tundra Nenets,27,35
Iyive,53,64
Abipon,13,23
Konkomba,22,42
Huarijio,12,26
Jaad-Badyara,25,43
East Makian,19,24
Avar,44,49
Itelmen,27,32
Koonzime,22,52
Jowulu,20,45
Saliba (S\'alivan),22,32
Yanesha',23,26
Naki,36,44
Ese Ejja,18,22
Bangolan,27,40
Western Cham,24,35
Weh,37,47
Jamaican Creole English,21,33
Boko (Benin),19,34
Seneca,11,27
Bambara,21,35
Kotafon Gbe,29,45
Mungaka,21,33
Wobe-We Northern,15,48
Wari',14,20
Seneca,11,19
Esimbi,29,37
Apalai,12,24
Ejagham,20,27
Awa-Cuaiquer,14,21
Siona-Tetete,18,30
Alyawarr,25,32
Urarina,16,21
Hangaza,23,35
Galibi Carib,16,28
Belanda Viri,28,43
Sanskrit,37,45
Gwandara,28,48
Kabiye,24,47
Manam,13,18
Bench,29,40
Lama (Togo),17,53
Indonesian,22,31
Central Mazahua,45,63
Gbaya-Mbodomo,28,38
Angami Naga,37,43
Belanda Bor,25,38
Sanuma,10,31
Paraguayan Guarani,18,30
Skou,13,23
Krim,22,38
Tee,23,38
Luchazi,32,42
Yaqui,17,22
Kuot,13,19
Duruma,42,49
Tsuvadi,38,52
Holoholo,17,26
Kanga,54,76
Wantoat,14,21
Tohono O'odham,19,24
Yulu,35,42
Kulung (Nepal),22,43
Jicarilla Apache,34,56
Wyandot,11,17
Afrikaans,16,39
Irarutu,12,19
Chamicuro,19,29
Afade,27,36
Mbuko,34,45
Kwak'wala,42,48
Loma (Liberia),28,42
Koya,19,24
Wu Chinese,29,41
Banda-Ndele,33,46
Mam,33,43
Eastern Maninkakan,20,36
Ngangam,22,39
Kwambi,29,37
Limbum,23,41
Luiseno,21,26
Kinnauri,31,46
Bouna Kulango,27,46
Muna,28,33
Macuna,10,22
Masalit,31,45
Northern Tosk Albanian,28,35
Ntomba,23,30
Central Pashto,31,38
Qawasqar,18,24
Kituba (Democratic Republic of Congo),15,22
Warao,11,16
Ngemba,29,40
Zuni,20,25
Garo,21,26
Shanga,22,37
Maranao,13,17
Boikin,17,25
Romanian,22,31
Kwaio,16,21
Maxakali,10,20
Kayabi,14,26
Madi,45,54
Makurap,10,20
Dieri,22,25
Wiyot,24,29
Paite Chin,19,25
Senara Senoufo,19,51
Trumai,18,24
Haya,19,29
Cocama-Cocamilla,11,16
Bouyei,23,34
Kupang Malay,19,25
Central Kanuri,25,35
Wapishana,17,25
Ronga,64,69
Sidamo,25,35
Tzeltal,22,28
Yagua,11,23
Thai,21,45
Sebat Bet Gurage,35,42
Gweno,24,29
Moseten-Chimane,23,41
Chong of Chanthaburi,21,40
Akawaio,10,21
Jola-Fonyi,19,29
Pume,23,38
