language,consonants,phonemes
Giryama,40,47
Apurina,14,40
San Martin Quechua,15,18
Gen,27,44
Kita Maninkakan,19,33
Mbo (Cameroon),21,36
Guajajara,14,21
Komo (Sudan),23,28
Aari,26,36
Ninam,12,18
Amharic,30,37
Gbaya-Bossangoa,29,45
Jauja Wanca Quechua,16,22
Northeast Maidu,18,24
Karo (Brazil),14,25
French,23,40
Selepet,15,21
Michoacan Nahuatl,20,25
Bulu (Cameroon),24,36
Hdi,37,41
Iyive,53,64
Resigaro,30,35
Pangasinan,16,21
Spanish,20,25
Lepcha,26,36
Parkwa,31,35
Limbum,22,35
Central Nicobarese,16,35
Ao Naga,14,20
Rukai,23,27
Gbesi Gbe,31,47
Klamath-Modoc,33,37
Hupda,20,29
Waura,16,26
Woun Meu,19,33
Hokkaido Ainu,12,17
Yucuna,16,21
Chokri Naga,34,39
Chamicuro,19,29
Irantxe-Munku,21,39
Iloko,17,21
Upper Guinea Crioulo,23,28
Buginese,19,25
Korku,26,37
Javanese,24,33
Tigre,47,54
Lakota,27,36
Ngiemboon,17,28
Akha,28,41
Finnish,17,25
Ucayali-Yurua Asheninka,24,32
Shanga,22,37
Camsa,21,27
Apinaye,14,49
Siriono,16,28
Siriano,11,23
Grass Koiari,11,16
Samre or Siem Reap,20,41
Mungbam,24,36
Swahili,32,37
Belanda Bor,25,38
Hungarian,26,40
Xingu Asurini,16,27
Central Dagaare,24,54
Texistepec Popoluca,19,29
Luiseno,21,26
Àhan,26,43
Northern Gumuz,34,44
Tetum,13,18
Dafla,16,27
Telugu,40,51
Lealao Chinantec,28,35
Inor,40,47
Katcha-Kadugli-Miri,39,62
Kalabari,22,43
Mmen,27,41
Mono (Cameroon),35,62
Maxakali,10,20
Silt'e,46,56
Baba,23,30
Armenian,30,36
Balanta-Ganja,33,50
Maxakali,10,20
Holoholo,17,26
Barbareno,34,40
Sa'ban,38,46
Eastern Bolivian Guarani,12,24
Kashmiri,28,56
Ga,24,38
Vute,30,59
Iquito,11,19
Indonesian Bajau,26,32
Cameroon Mambila,24,40
Emai-Iuleha-Ora,27,48
Brahui,24,33
Maung,19,24
Dagbani,23,29
Lusi,16,21
Mbo (Cameroon),19,35
Naasioi,8,18
Waimaha,11,23
Shona,37,42
Yawalapiti,17,21
Bankon,26,37
Southern Mfumte,74,89
Bade,33,46
Toba,18,26
Madurese,27,35
Ngemba,29,40
Plateau Malagasy,21,25
Guarayu,14,26
Kabardian,49,56
Bororo,15,22
Galibi Carib,11,17
Angolar,22,36
Koyraboro Senni Songhai,15,24
Tanacross,35,54
Pattani,38,44
Mandinka,19,34
Rotokas,6,11
Waimaha,11,25
Barain,32,44
Cameroon Mambila,20,35
Uru-Eu-Wau-Wau,14,26
Iu Mien,35,49
Sentani,10,17
Molale,23,30
Yucatec Maya,20,30
Fali,39,50
Attie,24,47
Sao Paulo Kaingang,13,27
Bekwarra,23,36
Luyi,17,22
Masalit,31,45
Yine,16,26
Yoruba,19,31
Lamnso',26,45
Armenian,30,37
Sebat Bet Gurage,36,44
Northern Uzbek,24,30
Nanai,18,24
Cebuano,18,21
Waimiri-Atroari,16,27
Toba,21,28
Bassari-Tanda,21,30
Anyin,17,36
Batak Toba,16,21
Banda-Ndele,32,45
Meta',20,33
Anufo,45,59
Kwese,16,25
Tedim Chin,21,26
Eastern Maninkakan,20,36
Angami Naga,37,43
Paez,29,37
Dera (Nigeria),24,35
Tofin Gbe,23,41
Tsafiki,16,25
Kom (Cameroon),59,75
Toda,38,53
Bouna Kulango,27,46
Telugu,32,43
Konni,31,49
Guerrero Amuzgo,25,37
Yuruti,11,17
Konkomba,22,42
Gata',24,38
Duala,21,33
Chiquihuitlan Mazatec,25,33
Dime,53,73
Crow,10,23
Katcha-Kadugli-Miri,22,27
Baga Sitemu,18,26
Adzera,18,25
South Wa,34,77
Bomitaba,16,28
Bhele,19,28
Nara,17,22
Orokaiva,12,17
Eastern Oromo,48,60
Yamana,15,20
Ingush,35,48
Lyele,21,34
Merey,33,44
Awa-Cuaiquer,16,26
Nubi,30,35
Kota (India),23,34
Kituba (Congo),17,22
Bini,25,48
Western Highland Chatino,16,25
Kamwe,26,35
Basa (Cameroon),29,41
Shabo,28,43
Mba,24,31
Cofan,27,37
Karitiana,11,25
Apurina,14,34
Koyra Chiini Songhay,23,43
Olu'bo,34,46
Lugbara,27,42
Reunion Creole French,30,42
Ajyininka Apurucayali,20,26
Central Bai,18,29
Koyraboro Senni Songhai,23,37
Baniva de Maroa,17,25
Biali,14,27
Ashaninka,17,21
Gwandara,43,65
Halh Mongolian,21,33
Tok Pisin,15,27
Carijona,14,21
Dzuungoo,26,55
Muyang,27,46
Kaiwa,14,26
Sundanese,19,26
Terena-Kinikinao-Chane,13,23
Wubuy,19,23
Satere-Mawe,12,27
Yidiny,13,16
Southern Ma'di,47,59
Amharic,52,59
Ngbaka Minagende,22,34
Ngiemboon,19,30
Isebe,9,23
Basque,23,28
Jola-Fonyi,19,29
Nivkh,28,35
Anuak,19,47
Egyptian Arabic,27,35
Mizo,33,39
Diriku,23,28
Ogbia,24,34
Igo,23,33
Itbayat,19,23
Engenni,20,33
Tundra Nenets,27,35
Konkomba,21,38
Galician,21,28
Hokkaido Ainu,11,16
Cajamarca Quechua,19,22
Chiquihuitlan Mazatec,26,38
Nootka,37,47
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Ghomala',36,59
Xiriana,19,24
Tamambo,16,21
Huba,24,31
Moyon,24,37
Mundari,33,54
Cameroon Mambila,19,25
Adamawa Fulfulde,37,47
Denya,22,30
Bengali,36,53
Mudhili Gadaba,19,31
Mbo (Cameroon),20,31
Luwo,19,32
Loma (Liberia),28,42
Liko,33,45
Nukak Maku,12,24
Keiga,37,59
Mogholi,24,29
Gbaya-Bossangoa,31,43
Car Nicobarese,16,25
Ocaina,26,35
Wubuy,19,24
Cebaara Senoufo,24,36
Kodava,27,52
Soninke,28,50
Warao,11,16
Mpade,30,40
Luo (Kenya and Tanzania),26,38
Mmaala,23,34
West Central Banda,31,46
Chechen,32,44
Chipewyan,39,61
Manam,13,18
Mossi,17,43
Selaru,14,19
Hawaiian,9,19
Inor,39,45
Yuchi,38,46
Kiowa,22,42
Sebat Bet Gurage,36,42
Mal,17,41
Waorani,11,21
Cayubaba,17,33
South Nuaulu,12,17
Spanish,20,25
Koyra Chiini Songhay,21,36
Burmese,33,46
Lak,60,69
Embera-Baudo,21,33
Itelmen,27,32
Huichol,15,25
Mono (Democratic Republic of Congo),33,44
Sindhi,44,54
Kasem,19,40
Sauria Paharia,24,34
Quechan,28,38
Pokoot,17,39
Pacahuara,16,20
Berom,24,31
Urali,26,46
Central Kanuri,23,29
Carapana,11,23
Baangi,28,56
Hai//om,24,29
Mumuye,23,34
Cerma,21,46
Yine,16,26
Moseten-Chimane,23,41
Cebaara Senoufo,24,43
Nigeria Mambila,25,43
Northern Tosk Albanian,28,35
Hausa,33,43
Fulnio,21,33
Jamamadi,11,15
Kwak'wala,42,48
Tangale,40,60
Hamer-Banna,25,35
Northern Haida,47,50
East Makian,19,24
Achumawi,17,23
Chimila,16,36
Ngas,32,43
Tonga (Zambia),33,41
Siriono,18,30
Nuer,20,48
Bafaw-Balong,27,47
Waama,13,41
Aguaruna,12,20
Kemezung,20,34
Bumbita Arapesh,15,22
Iaai,33,52
Marwari (India),36,46
Parecis,15,19
Sakha,22,34
Oro Win,12,18
Tese,24,47
Abure,20,36
Bella Coola,28,31
Anyin Morofo,31,49
Yanesha',23,29
Duruma,40,47
Wayuu,14,26
Otoro,30,44
Jaunsari,34,51
Italian,23,30
Ga,32,47
Subiya,46,51
Leh-Kenhat,33,38
Island Carib,16,27
Avar,44,49
Southern Sierra Miwok,15,21
Polish,31,37
Huallaga Huanuco Quechua,16,22
Ternate,20,25
Leh-Kenhat,37,45
Fwe,49,59
Gaam,24,33
Baniwa do Icana,25,37
Huaylas Ancash Quechua,20,30
Yerukula,20,38
Argobba,30,38
Ngangam,22,39
Pohnpeian,14,20
Pwo Northern Karen,25,37
Lango (Sudan),16,32
Epena,17,31
Oku,18,29
Slovenian,21,37
Tachelhit,33,37
Mapudungun,22,28
Kuranko,26,54
Brokskat,31,41
Siamou,22,41
Ocaina,25,34
Koyaga,29,43
Kamba (Kenya),13,31
Ravula,23,39
Eastern Yiddish,38,47
Nez Perce,25,30
Khasi,19,28
Lokono,16,21
Zo'e,14,26
Adzera,18,25
Keliko,36,45
Tuki,25,39
Yaoure,23,45
Yareba,13,18
Ticuna,18,38
Ntomba,23,30
Achagua,19,29
Ma'di,24,38
Budu,31,43
Mabaan,19,45
Nyambo,20,33
Kwoma,24,31
Wangaaybuwan-Ngiyambaa,15,18
Mwani,21,26
Comanche,12,18
Chuanqiandian Cluster Miao,46,56
South-Eastern Ju,95,141
Tachelhit,28,31
Sakha,33,49
Tsuvadi,38,52
Chiripa,17,29
Canela-Kraho,13,29
Anufo,22,43
Nootka,37,42
Bondo,27,40
Tepo Krumen,17,39
Tamasheq,22,43
Qimant,28,39
Dompo,22,31
Lagwan,34,41
Chimariko,33,42
Salasaca Highland Quichua,24,29
Gbaya-Mbodomo,28,38
Gidar,28,38
Western Farsi,24,30
Lower Grand Valley Dani,12,24
Awara,19,25
Tangkhul Naga,27,40
Tera,42,48
Hakka Chinese,16,22
Kekchi,21,26
Berbice Creole Dutch,20,26
East Taa,130,161
Kakua,12,22
Maori,10,20
Wik-Mungkan,13,23
Fasu,11,21
Bissa,23,41
Yil,12,23
Vietnamese,21,39
Shina,35,48
Kuot,13,19
Mekens,16,26
Galibi Carib,16,28
Plateau Malagasy,31,36
Iban,19,25
Sebat Bet Gurage,33,39
Lingala,15,22
Fipa,20,35
Maung,17,22
South Efate,15,20
Bambassi,23,36
Niellim,26,59
Wolaytta,38,48
Khezha Naga,42,50
Kuanyama,26,33
Dan,19,39
Djeoromitxi,14,24
Njebi,24,34
Juruna,18,28
Alladian,25,36
Kalaallisut,19,22
Yala,28,38
Tuvinian,21,37
Sango,26,42
Ahanta,24,40
Pottangi Ollar Gadaba,22,34
Mbabaram,20,24
Kumaoni,31,42
Yekhee,26,36
Kaxarari,15,20
Amo,25,35
Navajo,31,47
Shall-Zwall,14,18
Palauan,10,22
Brokskat,41,56
Southern Kiwai,12,19
Daw,24,39
Nkonya-Nkami,20,34
Kofyar,23,36
Tibetan,24,38
Ikpeng,12,18
Lakota,28,36
Korean,21,32
Eggon,30,42
Nyang'i,18,25
Kera,24,30
Kare (Central African Republic),30,57
Ese Ejja,18,22
Nyamwezi,36,53
Waima,9,14
Bambalang,34,57
Northern Bobo Madare,21,37
Deg,22,52
Mazanderani,22,29
Eastern Pahari,27,39
Wan,21,36
Guro,26,57
Yora,14,22
Palor,26,43
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Soo,18,28
Marghi Central,30,34
Nandi,13,23
Itonama,19,25
Machame,33,46
Hindi,40,61
Igbo,46,65
Kwaio,16,21
Nankina,14,20
Akpes,21,34
Koreguaje,18,30
Para Gaviao,11,21
Taos Northern Tiwa,26,38
Amahuaca,14,22
Korubo,14,20
Central Kanuri,25,35
Tipai,25,34
Huastec,26,36
Abidji,21,38
Lahu,26,40
Kwanja,21,43
Dagik,16,26
Koorete,51,61
Kayapo,16,33
Adioukrou,21,31
Seneca,11,27
Alawa,23,28
Gonja,23,39
Central Mazahua,45,63
Belanda Viri,28,43
Central Tunebo,14,19
Guato,17,25
Ayoreo,20,30
Desano,12,18
Korra Koraga,21,34
Masai,21,43
Baniwa do Icana,16,24
Kurukh,21,32
Giryama,40,47
Gwandara,35,64
A-Pucikwar,16,24
Halbi,29,42
Aringa,35,49
Mandarin Chinese,25,32
Friulian,25,39
Koalib-Rere,29,45
Yurok,23,35
Boikin,17,25
Embera-Chami,16,28
Panobo,14,18
Wu Chinese,29,41
Gbagyi,20,26
Arhuaco,16,32
Ocaina,27,38
Kwami,28,40
North Junin Quechua,19,25
Macushi,10,22
Principense,22,31
Jamamadi,12,16
Korafe-Yegha,19,24
Aghem,25,35
Southeast Ijo,24,44
Ahtena,30,35
Southern Samo,18,26
Pagibete,42,51
Ndamba,19,24
Kirike,24,36
Zulu,32,37
Reel,20,63
Banda-Ndele,33,46
Tshangla,32,37
Bafia,25,48
Baatonum,17,31
Munduruku,17,37
Antigua and Barbuda Creole English,24,37
Guayabero,16,22
Napo Lowland Quechua,20,23
Uduk,23,28
Antakarinya,17,23
Northern Embera,20,32
Pa'o Karen,20,34
Yamba,26,38
Arhuaco,15,21
K'iche',22,32
Krongo,40,62
Nyong,23,42
Chachapoyas Quechua,15,18
Croatian,25,36
Waorani,12,32
Kashmiri,27,55
Loma (Liberia),21,51
Mende (Sierra Leone),23,34
Tocho,15,27
San Mateo del Mar Huave,23,29
Central Kanuri,18,25
Rikbaktsa,14,28
Legbo,38,53
Basque,23,28
Burji,26,36
Meru,17,27
Chukchi,15,22
Poyanawa,14,21
Chopi,61,68
Resigaro,32,37
Ticuna,15,33
Meta',33,50
Xamtanga,23,30
Amarakaeri,15,33
Mbukushu,22,29
Batak Karo,16,24
Baka (Cameroon),25,38
Baka (Cameroon),25,35
Tasomi-Tata,14,21
Soqotri,28,34
Eastern Karaboro,16,26
Yaqui,17,22
Uru,23,33
Ngwe,24,38
Kenyang,21,41
Kalkutung,20,23
Barbareno,38,44
Reyesano,18,22
Naxi (Retired),38,49
Tamil,32,43
North Junin Quechua,19,22
Buwal,38,43
Totontepec Mixe,14,23
Western Maninkakan,20,27
Mandarin Chinese,27,43
Popti',27,32
Nzima,24,40
Paite Chin,19,25
Yoruba,18,29
Ket,18,32
Mian,13,25
Filipino,17,27
Zimbabwean Ndebele,61,68
Minangkabau,23,33
Kamang,16,28
Cha'palaa,23,27
Urarina,16,21
Ndonga,29,36
Murrinh-Patha,21,25
Inapari,13,31
Nizaa,58,90
Arbore,49,59
Acheron,18,38
Kabuverdianu,21,28
Papantla Totonac,16,22
Cogui,24,36
Afitti,17,26
Selk'nam,21,29
Ngalakan,17,26
Kpan,24,34
Selkup,18,34
Kela (Papua New Guinea),16,30
Suruaha,18,23
Northeastern Dinka,19,32
Southern Sami,39,45
Bana,37,44
Wapishana,17,29
Khasi,27,40
Mbe,26,37
Wyandot,11,17
Hausa,25,31
Dieri,22,25
Romanian,22,32
Waimaha,10,22
Mezquital Otomi,42,58
Avatime,28,50
Morisyen,21,30
Shawi,14,18
Paiwan,22,26
Ndemli,30,53
Warray,16,21
Sanuma,11,24
Bardi,17,24
Wolof,26,40
Nimboran,12,18
S'gaw Karen,27,36
Limbum,23,33
Halh Mongolian,21,35
Amele,15,20
Susu,21,35
Mbalanhu,23,31
Badaga,25,38
Wichita,21,29
Mongo,45,56
Kayabi,14,26
Beng,24,49
Muniche,22,27
Sanuma,11,24
Akan,28,60
Oroko,22,29
Nomatsiguenga,16,25
Chibcha,16,22
Qaqet,14,22
Tamnim Citak,11,17
Wogeo,15,20
Epena,17,38
Nugunu (Cameroon),15,26
Apinaye,13,30
Yessan-Mayo,16,20
Yameo,10,18
Jere,24,44
Lele (Chad),23,36
East Makian,32,37
Dyula,23,39
Mao Naga,20,26
Yuchi,38,49
North Junin Quechua,19,25
Pengo,22,32
Mising-Padam-Miri-Minyong,34,43
Tsafiki,16,26
Ngad'a,21,27
Northern Paiute,14,24
Bouyei,24,38
Tigre,26,33
Lyele,24,44
Movima,19,29
Shawnee,13,19
Banda Malay,18,23
Mambai,26,54
Naga Pidgin,30,47
Savosavo,17,22
Irula,23,30
Gujari,32,50
Burun,19,38
Wuzlam,34,42
Zande,19,35
Chimborazo Highland Quichua,31,36
Teen,28,38
Isoko,28,37
Hausa,31,38
Kutep,28,46
Tacana,18,22
Izi-Ezaa-Ikwo-Mgbo,29,40
Nigerian Fulfulde,28,38
Huehuetla Tepehua,26,36
Bakaka,15,31
Kabyle,27,30
Nateni,13,40
Lijili,29,48
Awtuw,11,18
Wari',15,21
Garo,21,26
Zuni,44,54
Kasem,21,45
Wantoat,14,21
Even,18,36
Akurio,10,24
Kambera,19,29
Kuruaya,18,28
Ndai,32,57
Ngas,24,36
Northeast Maidu,17,23
Adamawa Fulfulde,29,39
Sissano,37,46
Maltese,45,55
Aleut,24,27
Sidamo,25,35
Mundari,21,39
Lithuanian,36,47
Bakairi,16,28
Komi-Zyrian,26,33
German,23,39
Bulgarian,37,49
Kashmiri,27,56
Copainala Zoque,20,26
Eastern Panjabi,32,51
Bhili,35,62
Hopi,31,49
Lunda,22,32
Yanomami,13,34
Macedonian,26,32
Assamese,22,37
Selee,18,33
Igo,23,33
Russian,33,38
Khmu,23,41
Apiaka,12,22
Moseten-Chimane,23,39
Yagua,11,23
Jamamadi,11,19
Nafaanra,25,44
Aewa,17,27
Northern Dagara,29,41
Jauja Wanca Quechua,22,27
Ajumbu,26,39
Bamunka,23,32
Paraguayan Guarani,24,36
Soninke,34,52
Tatuyo,11,17
Tigrinya,32,39
Dhuwal,20,23
Ache (Tupian),11,21
Cha'palaa,24,28
Ekari,10,15
Northern Bobo Madare,21,33
Kituba (Democratic Republic of Congo),15,22
Hungarian,50,65
Inor,39,45
Mamainde,14,34
Panare,13,20
Western Keres,39,51
Breton,25,45
Nganasan,20,29
Apalai,12,24
Akawaio,10,21
Bribri,18,27
Bashkir,27,38
Rundi,22,29
Tiagbamrin Aizi,24,32
Kirghiz,22,30
Malayo,20,27
Ewe,26,40
Klao,11,27
Bora,17,31
Imbabura Highland Quichua,17,20
Ngombale,37,59
Kanga,53,75
Ngarinyin,18,24
Itonama,19,25
Gade Lohar,31,50
Ket,18,25
Jowulu,20,45
Glavda,34,43
Tawallammat Tamajaq,23,37
Tetum,14,19
Yawanawa,15,19
Mbuko,34,45
Hawaiian,8,13
Yulu,35,42
Tarok,26,32
Cusco Quechua,26,31
Muinane,22,28
Barasana-Eduria,11,17
Gwandara,28,46
Wik-Mungkan,13,18
Ofaye,14,24
Eastern Ojibwa,16,27
Cocama-Cocamilla,11,16
Waiwai,14,20
Barain,16,29
Yuracare,18,25
Urdu,35,54
Lu,22,31
Tirma-Chai,22,31
Nhengatu,19,23
Moken,22,32
Northern Kissi,22,42
Lithuanian,36,52
Eton-Mengisa,21,38
Huastec,21,26
Yapese,28,44
Mor (Bomberai Peninsula),14,19
North Azerbaijani,24,33
Bondo,21,27
Sinhala,22,36
Oluta Popoluca,20,32
Sumbwa,20,32
Fur,19,30
Georgian,28,34
Vengo,56,82
Moroccan Arabic,74,78
Kok Borok,25,34
Japanese,15,20
Modern Hebrew,24,30
Limbum,37,52
Yanomami,12,33
Northwestern Kolami,21,34
Tagalog,18,28
Bamenyam,39,50
Catalan,27,39
North Bolivian Quechua,25,28
Suena,13,18
Pero,18,30
Ulwa,22,28
Paumari,22,28
Kinnauri,31,46
Sanuma,10,31
Cavinena,20,24
Patep,30,44
Yagua,11,23
Hoava,16,21
Kamayura,14,26
Borana-Arsi-Guji Oromo,26,36
Kwaya,17,29
Wiyot,24,29
Northern Pomo,29,39
Tuvinian,20,29
Mundari,32,37
Xhosa,75,84
Pilaga,18,22
Yugambeh-Bandjalang,12,16
Kanoe,12,26
Nobiin,33,45
Makonde,18,28
Markweeta,13,36
Beembe,16,26
Tehuelche,25,31
Buamu,17,28
Marathi,42,55
Fe'fe',23,44
Secoya,12,18
Ikwere,23,46
Igbo,43,59
Morokodo,42,54
Aweti,14,26
San Mateo del Mar Huave,18,24
Chamicuro,19,29
Garrwan,19,22
Aklanon,17,20
Sebat Bet Gurage,34,42
Timne,17,30
Mampruli,24,36
Dagbani,23,31
Gwandara,28,48
Luchazi,32,42
Nias,19,25
Sandawe,47,54
Kota (India),26,41
Hupa,28,35
Araona,19,23
Egyptian Arabic,58,67
Savara,19,30
Iloko,17,23
Kotiria,16,24
Siona-Tetete,18,30
Yuqui,20,40
Anyin,21,39
Standard Malay,21,27
Korean,22,40
Murui Huitoto,14,20
Bengali,34,48
Swahili,31,36
Guahibo,17,29
Wayampi,14,25
Kangri,29,41
Matses,15,21
Kharia,31,41
Kisa,24,38
Arabela,19,29
Wapishana,18,22
Sui,47,54
Fijian,19,30
Matbat,15,20
Barain,28,41
Mingrelian,30,35
Aja (Benin),28,45
Kokota,22,27
Chiquitano,14,26
Kxoe,95,120
Chickasaw,16,25
Gwandara,28,48
Jur Modo,31,49
Trumai,23,29
Tarok,27,37
Sanskrit,37,45
Ndonga,29,36
Aja (Benin),23,37
Ute-Southern Paiute,19,37
Indonesian,22,31
Burmese,34,50
Gaam,34,49
Koonzime,22,52
Tenetehara,14,21
Xavante,11,24
Belize Kriol English,22,35
Sinhala,37,53
Kagulu,26,31
Emerillon,16,30
Tunica,17,24
Hupa,35,42
Toaripi,8,14
Tohono O'odham,19,29
Duruma,42,49
Ossetian,30,39
Mundang,37,67
Moru,26,38
Tigak,12,17
Tampulma,24,33
Ambonese Malay,18,23
Tonkawa,15,25
Somali,30,52
Kuvi,28,47
Dar Fur Daju,24,30
Busa,16,31
Nung (Viet Nam),21,32
Parakana,12,17
Kalanga,62,71
Nigerian Pidgin,23,32
Baka (Sudan),36,46
Bamun,28,38
Vai,28,43
Batanga,20,31
Pwo Northern Karen,23,52
Acoli,17,29
Tulu,24,37
Gavar,47,55
Lengola,24,32
Totela,44,54
Modern Greek,21,26
Ganda,19,33
Dan,44,92
Jola-Fonyi,19,29
Bengali,29,43
Bodo (India),15,21
Bouyei,23,34
Hixkaryana,18,23
Portuguese,23,38
Western Cham,24,35
Bats,35,45
Balinese,18,24
Washo,26,32
Ese Ejja,17,21
Krio,25,35
Choctaw,15,21
Kwaza,19,35
Afade,27,36
Sissala of Burkina Faso,22,51
Guajajara,15,22
Kyenga,22,37
Tol,22,28
Siar-Lak,15,22
Caquinte,19,27
Tunia,24,40
Anfillo,38,48
Yukpa,15,21
Lukpa,17,37
Irantxe-Munku,21,43
Awngi,28,39
Mayogo,33,46
Thai,21,30
Leti (Indonesia),10,22
Haka Chin,45,52
Bambara,32,58
Hausa,32,45
Aikana,15,25
Nobiin,16,21
Irish,44,68
Hupda,19,34
Galibi Carib,9,15
Cross River Mbembe,28,37
Koho,27,37
Ashe,24,36
Arawete,12,21
Ningil,14,21
Zayse-Zergulla,27,32
Defaka,18,42
Namia,9,15
Andoque,11,35
Thai,21,45
Yanesha',23,26
Japreria,14,20
Western Karaboro,20,45
Wappo,30,35
Min Nan Chinese,19,25
Northern Puebla Nahuatl,16,20
Kusaal,22,44
Tupinamba,13,25
Ama (Sudan),18,25
Eastern Cham,21,30
Iraqw,33,48
Temein,18,25
Yucuna,16,21
Bundeli,38,55
Akuntsu,11,22
Turkish,25,33
West Coast Bajau,17,23
Garo,16,21
Amanab,14,19
Copainala Zoque,26,32
Kazym-Berezover-Suryskarer Khanty,19,32
Bariai,12,17
Mullukmulluk,14,19
Batak Karo,16,21
Nuer,20,48
Embera-Catio,19,31
English,27,40
Mada (Nigeria),23,41
Tanimuca-Retuara,11,21
Balti,35,53
East Makian,18,23
Lisu,25,39
Wari',14,20
Krache,17,44
Southern Birifor,25,52
Kupsabiny,14,26
Adangme,23,39
Dadibi,13,23
Nyole,24,36
Secoya,14,26
Achinese,21,55
Ligbi,22,38
Northern Grebo,19,36
