language,consonants,phonemes
San Juan Guelavia Zapotec,29,47
Yine,16,26
West Makian,17,23
Kikuyu,18,32
Teke-Kukuya,21,28
Jauja Wanca Quechua,22,27
Kpan,24,34
Ucayali-Yurua Asheninka,24,32
Kita Maninkakan,19,33
Purepecha,33,39
Bouyei,23,34
Japreria,14,20
Yaqui,17,22
Keiga,37,59
Siamou,22,41
Gwandara,28,48
Mumuye,23,34
Paraguayan Guarani,24,36
Mundari,21,39
Central Aymara,26,32
Cashibo-Cacataibo,15,21
Central Khmer,21,42
T'apo,20,25
Hdi,37,41
Inga,19,22
Kota (India),23,28
Paez,29,37
Alabama,14,17
Kyenga,22,37
Andoque,11,26
Kimaama,20,44
Bakairi,17,29
Dutch,24,39
Pilaga,18,22
Mpade,30,40
Northern Frisian,23,42
Niellim,26,59
Wu Chinese,29,41
Ningil,14,21
Susu,21,35
Prai,17,35
Gwandara,35,64
Ajumbu,26,39
Longto-Voko,20,31
Eastern Oromo,48,60
Wyandot,11,17
Ndonga,25,30
Khasi,19,28
Northern Gyalrong,49,57
Tarok,27,37
Barain,31,44
Tsou,15,21
Njyem,20,42
Yareba,13,18
Panare,13,20
Tasomi-Tata,14,21
Sanuma,11,24
Ocaina,25,34
Kabardian,49,56
Mmen,27,41
Moken,20,38
Duruma,40,47
Zulu,32,37
Toda,38,53
Swahili,32,37
Popti',27,32
Fasu,11,21
Warao,11,16
Nimboran,12,18
Tangkhul Naga,27,40
Ida'an,17,23
Tuki,25,39
Kabiye,22,47
Savara,19,30
Wik-Mungkan,13,18
Chibcha,16,22
Amo,25,35
Amele,15,20
Siwi,26,38
Qawasqar,18,24
Tenharim,14,26
Sereer,33,43
Ute-Southern Paiute,19,37
Malayalam,30,43
Lijili,29,48
Panara,11,26
Southern Kiwai,12,19
Katcha-Kadugli-Miri,22,27
Salasaca Highland Quichua,24,29
Mescalero-Chiricahua Apache,31,51
Tarok,26,32
Tsotso,19,31
Eton-Mengisa,21,38
Kanoe,12,26
Kui (India),20,39
Eastern Bolivian Guarani,12,24
Tigre,26,33
Modern Greek,21,26
Lambayeque Quechua,16,19
Ulwa,22,28
Bambara,32,58
Thavung,22,72
Acheron,18,38
Jaad-Badyara,25,43
Kumaoni,31,42
Hadiyya,46,56
Komi-Zyrian,26,33
Xavante,11,24
Kele-Foma,21,30
Warray,16,21
Lakota,27,36
Nyambo,20,33
Matbat,15,20
Kisa,24,38
Chimborazo Highland Quichua,31,36
Iloko,17,21
Yambeta,18,28
Kharia,31,36
Nomatsiguenga,16,25
Filipino,17,27
Western Cham,21,32
Yoruba,19,31
Ncane,17,41
Mising-Padam-Miri-Minyong,34,43
Limbum,23,33
Ama (Sudan),18,25
Eastern Karaboro,16,26
Juruna,18,28
A-Pucikwar,25,35
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Tsafiki,16,25
Kazym-Berezover-Suryskarer Khanty,19,32
Lama (Togo),17,53
Siona-Tetete,18,30
Chimila,16,36
Vilela,24,29
Arabela,11,18
Northern Bobo Madare,21,37
Sauria Paharia,24,34
Gbaya-Bossangoa,29,45
Alladian,25,36
Tsamai,56,68
Barain,32,44
Marathi,42,55
Biak,14,24
Katcha-Kadugli-Miri,39,61
Pana (Central African Republic),34,66
Russian,33,38
Tieyaxo Bozo,19,36
Ndonga,29,36
Tulu,23,35
Petats,15,30
Gujarati,35,60
Amundava,14,26
Nara,17,22
Bila,19,33
Meta',20,33
Akurio,10,24
Pemono,12,19
Adioukrou,21,31
Chamorro,20,26
Pemon,10,21
Somali,30,52
Langi,32,52
Northern Haida,46,49
Wichita,21,29
Pagibete,42,51
Kathmandu Valley Newari,24,32
Iu Mien,35,49
Kusaal,22,44
Min Nan Chinese,19,25
Lugbara,26,39
Kharia,37,47
Gban,20,36
Sora,21,31
Arhuaco,16,32
Yapese,28,44
Sa'ban,38,46
Nanai,18,24
Iaai,36,52
Ngiemboon,17,28
Assamese,22,37
Sipacapense,22,32
Sentani,10,17
Seneca,11,19
Emai-Iuleha-Ora,27,48
Kashmiri,27,56
Murle,20,34
S'gaw Karen,27,36
Xerente,13,27
Sakha,22,34
Ternate,20,25
Western Niger Fulfulde,27,32
Ninam,12,18
Qawasqar,18,24
Jamamadi,11,15
Tu,23,28
Murle,21,26
Southern Sami,39,45
Michif,25,41
Galibi Carib,16,22
Gamo-Gofa-Dawro,24,29
Western Arrarnta,26,29
Kagulu,26,31
Manam,13,18
Kabardian,49,56
Pangwa Naga,23,29
Mpongmpong,29,38
Biloxi,12,20
Lumun,17,35
Chamorro,30,36
Southern Sama,17,23
North Junin Quechua,19,25
Leco,24,30
Barain,28,41
Anyin,21,39
Cogui,24,36
Alabama,15,21
Dyirbal,13,16
Adamawa Fulfulde,29,39
Mangbetu,36,47
Krongo,40,62
Budu,31,43
Michoacan Nahuatl,20,25
Javanese,24,33
Diriku,23,28
Kwoma,24,31
Siriano,11,23
Shawnee,13,19
Hanga Hundi,16,23
Imonda,13,23
Fulnio,21,33
Parakana,12,17
Jicarilla Apache,34,56
Min Dong Chinese,14,21
Apurina,14,40
Katcha-Kadugli-Miri,39,62
Ticuna,18,38
Bribri,18,27
Ga,32,47
Southern Samo,18,26
Tangale,40,60
Shina,35,48
Galo,17,29
Kadiweu,23,31
Munduruku,17,39
Anyin Morofo,31,49
Ekari,10,15
Huastec,26,36
Buli (Ghana),23,46
Coastal-Naga Bikol,23,28
Murrinh-Patha,21,25
Wangaaybuwan-Ngiyambaa,15,18
Duruma,42,49
Wik-Mungkan,13,23
Maithili,34,42
Tigak,12,17
Nung (Viet Nam),21,32
Bulgarian,37,49
Dadibi,13,23
Avokaya,37,55
Northern Toussian,16,35
Southern Nuni,38,60
East Taa,130,161
Awadhi,37,45
Usarufa,17,22
Bade,33,46
Lese,29,42
Baruga,14,24
Tohono O'odham,19,29
Hainyaxo Bozo,20,34
Central Aymara,28,31
Paiwan,22,26
Burji,26,36
Lakota Dida,27,57
Wubuy,19,23
Northern Paiute,14,24
Selaru,14,19
Bakoko,26,33
Ket,18,25
Korra Koraga,21,34
Paez,29,39
Kistane,34,41
Macaguan,16,22
Komi-Zyrian,29,36
Apinaye,17,34
Kota (India),26,41
Khasi,27,40
Hakka Chinese,21,31
Guaja,12,24
Mbukushu,22,29
Mbabaram,20,24
Sundanese,19,26
Hungarian,26,40
Abure,20,36
Moro,22,29
Kman,34,50
Cupeno,27,38
North Alaskan Inupiatun,24,27
Panobo,14,18
Àhan,26,43
Fuliiru,25,35
Doyayo,22,48
Duala,21,33
Quechan,28,38
Maca,22,32
Mongo,45,56
Njebi,24,34
Kawaiisu,25,31
Kambaata,49,59
Lambadi,24,34
Önge,16,24
Sochiapam Chinantec,18,39
Kituba (Democratic Republic of Congo),15,22
Chumburung,21,30
Befang,43,59
Kharia,31,45
Olu'bo,16,21
Napo Lowland Quechua,20,23
Guajajara,14,21
Jauja Wanca Quechua,16,22
Northern Dong,20,27
Maori,10,20
Mann,22,39
Northeast Maidu,17,23
Kamwe,26,35
Sukuma,38,57
Waorani,11,21
Navajo,31,47
Baba,23,30
Spokane,38,43
Hindi,40,61
Soqotri,28,34
Sandawe,44,64
Binandere,11,35
Pattani,38,44
Machinere,13,18
Kupsabiny,14,26
Kunimaipa,15,20
Zaiwa,21,32
Koalib-Rere,29,45
Eloyi,41,51
Hausa,32,45
Ket,18,32
Kayabi,14,24
Gbaya-Mbodomo,28,38
Xiriana,19,24
Marghi Central,30,34
Waima,9,14
Legbo,38,53
Hokkaido Ainu,11,16
Igbo,46,65
Morisyen,21,30
Ingush,35,48
Irarutu,12,19
Amanab,14,19
Ngas,32,43
Wapishana,18,22
Mwotlap,15,22
Shona,37,42
Uru,23,33
Mao Naga,20,26
Waama,13,41
Parecis,15,19
Ngomba,19,27
Dagur,22,29
Suba-Simbiti,23,39
Tukang Besi North,24,29
Cayubaba,17,33
Barain,16,29
Mato Grosso Arara,19,33
Sursurunga,15,21
Eastern Mari,25,33
Xeta,13,24
Achumawi,17,23
Urdu,35,54
Munduruku,17,37
Aja (Benin),23,37
Balti,35,53
Tenetehara,14,21
Galician,21,28
Ndut,27,34
Gadsup,9,19
Warao,11,21
Yabarana,11,18
Baniwa do Icana,25,37
Koyra Chiini Songhay,21,36
Wapishana,17,29
Irula,23,30
Eastern Arrernte,27,30
Ife,19,34
Khezha Naga,42,50
Kirike,24,36
Iquito,11,19
Mina (Cameroon),39,50
Chuave,12,17
Tatuyo,11,17
Piapoco,15,19
Wolaytta,38,48
Limbum,22,35
Kayapo,16,33
Tonkawa,15,25
Cusco Quechua,26,31
Panoan Katukina,15,19
Hamer-Banna,25,35
Chachapoyas Quechua,15,18
Chacobo,16,20
Swedish,18,35
Giryama,40,47
Suruaha,18,23
Katukina,12,20
Akpes,21,34
Central Moroccan Berber,36,39
Aklanon,17,20
Wichi Lhamtes Nocten,23,28
Tunica,18,25
Kamba (Kenya),13,31
Telugu,47,68
Hoava,16,21
Dan,19,39
Toro So Dogon,21,42
Southern Nambikuara,25,43
Central Siberian Yupik,32,36
Bum,37,47
Cebaara Senoufo,24,36
Central Mazahua,45,60
Asheninka Perene,18,28
Taos Northern Tiwa,26,38
Hoti,21,35
Abipon,13,23
Tapirape,13,23
Lugbara,26,36
Southern Tiwa,26,41
Mandarin Chinese,25,32
Selkup,18,34
Awtuw,11,18
Iraqw,33,45
Temein,18,25
Central Pashto,31,38
Tamil,21,33
Che,30,57
Machiguenga,18,27
Car Nicobarese,16,25
Copainala Zoque,26,32
Hangaza,23,35
Anyin,19,40
Jaqaru,36,39
Chipewyan,38,52
Bundeli,38,55
Bare,19,23
Korku,26,37
Lega-Shabunda,18,38
Dahalo,54,59
Yucuna,16,21
Northern Gumuz,34,44
Batak Karo,16,21
Yil,12,23
South Efate,15,20
Akan,22,40
Fipa,20,35
Ndai,32,57
Shwai,25,38
Idoma,47,75
Choctaw,15,21
Ntomba,23,30
Ogbia,24,34
Babanki,26,33
Karitiana,11,31
Saxwe Gbe,24,38
Yawalapiti,17,21
Awngi,30,39
Sebat Bet Gurage,35,42
Modern Hebrew,24,30
Leti (Indonesia),10,22
Sanuma,11,24
Muyang,27,46
Enawene-Nawe,13,25
Tariana,23,38
Kashmiri,27,55
Moseten-Chimane,26,38
Wu Chinese,25,34
Tabasco Chontal,25,37
Lusi,18,28
Silt'e,46,56
Kasem,21,45
Tundra Nenets,27,35
Jere,24,44
Iaai,33,52
Ebira,19,31
Chipewyan,39,61
Ambonese Malay,18,23
Dagbani,23,31
Wiyot,24,29
Ngoshie,26,34
Ewondo,26,34
South-Eastern Ju,95,141
Ke'o,24,30
Kalabari,22,43
Nugunu (Cameroon),15,26
Wapishana,17,25
Mewati,30,50
Mandarin Chinese,27,43
Mizo,33,39
Ache (Tupian),11,21
Tol,22,28
Samre or Siem Reap,20,41
Ndemli,30,53
Trio,10,24
Mbay,22,44
Akawaio,13,23
Southeastern Pomo,27,32
Guerrero Amuzgo,25,37
Nateni,13,40
Suya,15,31
Sango,26,42
Chukchi,15,22
Wa'ikhana,12,24
Aja (Benin),28,45
Yanyuwa,29,32
Norwegian Bokmal,22,46
Apatani,24,37
Jarawa (Nigeria),28,39
Kete,16,25
Kuvi,28,47
Irigwe,79,95
Skou,13,23
Burushaski,38,43
Kabuverdianu,21,28
Torwali,38,51
Salasaca Highland Quichua,23,26
Mbalanhu,23,31
Kambera,19,29
Tagalog,19,24
Zuni,44,54
Cuvok,27,29
Yidiny,13,16
Nyam,39,56
Karipuna Creole French,22,32
Cha'palaa,24,28
Arikapu,11,25
Ese Ejja,17,21
Oroko,22,29
Libyan Arabic,34,50
Mian,13,25
Bengali,29,43
Hausa,33,43
Akawaio,10,21
Bankon,26,37
Chuvash,30,39
Peve,30,38
Mocovi,23,31
Lukpa,17,37
Bassa,22,36
Harari,25,34
Nomaande,14,30
Iyo'wujwa Chorote,16,21
Papantla Totonac,16,22
Chuanqiandian Cluster Miao,46,56
Rutul,59,64
Teen,28,38
Xwela Gbe,29,45
Akuntsu,11,22
Ejagham,19,29
Ma'di,24,38
Sao Paulo Kaingang,13,27
Ngiti,44,56
Giryama,40,47
Kota (India),23,34
San Martin Quechua,15,18
Mezquital Otomi,42,58
Tolowa-Chetco,26,31
Northern Khmer,24,43
Quileute,33,37
Dobu,19,24
Koonzime,22,52
Plateau Malagasy,21,25
Luwo,19,32
Lele (Guinea),19,28
Tatana,17,21
Trumai,23,29
Yuhup,20,35
Awa-Cuaiquer,14,21
East Kewa,15,20
Namia,9,15
Siriono,18,30
Denya,22,30
Piraha,8,11
Tese,24,47
Kwanja,21,43
Kadiweu,23,31
Gbaya-Bossangoa,31,43
Southeastern Pomo,27,38
Ignaciano,21,25
Nobiin,33,45
Grass Koiari,11,16
Tundra Nenets,26,34
Mabaan,19,45
Dangaleat,21,28
Logba,25,35
Lango (Sudan),16,32
Tirma-Chai,22,31
Ga,24,38
Nandi,13,23
Baka (Sudan),36,46
Kgalagadi,43,53
Tofin Gbe,23,41
Rikbaktsa,14,28
Ache (Tupian),22,34
Aproumu Aizi,24,33
Tedim Chin,21,26
Iu Mien,33,41
Terena-Kinikinao-Chane,13,23
Masaaba,51,63
Kupang Malay,19,25
Nyangumarta,20,27
Galibi Carib,9,15
Lealao Chinantec,28,35
Georgian,29,35
Amarakaeri,15,33
Matis,15,21
Zulu,35,43
Zande,19,35
Sabane,11,16
Jebero,17,21
Mwan,21,39
Fwe,49,59
Wandala,45,52
Cherepon,26,38
Mundari,32,37
Mandinka,19,34
Madi,45,54
Western Cham,24,35
French,21,37
Iloko,17,23
Nukuini,14,20
Daba,36,46
Abipon,15,20
Yuki,24,30
Saya,39,54
Deg,22,52
Ndali,17,31
Bakaka,19,34
Wantoat,14,21
Tamnim Citak,11,17
Gelao,31,43
Mara,19,24
Trinitario,18,30
Fwai,19,35
Barbareno,38,44
Mono (Democratic Republic of Congo),33,44
Mmaala,23,34
Arabela,19,29
Northern Kissi,22,42
Timne,17,30
Yamba,26,38
Totela,44,54
Sayula Popoluca,19,25
Gbari,24,31
Mono (Cameroon),35,62
Lishan Didan,24,40
Ho,24,43
Central Mazahua,45,63
Surui,19,29
Bariai,12,17
Kabiye,24,47
Makurap,10,20
Yaminahua,14,22
Mbya Guarani,14,26
Kariri-Xoco,14,21
Antakarinya,17,20
Luiseno,21,26
Borana-Arsi-Guji Oromo,26,36
Iwam,11,17
Galibi Carib,16,28
Basque,23,28
Sumi Naga,35,46
Arandai,13,18
Bullom So,22,36
Tagalog,18,28
Shuar,15,23
Seri,17,25
Nyahkur,26,50
Chiripa,17,29
Halkomelem,32,47
Paumari,22,28
Muinane,22,28
Siriono,16,28
Haka Chin,45,52
Lokono,16,21
Nupe-Nupe-Tako,25,38
Wayuu,14,20
Lithuanian,36,52
Moklen,19,46
Sebat Bet Gurage,33,39
Cherokee,11,17
Klamath-Modoc,33,37
Para Arara,11,17
Acatepec Me'phaa,20,30
A-Pucikwar,16,24
Tetum,14,19
Naxi (Retired),38,49
Mingrelian,30,35
Northern Nuni,21,54
Ticuna,15,33
Portuguese,23,38
Bulu (Cameroon),24,36
Wayana,9,16
Thavung,20,47
Manya,18,27
Tzotzil,21,26
Kutep,28,46
Dagik,16,26
Savosavo,17,22
Bambassi,23,36
Sebat Bet Gurage,34,42
Mungaka,21,33
Eastern Pahari,27,39
Belanda Bor,25,38
Toba,20,28
Sanuma,10,31
Eastern Yiddish,38,47
Coeur d'Alene,40,48
Bambara,20,43
Guato,17,25
Nuer,20,48
Camsa,22,28
Kurukh,46,68
Awiyaana,11,20
Southern Nambikuara,13,31
Nisga'a,32,42
Olu'bo,34,46
Capanahua,16,24
Ngemba,29,40
Jamaican Creole English,21,33
Armenian,30,37
Kalanga,62,71
Tonga (Zambia),33,41
Awara,19,25
South Azerbaijani,25,34
Koyra Chiini Songhay,23,43
East Makian,32,37
Manado Malay,19,25
Obolo,22,37
Kela (Papua New Guinea),16,30
Haya,19,29
Mambai,26,54
Kuku-Yalanji,13,16
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Gunwinggu,19,24
Resigaro,32,37
Waura,16,26
Elip,19,30
Koya,21,31
Iyive,53,64
Adamawa Fulfulde,27,36
Nyong,23,42
Aleut,30,36
Apinaye,13,30
Galibi Carib,11,17
Kunama,19,26
Egyptian Arabic,58,67
Brao,22,31
Hiligaynon,20,25
Luyi,17,22
Madurese,27,35
Juang,19,29
Moroccan Arabic,74,78
Ashe,24,36
Northern Ngbandi,19,31
Paraguayan Guarani,24,36
Burarra,16,21
Ngizim,34,40
Sakha,33,49
Awngi,28,39
Naga Pidgin,30,47
Northern Bobo Madare,20,40
Kala Lagaw Ya,18,24
Selepet,15,21
Bengali,36,53
Basque,23,28
Akoose,22,44
Kituba (Congo),17,22
Limbum,37,52
Washo,26,32
Modern Greek,21,26
Qaqet,14,22
Amahuaca,15,23
Giryama,40,47
Nez Perce,25,30
Fulnio,18,30
Nivacle,22,28
Zulgo-Gemzek,29,34
Urali,26,46
Engenni,20,33
Reunion Creole French,30,42
Acoli,17,29
Moken,22,32
Koorete,51,61
Bouyei,24,38
Eastern Mari,25,34
Sasak,19,30
Yoruba,18,29
Beembe,19,41
Efik,13,20
