language,consonants,phonemes
Hupa,28,35
Irula,23,30
Mapudungun,22,28
Bora,29,41
Iquito,11,19
Baangi,28,56
Bafanji,26,59
Gbaya (Sudan),41,56
Wayampi,14,25
San Miguel El Grande Mixtec,19,32
Bangolan,27,40
Shona,37,42
Ticuna,18,38
Bengali,29,43
Urdu,35,54
Kagulu,26,31
Bade,33,46
Cupeno,27,38
Sissala of Burkina Faso,22,51
Kare (Central African Republic),30,57
Mesqan,34,41
Sandawe,47,54
Bondo,27,40
Zuni,44,54
Tacana,18,22
East Taa,130,161
Obolo,22,37
Yuchi,38,46
Modern Hebrew,24,30
Longto-Voko,20,31
Mbe',48,57
Lamnso',26,45
Paiwan,22,26
Hausa,31,38
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Somali,22,32
Abure,20,36
Kuruaya,18,28
Hoava,16,21
Loxicha Zapotec,23,30
Zinza,20,30
Quechan,28,38
Konkani,19,37
Jaad-Badyara,25,43
Nadab,17,34
Toba,18,26
Izere,27,39
Guaja,12,24
Northern Pomo,29,39
Ocaina,26,35
Gavar,47,55
Basa (Cameroon),29,41
Chimila,16,36
Eton-Mengisa,21,38
Hopi,22,28
Mangbetu,36,47
Mambai,26,54
Hopi,31,49
Ute-Southern Paiute,19,37
Imbabura Highland Quichua,17,20
Koyraboro Senni Songhai,23,37
Southeastern Pomo,27,32
Esimbi,29,37
Haya,19,29
Guambiano,18,24
Yue Chinese,20,25
Soninke,28,50
Mwali Comorian,19,24
Kela (Papua New Guinea),16,30
Southern Tiwa,26,41
Daloa Bete,24,37
Ukrainian,24,30
Bandi,23,48
Baga Sitemu,18,26
Vame,38,46
Berta,24,29
Gadsup,9,15
Chuave,12,17
Ganda,19,33
Embera-Baudo,21,33
Oko-Eni-Osayen,18,30
Yuki,24,30
Kabardian,49,56
Bankon,26,37
Itonama,19,25
Bena (Tanzania),22,34
Gaam,34,49
Saxwe Gbe,24,38
Tigon Mbembe,99,116
Mbo (Cameroon),20,31
Aweti,14,26
T'apo,20,25
Qimant,28,39
Marathi,42,55
Dobu,19,24
Northeastern Dinka,19,32
Kulung (Nepal),22,43
Galo,17,29
Lagwan,34,41
Kutep,28,46
Attie,24,47
Tamnim Citak,11,17
Northern Bobo Madare,20,40
Buol,17,23
Catalan,27,39
Kabiye,22,47
Otuho,33,56
Izi-Ezaa-Ikwo-Mgbo,27,38
Panamint,23,36
Cameroon Mambila,19,25
Wik-Mungkan,13,23
Tampulma,24,33
Tanimuca-Retuara,11,21
Barasana-Eduria,11,17
Crow,10,23
Gbaya-Bossangoa,31,43
Giryama,40,47
Fwe,49,59
Bengali,36,53
Fe'fe',23,44
Piraha,8,11
Sanuma,11,24
West Coast Bajau,17,23
Yulu,35,42
Fali,39,50
Luiseno,23,34
Ngiemboon,19,30
Wantoat,14,21
Tinigua,22,40
Mundu,29,41
Noone,19,33
Alabama,14,17
Sauria Paharia,24,34
Burji,26,36
Moyon,24,37
Southern Samo,18,26
Bakaka,15,31
Guambiano,20,25
Krio,22,32
Xokleng,19,37
Ke'o,24,30
Hamer-Banna,25,35
Central Pashto,31,38
Northern Haida,46,49
Mann,22,39
Ese Ejja,17,21
Nyong,23,42
Cabiyari,12,17
Aleut,30,36
Wamey,39,46
Kunama,19,26
Tepo Krumen,17,39
Maung,19,24
Mewati,30,50
Tangale,40,60
Waiwai,14,20
Moseten-Chimane,23,39
Wappo,30,35
Batak Toba,16,21
Katcha-Kadugli-Miri,22,27
Parkwa,31,35
Ngazidja Comorian,41,48
Matses,15,21
Wan,21,36
Fulnio,18,30
Yalunka,19,33
Nivacle,22,28
Doyayo,22,34
Aikana,15,25
Eastern Arrernte,27,30
Afitti,17,26
Mufian,17,22
Bengali,34,48
Kazym-Berezover-Suryskarer Khanty,18,31
Mbuko,34,45
Giryama,40,47
Chamicuro,19,29
Northeast Maidu,18,24
Ntcham,21,43
Western Farsi,24,30
Puinave,8,19
Bulu (Cameroon),24,36
Akan,21,35
Maxakali,10,20
Maranao,13,17
Zaparo,14,22
Panobo,14,18
Bats,35,45
Ga,32,47
Cross River Mbembe,28,37
Awngi,30,39
Borana-Arsi-Guji Oromo,26,36
Markweeta,13,36
Pangwa,23,35
Central Tunebo,14,19
Tadaksahak,59,70
Kwaio,16,21
Sabane,11,16
Ndut,27,34
Para Gaviao,11,21
Efik,13,20
Konda-Dora,23,43
Njyem,20,42
Modern Greek,21,26
Loko,18,25
Wik-Mungkan,13,18
Mada (Cameroon),22,40
S'gaw Karen,27,39
Bororo,13,20
Yucuna,16,21
Eastern Tamang,19,29
Guerrero Amuzgo,25,37
Sao Paulo Kaingang,13,27
Adzera,18,25
Eastern Panjabi,50,73
Limbum,22,35
Weh,37,47
Gamo-Gofa-Dawro,24,29
Abau,9,14
Namia,9,15
Nez Perce,25,30
Kirghiz,20,36
Loma (Liberia),21,51
Bella Coola,28,31
Waama,13,41
Gelao,31,43
Iaai,36,52
Central Nicobarese,16,35
Machinere,13,18
Galibi Carib,16,28
Wubuy,19,24
Petats,15,30
Moloko,31,47
Logba,25,35
Karaja,9,24
Inapari,13,31
Apurina,14,34
Purepecha,26,32
Baoule,21,37
Ngambay,18,34
Tuki,25,39
Mundang,37,67
Siriono,18,28
Popti',27,32
Teen,28,38
Oroko,22,29
Yeyi,77,90
Akawaio,13,23
Northern Toussian,16,35
Aja (Benin),23,37
Kaingang,11,16
Amahuaca,14,22
Waimiri-Atroari,16,27
Lugbara,26,39
Ngemba,29,40
Berom,22,29
Min Dong Chinese,14,21
Mor (Bomberai Peninsula),14,19
Cavinena,20,24
Dime,53,73
Lishan Didan,24,40
Barain,28,41
Mungbam,24,36
Lakkia,33,55
Northern Lushootseed,33,37
Antakarinya,17,23
Western Maninkakan,20,27
Naxi (Retired),38,49
Gadsup,9,19
Chacobo,16,20
Trinitario,18,30
Dera (Nigeria),24,35
Guahibo,17,35
Southern Sama,17,23
Lak,60,69
Guahibo,17,29
Koyraboro Senni Songhai,33,48
Sindhi,44,54
Abidji,21,39
Thado Chin,23,31
Tahaggart Tamahaq,25,37
Iyive,53,64
North Junin Quechua,19,25
Kwanja,21,43
Central Kanuri,23,29
Reel,20,63
Krio,25,35
Adzera,18,25
Arhuaco,15,21
Mogholi,24,29
Kuy,22,47
Suya,13,28
Iban,19,25
Ndonga,29,36
Chiquihuitlan Mazatec,26,38
Central Khmer,21,42
Koshin,23,37
Ngizim,34,40
Yucuna,16,21
Gaviao Do Jiparana,19,29
Maquiritari,12,26
Katcha-Kadugli-Miri,39,62
Bondo,21,27
Peve,30,38
Kunimaipa,15,20
Mambwe-Lungu,19,36
Toura (Cote d'Ivoire),19,50
San Juan Guelavia Zapotec,29,47
Cayubaba,17,33
Tilquiapan Zapotec,22,30
Inor,40,47
Maijiki,14,20
Ndonga,25,30
Vaagri Booli,23,37
Serrano,33,42
Igbo,28,36
Banda Malay,18,23
Lega-Shabunda,18,38
Balti,35,53
Yugambeh-Bandjalang,12,16
Imonda,13,23
Zarma-Kaado,20,40
Digo,41,48
Warray,16,21
Jumjum,20,39
Farefare,20,30
Zaiwa,21,32
Fwai,19,35
Dzuungoo,26,55
Bhili,35,62
Katcha-Kadugli-Miri,39,61
Moken,20,38
Kru Pidgin English,24,36
Sanskrit,37,45
Oluta Popoluca,20,32
Tsafiki,16,26
Ignaciano,21,25
Hungarian,50,65
Lak,60,69
Kadiweu,23,31
Furu,31,41
Cameroon Mambila,24,40
Min Nan Chinese,19,25
Thavung,20,47
Guajajara,14,21
Kofyar,23,36
Ndamba,19,24
Yaoure,23,45
Cerma,21,46
Southern Kiwai,12,19
Foodo,23,44
Pokoot,17,39
Kafa,22,27
Liberia Kpelle,21,45
Kwama,20,25
Wawa,30,49
Andoque,11,26
Kunyi,44,55
Nigeria Mambila,25,43
Mpongmpong,29,38
Tapiete,15,27
Sayula Popoluca,19,25
Mwan,21,39
Yoruba,18,32
Liberia Kpelle,22,34
Katukina,12,20
Chipewyan,38,52
Otoro,30,44
Garo,21,26
Gade Lohar,31,50
Kota (India),23,28
Adamawa Fulfulde,24,34
Para Arara,11,17
Halh Mongolian,21,35
Vietnamese,22,36
Ikpeng,12,18
Nupe-Nupe-Tako,25,38
Ncane,17,41
Selkup,18,34
Aguaruna,12,20
Pengo,22,32
Eten,63,74
Guato,17,25
Taushiro,12,17
Ngasa,22,31
Dan,44,92
Wintu,30,35
Ewondo,15,25
Bissa,18,24
Baka (Cameroon),25,38
Sekpele,21,33
Chiquitano,14,26
Lele (Chad),23,36
Kuot,13,19
Caquinte,19,27
Cayubaba,17,33
Inor,39,45
Alamblak,18,25
Burushaski,38,53
Shuar,16,24
Bare,19,23
Mundari,32,37
Kele-Foma,21,30
Munduruku,17,37
Nyankole,20,28
Kuria,15,22
Sinhala,37,53
Zhenkang Wa,27,49
Epena,17,31
Bana,37,44
Wapishana,17,29
Kemezung,20,34
Kashmiri,28,56
Navajo,36,54
Jaqaru,36,39
Tehuelche,25,31
Saotomense,19,32
Seimat,11,28
Nyabwa,24,44
Ache (Tupian),22,34
Tanacross,35,54
Central Kanuri,18,25
Capanahua,16,24
Mbay,22,44
Lambadi,30,48
Lisu,25,39
East Kewa,15,20
Adamawa Fulfulde,27,36
Korubo,14,20
Klao,11,27
Araona,19,23
Fasu,11,21
Comox,37,42
Ayoreo,20,30
Tagalog,18,23
Kuwaataay,20,34
Filipino,17,27
Nizaa,58,90
Apinaye,17,34
Lele (Guinea),19,28
Cholon,15,20
Hakka Chinese,16,22
Caddo,20,23
Nukak Maku,12,24
South Azerbaijani,25,34
Munduruku,17,39
Yerukula,20,38
Deg,22,52
Mato Grosso Arara,19,33
Limbum,23,33
Ngwe,24,38
Cuiba,17,25
Burarra,16,21
Irish,44,68
Afade,27,36
Giryama,40,47
Lakota,27,36
Jamamadi,11,15
Yuchi,38,64
Tukang Besi North,24,29
Western Highland Chatino,16,25
Sereer,33,43
Bafia,25,48
Antigua and Barbuda Creole English,24,37
Anyin,21,39
Brahui,24,33
Tarok,27,37
Nobiin,33,45
Nawdm,21,35
Vilela,24,29
Wayana,9,16
Even,17,27
Sasak,19,30
Kuku-Yalanji,13,16
Hainyaxo Bozo,20,34
Tatuyo,11,17
Awngi,28,39
Nyangumarta,20,27
Texistepec Popoluca,19,29
Makurap,10,20
Nukuini,14,20
Tee,23,38
Pohnpeian,14,20
Avar,44,49
Karok,16,27
Mescalero-Chiricahua Apache,31,51
Yemba,17,27
Banda-Ndele,32,45
Bardi,17,24
Kenyang,21,41
Itonama,19,25
Callawalla,26,32
Tem,25,36
Duruwa,21,31
Vietnamese,21,39
Waimaha,11,25
Bissa,23,41
Kimaama,20,44
Maca,22,32
Ega,27,39
Ravula,23,39
Lambadi,24,34
Kanoe,12,26
Achagua,19,29
Waorani,12,32
Lepcha,26,36
Polish,31,37
Legbo,38,53
Kipsigis,14,37
Leti (Indonesia),10,22
Chimborazo Highland Quichua,31,36
Chukchi,15,22
Kodava,27,52
Rundi,22,29
Bakoko,26,33
Kathmandu Valley Newari,24,32
Ngalakan,17,26
Tagalog,19,24
Irula,31,52
Bora,17,31
Dimli,30,44
Larantuka Malay,19,25
Chokri Naga,34,39
Alyawarr,25,32
Gbaya-Mbodomo,28,38
Mawa (Chad),24,33
Bari (Chibchan),10,22
Shanga,22,37
Chamicuro,19,29
Lumun,17,35
Kunimaipa,15,20
Bambara,32,58
Mezquital Otomi,42,58
Abidji,21,38
Kamwe,26,35
Iraqw,33,45
Kabyle,27,30
Tigrinya,32,39
Siang,13,17
Lakkia,31,59
Sentani,10,17
Suruaha,18,23
Halbi,29,42
Maria (India),22,39
Mandarin Chinese,27,43
Nepali Kurux,34,39
Ao Naga,24,32
Chimariko,33,42
Ndzwani Comorian,32,39
Island Carib,17,29
Telugu,32,43
Papantla Totonac,20,26
Ekari,10,15
Godie,26,42
Nomaande,14,30
Gaam,24,33
Bashkir,27,38
Dieri,22,25
Igbo,43,59
Kalanga,62,71
Rendille,21,33
Wobe-We Northern,15,48
Jebero,17,21
Samba Leko,22,34
Daw,24,39
Akan,18,31
Even,18,36
Duruma,40,47
Apalai,12,24
Arawete,12,21
Biloxi,12,20
South-Eastern Ju,95,141
Nyang'i,18,25
Zulu,32,37
Pottangi Ollar Gadaba,22,34
Karo (Brazil),14,25
Aewa,17,27
Juang,24,36
Paumari,22,28
Japanese,15,20
Barbareno,38,44
Marwari (India),36,46
Baruga,14,24
Koalib-Rere,29,45
Belanda Viri,28,43
Iwam,11,17
Mapoyo,12,19
North Giziga,29,37
Wiyot,24,29
Panara,11,26
Central Mazahua,45,63
Apiaka,12,22
Waima,9,14
Hills Karbi,28,39
Bouyei,24,38
Warao,11,21
Siwi,26,38
Embera-Chami,16,28
Kasem,19,40
Thavung,22,72
Northwest Gbaya,30,53
Sinhala,22,36
Moseten-Chimane,26,38
Tigre,47,54
Amo,25,35
Northern Kissi,22,42
Soninke,34,52
Modern Greek,21,26
Tulu,24,37
Chaudangsi,34,42
Hadiyya,46,56
Nung (Viet Nam),21,32
Hawaiian,9,19
Lyele,24,44
Palauan,10,22
Central Mazahua,45,60
Tunica,17,24
Maori,10,20
Tuvinian,21,37
Central Aymara,28,31
Brao,22,31
Duala,21,33
Dompo,22,31
Northern Nuni,21,54
Northern Ngbandi,19,31
Dagbani,24,37
Upper Chehalis,30,34
Denya,22,30
Shina,35,48
Ignaciano,15,19
Iloko,17,21
Zande,24,32
Terena-Kinikinao-Chane,13,23
Gwandara,28,48
San Miguel El Grande Mixtec,15,25
Ga,29,41
Trumai,18,24
Woun Meu,19,33
Pulaar,28,38
West Makian,17,23
Shawnee,13,19
Kariri-Xoco,14,21
Selepet,15,21
Pemono,12,19
Nankina,14,20
Nez Perce,26,36
Cha'palaa,24,28
Tohono O'odham,19,24
Biak,14,24
Embera-Catio,19,31
Biak,14,19
Masalit,31,45
Central Siberian Yupik,32,36
Tetum,14,19
Önge,16,24
Mochica,20,32
Leh-Kenhat,33,38
Berom,24,31
Bouyei,23,34
Aragonese,33,45
Baniva de Maroa,17,25
Yawanawa,14,18
Nama (Namibia),19,33
Saraiki,48,83
Masai,21,43
Breton,25,42
Malayalam,30,43
Cameroon Mambila,20,35
Ao Naga,14,20
Eastern Pahari,35,47
Kalaallisut,19,22
Tlachichilco Tepehua,24,34
Lemeting,19,25
Adangme,23,39
Torwali,38,51
Eggon,30,42
Cherokee,11,17
Waimaha,10,22
Wubuy,19,23
Shabo,28,43
Choctaw,15,21
Akan,28,60
Aleut,24,27
Atayal,19,27
Norwegian Bokmal,27,48
Mbo (Cameroon),19,35
Selk'nam,21,29
Bumbita Arapesh,15,22
Lealao Chinantec,28,35
Central Pashto,31,38
Huba,24,31
Madi,45,54
Northern Uzbek,24,30
Yidiny,13,16
Aikana,22,32
Ashe,24,36
Santali,35,46
Lakota Dida,27,57
Northern Khmer,24,43
Central-Eastern Niger Fulfulde,27,37
Southern-Coastal Tsimshian,38,41
Central Bai,18,29
Southeastern Pomo,27,38
Toba,20,28
Karamojong,21,66
Matbat,15,20
Quileute,33,37
Sanuma,11,24
Juang,19,29
Abipon,15,20
Naasioi,8,13
Bamunka,23,32
Ngad'a,21,27
Ngangam,22,39
Lu,22,31
Bassa,22,36
Pemon,10,17
Shawi,14,18
Tipai,25,34
Nhengatu,19,23
Krenak,22,35
Anyin Morofo,31,49
Gwandara,28,48
Lithuanian,36,47
Murle,20,34
West-Central Limba,17,24
Manipuri,25,33
Kurukh,46,68
Mumuye,23,34
Mpade,30,40
Timne,17,25
Saya,39,54
Puri,12,18
Koya,21,31
Wa'ikhana,12,24
Kalkutung,20,23
Chopi,61,68
Galibi Carib,11,17
Baatonum,17,31
Bilua,16,41
Moro,22,29
Zay,23,37
Moken,22,32
Katcha-Kadugli-Miri,23,32
Gujarati,35,60
Gamo-Gofa-Dawro,26,36
Straits Salish,36,43
Yameo,10,18
Acoli,17,29
Dyula,23,39
Sebat Bet Gurage,35,42
Chonyi-Dzihana-Kauma,40,47
Parecis,15,19
Zoogocho Zapotec,28,65
Tagwana Senoufo,23,45
Tera,42,48
Ticuna,18,29
Awara,19,25
Kazym-Berezover-Suryskarer Khanty,19,32
Gude,30,36
Ternate,20,25
Bafia,27,51
Luo (Kenya and Tanzania),23,35
Ambele,38,51
Yuracare,18,25
Copainala Zoque,26,32
North Alaskan Inupiatun,24,27
Xipaya,14,23
Gbaya-Mbodomo,28,37
Kistane,34,41
Itelmen,27,32
Sebat Bet Gurage,36,42
Southern Nambikuara,25,43
Aneityum,21,26
Yao,18,29
Central Moroccan Berber,36,39
Western Cham,21,32
Vai,28,43
Isebe,9,23
Awutu,30,50
Beembe,16,26
German,22,41
Thai,21,45
Tachelhit,28,31
Hokkaido Ainu,11,16
Mbe,26,37
Eyak,32,45
Southern Sierra Miwok,15,21
Somali,30,52
Jere,24,44
Iaai,33,52
Fipa,20,35
Kashmiri,27,55
Kraho,12,46
Koasati,15,25
Kota (India),26,41
Central Aymara,26,32
Muinane,22,28
Urubu-Kaapor,15,26
Kiowa,22,42
Nigerian Fulfulde,47,57
Tena Lowland Quichua,21,24
Nivkh,34,44
Ayere,26,43
Chiquihuitlan Mazatec,25,33
Maltese,45,55
Ayacucho Quechua,14,17
Tamasheq,22,43
Mundani,23,41
Wandala,45,52
Wu Chinese,29,41
Kwoma,24,31
Hangaza,23,35
Eastern Cham,21,30
Wyandot,11,17
Krongo,40,62
Mampruli,24,36
Lower Grand Valley Dani,12,24
Nivacle,22,28
Southern Ma'di,47,59
Tagalog,18,28
Khezha Naga,42,50
Bambalang,34,57
Gwandara,35,64
Central Khmer,21,42
Pampanga,17,22
Wolof,38,54
Yaminahua,14,22
Yora,14,22
Burushaski,38,43
Chuvash,21,30
Tzotzil,21,26
Toro So Dogon,16,28
Malayo,20,27
Anyin,19,40
Pemon,10,21
Siriono,16,28
Kenswei Nsei,55,65
Tshangla,32,37
Bilin,31,38
Wolaytta,38,48
Surui,19,29
Piraha,8,11
Tenharim,14,26
Dan,19,39
Baoule,16,23
Yanesha',23,29
Aproumu Aizi,24,33
Bulgarian,36,42
Kwaya,17,29
Shipibo-Conibo,16,24
Fe'fe',17,25
Pattani,38,44
South Wa,34,77
Dar Fur Daju,24,30
Tonga (Zambia),33,41
Juma,12,24
Senara Senoufo,19,51
Arhuaco,16,32
Kambera,19,29
Pinyin,42,66
Golin,13,23
West Central Banda,31,46
Nafaanra,25,44
Northern Bobo Madare,21,33
Ngiti,44,56
Western Arrarnta,26,29
Anii,23,36
Warao,11,16
Buwal,38,43
Alabama,15,21
Dagik,16,26
Paez,29,37
Lambayeque Quechua,16,19
Boikin,17,25
Anyin,17,36
Bongo,18,29
Tawallammat Tamajaq,23,37
Yanomamo,12,33
Gbari,24,31
Hanga Hundi,16,23
Border Kuna,19,24
North Junin Quechua,19,22
Badaga,25,38
Tumtum,39,55
Spanish,20,25
Tama (Chad),21,30
Lakota,28,36
Luchazi,32,42
Ditammari,17,32
Karadjeri,17,20
Jennu Kurumba,26,33
Komo (Sudan),23,28
Paraguayan Guarani,24,36
Pwo Northern Karen,23,52
Kabuverdianu,21,28
Cubeo,11,17
Chachapoyas Quechua,15,18
Reunion Creole French,30,42
Jicarilla Apache,34,56
Northern Frisian,23,42
Xiriana,19,24
Barain,16,29
Yine,16,26
Baniwa do Icana,16,24
Rukai,23,27
Sakha,33,49
Cebaara Senoufo,24,36
Kakua,12,22
Soo,18,28
Tunia,24,40
Wayuu,14,20
Candoshi-Shapra,21,27
Beria,21,33
Southern Nambikuara,13,31
Bulgarian,37,49
Elip,19,30
Plateau Malagasy,31,36
Faiwol,12,20
Konkomba,22,42
Cubeo,11,23
Kahe,22,32
Kamayura,14,26
Achinese,21,55
Barain,32,44
Baba,23,30
Irish,45,69
Yawa,14,19
Xhosa,75,84
Ndali,17,31
Romanian,22,32
Antakarinya,17,20
Wu Chinese,25,34
Uru,23,33
Wuzlam,34,42
Mono (Democratic Republic of Congo),33,44
Korra Koraga,21,34
Georgian,29,35
Baniwa do Icana,25,37
Deni,18,22
Emai-Iuleha-Ora,27,48
Tamil,21,33
Bafaw-Balong,27,47
Hupda,20,29
Akoose,22,44
Fur,19,30
Binumarien,11,16
Yucatec Maya,20,30
Cebaara Senoufo,22,38
Tuyuca,11,23
Kharia,31,45
Mandinka,19,34
Aklanon,17,20
Indonesian Bajau,26,32
Michoacan Nahuatl,20,25
Indonesian,22,31
Wayampi,14,26
Nobiin,16,21
Reyesano,18,22
Qaqet,14,22
San Mateo del Mar Huave,23,29
Yamba,26,38
Jola-Esulalu,31,51
Cebuano,18,21
Mara,19,24
Kannada,36,47
Nisga'a,32,42
Ulwa,22,28
Tu,23,28
Yanesha',24,33
Archi,81,91
Betta Kurumba,22,37
South Bolivian Quechua,32,37
Vagla,24,54
Anuak,19,47
Yuqui,20,40
Mada (Nigeria),23,41
Igo,23,33
Northern Puebla Nahuatl,16,20
Ahanta,24,40
Gwandara,28,46
Koyra Chiini Songhay,21,36
Eastern Ojibwa,16,27
Rutul,59,64
Morokodo,42,54
Ava-Canoeiro,12,24
Korean,21,32
Principense,22,31
Lotha Naga,35,43
Pa'o Karen,20,34
Kakua,21,26
Dahalo,54,59
Eastern Pahari,27,39
Chong of Chanthaburi,21,40
Huambisa,15,23
Sedang,39,53
Sebat Bet Gurage,33,39
Kanga,53,75
Nateni,13,40
Yana,22,30
Matumbi,15,23
Apinaye,14,49
Phalura,30,40
Jowulu,20,45
Mehinaku,13,23
Georgian,28,34
Suya,15,31
I'saka,9,18
Eastern Bolivian Guarani,12,24
Mapudungun,20,26
Achuar-Shiwiar,15,27
Chamorro,20,26
Nawuri,29,40
Yuhup,20,35
Komo (Sudan),23,31
Eastern Yiddish,38,47
Tupuri,28,56
Hixkaryana,18,23
Border Kuna,16,21
Spokane,38,43
Kanoe,12,26
Mamara Senoufo,29,50
Savara,19,30
Kadiweu,23,31
Dafla,16,27
Baka (Cameroon),25,35
Southeast Ijo,24,44
Bakairi,16,28
Konkomba,21,38
Yoruba,19,31
Izon,19,37
Yapese,28,44
Siona-Tetete,18,30
Sharanahua,15,23
Karang,30,40
Irantxe-Munku,21,43
Southern Nuni,38,60
Siksika,13,25
Kwak'wala,42,48
Tsuvadi,28,55
Siriano,11,23
Swahili,31,36
Saliba (S\'alivan),20,30
Bribri,18,27
Minica Huitoto,18,24
Gonja,23,39
Cashinahua,15,23
Sentani,10,17
Akawaio,10,21
Alladian,23,36
Dan,20,48
Lugbara,27,42
Lengola,24,32
Ebang,27,34
Awa-Cuaiquer,16,26
Kamasau,23,29
Mbo (Cameroon),21,36
Molale,23,30
Wichi Lhamtes Nocten,23,28
Mofu-Gudur,35,40
Central Aymara,36,42
Pilaga,18,22
Croatian,25,36
Akoose,18,32
Satere-Mawe,12,27
North Bolivian Quechua,25,28
Ndai,32,57
Nigerian Fulfulde,28,38
Mising-Padam-Miri-Minyong,34,43
Baatonum,18,30
Kaxarari,15,20
