language,consonants,phonemes
Jebero,17,21
Igbo,43,59
Koho,27,37
Glavda,34,43
Kwaza,19,35
Comox,37,42
Armenian,30,36
Amahuaca,15,23
Piaroa,23,30
Northern Haida,47,50
Kita Maninkakan,19,33
Jennu Kurumba,26,33
Ngomba,19,27
Deg,22,52
Khasi,27,40
Cajamarca Quechua,19,22
Western Highland Chatino,16,25
Pemono,12,19
Woun Meu,19,33
Central Siberian Yupik,32,36
Makasar,18,23
Jamamadi,11,19
Mono (Cameroon),35,62
Kera,24,30
Umotina,12,20
Wolof,26,40
Tedaga,24,35
Yawa,14,19
Tamasheq,22,43
Kipsigis,14,37
Pattani,38,44
Jamaican Creole English,21,33
Lama (Togo),17,53
Moklen,19,46
Japanese,15,20
Mor (Bomberai Peninsula),14,19
Khasi,19,28
Kabardian,49,56
Thai,21,45
Tetum,13,18
Tedim Chin,21,26
Mocovi,21,29
Giryama,40,47
Elip,19,30
Yora,14,22
Ngoshie,26,34
Yana,22,30
Juang,24,36
Burmese,34,50
Ese Ejja,18,22
Gunwinggu,19,24
Sandawe,47,54
Afitti,17,26
Baka (Cameroon),25,38
Arandai,13,18
Chipaya,41,51
Kadiweu,23,31
Murle,21,26
Karo (Brazil),14,25
Zande,24,32
Yil,12,23
Nivacle,22,28
Wintu,30,35
Ronga,64,69
Nama (Namibia),32,41
Avikam,25,34
Camsa,21,27
Kunimaipa,15,20
Madurese,27,35
Libyan Arabic,34,50
Paraguayan Guarani,24,36
Sayula Popoluca,19,25
Oroko,22,29
Makaa,30,55
Barain,31,44
Vanimo,12,28
Sindhi,44,54
Biali,14,27
Bhele,19,28
Ajyininka Apurucayali,20,26
Lango (Sudan),16,32
Abipon,13,23
Adamawa Fulfulde,29,39
South Bolivian Quechua,32,37
Urubu-Kaapor,15,26
Mundari,33,54
Ebang,27,34
Hoava,16,21
Ukrainian,24,30
Anii,23,36
Makurap,10,20
Pai Tavytera,15,27
Bengali,34,48
Western Arrarnta,26,29
Nyangumarta,20,27
Selaru,14,19
Trumai,18,24
Hadza,57,62
Matses,15,21
Kofyar,23,36
Carijona,14,21
Tangale,40,60
Limbum,23,33
Bouyei,23,34
Klamath-Modoc,33,37
Manange,30,45
Central Mazahua,45,60
Kasem,19,40
Urali,26,46
Aghem,28,49
Tese,24,47
Awa-Cuaiquer,14,21
Kyenga,22,37
Kekchi,21,26
Bullom So,22,36
Yessan-Mayo,16,20
Bondo,27,40
Iu Mien,35,49
Portuguese,23,38
Baka (Sudan),36,46
Koyraboro Senni Songhai,33,48
Hakka Chinese,21,31
Yidiny,13,16
Hindi,37,58
Purepecha,33,39
Hills Karbi,28,39
Medumba,16,25
Igo,23,33
Ndemli,30,53
Ik,31,44
Cusco Quechua,26,31
Aguaruna,12,20
Ingush,35,48
Kok Borok,25,34
Nung (Viet Nam),21,32
Subiya,46,51
Kuikuro-Kalapalo,14,26
Mbo (Cameroon),21,36
Kwaio,16,21
Qimant,28,39
Lisu,25,39
Belanda Viri,28,43
Nukak Maku,12,24
Tira,26,42
Madi,45,54
Pottangi Ollar Gadaba,22,34
Ngambay,18,34
Tucano,15,27
Ahtena,30,35
Nama (Namibia),19,33
Ditammari,17,32
Kafa,22,27
Shasta,17,21
Tupuri,28,56
Waama,13,41
Lambayeque Quechua,16,19
Mungbam,24,36
Nkonya-Nkami,20,34
Qaqet,14,22
Xokleng,19,37
Zoogocho Zapotec,28,65
Ticuna,18,38
Kimaama,20,44
Malayalam,30,43
Tuvinian,21,37
Xhosa,75,84
Lendu,43,55
Suruaha,18,23
Mesqan,34,41
Ebira,19,31
Ninam,13,25
Chrau,20,33
Savara,19,30
West Makian,17,23
Kamang,16,28
Tupari,14,29
Mekens,16,26
Culina,17,21
Yuchi,38,46
Mwan,21,39
Tulishi,37,59
Uduk,23,28
Kayapo,16,33
Baure,14,18
Moken,20,38
Romanian,22,32
Mumuye,23,34
Nobiin,16,21
Ayoreo,20,30
Ao Naga,24,32
Amharic,30,37
Panare,12,25
Eastern Panjabi,50,73
Awngi,28,35
Susu,21,35
Bimoba,22,44
Amo,25,35
Sa'ban,38,46
Mescalero-Chiricahua Apache,31,51
Bororo,15,22
Wichita,21,29
Baatonum,17,31
San Miguel El Grande Mixtec,15,25
Quileute,33,37
Tagalog,18,23
Wapishana,17,25
Dzuungoo,26,55
Mapudungun,22,28
Wolaytta,38,48
Harari,25,34
Gaa,22,34
Nubi,30,35
Ocaina,26,35
Min Dong Chinese,14,21
Soninke,28,50
Yao,18,29
Gujari,32,50
Ngas,32,43
Mara,19,24
Lelemi,22,34
Aneityum,21,26
Kharia,31,45
Chiripa,17,29
Andoque,11,26
Ayacucho Quechua,14,17
Maranunggu,19,24
Barain,16,29
Ket,18,32
Galibi Carib,16,28
Seri,17,25
Skou,13,23
Central Pashto,31,38
Nara,17,22
Tundra Nenets,27,35
Taushiro,12,17
Kutep,28,46
Ashaninka,14,22
Aja (Benin),23,37
Egyptian Arabic,58,67
Eastern Tamang,19,29
Fuliiru,24,36
Lu,22,31
Mungaka,21,33
Hixkaryana,18,23
Mambwe-Lungu,19,36
Oko-Eni-Osayen,18,30
Kwak'wala,42,48
Giryama,40,47
Santali,35,46
Para Gaviao,11,21
Idoma,47,75
Egyptian Arabic,27,35
Olu'bo,16,21
Bini,25,48
Bodo Gadaba,21,40
Xamtanga,23,30
Ambonese Malay,18,23
Swahili,31,36
Achuar-Shiwiar,15,27
Mambai,26,54
Yagua,11,23
Alamblak,18,25
Dan,19,39
Central Kanuri,23,29
Japreria,12,24
Nyole,24,36
Ache (Tupian),11,21
Gade Lohar,31,50
A-Pucikwar,16,24
Izi-Ezaa-Ikwo-Mgbo,27,38
Lamnso',26,45
Kotiria,16,28
Esimbi,29,37
Bouyei,24,38
Tibetan,24,38
Baoule,16,23
Kinyarwanda,39,49
Efik,13,20
Maung,19,24
Barasana-Eduria,11,17
Nuer,20,48
Boro (Ethiopia),22,30
Russian,33,38
Paez,33,49
Kala Lagaw Ya,18,24
Wiyot,24,29
Western Farsi,24,30
South Bolivian Quechua,31,36
Nyahkur,26,50
Tachelhit,33,37
Soo,18,28
Sabane,11,16
Malayo,20,27
Western Niger Fulfulde,27,32
Chol,20,26
Gidar,28,38
Eastern Ojibwa,16,27
Kwoma,24,31
Cebaara Senoufo,24,43
Barbareno,34,40
Siwi,26,38
Tlingit,43,48
Maria (India),22,39
Shuar,13,21
Fang (Equatorial Guinea),25,41
Toda,38,53
Kalabari,22,43
Wayana,9,16
Xavante,11,24
Nganasan,20,29
Luyi,17,22
Yom,25,38
Jaad-Badyara,25,43
Embera-Chami,16,28
Northern Bobo Madare,21,33
Uri,16,24
Leti (Indonesia),10,22
Irantxe-Munku,21,39
Hixkaryana,18,23
Naki,36,44
Kunyi,44,55
Kaxarari,15,20
Bakairi,16,30
Central Aymara,28,31
Reel,20,63
Yansi,17,42
Bondo,21,27
Moseten-Chimane,26,38
Eastern Oromo,48,60
Cebaara Senoufo,24,36
Kota (India),26,41
Nzima,24,40
Diriku,23,28
Guinea Kpelle,24,39
Tampulma,24,33
Petats,15,30
Morisyen,21,30
Buwal,38,43
Kazym-Berezover-Suryskarer Khanty,19,32
Amanab,14,19
Poyanawa,14,21
Burushaski,38,43
Hopi,31,49
Cayubaba,17,33
Imonda,13,23
Chimborazo Highland Quichua,31,36
Shanga,22,37
Baniwa do Icana,18,26
Trumai,23,29
Nonuya,20,26
Mongo,45,56
Machiguenga,18,27
Secoya,14,26
Qawasqar,18,24
Loniu,16,23
Nugunu (Cameroon),15,26
Degema,24,36
Kiowa,22,42
Burji,26,36
Luo (Kenya and Tanzania),23,35
Ife,19,34
Lak,60,69
Logo,27,39
Mundari,32,37
Pana (Central African Republic),34,66
Manado Malay,19,25
Macaguan,16,22
Niellim,23,36
Olu'bo,34,46
Squamish,30,37
Yue Chinese,20,25
Nizaa,58,90
Faiwol,12,20
Surui,19,29
Modern Greek,21,26
Halh Mongolian,21,33
Serrano,33,42
Itonama,19,25
Manam,13,18
Tupinamba,13,25
South Nuaulu,12,17
Thavung,22,72
Chacobo,16,20
Southern Kiwai,12,19
Central-Eastern Niger Fulfulde,27,37
Southern Sierra Miwok,15,21
Dime,53,73
Afar,17,27
Cerma,21,46
Doyayo,22,48
Hanga Hundi,16,23
Western Xwla Gbe,29,45
Lao,28,40
Timne,17,25
Wayuu,14,26
Yue Chinese,22,32
Kazym-Berezover-Suryskarer Khanty,18,31
Batak Toba,18,27
Coastal-Naga Bikol,23,28
Tsamai,56,68
Navajo,31,47
Lokono,16,21
Chipewyan,39,61
Puinave,8,19
Zinza,20,30
Duruwa,21,31
Kabardian,49,56
Toura (Cote d'Ivoire),19,50
Guro,26,57
Nyankole,20,28
Tamnim Citak,14,19
Moyon,24,37
Galician,21,28
Hiligaynon,20,25
Bilua,16,41
Bafia,27,51
Koyra Chiini Songhay,23,43
Adioukrou,21,32
Bribri,18,27
Central Aymara,26,32
Kharia,31,36
Kamwe,26,35
Igbo,46,65
Wayana,9,16
Prai,17,35
Gelao,31,43
Ntomba,23,30
Akaselem,20,52
Kupang Malay,19,25
Hausa,33,43
Tsafiki,16,26
Warray,16,21
Lithuanian,36,47
Yemba,21,35
Furu,31,41
Dhuwal,20,23
Fipa,20,35
Dupaninan Agta,15,20
Inga,19,22
Larantuka Malay,19,25
Chechen,32,44
Chimila,16,36
Avokaya,37,55
Katcha-Kadugli-Miri,22,27
East Makian,18,23
Tshangla,32,37
Sharanahua,15,23
Bafut,21,49
Toura (Cote d'Ivoire),21,39
Hupa,28,35
Imbabura Highland Quichua,17,20
East Taa,130,161
Xeta,13,24
Ignaciano,15,19
Munduruku,17,39
Oneida,10,22
Huarijio,12,26
Selk'nam,21,29
Antakarinya,17,20
Matis,15,21
Ambele,38,51
Mundang,37,67
Paraguayan Guarani,24,36
Salasaca Highland Quichua,24,29
Zuni,44,54
Karitiana,11,25
Ndonga,25,30
Lengola,24,32
Orokaiva,12,17
Suba-Simbiti,23,39
Naxi (Retired),38,49
Iloko,17,23
Torwali,38,51
Kalaallisut,19,22
Gude,30,36
Bangolan,27,40
Kunimaipa,15,20
Juruna,18,28
Korra Koraga,21,34
Beria,21,33
Kinnauri,31,46
Koasati,15,25
Soninke,34,52
Northeast Maidu,18,24
Mawa (Chad),24,33
Iaai,33,52
Kwami,28,40
Sekpele,21,33
Maung,17,22
Itonama,19,25
Arikapu,11,25
Sissala of Burkina Faso,22,51
Waimaha,11,25
Nugunu (Cameroon),24,35
Kete,16,25
Gbaya-Bossangoa,29,45
Mamara Senoufo,29,50
Kashmiri,27,55
Babanki,26,33
Central Khmer,21,42
Sipacapense,22,32
Kusaal,22,44
Southern Nambikuara,25,43
Fulnio,18,30
Apiaka,12,22
Amharic,52,59
Mam,33,43
Mochica,20,32
Limbum,23,41
Lunda,22,32
Eastern Karaboro,16,26
Mwotlap,15,22
T'apo,20,25
Tehuelche,28,35
Befang,43,59
Gwandara,28,48
Somali,22,32
Hungarian,26,40
Muyang,27,46
Tacana,18,22
Machinere,13,18
Tatana,17,21
Burmese,33,46
Yuchi,38,64
Bari (Chibchan),10,22
Defaka,18,42
Natugu (Retired),30,47
Amundava,14,26
Pular,28,38
Arhuaco,15,21
Upper Guinea Crioulo,23,28
Cholon,15,20
Movima,19,29
Croatian,25,36
Gbesi Gbe,31,47
Tunia,24,40
Bamenyam,39,50
Ucayali-Yurua Asheninka,24,32
Cupeno,27,38
Yucuna,16,21
Alawa,22,26
Sakha,33,49
Mundabli,22,38
Kotafon Gbe,29,45
Telugu,47,68
Njyem,20,42
Central Kanuri,25,35
Mekens,15,35
Baba,23,30
Tikar,27,46
Wayampi,14,26
Bemba (Zambia),15,25
Senara Senoufo,19,51
Lakota,28,36
Mende (Sierra Leone),23,34
Kenyang,21,41
Kurukh,46,68
Pagibete,42,51
Mal,17,41
Gwandara,28,46
Berom,24,31
Myene,29,36
Oku,18,29
Saotomense,19,32
Corongo Ancash Quechua,18,24
Lele (Chad),23,36
Mandarin Chinese,25,32
Mundani,23,41
Northern Yukaghir,20,26
Muniche,22,27
Tsuvadi,38,52
Parkwa,31,35
Golin,13,23
Shipibo-Conibo,16,24
Zo'e,14,26
Turkish,24,40
Siang,13,17
Engenni,20,33
Shall-Zwall,14,18
Spokane,38,43
Rendille,21,33
Karang,30,40
Hai//om,24,29
Southern Nuni,38,60
Binumarien,11,16
Straits Salish,35,40
Wu Chinese,29,41
Kako,33,50
Irula,23,30
Ndonga,29,36
Tuyuca,11,23
Iquito,11,19
Thai,21,30
Uru,23,33
Nomaande,14,30
Southeastern Pomo,27,38
Mayogo,33,46
Matses,15,21
Wichi Lhamtes Nocten,23,28
Karamojong,21,66
Nisga'a,32,42
Apinaye,14,49
Ibani,25,38
Texistepec Popoluca,19,29
Anyin,21,39
Nuer,20,48
Banda-Ndele,33,46
Chokri Naga,34,39
Sango,26,42
Machame,33,46
Ngazidja Comorian,41,48
Thado Chin,23,31
Yugambeh-Bandjalang,12,16
Awing,39,56
Mundari,21,39
Mbalanhu,23,31
Kru Pidgin English,24,36
Izi-Ezaa-Ikwo-Mgbo,40,51
Wapishana,17,29
Bambara,21,35
Mapudungun,20,26
Kwambi,29,37
Guayabero,16,22
Apinaye,13,30
Liko,33,45
Konni,31,49
Sango,26,37
Koya,19,24
Chopi,61,68
Gayo,19,27
Satawalese,29,42
Maori,10,20
Inor,39,45
Pangasinan,16,21
Wan,21,36
Wantoat,14,21
Awiyaana,11,20
Giryama,40,47
Carapana,11,23
Dagbani,24,37
Halkomelem,32,47
Tunen (Retired),17,26
Badaga,25,38
Akan,18,31
Ntcham,21,30
Abidji,21,38
Bafanji,26,59
Yuracare,18,25
Bana,37,44
Bodo (India),15,21
Xingu Asurini,16,27
Iraqw,33,48
Border Kuna,19,24
Bench,29,40
Reyesano,18,22
Saurashtra,32,42
Pichis Asheninka,22,30
Western Keres,39,51
Denya,22,30
Mizo,33,39
Yine,16,26
Tofin Gbe,23,41
Iban,19,25
Northern Haida,46,49
Otoro,30,44
Cebuano,18,21
Min Nan Chinese,19,25
Shuar,16,24
S'gaw Karen,27,36
Awutu,30,50
Avar,44,49
Cavinena,20,24
Sursurunga,15,21
Lyele,21,34
Siar-Lak,15,22
Tohono O'odham,19,29
Kuy,22,47
Asheninka Perene,18,28
Muinane,22,28
San Juan Guelavia Zapotec,29,47
Gbaya-Bossangoa,31,43
Tapirape,13,23
Brahui,24,33
Lango (Uganda),18,40
Waiwai,14,20
Shabo,28,43
Yaqui,17,22
Tsou,15,21
Kota (India),23,34
Fon,24,42
Krache,17,44
Cocama-Cocamilla,11,16
Godie,26,42
Cameroon Mambila,19,25
Liberia Kpelle,22,34
Sundanese,19,26
Wappo,30,35
Panoan Katukina,15,19
Tangkhul Naga,27,40
Bilin,31,38
Friulian,25,39
Buli (Ghana),23,46
Tonga (Tonga Islands),12,17
Purepecha,26,32
Aklanon,17,20
Kare (Central African Republic),30,57
Western Karaboro,20,45
Komi-Zyrian,29,36
Toposa,17,27
Kohumono,28,38
Awa-Cuaiquer,16,26
Eloyi,41,51
Loma (Liberia),21,51
Katcha-Kadugli-Miri,39,61
Ndamba,19,24
Zulu,32,37
Iyive,53,64
Anufo,45,59
Zay,23,37
Ashaninka,17,21
Maxakali,10,20
Southern-Coastal Tsimshian,38,41
Tsafiki,16,25
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Piapoco,15,19
Burarra,16,21
Yine,16,26
Dagik,16,26
Chacobo,17,21
Pokoot,17,39
Central Khmer,21,42
Mewati,30,50
Mehinaku,13,23
Ute-Southern Paiute,19,37
Cashinahua,15,23
Kabiye,22,47
Fwai,19,35
Keliko,36,45
Northern Paiute,14,24
Banda-Ndele,32,45
Aghem,25,35
Hdi,37,41
Waimaha,10,22
Sereer,33,43
East Makian,32,37
Patep,30,44
Sedang,39,53
Kabiye,24,47
Pilaga,18,22
Kuku-Yalanji,13,16
Copainala Zoque,26,32
Totela,44,54
Javanese,21,29
Mudhili Gadaba,19,31
Bambalang,34,57
Ocaina,25,34
Kambera,19,29
Tohono O'odham,19,24
Aproumu Aizi,24,33
Mbya Guarani,14,26
Tatuyo,11,17
Selee,18,33
Noone,19,33
Seneca,11,27
Klao,11,27
Jamsay Dogon,37,60
Michoacan Nahuatl,20,25
Ashe,24,36
Nobiin,33,45
Konkomba,22,42
Gikyode,29,51
Hokkaido Ainu,11,16
Indonesian Bajau,26,32
Mbay,22,44
Cameroon Mambila,24,40
Lahu,26,35
Buol,17,23
Vaagri Booli,23,37
Chipewyan,38,52
Ngwe,24,38
Mingrelian,30,35
Komo (Sudan),23,31
Dimli,30,44
Southern Samo,18,26
Tigak,12,17
Kanoe,12,26
Mpade,30,40
Sebat Bet Gurage,39,45
Akawaio,13,23
Hawaiian,8,13
Cavinena,20,24
South Efate,15,20
Wichita,21,29
Mbo (Cameroon),19,35
Huichol,15,25
Panara,11,26
Blang,24,40
Meru,17,27
Bakole,27,34
Basa (Cameroon),29,41
Mapudungun,20,26
Fur,19,30
Mundu,29,41
Telugu,40,51
Konkani,19,37
Waorani,11,21
Korku,26,37
Baga Sitemu,18,26
Tiv,31,40
Basque,23,28
Yaminahua,14,22
Djeoromitxi,14,24
Krio,25,35
Papantla Totonac,16,22
Sedang,41,55
Jaunsari,34,51
Jamamadi,12,16
Koshin,23,37
Lavukaleve,15,20
Baniva de Maroa,17,25
Southern Yukaghir,21,33
Ngiemboon,17,28
Seimat,11,28
Ngangam,22,39
Jarawa (Nigeria),28,39
Border Kuna,16,21
Nanti,18,27
Batak Karo,16,21
Eastern Bolivian Guarani,12,24
Tok Pisin,15,27
Mbabaram,20,24
Kgalagadi,43,53
Turkish,25,33
Chumburung,21,30
Mampruli,22,32
Mada (Nigeria),23,41
Ekpeye,24,37
Tee,23,38
Hopi,22,28
Kenswei Nsei,55,65
Mmaala,23,34
Yukpa,12,18
Yemsa,25,40
Bubia,25,39
Kawaiisu,25,31
Brokskat,31,41
Irigwe,79,95
Ulwa,22,28
Wamey,39,46
Guajajara,14,21
Yoruba,18,29
Huba,24,31
Lepcha,26,36
Deni,18,22
North Azerbaijani,24,33
Kituba (Congo),17,22
A-Pucikwar,25,35
Ga,24,38
Maijiki,14,20
Puri,12,18
Berbice Creole Dutch,20,26
Ngandyera,30,37
Ngiti,44,56
Moken,22,32
Panare,13,20
Tipai,25,34
Hindi,40,61
Liberia Kpelle,32,49
Kamayura,14,26
Gbaya-Mbodomo,28,37
Ndonga,29,36
Karadjeri,17,20
Amele,15,20
Tepo Krumen,17,39
Marwari (India),36,46
Chonyi-Dzihana-Kauma,40,47
Munduruku,17,37
Adzera,18,25
Embera-Catio,19,31
Cofan,30,35
Kunama,19,26
Mann,22,39
Kaingang,13,27
Gata',24,38
Kirghiz,20,36
Nigerian Pidgin,23,32
Dizin,24,30
Dyula,23,39
Teen,28,38
Parakana,12,17
Ache (Tupian),22,34
Selepet,15,21
Gbaya (Sudan),41,56
Jita,17,29
Ibibio,17,32
Tacana,18,22
Paez,29,39
Giryama,40,47
Tama (Chad),21,30
Straits Salish,36,43
Gbaya-Bossangoa,31,45
Önge,16,24
Tunica,18,25
Napo Lowland Quechua,20,23
Acoli,17,29
Boikin,17,25
Lugbara,27,42
Gujarati,35,60
Tlachichilco Tepehua,24,34
Sanuma,11,24
Ikpeng,12,18
Filipino,17,27
