language,consonants,phonemes
Bini,25,48
Quechan,28,38
Ticuna,15,33
Cashinahua,15,23
Burarra,16,21
Wantoat,14,21
Moseten-Chimane,26,38
Zhenkang Wa,27,49
Paraguayan Guarani,18,30
Holoholo,17,26
Shina,35,48
Satawalese,29,42
Gen,25,40
Ternate,20,25
Sissano,37,46
Tagalog,18,23
Nhengatu,19,23
Sebat Bet Gurage,39,45
Baoule,16,23
Chipewyan,39,61
Lower Grand Valley Dani,12,24
Andoque,11,35
Galibi Carib,9,15
Keliko,36,45
Cebaara Senoufo,24,36
Lunda,22,32
Dagbani,24,37
Eton-Mengisa,21,38
Basque,23,28
Southern Nambikuara,25,43
West Coast Bajau,17,23
Tupuri,28,56
Sekpele,21,33
Napo Lowland Quechua,20,23
Bariai,12,17
East Makian,18,23
Ninam,13,25
Cubeo,11,17
Kathmandu Valley Newari,24,32
Qawasqar,18,24
Western Farsi,24,30
Lakota,28,36
Mekens,16,26
Guaja,12,24
Macushi,10,22
Kabardian,49,56
Mungaka,21,33
Parakana,12,17
Ejagham,21,32
Mabaan,19,45
Achumawi,17,23
Iaai,36,52
Para Arara,11,17
Kota (India),23,34
Pinyin,42,66
Anyin,21,39
Koonzime,22,52
Kistane,34,41
Pa'o Karen,20,34
Western Cham,24,35
Waimaha,11,25
North Giziga,29,37
Nanai,18,24
Caddo,20,23
Yuchi,38,64
Kekchi,21,26
Krenak,22,35
Coastal-Naga Bikol,23,28
Tupari,14,29
Isoko,28,37
Bena (Tanzania),22,34
Amharic,30,37
Totontepec Mixe,14,23
Urarina,16,21
Kpan,24,34
Kwami,28,40
Savara,19,30
Lepcha,26,36
Ewe,26,40
Biali,14,27
Yana,22,30
Turkish,25,33
Sherbro,24,31
Sochiapam Chinantec,18,39
Betta Kurumba,22,37
Galo,17,29
Bardi,17,24
Wapishana,18,22
Kwama,20,25
Kirghiz,22,30
Duala,21,33
Njebi,24,34
Southeast Ijo,24,44
Gadsup,9,15
Tetum,13,18
Kwaza,29,45
Jungle Inga,13,16
Northern Haida,46,49
Siona-Tetete,18,30
Iyive,53,64
Peve,30,38
Timne,17,25
Kare (Central African Republic),30,57
Mwani,21,26
Toura (Cote d'Ivoire),21,39
Limbum,37,52
Mumuye,23,34
Yanomamo,11,32
Yemba,21,35
Lyele,24,44
Mao Naga,20,26
Burmese,33,46
Gwandara,28,48
Maybrat-Karon,11,16
Balinese,18,24
Izi-Ezaa-Ikwo-Mgbo,40,51
Kuria,15,22
Fulnio,21,33
Antigua and Barbuda Creole English,24,37
Guambiano,20,25
Turkish,24,40
Gayo,19,27
Dizin,24,30
Saliba (S\'alivan),20,30
Kinnauri,31,46
Reyesano,18,22
Toaripi,8,14
Koyraboro Senni Songhai,23,37
Igbo,43,59
Tariana,23,38
Karo (Brazil),14,27
Ho,24,43
Chrau,20,33
Karadjeri,17,20
Aghem,28,49
Bumbita Arapesh,15,22
Modern Greek,21,26
Anii,23,36
Yagaria,14,23
Ibani,25,38
Hupda,20,29
Gujarati,35,60
Mundang,37,67
Tsuvadi,38,52
Minangkabau,23,33
Abua,27,40
Ngemba,29,40
Parecis,15,19
Kakua,12,22
Nivacle,22,28
Fuliiru,25,35
Bororo,15,22
Kwaza,19,35
Maori,10,20
Yawanawa,15,19
Zuni,44,54
Tiwi,14,18
Even,18,36
Wichi Lhamtes Nocten,23,28
Tacana,18,22
Tundra Nenets,26,34
Barain,31,44
Deg,22,52
Tapiete,15,27
Chaudangsi,34,42
Legbo,38,53
Bissa,23,41
Sebat Bet Gurage,35,42
Cuvok,27,29
Kxoe,95,120
Shanga,22,37
Tangkhul Naga,27,40
Alladian,25,36
Northern Embera,20,32
Iwam,11,17
Paite Chin,19,25
Embera-Catio,19,31
Waura,16,26
Kurukh,21,32
South-Eastern Ju,95,141
Huastec,21,26
Adangme,23,39
Dutch,24,39
Fali,39,50
Wolaytta,38,48
Kharia,31,45
Yulu,35,42
Hausa,32,45
Kawaiisu,25,31
Machinere,13,18
Yue Chinese,20,25
Halh Mongolian,21,33
Pech,18,28
Nyamwezi,36,53
Limbum,22,35
Guayabero,16,22
Camsa,21,27
Chamicuro,19,29
Ahtena,30,35
Toba,20,28
Yil,12,23
Irarutu,12,19
Tira,26,42
Ticuna,18,29
Adamawa Fulfulde,37,47
Kwanja,21,43
Masai,19,28
Quiotepec Chinantec,26,41
Moklen,19,46
Pular,28,38
Northern Uzbek,24,30
Burun,19,38
Abau,9,14
Yapese,28,44
Eastern Tamang,19,29
Central Aymara,26,32
Pilaga,18,22
Kwaya,17,29
Eastern Bolivian Guarani,12,24
Latunde,12,28
Matis,15,21
Breton,25,42
Denya,22,30
Tachelhit,28,31
Ndonga,29,36
Kunyi,44,55
Apinaye,13,30
Ngasa,22,31
Mbo (Cameroon),19,35
Waama,13,41
Mmaala,23,34
Uru-Eu-Wau-Wau,14,26
Tonga (Zambia),33,41
Balanta-Ganja,33,50
Kambaata,49,59
Tsuvadi,28,55
Luvale,22,36
Lamang,37,41
Gbaya-Mbodomo,28,38
Huba,24,31
German,22,41
Juruna,18,28
Wayuu,14,20
Krikati-Timbira,11,26
Eastern Yiddish,38,47
Nyambo,20,33
Borana-Arsi-Guji Oromo,26,36
Nukuini,14,20
Santali,35,46
Kabiye,22,47
Tenharim,14,26
Macaguan,16,22
Izon,19,37
Tipai,25,34
Burji,26,36
Luo (Kenya and Tanzania),26,38
Tera,42,48
Kabardian,49,56
Wubuy,19,24
Manipuri,27,35
Northeast Maidu,18,24
Telugu,32,43
Tiwi,22,26
Filipino,17,27
Burushaski,38,53
Igede,24,38
Panobo,14,18
Nangikurrunggurr,20,28
Armenian,30,36
Northern Bobo Madare,21,37
Batak Karo,16,24
Shall-Zwall,14,18
Kol (Cameroon),28,55
Carapana,11,23
Siona-Tetete,18,30
Chopi,61,68
Leh-Kenhat,33,38
Lelemi,22,34
San Miguel El Grande Mixtec,15,25
Ke'o,24,30
Kunimaipa,15,20
Kalabari,22,43
Tatana,17,21
Ingush,35,48
Lithuanian,36,47
Madi,45,54
Lango (Uganda),18,40
Mapudungun,20,26
Yaminahua,14,22
Sandawe,44,64
Mochica,20,32
Iyo'wujwa Chorote,16,21
A-Pucikwar,25,35
Lisu,25,39
Amahuaca,14,22
Bafia,27,51
Buwal,38,43
Alabama,15,21
Ambulas,17,24
Mokpwe,22,31
Ngiti,44,56
Alyawarr,25,32
Cameroon Mambila,20,35
Bambalang,34,57
Pagibete,42,51
San Miguel El Grande Mixtec,19,32
Hausa,31,38
Thai,21,45
Tacana,18,22
Aleut,30,36
Ik,31,44
Japreria,14,20
Croatian,25,36
Fang (Equatorial Guinea),25,41
Tzeltal,22,28
Konkomba,21,38
Pero,18,30
Seimat,11,28
Mian,13,25
Bole,28,38
Katcha-Kadugli-Miri,22,27
Patep,30,44
Northern Conchucos Ancash Quechua,17,23
Karaja,9,24
Machiguenga,18,27
Kakua,21,26
Ebira,19,31
Aja (Benin),23,37
Kalaallisut,19,22
Kayapo,16,33
Tuvinian,20,29
Belize Kriol English,22,35
Nzima,24,40
Southern Ma'di,47,59
Para Gaviao,11,21
Kodava,27,52
Katcha-Kadugli-Miri,41,63
Mwotlap,15,22
Elip,19,30
Huichol,15,25
San Martin Quechua,15,18
Telugu,47,68
Ayere,26,43
Lama (Togo),17,53
Ejagham,19,29
Sauria Paharia,24,34
French,21,37
Imbabura Highland Quichua,17,20
Manipuri,25,33
Jennu Kurumba,26,33
Mampruli,24,36
North Marquesan,12,22
Dieri,22,25
Didinga,36,58
Dagbani,23,29
Mara,19,24
Sanuma,11,24
Kwangali,22,27
Ayoreo,20,30
Garrwan,19,22
Nivkh,28,35
Selaru,14,19
Sedang,41,55
Cocama-Cocamilla,11,16
Hawaiian,9,19
Sayula Popoluca,19,25
Xerente,13,27
Lamnso',26,45
Squamish,30,37
Nomaande,14,30
Berom,24,31
Huaylas Ancash Quechua,20,30
Tieyaxo Bozo,19,36
Hopi,31,49
Önge,16,24
Dafla,16,27
Kayabi,14,24
Ravula,23,39
Aari,26,36
Gban,20,36
Loma (Liberia),28,42
Tawallammat Tamajaq,23,37
Wolof,38,54
Eastern Oromo,48,60
Tocantins Asurini,11,16
Jumjum,20,39
Malayo,20,27
Bashkir,27,38
Tzeltal,25,30
Itelmen,27,32
Tigak,12,17
Sindhi,41,61
Chamorro,20,26
Marghi Central,36,44
Djeoromitxi,14,24
Ebang,27,34
Kuku-Yalanji,13,16
Farefare,20,30
South Bolivian Quechua,31,36
Wichita,21,29
Bakaka,15,31
Muniche,22,27
Kayabi,14,26
Irantxe-Munku,21,43
Yuhup,20,35
Yanomami,12,33
Shuar,13,21
Kulung (Nepal),22,43
Tonga (Tonga Islands),12,17
Morokodo,42,54
Guro,26,57
Trumai,18,24
Dobu,19,24
Kete,16,25
Mada (Cameroon),22,40
Samre or Siem Reap,20,41
Kisa,24,38
Kanoe,12,26
Anufo,45,59
Lotha Naga,35,43
Ngas,32,43
Lugbara,26,39
Baatonum,18,30
Angolar,22,36
French,23,40
Mundu,29,41
Wandala,45,52
Nigerian Fulfulde,47,57
Mofu-Gudur,35,44
Galician,21,28
Kaingang,11,16
Molale,23,30
Modern Greek,21,26
Bum,37,47
Moseten-Chimane,23,41
Ngandyera,30,37
Awngi,30,39
Avar,44,49
Canela-Kraho,13,29
Thavung,22,72
Tukang Besi North,24,29
Baga Sitemu,18,26
Puinave,8,19
Yaoure,23,45
Seneca,11,19
Toposa,17,27
Yemba,17,27
East Kewa,15,20
Koya,21,31
Daba,36,46
Komo (Democratic Republic of Congo),24,35
Gujari,35,54
Southern Sami,39,45
Bila,19,33
Yuruti,11,17
Georgian,28,34
Gbaya-Bossangoa,31,43
Sipacapense,22,32
Woun Meu,19,33
Mbabaram,20,24
Waorani,12,32
Northern Pame,40,54
Luiseno,23,34
Tulu,24,37
Carijona,14,21
Lugbara,26,36
K'iche',22,32
Luwo,19,32
Mofu-Gudur,35,40
Malayalam,30,43
Urdu,35,54
Acatepec Me'phaa,20,30
Selepet,15,21
Tuvinian,21,37
Haya,19,29
Northeast Maidu,17,23
Dera (Indonesia),11,17
Galibi Carib,9,15
Bana,37,44
Wangaaybuwan-Ngiyambaa,15,18
Alamblak,18,25
Kgalagadi,43,53
Liberia Kpelle,22,34
Central Aymara,36,42
Mezquital Otomi,42,58
Vietnamese,21,39
Sissala of Burkina Faso,24,42
Inor,39,45
Chonyi-Dzihana-Kauma,40,47
Maay,22,32
Sebat Bet Gurage,36,44
Angami Naga,37,43
Ga,24,38
Nukak Maku,12,24
Bakairi,16,28
Amanab,14,19
Border Kuna,19,24
Kurukh,46,68
Arhuaco,15,21
Mangbetu,36,47
Dafla,15,24
Chamorro,30,36
South Central Dinka,20,60
Pichis Asheninka,22,30
Kimaama,20,44
Trumai,23,29
Adamawa Fulfulde,24,34
Sa'ban,19,26
A-Pucikwar,16,24
Northern Khmer,24,43
Darma,34,42
Ignaciano,15,19
Kuwaataay,20,34
Konda-Dora,23,43
Tatuyo,11,17
Karitiana,11,25
Chong of Chanthaburi,21,40
Mina (Cameroon),39,50
Baruga,14,24
Cofan,27,37
Wolof,26,40
Mocovi,21,29
Bakole,27,34
Ngiemboon,19,30
Karok,27,41
Teen,28,38
Siriano,11,23
Pai Tavytera,15,27
Tepo Krumen,17,39
Huastec,26,36
Bambara,32,58
Giryama,40,47
Ndai,32,57
Jaad-Badyara,25,43
Avatime,28,50
Nobiin,16,21
Inapari,13,31
Yagua,11,23
Achinese,21,55
Senara Senoufo,19,51
Cha'palaa,24,28
Herero,19,26
Wapishana,17,25
Kituba (Democratic Republic of Congo),15,22
Kuanyama,26,33
Tlingit,43,48
Nuer,20,48
Movima,19,29
Liko,33,45
Kamba (Kenya),13,31
Tamil,32,43
Xiriana,19,24
Piraha,8,11
Aklanon,17,20
Jola-Esulalu,31,51
Yavitero,17,21
Choctaw,15,21
Lugbara,27,42
Pwo Northern Karen,25,37
Purepecha,33,39
Sanskrit,37,45
Ormuri,25,31
Mam,33,43
Lake Miwok,29,39
Yekhee,26,36
Cusco Quechua,26,31
Krache,17,44
Kohumono,28,38
Dhuwal,20,23
Xavante,11,24
Tigre,26,33
Pangwa Naga,23,29
Kwoma,24,31
Yugambeh-Bandjalang,12,16
Uri,16,24
Wogeo,15,20
Ega,27,39
Ossetian,30,39
Western Niger Fulfulde,27,32
Tu,23,28
Swahili,31,36
Bafanji,26,59
Ewondo,26,34
Berbice Creole Dutch,20,26
Ndogo,29,38
Kahe,22,32
Nafaanra,25,44
Kraho,12,46
Fe'fe',23,44
Dahalo,54,59
Masalit,31,45
Capanahua,16,24
Selk'nam,21,29
Bodo Gadaba,21,40
Acoli,17,29
Lendu,43,55
Mapoyo,12,19
Suya,15,31
Egyptian Arabic,58,67
Amele,15,20
Soo,18,28
Dime,53,73
Ambonese Malay,18,23
Border Kuna,16,21
Czech,25,38
Eastern Arrernte,27,30
Copainala Zoque,16,22
Olu'bo,34,46
Ngas,30,44
Chimariko,33,42
Uru,23,33
Bouyei,24,38
Macuna,10,22
Mossi,17,43
Mambwe-Lungu,19,36
Ningil,14,21
Yanesha',24,33
Yucuna,16,21
Kuy,22,47
Icelandic,23,39
Tonkawa,15,25
Maranao,13,17
Muinane,22,28
Central Mazahua,45,63
Bakairi,17,29
Catalan,27,39
Southern Tiwa,26,41
Budu,31,43
Xokleng,19,37
Tuki,25,39
Kuranko,26,54
Tampulma,24,33
Chachapoyas Quechua,15,18
Galibi Carib,11,17
Southeastern Kolami,36,46
Tucano,15,27
Kamayura,14,26
Sentani,10,17
Brokskat,31,41
Northern Paiute,14,24
Dan,20,48
Michif,25,41
Waorani,11,21
Kannada,36,47
Weh,37,47
Zoogocho Zapotec,28,65
Ache (Tupian),11,21
Siriono,18,28
Paiwan,22,26
Aja (Benin),28,45
Reel,20,63
Sumbwa,20,32
Tolowa-Chetco,29,44
Loniu,16,23
Karipuna Creole French,22,32
Ndut,27,34
Cogui,24,36
Itonama,19,25
Siwu,20,37
Mbukushu,22,29
Kwese,16,25
Dangaleat,21,28
South Nuaulu,12,17
Somali,22,32
West Makian,17,23
Rama,19,28
Makaa,30,55
Kenyang,21,41
Chokri Naga,34,39
Duruwa,21,31
Western Cham,21,32
Satere-Mawe,12,27
Southern Mfumte,74,89
Halbi,29,42
Tocho,15,27
Mal,17,41
Bemba (Zambia),15,25
Northern Gumuz,34,44
Nivkh,34,44
Naasioi,8,18
Bullom So,22,36
Kamasau,23,29
Nkonya-Nkami,20,34
Tipai,25,34
Washo,26,32
Amharic,52,59
Masaaba,51,63
Mbuko,34,45
Shasta,17,21
Boko (Benin),19,34
Ikwere,23,46
Meta',20,33
Siriono,16,28
Mbo (Cameroon),21,36
Mandarin Chinese,27,43
Madurese,27,35
Dagur,22,29
Straits Salish,36,43
Buginese,19,25
Southeastern Pomo,27,38
Apatani,24,37
Gidar,28,38
Secoya,12,18
Bandi,23,48
Ninam,12,18
Saliba (S\'alivan),22,32
Yemsa,25,40
Moken,20,38
Bribri,18,27
Akurio,10,24
Binumarien,11,16
Tedaga,24,35
Gude,30,36
Central Kanuri,25,35
Morisyen,21,30
Western Xwla Gbe,29,45
Langi,32,52
Sango,26,37
Manam,13,18
North Junin Quechua,19,25
Spanish,20,25
Yansi,17,42
Zo'e,14,26
Kipsigis,14,37
Oko-Eni-Osayen,18,30
Iraqw,33,48
Beembe,16,26
Plateau Malagasy,31,36
Wawa,30,49
Luyi,17,22
Waima,9,14
Lega-Shabunda,18,38
Lukpa,17,37
Mescalero-Chiricahua Apache,31,51
Tarok,26,32
Northern Ngbandi,19,31
Huambisa,15,23
Bamun,28,38
Muna,28,33
Nootka,37,47
Chibcha,16,22
Antakarinya,17,23
Lenakel,15,21
Apurina,14,34
Doyayo,22,34
Kariri-Xoco,14,21
Achagua,19,29
Nyabwa,24,44
Yerukula,20,38
Quileute,33,37
Rotokas,6,11
Guahibo,17,35
Babanki,26,33
Ese Ejja,17,21
Ngangam,22,39
Urubu-Kaapor,15,26
Rio Grande Tewa,34,57
Friulian,25,39
Xwela Gbe,29,45
Selkup,18,34
Eastern Low German,23,37
Bulgarian,36,42
Biak,14,24
Jarawa (Nigeria),28,39
Andoa,15,25
Yue Chinese,22,32
Hai//om,24,29
Mawa (Chad),24,33
Kuikuro-Kalapalo,14,26
Wayuu,28,46
Mehinaku,13,23
Nawuri,29,40
Slovenian,21,37
Crow,10,23
Vame,38,46
Siamou,22,41
Mamainde,14,34
Akawaio,13,23
Lu,22,31
Western Farsi,24,30
Basa (Cameroon),29,41
Samo,12,18
Ife,19,34
Foodo,23,44
Yanesha',23,29
Kita Maninkakan,19,33
Ngarinman,17,23
Jamsay Dogon,37,60
Pilaga,18,22
Iquito,11,19
Lithuanian,36,52
Boro (Ethiopia),22,30
Xipaya,14,23
Urali,26,46
Murle,20,34
Straits Salish,35,40
Lakkia,31,59
Ligbi,22,38
Ayacucho Quechua,14,17
Tok Pisin,15,27
Sango,26,44
Tapirape,13,23
Georgian,29,35
Juma,12,24
Kofyar,23,36
Nigerian Fulfulde,28,38
Gaam,24,33
Thulung,30,38
Mandinka,19,34
Qimant,28,39
Cuiba,17,25
Defaka,18,42
Northeastern Dinka,19,32
Wari',14,20
Apalai,12,24
Oku,18,29
Comox,37,42
Matses,15,21
Maltese,45,55
Tabasco Chontal,25,37
Myene,29,36
Central Khmer,21,42
Hadza,57,62
Baba,23,30
Mbum,30,38
Nanti,18,27
Even,17,27
Tz'utujil,25,35
Yanomamo,12,19
Maxakali,10,20
Markweeta,13,36
Minica Huitoto,18,24
Tenetehara,14,21
Shawi,14,18
Irula,31,52
Umotina,12,20
Tumtum,39,55
Kabyle,27,30
Komo (Sudan),23,28
Kela (Papua New Guinea),16,30
Tagwana Senoufo,23,45
Norwegian Bokmal,27,48
Alabama,14,17
Hanga,23,29
Standard Malay,21,27
Bagirmi,29,48
Barbareno,38,44
Hadiyya,46,56
Cubeo,11,23
Xeta,13,24
Acheron,18,38
Central Bai,18,29
Nandi,13,23
Meru,17,27
Sabane,11,16
Mapudungun,22,28
Cashibo-Cacataibo,15,21
Logba,25,35
Bambara,20,43
Hindi,37,58
Waimiri-Atroari,16,27
Giryama,40,47
Tupinamba,13,25
Ndonga,25,30
Dompo,22,31
Kok Borok,25,34
Breton,25,45
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Jamamadi,12,16
Kupang Malay,19,25
Trio,10,24
Pokoot,17,39
Gbesi Gbe,31,47
Tshangla,32,37
Nupe-Nupe-Tako,25,38
Resigaro,32,37
Ashaninka,17,21
Zande,19,35
East Taa,130,161
Eastern Karaboro,16,26
Mandarin Chinese,24,49
Loxicha Zapotec,23,30
Northern Toussian,16,35
Northern Kissi,22,42
Jaqaru,36,39
Korra Koraga,21,34
Bulgarian,37,49
Tagalog,18,28
Nivacle,22,28
Oro Win,12,18
Niellim,26,59
Central Khmer,21,42
Chukchi,15,22
Lumun,17,35
Chickasaw,16,25
Yuracare,18,25
Island Carib,17,29
Basque,23,28
Esimbi,29,37
Makurap,10,20
Karo (Brazil),14,25
Principense,22,31
Juang,24,36
Yuchi,38,46
Baniva de Maroa,17,25
Koyaga,29,43
Gweno,24,29
Aewa,17,27
Kwoma,24,31
Krio,22,32
Yamba,26,38
Dagbani,23,31
Bakaka,19,34
Island Carib,16,27
Hamer-Banna,25,35
Natugu (Retired),30,47
Zinza,20,30
Makonde,18,28
Bangolan,27,40
German,23,39
Lese,29,42
Tarok,27,37
Yora,14,22
Epena,17,31
Lak,60,69
Moyon,24,37
Barasana-Eduria,11,17
Hakka Chinese,16,22
Bondo,21,27
Kokota,22,27
Àhan,26,43
Achuar-Shiwiar,15,27
Adioukrou,21,31
Chepang,18,24
Semelai,32,50
West-Central Limba,17,24
Lusi,18,28
Ahanta,24,40
Che,30,57
Sui,47,54
Murrinh-Patha,21,25
Northern Bobo Madare,20,40
Suena,13,18
Lakota,27,36
Akpes,21,34
Matumbi,15,23
Dazaga,21,32
Nootka,37,42
Luo (Kenya and Tanzania),23,32
Kom (Cameroon),59,75
Murui Huitoto,14,20
Jaunsari,34,51
Ntomba,23,30
Rukai,23,27
Laz,27,32
Blang,24,40
Tulu,23,35
Ocaina,26,35
Naki,36,44
Loko,18,25
Ga,29,41
Callawalla,26,32
Libyan Arabic,34,50
Lavukaleve,15,20
Totela,44,54
Sharanahua,15,23
Kharia,31,41
Ese Ejja,18,22
Bodo (India),15,21
Finnish,17,25
Bambara,21,35
Aikana,15,25
Brokskat,41,56
Giryama,40,47
Chiquitano,14,26
Kanga,53,75
Barain,16,29
Chamacoco,21,37
Kafa,22,27
Abipon,13,23
Waris,13,22
S'gaw Karen,27,39
Hopi,22,28
Ngambay,18,34
Toro So Dogon,16,28
North Alaskan Inupiatun,24,27
Kusaal,22,44
Indonesian Bajau,26,32
Yuchi,38,49
Ogbia,24,34
Southern Birifor,25,52
Lyele,21,34
Yukpa,12,18
Toba,18,26
Fuliiru,24,36
Dan,44,92
Matbat,15,20
Nawdm,21,35
Cajamarca Quechua,19,22
Furu,31,41
Southeastern Pomo,27,32
Warao,11,21
Daw,24,39
Waimaha,10,22
Resigaro,30,35
Lahu,26,40
Tee,23,38
Gbari,24,31
Timne,17,30
Western Highland Chatino,16,25
Gbaya (Sudan),41,56
Tanimuca-Retuara,11,21
Central Pashto,31,38
Manya,18,27
Jowulu,20,45
Karamojong,21,66
Cabiyari,12,17
Dagik,16,26
Iloko,17,21
Kumaoni,31,42
Paez,33,49
Koryak,16,21
Adamawa Fulfulde,29,39
Kota (India),23,28
Golin,13,23
Southern Nuni,38,60
Ngalakan,17,26
Jinghpaw,25,30
Aneityum,21,26
Central Pashto,31,38
Javanese,24,33
Beembe,19,41
Machame,33,46
Lele (Guinea),19,28
Beria,21,33
Kirghiz,20,36
Merey,33,44
Shabo,28,43
Ajumbu,26,39
Torwali,38,51
Wobe-We Northern,15,48
Southern-Coastal Tsimshian,38,41
Aweti,14,26
Irigwe,79,95
Wapishana,17,29
Pume,23,38
Yom,25,38
Mundari,33,54
Santiago del Estero Quichua,20,25
Mesqan,34,41
Polish,31,37
Anufo,22,43
Gujari,32,50
Ginyanga,31,53
Degema,24,36
Dghwede,33,38
Kakabe,22,38
Naasioi,8,13
Vilela,24,29
Eloyi,41,51
Anyin,17,36
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Korubo,14,20
Hoava,16,21
Korafe-Yegha,19,24
Siksika,13,25
Min Nan Chinese,19,25
Afitti,17,26
Wik-Mungkan,13,18
Jamamadi,11,15
Sakha,33,49
Eastern Ojibwa,16,27
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Belanda Bor,25,38
Yine,16,26
Karitiana,11,31
Piapoco,15,19
Awtuw,11,18
Andoque,11,26
Nepali Kurux,34,39
Salasaca Highland Quichua,23,26
Baniwa do Icana,18,26
Tehuelche,25,31
Northwest Gbaya,30,53
Berom,22,29
Garo,16,21
Tofin Gbe,23,41
Bora,17,31
Suya,13,28
Kwasio,46,54
Irula,23,30
Adzera,18,25
Mor (Bomberai Peninsula),14,19
Bimoba,22,44
Gwandara,32,52
Northern Nuni,21,54
Vaagri Booli,23,37
Wu Chinese,29,41
Akan,28,60
Wambon,16,26
Kuvi,22,37
Kuvi,28,47
Bouna Kulango,27,46
Suruaha,18,23
Sinhala,22,36
Usarufa,17,22
Usan,14,20
Emai-Iuleha-Ora,27,48
Gbaya-Mbodomo,28,37
Yanyuwa,29,32
Lishan Didan,24,40
Camsa,22,28
Ndemli,30,53
Wyandot,11,17
Moseten-Chimane,23,39
Embera-Baudo,21,33
Gamo-Gofa-Dawro,24,29
Ao Naga,14,20
Lakota Dida,27,57
Copainala Zoque,26,32
Cha'palaa,23,27
South Bolivian Quechua,32,37
Lusi,16,21
Pengo,22,32
Aragonese,33,45
Tsafiki,16,25
Apinaye,17,34
Nyong,23,42
Seneca,11,27
Komo (Sudan),23,31
Cebuano,18,21
Chiquihuitlan Mazatec,26,38
Araona,19,23
Kituba (Congo),17,22
Sasak,19,30
Secoya,14,26
Lele (Chad),23,36
Medumba,16,25
Kabuverdianu,21,28
Tsou,15,21
Hokkaido Ainu,11,16
Khasi,19,28
Mmen,27,41
Tunica,18,25
Balti,35,53
Shuar,15,23
Krio,25,35
Warao,11,16
Igo,23,33
Paraguayan Guarani,24,36
Norwegian Bokmal,22,46
North Moluccan Malay,21,27
Mongo,45,56
Ngiemboon,17,28
S'gaw Karen,27,36
Ticuna,18,38
Hixkaryana,18,23
Manado Malay,19,25
Ndzwani Comorian,32,39
Nobiin,33,45
Katcha-Kadugli-Miri,39,62
Embera-Chami,16,28
Movima,18,23
Sabane,13,18
Trinitario,18,30
Pangwa,23,35
Arikapu,11,25
Bafaw-Balong,27,47
Arawete,12,21
