language,consonants,phonemes
Dimli,30,44
Kwaio,16,21
Shona,37,42
Yanomamo,12,19
Ngad'a,21,27
Burun,19,38
Mmen,27,41
Faiwol,12,20
A-Pucikwar,16,24
Burushaski,38,43
Ashaninka,17,21
Adamawa Fulfulde,29,39
Cocama-Cocamilla,11,16
Yukpa,12,18
Movima,19,29
Mbabaram,20,24
Savara,19,30
Jebero,19,23
Beja,21,26
Gen,27,44
Karo (Brazil),14,25
Waura,16,26
Saliba (S\'alivan),20,30
Kurukh,46,68
Wichi Lhamtes Nocten,23,28
Lega-Shabunda,18,38
Aikana,22,32
Northern Bobo Madare,20,40
Gaviao Do Jiparana,19,29
Curripaco,25,29
Buli (Ghana),23,46
Sharanahua,15,23
Olu'bo,16,21
Waorani,11,21
Silt'e,46,56
Tamnim Citak,14,19
Subiya,46,51
Bongo,18,29
Laz,27,32
Balti,35,53
Chuvash,21,30
Pinyin,42,66
Nama (Namibia),19,33
Kadiweu,23,31
Zande,24,32
Morisyen,21,30
Ida'an,17,23
Lahu,26,35
Western Bru,20,42
Trumai,18,24
Awiyaana,11,20
Choctaw,15,21
Southeastern Pomo,27,38
Pengo,22,32
Chukchi,15,22
Sora,21,31
Wichita,21,29
Kanga,54,76
Kabiye,22,47
Amanab,14,19
Luchazi,32,42
Kaiwa,14,26
Ga,29,41
Tsou,15,21
Nyahkur,26,50
Piraha,8,11
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Nubi,30,35
Burushaski,38,53
Saliba (S\'alivan),22,32
Ibani,25,38
Olu'bo,34,46
Kashmiri,27,55
Sereer,33,43
Cusco Quechua,26,31
Cameroon Mambila,24,40
Ocaina,26,35
Eastern Yiddish,38,47
Irish,44,68
Timne,17,25
Wyandot,11,17
Sissano,37,46
Gwandara,43,65
Kalanga,62,71
Wappo,30,35
Yurok,23,35
Ulwa,22,28
Salasaca Highland Quichua,24,29
Bafia,25,48
Noone,19,33
Belize Kriol English,22,35
Piaroa,23,30
Buwal,38,43
Cha'palaa,23,27
Tama (Chad),21,30
Bodo (India),15,21
Burmese,34,50
Kimaama,20,44
Yuhup,20,35
North Junin Quechua,19,25
Lakota,27,36
Inapari,13,31
Karok,27,41
Anyin Morofo,21,37
Panamint,23,36
Wayampi,14,25
Petats,15,30
Uru,23,33
Moseten-Chimane,23,41
Ngangam,22,39
Hokkaido Ainu,12,17
Yanomami,13,34
Siriono,16,28
Dazaga,21,32
Wiyot,24,29
Katcha-Kadugli-Miri,39,61
Dafla,16,27
Pangwa,23,35
Sango,26,37
Duruwa,21,31
Sebat Bet Gurage,36,42
Baniwa do Icana,16,24
Karipuna Creole French,22,32
Nung (Viet Nam),21,32
Lak,60,69
Orma,23,33
Nias,19,25
Northern Gumuz,34,44
Indonesian Bajau,26,32
Wari',14,20
Awngi,30,39
Hindi,37,58
Sebat Bet Gurage,33,39
Shuswap,37,44
Tehuelche,25,31
Halh Mongolian,21,35
Chipewyan,38,52
Wayuu,14,26
Kru Pidgin English,24,36
Gadsup,9,15
Toura (Cote d'Ivoire),19,50
Vai,28,43
Eten,63,74
Pular,28,38
Moro,22,29
Nganasan,20,29
Luwo,19,32
Burarra,16,21
Gwandara,28,48
Crow,10,23
Kuria,15,22
Loxicha Zapotec,23,30
Aweti,14,26
Lamang,37,41
Halkomelem,32,47
Kikuyu,18,32
Embera-Catio,19,31
Kabyle,27,30
Senara Senoufo,19,51
Hopi,31,49
Soninke,24,39
Santiago del Estero Quichua,20,25
Anuak,19,47
Woun Meu,19,33
Hupda,20,29
Irarutu,12,19
Naxi (Retired),38,49
Alawa,23,28
Jumjum,20,39
Gbaya (Sudan),41,56
Bororo,15,22
Tera,42,48
Oko-Eni-Osayen,18,30
Pero,18,30
Yucuna,16,21
Koyraboro Senni Songhai,15,24
Chipewyan,39,61
Dan,44,92
Nukak Maku,12,24
Wawa,30,49
Chipaya,41,51
Adang,18,40
Hawaiian,8,13
Arandai,13,18
Maithili,34,42
Cebuano,18,21
Moken,20,38
Mewati,30,50
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Tachelhit,28,31
Siwi,26,38
Mbo (Cameroon),21,36
Sakha,33,49
Pemono,12,19
Babanki,26,33
Sebat Bet Gurage,36,44
Ebira,19,31
Korku,26,37
Yuchi,38,46
Ticuna,18,38
Thavung,20,47
Paez,33,49
Bankon,26,37
Bari (Chibchan),10,22
Nzima,24,40
Bouyei,24,38
Kodava,27,52
Sentani,10,17
Rikbaktsa,14,28
Latunde,12,28
Chachapoyas Quechua,15,18
Adamawa Fulfulde,27,36
Maxakali,10,20
Bhele,19,28
Muyang,27,46
Ossetian,30,39
Southeastern Kolami,36,46
Karamojong,21,66
Koonzime,22,52
Awa-Cuaiquer,14,21
South Nuaulu,12,17
Sissala of Burkina Faso,24,42
Lyele,24,44
Paumari,22,28
Tlachichilco Tepehua,24,34
Dupaninan Agta,15,20
Central Kanuri,23,29
Central Kanuri,25,35
Basque,23,28
Kunjen,23,28
Kuvi,28,47
Tinputz,12,26
Mekens,15,35
Ashaninka,14,22
Kaingang,11,16
Northern Haida,46,49
Thado Chin,23,31
Kirike,24,36
Piapoco,15,19
Palor,26,43
Apurina,14,40
Capanahua,16,24
Ngizim,34,40
Reyesano,18,22
Ndogo,29,38
Tipai,25,34
Mwaghavul,25,37
Tofin Gbe,23,41
Pech,18,28
North Moluccan Malay,21,27
Xeta,13,24
Kipsigis,14,37
Yawanawa,14,18
Lele (Guinea),19,28
Haka Chin,45,52
Karok,16,27
Tolowa-Chetco,29,44
Taroko,33,43
Serrano,33,42
Legbo,38,53
Tigak,12,17
Totontepec Mixe,14,23
Puri,12,18
Wik-Mungkan,13,18
Fon,24,42
Nyangumarta,20,27
Mbay,22,44
Ekari,10,15
Brokskat,31,41
Georgian,29,35
Sipacapense,22,32
Lavukaleve,15,20
Doyayo,22,48
Huichol,15,25
Nugunu (Cameroon),15,26
Gbaya-Bossangoa,31,45
Southeastern Pomo,27,32
Chamorro,30,36
Filipino,17,27
Belanda Bor,25,38
Ningil,14,21
Angami Naga,37,43
Ket,18,25
Garo,16,21
Lese,29,42
Baka (Cameroon),25,38
Kannada,36,47
Awtuw,11,18
East Taa,130,161
Nisga'a,32,42
Akawaio,10,21
Lenakel,15,21
Wayuu,14,20
Ravula,23,39
Irula,31,52
Zimbabwean Ndebele,61,68
Guato,17,25
Northern Bobo Madare,21,33
Ashe,24,36
Bare,19,23
Satere-Mawe,12,27
Kwasio,46,54
Khezha Naga,42,50
Fuliiru,24,36
Jarawa (Nigeria),28,39
Luo (Kenya and Tanzania),26,38
Nawuri,29,40
Mono (Cameroon),35,62
Berom,22,29
Teen,28,38
Hupa,28,35
Kera,24,30
Bafaw-Balong,27,47
Usan,14,20
Banda-Ndele,33,46
Nigerian Pidgin,23,32
Galibi Carib,16,28
Chopi,61,68
Konkomba,22,42
North Marquesan,12,22
Juang,19,29
Liko,33,45
South Bolivian Quechua,32,37
Bengali,29,43
Tapirape,13,23
Carijona,14,21
Terena-Kinikinao-Chane,13,23
Kurukh,21,32
Tol,22,28
Harari,25,34
Anyin,19,40
Siwu,20,37
Gbari,24,31
Kazym-Berezover-Suryskarer Khanty,19,32
Alladian,23,36
Ligbi,22,38
Jita,17,29
Bondo,27,40
Selepet,15,21
Yabarana,11,18
Ambulas,17,24
Phalura,30,40
Tagwana Senoufo,23,45
Eastern Oromo,48,60
Tadaksahak,59,70
Surui,19,29
Emai-Iuleha-Ora,27,48
Madurese,27,35
Tamambo,16,21
Lama (Togo),17,53
Giryama,40,47
Thulung,30,38
Sinhala,22,36
Kusunda,32,38
Irantxe-Munku,21,43
Giryama,40,47
Northern Haida,47,50
Yanyuwa,29,32
Hai//om,24,29
Kadiweu,23,31
Tupuri,28,56
Langi,32,52
Southern Kiwai,12,19
Yora,14,22
Jur Modo,31,49
Leh-Kenhat,37,45
Southern Sami,39,45
Siona-Tetete,18,30
Soo,18,28
Barbareno,38,44
Nootka,37,47
Somali,22,32
Reel,20,63
Nivkh,34,44
Kimaragang,18,23
Teke-Kukuya,21,28
Papantla Totonac,16,22
Eastern Bolivian Guarani,12,24
Maria (India),22,39
Sanuma,10,31
Tshangla,32,37
Finnish,25,42
Sao Paulo Kaingang,13,27
Chumburung,21,30
Ejagham,21,32
Achagua,19,29
Dagbani,23,31
Ormuri,25,31
Palauan,10,22
Karitiana,11,31
Abure,20,36
Guaja,12,24
Catalan,27,39
Angolar,22,36
Igbo,28,36
Mal,17,41
Ut-Main,36,56
Xhosa,75,84
Lango (Sudan),16,32
Komo (Democratic Republic of Congo),24,35
Bengali,36,53
Palikur,14,24
Gbaya-Mbodomo,28,37
Yavitero,17,21
Siona-Tetete,18,30
Guahibo,17,35
Warray,16,21
Masalit,31,45
Kxoe,95,120
Kotiria,16,24
Cavinena,20,24
Giryama,40,47
Central Mazahua,45,63
Kuot,13,19
Mina (Cameroon),39,50
Corongo Ancash Quechua,18,24
Holoholo,17,26
Betta Kurumba,22,37
Lithuanian,36,47
Northern Khmer,24,43
Marwari (India),36,46
Wamey,39,46
Xipaya,14,23
Moseten-Chimane,23,41
Mbukushu,22,29
Bum,37,47
Ngandyera,30,37
Kuranko,26,54
Amahuaca,14,22
Portuguese,23,38
Norwegian Bokmal,22,46
Sentani,10,17
Tsotso,19,31
Bundeli,38,55
Modern Hebrew,24,30
Mapudungun,20,26
Kanoe,12,26
Wubuy,19,23
Sochiapam Chinantec,18,39
Tzeltal,22,28
Tsuvadi,28,55
German,23,39
Mwan,21,39
Wintu,30,35
Akan,21,35
Skou,13,23
Popti',27,32
Denya,22,30
Jauja Wanca Quechua,22,27
Sursurunga,15,21
Bubia,25,39
Tocantins Asurini,11,16
Ngomba,19,27
Jaqaru,36,39
Northern Kurdish,30,47
Copainala Zoque,16,22
Apalai,12,24
English,27,40
Tilquiapan Zapotec,22,30
Kako,33,50
Central Tunebo,14,19
Rama,19,28
Baka (Cameroon),25,35
Lendu,43,55
Kamasau,23,29
Bakairi,16,28
Irula,23,30
Avikam,25,34
Caddo,20,23
Angaataha,12,21
Central Khmer,21,42
Kharia,31,41
Matbat,15,20
South Bolivian Quechua,31,36
Pohnpeian,14,20
Mao Naga,20,26
Northern Ngbandi,19,31
Kwoma,24,31
Cameroon Mambila,20,35
Koorete,51,61
Pai Tavytera,15,27
Gujari,35,54
Anufo,45,59
Selk'nam,21,29
Itonama,19,25
Abidji,21,39
Pa'o Karen,20,34
Aproumu Aizi,24,33
Korafe-Yegha,19,24
Cha'palaa,24,28
Ama (Sudan),18,25
Tlingit,43,48
Ngiti,44,56
Ntcham,21,30
Yugambeh-Bandjalang,12,16
Tu,23,28
Ndonga,29,36
Ngwe,24,38
Huambisa,15,23
Tamnim Citak,11,17
Samo,12,18
Trinitario,18,30
Aneityum,21,26
Binumarien,11,16
Kabuverdianu,21,28
Quiotepec Chinantec,26,41
Plateau Malagasy,31,36
West-Central Limba,17,24
Akpes,21,34
Northwestern Kolami,21,34
Xerente,13,27
Yerukula,20,38
Jowulu,20,45
Vanimo,12,28
Ndut,27,34
Kotiria,16,28
Adamawa Fulfulde,24,34
Karang,30,40
Komo (Sudan),23,31
Shwai,25,38
Hiligaynon,20,25
Dagur,22,29
Toba,18,26
Plateau Malagasy,21,25
Tigre,47,54
Kako,33,47
Gude,30,36
Chiripa,17,29
Tangkhul Naga,27,40
Ncane,17,41
Korean,22,40
Kwaza,29,45
Mpade,30,40
Yuki,24,30
Krio,22,32
Lambayeque Quechua,16,19
Cofan,30,35
Tsafiki,16,25
Irigwe,79,95
Qawasqar,18,24
Bodo Gadaba,21,40
Eyak,32,45
Iwam,11,17
Ucayali-Yurua Asheninka,24,32
Saurashtra,32,42
Brokskat,41,56
Gade Lohar,31,50
Waimaha,11,25
Yawa,14,19
Khasi,21,29
Yanomamo,12,33
Itonama,19,25
Ngas,24,36
Tuki,25,39
Hausa,25,31
Resigaro,30,35
Kwama,20,25
Bench,46,56
Urubu-Kaapor,15,26
Kwambi,29,37
Balanta-Ganja,33,50
Achinese,21,55
Nangikurrunggurr,20,28
Mocovi,21,29
Batak Karo,16,21
Xokleng,19,37
French,23,40
Foodo,23,44
South Efate,15,20
Nyang'i,18,25
Rutul,59,64
Tenharim,14,26
Southern Sierra Miwok,15,21
Bella Coola,28,31
San Miguel El Grande Mixtec,15,25
Gbesi Gbe,31,47
Kasem,21,45
Obolo,22,37
Garo,21,26
Baatonum,17,31
Breton,25,42
Yoruba,18,32
Northeast Maidu,17,23
Halbi,29,42
Aragonese,33,45
Indonesian,23,31
Yaqui,17,22
Gamo-Gofa-Dawro,24,29
Suya,13,28
Yawalapiti,17,21
Even,18,36
Southern Birifor,25,52
Ket,18,32
Rundi,22,29
Avokaya,37,55
Michoacan Nahuatl,20,25
Kota (India),23,34
Mada (Cameroon),22,40
North Junin Quechua,19,22
Mandarin Chinese,27,43
Lugbara,27,42
Ewondo,15,25
Ayacucho Quechua,14,17
Igo,23,33
Che,30,57
Mekens,16,26
Soninke,28,50
Wolof,38,54
Poyanawa,14,21
Chiquihuitlan Mazatec,26,38
Yanomami,13,20
Tamil,32,43
Chimila,16,36
Peve,30,38
Lakota Dida,27,57
Sudanese Arabic,54,62
Amundava,14,26
Keliko,36,45
Thavung,22,72
Lagwan,34,41
Comox,37,42
Ngas,32,43
Ndamba,19,24
Lyele,21,34
Fur,19,30
Kamwe,26,35
Bimoba,22,44
Ngiemboon,19,30
Ndonga,29,36
Karaja,9,24
Jola-Fonyi,19,29
Loko,18,25
Kraho,12,46
Anufo,22,43
Pemon,10,21
Kistane,34,41
Zulgo-Gemzek,29,34
Berbice Creole Dutch,20,26
Awara,19,25
Koyaga,29,43
Ignaciano,21,25
Sauria Paharia,24,34
Seri,17,25
Merey,33,44
Machiguenga,18,27
Kakabe,22,38
Cofan,27,37
Lakota,28,36
Tohono O'odham,19,24
Cayubaba,17,33
Kalkutung,20,23
Dibole,21,31
Kafa,22,27
Ntcham,21,43
Mwali Comorian,19,24
Lelemi,22,34
Gude,30,36
Ngiemboon,17,28
Chokri Naga,34,39
Nonuya,20,26
Nyabwa,24,44
Iyo'wujwa Chorote,16,21
Yanesha',23,29
Patep,30,44
Western Farsi,24,30
Wichita,21,29
Matses,15,21
Kariri-Xoco,14,21
Brao,22,31
Pilaga,18,22
Javanese,22,30
Apiaka,12,22
Maca,22,32
Northern Paiute,14,24
Achuar-Shiwiar,15,27
Wa'ikhana,12,24
Saya,39,54
Degema,24,36
Dyirbal,13,16
Central Aymara,36,42
Yanomami,12,33
Nigeria Mambila,25,43
Lepcha,26,36
Koyra Chiini Songhay,23,43
Dangaleat,21,28
Ninam,12,18
Blang,24,40
Southern Tiwa,26,41
Wahgi,17,23
Kambera,19,29
Copainala Zoque,26,32
Budu,31,43
Tetum,14,19
Kupsabiny,14,26
Sayula Popoluca,19,25
Limbum,23,33
Ese Ejja,18,22
West Central Banda,31,46
Kayapo,16,33
Iloko,17,21
Lahu,26,40
Masai,19,28
Eastern Pahari,35,47
Afitti,17,26
Yamana,15,20
Kiowa,22,42
Seneca,11,27
Ingush,35,48
Lambadi,24,34
Balinese,18,24
Kinnauri,31,46
Daw,24,39
Makonde,18,28
Wolof,26,40
Berta,24,29
Adamawa Fulfulde,37,47
Tanimuca-Retuara,11,21
Makasar,18,23
Hainyaxo Bozo,20,34
Bulgarian,36,42
Kamba (Kenya),13,31
Yucatec Maya,20,30
Rio Grande Tewa,34,57
Bumbita Arapesh,15,22
Koyra Chiini Songhay,21,36
Tinigua,22,40
Gadsup,9,19
Zinza,20,30
Au,10,17
Siriano,11,23
Leh-Kenhat,33,38
Belanda Viri,28,43
Kharia,31,45
Tena Lowland Quichua,21,24
Nara,17,22
Yucuna,16,21
Ngas,30,44
Manipuri,25,33
Eloyi,41,51
Naasioi,8,13
Duruma,42,49
Baoule,21,37
Tabasco Chontal,25,37
Afrikaans,16,39
Mayogo,33,46
Yukpa,15,21
Xwela Gbe,29,45
Northern Tosk Albanian,28,35
Eastern Bolivian Guarani,12,24
Burji,26,36
Koho,27,37
Baure,14,18
Munduruku,17,37
Bambassi,23,36
Akuntsu,11,22
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Washo,26,32
Yoruba,18,29
Macushi,10,22
Adzera,18,25
Itonama,19,25
Western Keres,39,51
Dime,53,73
Yareba,13,18
Yagua,11,23
Ik,31,44
Mazanderani,22,29
Gavar,47,55
Mangbetu,36,47
Awa-Cuaiquer,16,26
Adzera,18,25
Javanese,21,29
Bakairi,16,30
Wayampi,14,26
Nyeu,20,40
Baniwa do Icana,18,26
Nyole,24,36
Fang (Cameroon),23,36
Katcha-Kadugli-Miri,39,62
Bambara,21,35
Alaba-K'abeena,52,62
San Mateo del Mar Huave,23,29
Bana,37,44
Sidamo,25,35
Guajajara,14,21
Sandawe,47,54
Mapudungun,20,26
Min Dong Chinese,14,21
Shabo,28,43
Tigrinya,32,39
Puinave,8,19
Klao,11,27
Jaunsari,34,51
Yalunka,19,33
Mambwe-Lungu,19,36
S'gaw Karen,27,36
Navajo,36,54
Gwandara,28,46
Matumbi,15,23
Gen,25,40
Nimboran,12,18
Croatian,25,36
Northern Gyalrong,49,57
Hadiyya,46,56
Zuni,20,25
Ditammari,17,32
Vengo,56,82
Jauja Wanca Quechua,16,22
Northern Pomo,29,39
Ikwere,23,46
Hakka Chinese,16,22
Fe'fe',23,44
Sanskrit,37,45
Kuruaya,18,28
Bandi,23,48
Sundanese,19,26
Mwotlap,15,22
Kuku-Yalanji,13,16
Pichis Asheninka,22,30
Yagaria,14,23
Koryak,16,21
Awutu,30,50
Northern Nuni,21,54
Czech,25,38
Huba,24,31
Arhuaco,15,21
Cayubaba,17,33
Ejagham,19,29
Xiriana,19,24
Dera (Indonesia),11,17
Defaka,18,42
Chacobo,17,21
Izi-Ezaa-Ikwo-Mgbo,27,38
Giryama,40,47
Kita Maninkakan,19,33
Pichi,21,30
Southern Nambikuara,13,31
Saxwe Gbe,24,38
Panare,13,20
Mada (Nigeria),23,41
Kurukh,31,56
Macaguan,16,22
Yagua,11,23
Somali,30,52
Namia,9,15
Ikpeng,12,18
Mandarin Chinese,24,49
Bamunka,23,32
Cajamarca Quechua,19,22
Even,17,27
Bemba (Zambia),15,25
Wari',15,21
Tzotzil,21,26
Tacana,18,22
Oluta Popoluca,20,32
Maung,19,24
Yana,22,30
Brahui,24,33
Chaudangsi,34,42
Iyive,53,64
Boikin,17,25
Selee,18,33
Bilin,31,38
Diriku,23,28
Avar,44,49
Ngazidja Comorian,41,48
Kharia,37,47
Mundang,37,67
Shipibo-Conibo,16,24
Assamese,22,37
Sandawe,44,64
Baka (Sudan),36,46
Modern Greek,21,26
Luo (Kenya and Tanzania),23,32
Sindhi,41,61
Gbaya-Bossangoa,31,43
Tucano,15,27
Bena (Tanzania),22,34
Dadibi,13,23
Kela (Papua New Guinea),16,30
Romanian,22,31
Tz'utujil,25,35
Bagirmi,29,48
Kalabari,22,43
Murrinh-Patha,21,25
Galibi Carib,9,15
Mundani,23,41
Tsafiki,16,26
Yine,16,26
Aleut,24,27
Hungarian,50,65
Toura (Cote d'Ivoire),21,39
Bole,28,38
Guambiano,18,24
Kenyang,21,41
Pana (Central African Republic),34,66
Eastern Arrernte,27,30
Baga Koga,17,25
Toposa,17,27
Temein,18,25
Mingrelian,30,35
Wongo,15,24
Nama (Namibia),32,41
Tawallammat Tamajaq,23,37
Hadza,57,62
Mam,33,43
Southern Samo,18,26
Southern Nambikuara,25,43
Chuanqiandian Cluster Miao,46,56
Kangri,29,41
Zulu,32,37
Lower Grand Valley Dani,12,24
Lakkia,31,59
Eastern Karaboro,16,26
Cuvok,27,29
Beria,21,33
Western Highland Chatino,16,25
Lengola,24,32
Yoruba,19,31
Mbe,26,37
Tamasheq,22,43
Tetum,13,18
Soninke,34,52
Gamo-Gofa-Dawro,26,36
Kwangali,22,27
Tuvinian,21,37
Bulu (Cameroon),24,36
San Martin Quechua,15,18
Bade,33,46
Kusaal,22,44
Paiwan,22,26
Yidiny,13,16
Akaselem,20,52
Awngi,28,39
Bamun,28,38
Sabaot,13,31
Boro (Ethiopia),16,25
Gban,20,36
Isoko,28,37
Manipuri,27,35
Culina,17,21
Cashibo-Cacataibo,15,21
Wobe-We Northern,15,48
Mbum,30,38
Ignaciano,15,19
Pacoh,18,33
Muniche,22,27
Fwe,49,59
Muinane,22,28
Purepecha,26,32
Guayabero,16,22
Ewe,28,45
Kunimaipa,15,20
Luiseno,21,26
Kala Lagaw Ya,18,24
Ndzwani Comorian,32,39
Iaai,36,52
Thai,21,30
Tarok,26,32
Kayabi,14,24
Guro,26,57
Bassossi,20,34
Chrau,20,33
Eastern Mari,25,34
Makaa,30,55
Pangwa Naga,23,29
Kohumono,28,38
Waimaha,11,23
Emerillon,16,30
Western Xwla Gbe,29,45
Uduk,23,28
Bora,29,41
Chol,20,26
Ma'di,24,38
Kagulu,26,31
Suya,15,31
Javanese,24,33
Tok Pisin,15,27
Bassa,22,36
Gourmanchema,20,33
Amharic,30,37
Romanian,22,32
Mochi,20,25
Kituba (Democratic Republic of Congo),15,22
Giryama,40,47
South Central Dinka,20,60
Tira,26,42
Iloko,17,23
Swahili,32,37
Southern Ma'di,47,59
Biali,14,27
Northern Yukaghir,20,26
Bambara,20,43
Tocho,15,27
Gbaya-Mbodomo,28,38
Ao Naga,24,32
Igede,24,38
Northeastern Dinka,19,32
Shina,35,48
Mampruli,24,36
Selaru,14,19
Guahibo,17,29
Sa'ban,19,26
Central Dagaare,24,54
Wubuy,19,24
Kawaiisu,25,31
Kwese,16,25
Djeoromitxi,14,24
Pangasinan,16,21
Inor,40,47
Saotomense,19,32
Moken,22,32
Koya,21,31
Izi-Ezaa-Ikwo-Mgbo,29,40
Suena,13,18
Pwo Northern Karen,23,52
Tirma-Chai,22,31
East Makian,32,37
Shawi,14,18
Ngombale,37,59
Paite Chin,19,25
Japanese,15,20
Moru,26,38
Akha,28,41
Umotina,12,20
Alawa,22,26
Tsuvadi,38,52
Dan,20,48
Borana-Arsi-Guji Oromo,26,36
Maba (Chad),22,29
Spokane,38,43
Banda Malay,18,23
Lisu,25,39
Mamainde,14,34
Cameroon Mambila,19,25
San Mateo del Mar Huave,18,24
Busa,16,31
Tipai,25,34
Uri,16,24
Ganda,19,33
Squamish,30,37
Toba,20,28
Morokodo,42,54
Callawalla,26,32
Tamil,21,33
Mpongmpong,29,38
South Wa,34,77
Kokota,22,27
Eastern Maninkakan,20,36
Umbundu,20,30
Pagibete,42,51
Gujarati,35,60
Anii,23,36
Icelandic,23,39
Japreria,12,24
Atayal,19,26
Siar-Lak,15,22
Yambeta,18,28
Norwegian Bokmal,27,48
Mesqan,34,41
Maranunggu,19,24
Desano,12,18
Bullom So,22,36
Gonja,23,39
Paez,29,39
Savosavo,17,22
Nanai,18,24
Prai,17,35
Wapishana,17,29
Igbo,46,65
Epena,17,31
Aguaruna,12,20
Luiseno,23,34
Konkani,19,37
Ke'o,24,30
Waima,9,14
Urali,26,46
Elip,19,30
Lithuanian,36,52
Kistane,34,41
Wuzlam,34,42
Bouyei,23,34
Naga Pidgin,30,47
Logo,27,39
Chepang,18,24
Akan,28,60
Argobba,30,38
Pampanga,17,22
Nafaanra,25,44
Lugbara,26,39
Tiagbamrin Aizi,24,32
Murle,21,26
Western Farsi,24,30
Pilaga,18,22
Bissa,23,41
Xingu Asurini,16,27
Tatuyo,11,17
Nankina,14,20
Mabaan,19,45
Jamamadi,12,16
Weh,37,47
Santali,35,46
Ache (Tupian),11,21
Tagalog,18,28
Straits Salish,35,40
Rukai,23,27
Mandinka,19,34
Tukang Besi North,24,29
Uru-Eu-Wau-Wau,14,26
Cashinahua,15,23
Dera (Nigeria),24,35
Malayo,20,27
Aewa,17,27
Halh Mongolian,21,33
Kutep,28,46
Lumun,17,35
Nadab,17,34
Markweeta,13,36
Seneca,11,19
Northern Grebo,19,36
Kunza,23,33
Ignaciano,21,25
Wolof,26,40
Afade,27,36
Sa'ban,38,46
Dagbani,24,37
Zo'e,14,26
Makurap,10,20
Tundra Nenets,26,34
Kwoma,24,31
Cebaara Senoufo,24,36
Mokpwe,22,31
Bafanji,26,59
Achumawi,17,23
Minica Huitoto,18,24
Lele (Chad),23,36
Polish,31,37
Ndonga,25,30
Zhenkang Wa,27,49
Lango (Uganda),18,40
Para Arara,11,17
Andoa,15,25
Southern Nuni,38,60
Paraguayan Guarani,18,30
Baruga,14,24
Moloko,31,47
Rendille,21,33
Duala,21,33
Cross River Mbembe,28,37
Oku,18,29
Kahe,22,32
Ghomala',36,59
Bafia,27,51
Manchu,18,25
Matses,15,21
Aja (Sudan),38,48
Wik-Mungkan,13,23
Luyi,17,22
Giryama,40,47
South-Eastern Ju,95,141
Chimborazo Highland Quichua,31,36
Siang,13,17
Buginese,19,25
Fulnio,18,30
Gaa,22,34
Zande,19,35
Resigaro,32,37
Kathmandu Valley Newari,24,32
Western Niger Fulfulde,27,32
