language,consonants,phonemes
Katcha-Kadugli-Miri,41,63
Eastern Bolivian Guarani,12,24
Pilaga,18,22
Dan,44,92
Lele (Chad),23,36
Afade,27,36
Cabiyari,12,17
Selepet,15,21
Yine,16,26
Amahuaca,14,22
Zinza,20,30
Warray,16,21
Abidji,21,38
Central Pashto,31,38
Komi-Zyrian,26,33
Yawanawa,14,18
Pwo Northern Karen,25,37
Northern Haida,46,49
Shona,37,42
Achinese,21,55
Waimaha,10,22
Northeast Maidu,17,23
Nyambo,20,33
Bakairi,16,28
Nivkh,34,44
Bench,29,40
Xiriana,19,24
Merey,33,44
Tunica,17,24
Herero,19,26
Baure,14,18
Paez,33,49
Cashibo-Cacataibo,15,21
Tuyuca,11,23
Central Siberian Yupik,32,36
Berta,24,29
Samo,12,18
Pengo,22,32
Uri,16,24
Nimboran,12,18
Tipai,25,34
Ngiemboon,17,28
Sumbwa,20,32
Banda-Ndele,33,46
Daloa Bete,24,37
Ngangam,22,39
Tirma-Chai,22,31
Koonzime,22,52
Xhosa,75,84
Chopi,61,68
Baga Koga,17,25
Soninke,34,52
Comanche,12,18
Papantla Totonac,16,22
Siksika,13,25
Hills Karbi,28,39
Galibi Carib,16,22
Mwan,21,39
Kaingang,13,27
Sereer,33,43
Bissa,18,24
Ekpeye,24,37
Thado Chin,23,31
Nyole,24,36
Mundari,21,39
Imonda,13,23
Indonesian,22,31
Kusunda,32,38
Ahtena,30,35
West Makian,17,23
Moken,22,32
Mbya Guarani,14,26
Marathi,42,55
Ofaye,14,24
Tuvinian,20,29
South Bolivian Quechua,31,36
Uduk,23,28
Cherepon,26,38
Rukai,23,27
Tanimuca-Retuara,11,21
Kanga,53,75
Arandai,13,18
Olu'bo,16,21
Ocaina,27,38
Aproumu Aizi,24,33
Fuliiru,25,35
Modern Greek,21,26
Sui,47,54
Huastec,21,26
Nama (Namibia),32,41
Gbagyi,20,26
Ingush,35,48
Tsotso,19,31
Sentani,10,17
Boikin,17,25
Hangaza,23,35
Dyula,23,39
Camsa,21,27
Brao,22,31
Oro Win,12,18
Ashaninka,15,19
Kohumono,28,38
Khmu,23,41
Central Kanuri,23,29
Central Bai,18,29
Nanti,18,27
Wappo,30,35
Medumba,16,25
Myene,29,36
Kazym-Berezover-Suryskarer Khanty,19,32
Amo,25,35
Luiseno,23,34
Darma,34,42
Akan,28,60
Guarayu,14,26
Kharia,37,47
Fwe,49,59
Adangme,23,39
Piapoco,15,19
Eyak,32,45
Koyaga,29,43
Marghi Central,36,44
Jola-Fonyi,19,29
Breton,25,45
Hixkaryana,18,23
Ayere,26,43
Sherbro,24,31
Nez Perce,25,30
Matses,15,21
Luo (Kenya and Tanzania),23,35
Zuni,20,25
Pottangi Ollar Gadaba,22,34
Kabiye,22,47
Ke'o,24,30
Trinitario,18,30
Baangi,28,56
Inapari,13,31
Mbo (Cameroon),21,36
Jennu Kurumba,26,33
Gamo-Gofa-Dawro,26,36
Aringa,35,49
Eastern Pahari,27,39
Tee,23,38
Tulu,23,35
Sakha,22,34
Northern Grebo,19,36
Northern Gumuz,34,44
Akan,22,40
Avokaya,37,55
Aewa,17,27
Chuave,12,17
Mambai,26,54
Leh-Kenhat,37,45
Telugu,40,51
Pemon,10,21
Yil,12,23
Luo (Kenya and Tanzania),26,38
Thulung,30,38
Northern Puebla Nahuatl,16,20
Yom,25,38
Doyayo,22,34
Shipibo-Conibo,16,24
Kofyar,23,36
Embera-Catio,19,31
Ticuna,18,38
Muyang,27,46
Xokleng,19,37
Mizo,33,39
Ogbia,24,34
Shanga,22,37
Pai Tavytera,15,27
Digo,41,48
Yaoure,23,45
Chukchi,15,22
Taushiro,12,17
Bambara,32,58
Nganasan,20,29
Mandarin Chinese,24,49
Narim,22,34
Moseten-Chimane,23,39
Bila,19,33
Anyin Morofo,31,49
Tamasheq,22,43
Eastern Maninkakan,20,36
Sayula Popoluca,19,25
Wayampi,14,25
Kiowa,22,42
Hoti,21,35
Kasem,19,40
Lishan Didan,24,40
Akpes,21,34
Dhuwal,20,23
Eggon,30,42
Lama (Togo),17,53
Sasak,19,30
Ambulas,17,24
Hindi,37,58
Kirghiz,22,30
Koho,27,37
Ikwere,23,46
Inor,40,47
Adzera,18,25
Coastal-Naga Bikol,23,28
Bakairi,16,30
Embera-Chami,16,28
Meta',33,50
Luyi,17,22
Tehuelche,25,31
Wichita,21,29
Sipacapense,22,32
Epena,17,31
Wantoat,14,21
Lepcha,26,36
Tukang Besi North,24,29
Ewondo,26,34
Southern Sama,17,23
Tangale,40,60
Kwaya,17,29
Limbum,23,41
Zande,19,35
Shilluk,25,54
Iu Mien,35,49
Lese,29,42
Mao Naga,20,26
Yanomamo,11,32
Anyin,21,39
Tira,26,42
Pwo Northern Karen,23,52
Suya,13,28
Chepang,18,24
Sango,26,37
Subiya,46,51
Katcha-Kadugli-Miri,39,61
Urali,26,46
Jauja Wanca Quechua,22,27
Border Kuna,19,24
Indonesian Bajau,26,32
Purepecha,33,39
Toro So Dogon,21,42
Zulu,35,43
Kabuverdianu,21,28
Kamba (Kenya),13,31
Northern Bobo Madare,21,37
Tsamai,56,68
Ngas,30,44
Adioukrou,21,31
Leh-Kenhat,33,38
Finnish,25,42
Kambaata,49,59
Matumbi,15,23
Vilela,24,29
Kangri,29,41
Baka (Cameroon),25,35
Kwak'wala,46,55
Nung (Viet Nam),21,32
Cavinena,20,24
Tatuyo,11,17
Masai,19,28
Kwaza,19,35
Kawaiisu,25,31
Kwami,28,40
Qawasqar,16,19
Paraguayan Guarani,24,36
Wa'ikhana,12,24
Kashmiri,28,56
Yagua,11,23
Cofan,30,35
Southern Tiwa,26,41
Hungana-Saamba,20,33
Orokaiva,12,17
Iloko,17,23
Sharanahua,15,23
Ashaninka,17,21
Nyahkur,26,50
Bare,19,23
Kabardian,49,56
Karang,30,40
Lak,60,69
Igo,23,33
Yora,14,22
Larantuka Malay,19,25
Ngbaka Minagende,22,34
Arhuaco,15,21
Fulnio,21,33
Njyem,20,42
Southern Bobo Madare,19,38
Qawasqar,18,24
Japanese,27,40
Epena,17,38
Lango (Uganda),18,40
Hausa,33,43
Timne,17,30
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Umbundu,20,30
Korku,26,37
Yanomami,13,34
Gavar,47,55
Ajyininka Apurucayali,20,26
Northern Toussian,16,35
Efik,13,20
Manado Malay,19,25
Kistane,34,41
Ngas,32,43
Chamorro,30,36
Bakaka,16,32
Naxi (Retired),38,49
Kurukh,31,56
Para Gaviao,11,21
Mising-Padam-Miri-Minyong,34,43
Ga,24,38
Assamese,22,37
Argobba,30,38
Zuni,44,54
Kokota,22,27
Panamint,23,36
Huehuetla Tepehua,26,36
Ambele,38,51
Western Maninkakan,20,27
Giryama,40,47
Vengo,56,82
Pokoot,17,39
Adamawa Fulfulde,37,47
Moyon,24,37
Luwo,19,32
Ligbi,22,38
Central Khmer,21,42
Betta Kurumba,22,37
Petats,15,30
Tipai,25,34
Baniwa do Icana,16,24
Haya,19,29
Southern Sierra Miwok,15,21
Baruga,14,24
Tigrinya,32,39
Canela-Kraho,13,29
Tehuelche,28,35
Omagua,13,18
Yucuna,16,21
Ndonga,29,36
Huba,24,31
Chickasaw,16,25
Angolar,22,36
Ava-Canoeiro,12,24
North Junin Quechua,19,25
Maung,19,24
Shasta,17,21
Northern Lushootseed,33,37
Sakha,33,49
Nootka,37,47
Turkish,25,33
Shuswap,37,44
Cherokee,11,17
Secoya,12,18
Yucatec Maya,20,30
Idoma,47,75
Eastern Yiddish,38,47
Rotokas,6,11
Ekari,10,15
Tundra Nenets,26,34
Mmaala,23,34
Bora,29,41
Xingu Asurini,16,27
Reel,20,63
Balanta-Ganja,33,50
Bakole,27,34
Hakka Chinese,21,31
Kisa,24,38
Cashinahua,15,23
Warao,11,21
Latunde,12,28
Alabama,15,21
Yerukula,20,38
Nizaa,58,90
Apatani,24,37
Tengger,20,42
Tachelhit,28,31
Kambera,19,29
Pichi,21,30
Kol (Cameroon),28,55
Tol,22,28
Satawalese,29,42
Lithuanian,36,52
Bena (Tanzania),22,34
Bengali,29,43
Ejagham,19,29
Kekchi,21,26
Koyraboro Senni Songhai,33,48
Ginyanga,31,53
Apiaka,12,22
Dutch,24,39
Yuchi,38,46
Waiwai,14,20
Chimborazo Highland Quichua,31,36
Koya,21,31
Krenak,22,35
Skou,13,23
Gadsup,9,19
Manam,13,18
Abidji,21,39
Chacobo,17,21
Tawallammat Tamajaq,23,37
Mbalanhu,23,31
Belize Kriol English,22,35
Barbareno,34,40
Yanyuwa,29,32
Bilua,16,41
Thavung,22,72
Kete,16,25
Makonde,18,28
Central Nicobarese,16,35
Lingala,15,22
Toaripi,8,14
Doyayo,22,48
Limbum,37,52
Bade,33,46
Siriono,18,30
Tlachichilco Tepehua,24,34
Niellim,26,59
Ndonga,29,36
Ninam,13,25
Secoya,14,26
Maithili,34,42
Romanian,22,31
Ticuna,15,33
Sandawe,47,54
Moseten-Chimane,23,41
Teen,28,38
Arhuaco,16,32
Wu Chinese,25,34
Awngi,28,35
Nukak Maku,12,24
Ngoshie,26,34
Karok,27,41
Nigerian Fulfulde,28,38
Ignaciano,15,19
Swahili,32,37
Ucayali-Yurua Asheninka,24,32
Candoshi-Shapra,21,27
Mungaka,21,33
Georgian,28,34
Northern Paiute,14,24
Jur Modo,31,49
Tese,24,47
Zo'e,14,26
Aikana,22,32
Piraha,8,11
Puinave,8,19
Bulu (Cameroon),24,36
Mumuye,23,34
Embera-Baudo,21,33
Central Mazahua,45,63
Tagwana Senoufo,23,45
Achuar-Shiwiar,15,27
Wolaytta,38,48
Mbum,30,38
Malayalam,30,43
German,22,41
Biak,14,24
Gbaya-Bossangoa,31,43
Maranunggu,19,24
Logo,27,39
Southern Yukaghir,21,33
Aikana,15,25
Shawnee,13,19
Limbum,23,33
Chonyi-Dzihana-Kauma,40,47
Acatepec Me'phaa,20,30
Yoruba,18,32
Ewe,28,45
Lotha Naga,35,43
Fang (Equatorial Guinea),25,41
Kutep,28,46
Kwese,16,25
Saliba (S\'alivan),20,30
Bemba (Zambia),15,25
Purepecha,26,32
Bafaw-Balong,27,47
Waima,9,14
Binumarien,11,16
Gwandara,28,48
Cayubaba,17,33
Sukuma,38,57
Southern Samo,18,26
Northern Pomo,29,39
Lugbara,26,39
Tsafiki,16,25
Irantxe-Munku,21,43
Kako,33,50
Waris,13,22
Xeta,13,24
Komi-Zyrian,29,36
Karok,16,27
Central Khmer,21,42
Nisga'a,32,42
Galician,21,28
Pichis Asheninka,22,30
Gbaya (Sudan),41,56
Ravula,23,39
Arawete,12,21
Ticuna,18,29
Wangaaybuwan-Ngiyambaa,15,18
Makasar,18,23
Kotiria,16,28
Galibi Carib,16,28
Kabiye,24,47
Buol,17,23
Korafe-Yegha,19,24
Kamang,16,28
Sango,26,44
Italian,23,30
Muinane,22,28
Mbuko,34,45
Chumburung,21,30
Yanomami,12,33
Balti,35,53
Tonga (Tonga Islands),12,17
Palauan,10,22
Ngemba,29,40
Mapudungun,20,26
Kumaoni,31,42
Toura (Cote d'Ivoire),21,39
Gwandara,43,65
Yurok,23,35
Mazanderani,22,29
Beng,24,49
Central Pashto,31,38
Molale,23,30
Hiligaynon,20,25
Wolof,26,40
Lusi,18,28
Kaxarari,15,20
Vanimo,12,28
Nuer,20,48
Kurukh,46,68
Chrau,20,33
Saamia,20,34
Upper Guinea Crioulo,23,28
Itonama,19,25
Hoava,16,21
Kala Lagaw Ya,18,24
Susu,21,35
Chamacoco,21,37
Wichita,21,29
Ukrainian,24,30
Chamicuro,19,29
Tsuvadi,38,52
Corongo Ancash Quechua,18,24
Saraiki,48,83
Jebero,17,21
Kota (India),23,28
Mbe',48,57
Trio,10,24
Aleut,30,36
Ngizim,34,40
Loma (Liberia),28,42
Juang,24,36
Kwanja,21,43
Apalai,12,24
Seneca,11,19
Baka (Cameroon),25,38
Tinputz,12,26
Modern Greek,21,26
Mpongmpong,29,38
Ashaninka,14,22
Southern Birifor,25,52
Ganda,19,33
Boro (Ethiopia),22,30
Usan,14,20
Bribri,18,27
Vietnamese,22,36
Toro So Dogon,16,28
Yansi,17,42
Umotina,12,20
San Juan Guelavia Zapotec,29,47
Awa-Cuaiquer,16,26
Bukusu,20,30
Mandarin Chinese,25,32
Gujarati,35,60
Ronga,64,69
Cross River Mbembe,28,37
Serrano,33,42
Northern Gyalrong,49,57
Moklen,19,46
Anufo,22,43
Munduruku,17,39
Lahu,26,40
Manya,18,27
Aari,26,36
Trumai,18,24
Iaai,33,52
Huarijio,12,26
Ghomala',36,59
Kamwe,26,35
Arikapu,11,25
Faiwol,12,20
Amahuaca,15,23
Khezha Naga,42,50
Awing,39,56
Apinaye,13,30
Yemba,21,35
Kera,24,30
Apinaye,17,34
Kalaallisut,32,38
Bats,35,45
Giryama,40,47
Western Xwla Gbe,29,45
Moro,22,29
Duruma,42,49
Achagua,19,29
Basque,23,28
Ditammari,17,32
Juang,19,29
Marghi Central,30,34
Morisyen,21,30
Palikur,14,24
Krache,17,44
Surui,19,29
Izon,19,37
Culina,17,21
Maung,17,22
Xavante,11,24
Cameroon Mambila,19,25
Hawaiian,9,19
Murle,21,26
Panobo,14,18
Lele (Guinea),19,28
Kotafon Gbe,29,45
Pech,18,28
Hanga,23,29
Jicarilla Apache,34,56
Lokono,16,21
Ewe,26,40
Nankina,14,20
Mor (Bomberai Peninsula),14,19
Izi-Ezaa-Ikwo-Mgbo,29,40
Prai,17,35
Juma,12,24
East Makian,32,37
Mungbam,24,36
Chuanqiandian Cluster Miao,46,56
Yanomami,13,20
Lu,22,31
Ngalakan,17,26
Brokskat,41,56
Brokskat,31,41
Gujari,32,50
Yapese,28,44
Romanian,22,32
Tepo Krumen,17,39
Cha'palaa,24,28
Bodo Gadaba,21,40
Busa,16,31
Nhengatu,19,23
Toba,18,26
Paumari,22,28
Dagur,22,29
Yessan-Mayo,16,20
Acoli,17,29
Mokpwe,22,31
Carijona,14,21
Waama,13,41
Macedonian,26,32
Dizin,24,30
Giryama,40,47
Nootka,37,47
Navajo,36,54
Kariri-Xoco,14,21
Western Cham,21,32
Mwani,21,26
Garrwan,19,22
Huallaga Huanuco Quechua,16,22
Ejagham,20,27
Dyirbal,13,16
Bouyei,24,38
Nanai,18,24
Halbi,29,42
Nyangumarta,20,27
Nez Perce,26,36
Ormuri,25,31
Wichi Lhamtes Nocten,23,28
Aweti,14,26
Wayana,9,16
Chiquihuitlan Mazatec,26,38
Koyraboro Senni Songhai,15,24
Anyin,17,36
Tok Pisin,15,27
Otoro,30,44
A-Pucikwar,25,35
Vietnamese,21,39
Finnish,17,25
Rikbaktsa,14,28
Mingrelian,30,35
Koyra Chiini Songhay,23,43
Shwai,25,38
Boro (Ethiopia),16,25
Mekens,15,35
Kazym-Berezover-Suryskarer Khanty,18,31
Pangwa,23,35
Marwari (India),36,46
Saotomense,19,32
Fuliiru,24,36
Igbo,28,36
Klamath-Modoc,33,37
Ket,18,32
Copainala Zoque,26,32
Wapishana,17,29
Wu Chinese,29,41
Yao,18,29
Giryama,40,47
Western Karaboro,20,45
Southern Ma'di,47,59
Khasi,19,28
Amele,15,20
Lele (Chad),23,36
Naki,36,44
Gelao,31,43
Abipon,15,20
Chuvash,21,30
Oneida,10,22
Lakota,27,36
Cha'palaa,23,27
Tunia,24,40
Tamnim Citak,14,19
Zulu,32,37
Ese Ejja,17,21
Lealao Chinantec,28,35
Cebaara Senoufo,22,38
Saurashtra,32,42
Sinhala,22,36
Tangkhul Naga,27,40
Wyandot,11,17
Cuvok,27,29
Laz,27,32
Kemezung,20,34
Ngandyera,30,37
Siang,13,17
Bullom So,22,36
Yuracare,18,25
Ayacucho Quechua,14,17
Fang (Cameroon),23,36
Aguaruna,12,20
Wik-Mungkan,13,18
Paiwan,22,26
Sanskrit,37,45
Mocovi,23,31
Island Carib,16,27
French,21,37
Malayo,20,27
Kinyarwanda,39,49
Thavung,20,47
Kuikuro-Kalapalo,14,26
Zay,23,37
Puri,12,18
Amarakaeri,15,33
Northern Frisian,23,42
Tolowa-Chetco,29,44
Nivkh,28,35
Southern Sami,39,45
Nootka,37,42
Nupe-Nupe-Tako,25,38
Afar,17,27
Antigua and Barbuda Creole English,24,37
Cayubaba,17,33
Shuar,16,24
Aleut,24,27
Koshin,23,37
Kanoe,12,26
Emai-Iuleha-Ora,27,48
Buli (Ghana),23,46
Jamaican Creole English,21,33
Andoque,11,26
Tamnim Citak,11,17
Baka (Sudan),36,46
Kupsabiny,14,26
Quileute,33,37
Bum,37,47
Sebat Bet Gurage,36,42
Hungarian,26,40
Baniwa do Icana,18,26
Kpan,24,34
Pinyin,42,66
Tanacross,35,54
Coeur d'Alene,40,48
Au,10,17
Yana,22,30
Gbesi Gbe,31,47
Wawa,30,49
Kashmiri,27,56
Yuchi,38,64
Uru,23,33
Sandawe,44,64
Senara Senoufo,19,51
Bafia,27,51
German,23,39
South Azerbaijani,25,34
Moseten-Chimane,23,41
Koorete,51,61
Amharic,30,37
Siriono,16,28
Yagaria,14,23
Jebero,19,23
Wandala,45,52
Torwali,38,51
Nama (Namibia),19,33
Kok Borok,25,34
Toba,20,28
Bondo,27,40
Kare (Central African Republic),30,57
Yalunka,19,33
Lega-Shabunda,18,38
Adioukrou,21,32
Machinere,13,18
Dieri,22,25
Galibi Carib,9,15
Meta',20,33
Lakkia,33,55
Tz'utujil,25,35
Katcha-Kadugli-Miri,23,32
Mada (Nigeria),23,41
Tigre,26,33
Batak Karo,16,24
Anufo,45,59
Eastern Oromo,48,60
Yuchi,38,49
Berbice Creole Dutch,20,26
Mezquital Otomi,42,58
Nyam,39,56
Àhan,26,43
Bakaka,19,34
Samba Leko,22,34
Gadsup,9,15
South Central Dinka,20,60
Dar Fur Daju,24,30
Acheron,18,38
Langi,32,52
Nias,19,25
Mwotlap,15,22
Kirghiz,20,36
Eastern Mari,19,27
Texistepec Popoluca,19,29
Pana (Central African Republic),34,66
Jaqaru,36,39
Mossi,17,43
Kahe,22,32
Cavinena,20,24
Itbayat,19,23
Tzotzil,21,26
Northwest Gbaya,30,53
Alyawarr,25,32
Daba,36,46
Temein,18,25
Ningil,14,21
Ahanta,24,40
Muinane,22,28
Eastern Mari,25,34
Bimoba,22,44
Chiquitano,14,26
Akan,21,35
Chiquihuitlan Mazatec,25,33
Yue Chinese,20,25
Suruaha,18,23
Komo (Sudan),23,28
Wogeo,15,20
Wik-Mungkan,13,23
Korubo,14,20
Siriano,11,23
Eastern Low German,23,37
Ngombale,37,59
Basque,23,28
Macaguan,16,22
Ambonese Malay,18,23
Logba,25,35
Sanuma,10,31
Santali,35,46
Soo,18,28
Nandi,13,23
Bengali,36,53
Yuruti,11,17
Mehinaku,13,23
Selee,18,33
Kela (Papua New Guinea),16,30
Jita,17,29
Norwegian Bokmal,22,46
Bambara,21,35
Lak,60,69
Cholon,15,20
Yanomamo,12,33
Abure,20,36
Ndamba,19,24
Kita Maninkakan,19,33
Atayal,19,27
Lusi,16,21
East Kewa,15,20
Sabane,11,16
Kashmiri,27,55
Northern Bobo Madare,20,40
Javanese,22,30
Parecis,15,19
Xipaya,14,23
Mongo,45,56
Amahuaca,14,22
Kadiweu,23,31
Ngiti,44,56
Nara,17,22
Guinea Kpelle,27,35
Comox,37,42
Ntomba,23,30
Central Kanuri,18,25
Sabaot,13,31
Kwangali,22,27
Tlingit,43,48
Cerma,21,46
Mawa (Chad),24,33
Desano,12,18
Burarra,16,21
S'gaw Karen,27,36
Iraqw,33,48
Wolof,26,40
Nivacle,22,28
Tibetan,24,38
Adang,18,40
Kalabari,22,43
Ket,18,25
North Alaskan Inupiatun,24,27
Mapoyo,12,19
Kharia,31,41
Fe'fe',23,44
Sissala of Burkina Faso,24,42
Huastec,26,36
Macushi,10,22
Tsuvadi,28,55
Central Tunebo,14,19
Northern Nuni,21,54
Mesqan,34,41
Bouna Kulango,27,46
Ama (Sudan),18,25
Yeyi,77,90
Arabela,19,29
Giryama,40,47
Chukchi,15,22
Sursurunga,15,21
Chipewyan,38,52
Zaparo,14,22
Karadjeri,17,20
Yanesha',23,29
Paite Chin,19,25
Shawi,14,18
Lahu,26,35
Meru,17,27
Caddo,20,23
Bandi,23,48
Kru Pidgin English,24,36
Sauria Paharia,24,34
French,23,40
Tinigua,22,40
Ma'di,24,38
Tapirape,13,23
Murle,20,34
Resigaro,30,35
Karamojong,21,66
Min Dong Chinese,14,21
Kupang Malay,19,25
South Bolivian Quechua,32,37
Vagla,24,54
Kaiwa,14,26
Maasina Fulfulde,27,37
Chol,20,26
Obolo,22,37
Yugambeh-Bandjalang,12,16
S'gaw Karen,27,39
Alamblak,18,25
Gban,20,36
Chachapoyas Quechua,15,18
Papantla Totonac,20,26
Quiotepec Chinantec,26,41
Savosavo,17,22
Konkani,35,45
Luchazi,32,42
Irantxe-Munku,21,39
Babanki,26,33
Waorani,12,32
Gagnoa Bete,23,51
Maltese,45,55
Kituba (Congo),17,22
Catalan,27,39
South-Eastern Ju,95,141
Lakota,28,36
Buwal,38,43
Unami,22,39
Liko,33,45
Limbum,22,35
Yanesha',23,26
Minangkabau,23,33
Krikati-Timbira,11,26
Fur,19,30
Kalkutung,20,23
Itelmen,27,32
Araona,19,23
Lithuanian,36,47
Swahili,31,36
Attie,24,47
Nigerian Fulfulde,47,57
North Marquesan,12,22
Kasem,21,45
Anuak,19,47
Guato,17,25
Wiyot,24,29
Bakoko,26,33
Chong of Chanthaburi,21,40
Mangbetu,36,47
Bini,25,48
Alladian,25,36
Antakarinya,17,23
Ache (Tupian),11,21
Ebira,19,31
Gunwinggu,19,24
Yoruba,18,29
West Central Banda,31,46
Yukpa,12,18
Javanese,24,33
Gwandara,35,64
Northern Kurdish,30,47
Wayampi,14,26
Abipon,13,23
Dagbani,23,31
Chipewyan,39,61
Bodo (India),15,21
Southern Nuni,38,60
Gbari,24,31
Quechan,28,38
Tagalog,18,28
Zayse-Zergulla,27,32
Jowulu,20,45
Befang,43,59
Carapana,11,23
Lenakel,15,21
Jumjum,20,39
Galibi Carib,9,15
Hausa,32,45
Masaaba,51,63
Jaad-Badyara,25,43
Kuy,22,47
Wayuu,14,20
Northern Dong,20,27
Lamang,37,41
Matis,15,21
Ashe,24,36
Sa'ban,38,46
Pattani,38,44
Mundang,37,67
Ida'an,17,23
Ignaciano,21,25
Tundra Nenets,27,35
Iaai,36,52
Indonesian,23,31
Tachelhit,33,37
Nivacle,22,28
Usarufa,17,22
Pangwa Naga,23,29
Yukpa,15,21
Sabane,13,18
Bassossi,20,34
Naasioi,8,18
Urdu,35,54
Ignaciano,21,25
Hainyaxo Bozo,20,34
Tsafiki,16,26
Kaxuiana,12,18
Portuguese,23,38
Fwai,19,35
Ao Naga,24,32
Bassari-Tanda,21,30
Straits Salish,36,43
Bomitaba,16,28
Baatonum,17,31
Capanahua,16,24
Chokri Naga,34,39
Cofan,27,37
Kwasio,46,54
Luo (Kenya and Tanzania),23,32
Tedaga,24,35
Karo (Brazil),14,27
Dimli,30,44
Namia,9,15
Kwambi,29,37
Izere,27,39
Krio,22,32
Tsou,15,21
Eastern Pahari,35,47
Beembe,19,41
Maxakali,10,20
Ngasa,22,31
Palor,26,43
Panoan Katukina,15,19
Plateau Malagasy,21,25
Wayana,9,16
Bondo,21,27
Fali,39,50
Antakarinya,17,20
Slovenian,21,37
Lavukaleve,15,20
Ache (Tupian),22,34
Swedish,18,35
Kannada,36,47
Afrikaans,16,39
Kgalagadi,43,53
Southern Kiwai,12,19
Mabaan,19,45
Kwak'wala,42,48
Cupeno,27,38
Nyong,23,42
Yagua,11,23
Sebat Bet Gurage,33,39
Otuho,33,56
Mono (Democratic Republic of Congo),33,44
Sidamo,25,35
Bamun,28,38
Awtuw,11,18
Orma,23,33
Hupa,35,42
Kunimaipa,15,20
