language,consonants,phonemes
Farefare,20,30
Breton,25,42
Dzuungoo,26,55
Guinea Kpelle,27,35
Tanacross,35,54
Torwali,38,51
Alyawarr,25,32
Hopi,22,28
Tiwi,22,26
Holoholo,17,26
Woun Meu,19,33
Lakkia,31,59
Nung (Viet Nam),21,32
Kako,33,47
Tohono O'odham,19,29
Tonga (Tonga Islands),12,17
Inga,19,22
Imbabura Highland Quichua,17,20
Chimila,16,36
Bissa,23,41
Saotomense,19,32
Mandarin Chinese,27,43
Tiv,31,40
Luchazi,32,42
Yessan-Mayo,16,20
Nzima,24,40
Morokodo,42,54
Navajo,31,47
Saurashtra,32,42
Yambeta,18,28
Urali,26,46
S'gaw Karen,27,39
Tagwana Senoufo,23,45
Salasaca Highland Quichua,23,26
Sentani,10,17
Eastern Yiddish,38,47
Chamicuro,19,29
Nukuini,14,20
Bakairi,16,30
Sandawe,44,64
Dafla,16,27
Cha'palaa,23,27
Baangi,28,56
Mwali Comorian,19,24
Sanuma,11,24
Central Khmer,21,42
Manam,13,18
Lambadi,30,48
Patep,30,44
Mbuko,34,45
Mekens,16,26
Yala,28,38
Nepali Kurux,34,39
Bambara,21,35
Kusunda,32,38
Pacoh,18,33
Sabaot,13,31
Alabama,14,17
Daloa Bete,24,37
Sauria Paharia,24,34
Semelai,32,50
Otoro,30,44
Lealao Chinantec,28,35
Kuy,22,47
Maxakali,10,20
Kele-Foma,21,30
Leti (Indonesia),10,22
Reel,20,63
Border Kuna,19,24
Bribri,18,27
Kirghiz,20,36
Waiwai,14,20
Zulu,32,37
Lumun,17,35
Babanki,26,33
Kala Lagaw Ya,18,24
Bengali,29,43
Amharic,52,59
Yuchi,38,46
Hdi,37,41
Dan,20,48
Guerrero Amuzgo,25,37
Gaviao Do Jiparana,19,29
Hungarian,26,40
Kunimaipa,15,20
Parakana,12,17
Ticuna,15,33
Comox,37,42
Tampulma,24,33
Murle,21,26
Cha'palaa,24,28
Selk'nam,21,29
Nez Perce,26,36
Gbaya-Bossangoa,31,43
Northern Pame,40,54
Eastern Mari,25,34
Nyahkur,26,50
Limbum,23,33
Rukai,23,27
Hills Karbi,28,39
Yekhee,26,36
Djeoromitxi,14,24
Vaagri Booli,23,37
Panoan Katukina,15,19
Nanti,18,27
Cajamarca Quechua,19,22
Northern Kissi,22,42
Mampruli,24,36
Markweeta,13,36
Umbundu,20,30
Halbi,29,42
Awtuw,11,18
Anyin,21,39
Oko-Eni-Osayen,18,30
Antakarinya,17,23
Vame,38,46
Ucayali-Yurua Asheninka,24,32
Wolof,26,40
Guajajara,14,21
Sundanese,19,26
Vietnamese,21,39
Defaka,18,42
Modern Greek,21,26
Kalkutung,20,23
Xamtanga,23,30
Straits Salish,36,43
Sumi Naga,35,46
Chuvash,21,30
Moken,22,32
Jur Modo,31,49
Chamorro,30,36
Tigrinya,32,39
Furu,31,41
Car Nicobarese,16,25
Itbayat,19,23
Filipino,17,27
Mingrelian,30,35
Adzera,18,25
Zoogocho Zapotec,28,65
Wolaytta,38,48
Northern Dagara,29,41
Catalan,27,39
Giryama,40,47
Wobe-We Northern,15,48
Sebat Bet Gurage,36,42
I'saka,9,18
Borana-Arsi-Guji Oromo,26,36
Amahuaca,15,23
Ngarinman,17,23
Hungarian,50,65
Wapishana,17,29
Kupsabiny,14,26
Telefol,17,27
Japanese,27,40
Shabo,28,43
Maijiki,14,20
Waris,13,22
Ngoshie,26,34
Cholon,15,20
Kotafon Gbe,29,45
Palor,26,43
Yine,16,26
Anyin,19,40
Anfillo,38,48
Sebat Bet Gurage,35,42
Doyayo,22,34
Toro So Dogon,21,42
Poyanawa,14,21
Tsamai,56,68
Laz,27,32
Cavinena,20,24
Nigerian Fulfulde,47,57
Chacobo,17,21
Bullom So,22,36
Mundabli,22,38
Diriku,23,28
Gaam,24,33
Copainala Zoque,16,22
Kota (India),26,41
South Central Dinka,20,60
Koonzime,22,52
Ntomba,23,30
Border Kuna,16,21
Choctaw,15,21
Ambonese Malay,18,23
Mbabaram,20,24
Lyele,24,44
Krenak,22,35
Eten,63,74
Ik,31,44
Konkani,19,37
Araona,19,23
Hawaiian,9,19
Nubi,30,35
Palikur,14,24
Sidamo,25,35
Krio,25,35
Lower Grand Valley Dani,12,24
Western Cham,21,32
Chamicuro,19,29
Avar,44,49
Paez,29,39
Koasati,15,25
Malayo,20,27
Beng,24,49
Mekens,15,35
Kabardian,49,56
Siwi,26,38
Kabiye,22,47
Spanish,20,25
Nobiin,33,45
Koho,27,37
Saliba (S\'alivan),22,32
Bambara,32,58
Bassossi,20,34
Mapoyo,12,19
Hoava,16,21
Ndai,32,57
Gude,30,36
Cupeno,27,38
Dahalo,54,59
Jamaican Creole English,21,33
Jaqaru,36,39
Moseten-Chimane,26,38
Gbaya-Bossangoa,29,45
Latunde,12,28
Nias,19,25
Rotokas,6,11
Meta',33,50
Mungbam,24,36
Kanga,53,75
Hakka Chinese,21,31
Chokri Naga,34,39
Tuyuca,11,23
Iu Mien,33,41
Javanese,22,30
Lega-Shabunda,18,38
Kafa,22,27
Mawa (Chad),24,33
Brokskat,31,41
Lingala,15,22
Yine,16,26
Baoule,16,23
Tupuri,28,56
Asheninka Perene,18,28
Ningil,14,21
Nimboran,12,18
Ut-Main,36,56
Daw,24,39
Iyo'wujwa Chorote,16,21
Squamish,30,37
Muniche,22,27
Assamese,22,37
Apurina,14,40
Wari',15,21
Fuliiru,25,35
Urarina,16,21
Bade,33,46
Eastern Mari,25,33
Northern Pomo,29,39
Guahibo,17,29
Jere,24,44
Belize Kriol English,22,35
Berta,24,29
Atayal,19,27
Wayuu,28,46
Sukuma,38,57
Seneca,11,27
Nyambo,20,33
Swahili,31,36
Xiriana,19,24
Pemono,12,19
Paumari,22,28
Sango,26,37
Ngazidja Comorian,41,48
Oroko,22,29
Hainyaxo Bozo,20,34
Arabela,19,29
French,21,37
Mende (Sierra Leone),23,34
Satawalese,29,42
Bora,17,31
Timne,17,30
Gujari,35,54
Ngalakan,17,26
Yulu,35,42
Kwoma,24,31
Yanomami,13,34
Panare,13,20
Abidji,21,39
Japreria,14,20
Piaroa,23,30
Salasaca Highland Quichua,24,29
Ashaninka,14,22
Kwama,20,25
Northern Nuni,21,54
Yuracare,18,25
Telugu,32,43
Kuo,29,56
Georgian,28,34
Selepet,15,21
Gavar,47,55
Yoruba,18,29
Ava-Canoeiro,12,24
Krongo,40,62
Southern Sami,39,45
Macushi,10,22
Uru,23,33
Tirma-Chai,22,31
Nez Perce,25,30
Finnish,25,42
Acoli,17,29
Kuvi,22,37
Belanda Viri,28,43
Peve,30,38
Kayabi,14,26
Central-Eastern Niger Fulfulde,27,37
Eastern Pahari,35,47
Dan,44,92
Yora,14,22
Mato Grosso Arara,19,33
Igbo,46,65
Kipsigis,14,37
Pangwa Naga,23,29
Waima,9,14
Guahibo,17,35
Vietnamese,22,36
Curripaco,25,29
Eastern Ojibwa,16,27
Tsafiki,16,25
Biak,14,24
Yuruti,11,17
Cashinahua,15,23
Huarijio,12,26
Thai,21,45
Skou,13,23
Yagaria,14,23
North Junin Quechua,19,25
Min Nan Chinese,19,25
Jamsay Dogon,37,60
Southern Ma'di,47,59
Loma (Liberia),21,51
Tapirape,13,23
Kaingang,11,16
Koyraboro Senni Songhai,15,24
Toba,18,26
Michoacan Nahuatl,20,25
Mehinaku,13,23
Modern Hebrew,24,30
Polish,31,37
Mara,19,24
Munduruku,17,37
Yemsa,25,40
Golin,13,23
Gade Lohar,31,50
Grass Koiari,11,16
Bora,29,41
Central Mazahua,45,60
Kashmiri,27,56
Degema,24,36
Ket,18,25
Qawasqar,18,24
Anyin Morofo,21,37
Pottangi Ollar Gadaba,22,34
Nyong,23,42
Huastec,26,36
Ngiemboon,17,28
Mogholi,24,29
T'apo,20,25
Halh Mongolian,21,35
Jumjum,20,39
Guambiano,20,25
Rutul,59,64
Hakka Chinese,16,22
Haya,19,29
Kirghiz,22,30
Chimariko,33,42
Alladian,23,36
Nigerian Pidgin,23,32
Limbum,22,35
Mewati,30,50
Machame,33,46
Vagla,24,54
Ma'di,24,38
Achinese,21,55
Taos Northern Tiwa,26,38
Northern Frisian,23,42
Sayula Popoluca,19,25
Chuanqiandian Cluster Miao,46,56
Nisga'a,32,42
Yagua,11,23
Pengo,22,32
Tzotzil,21,26
Arawete,12,21
Huastec,21,26
Yucuna,16,21
Dizin,24,30
Dupaninan Agta,15,20
Tu,23,28
Anufo,45,59
Tamambo,16,21
Yawa,14,19
Matses,15,21
Kakua,12,22
Somali,30,52
Lakota,28,36
Mullukmulluk,14,19
Kuot,13,19
Coastal-Naga Bikol,23,28
Kirike,24,36
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Koorete,51,61
Ngas,32,43
Adamawa Fulfulde,24,34
Ida'an,17,23
Tol,22,28
Imonda,13,23
Kwak'wala,42,48
Ingush,35,48
Chipewyan,39,61
Dangaleat,21,28
Natugu (Retired),30,47
Masai,19,28
Bouna Kulango,27,46
Loniu,16,23
Bouyei,23,34
Quiotepec Chinantec,26,41
Yue Chinese,20,25
Ambulas,17,24
Duruwa,21,31
Zayse-Zergulla,27,32
Pwo Northern Karen,23,52
Siona-Tetete,18,30
Xokleng,19,37
Tzeltal,25,30
Telugu,40,51
Tinputz,12,26
Western Xwla Gbe,29,45
Cofan,30,35
Machinere,13,18
Sinhala,37,53
Sasak,19,30
Nugunu (Cameroon),15,26
Tagalog,19,24
Attie,24,47
Nuer,20,48
Yue Chinese,22,32
Bariai,12,17
Tz'utujil,25,35
Tenetehara,14,21
Washo,26,32
Pichis Asheninka,22,30
Koshin,23,37
Berbice Creole Dutch,20,26
Subiya,46,51
Narim,22,34
Lusi,16,21
Itonama,19,25
South Bolivian Quechua,31,36
Chuave,12,17
Purepecha,33,39
Gwandara,35,64
Tumtum,39,55
Ngombale,37,59
Lelemi,22,34
Ajumbu,26,39
Mudhili Gadaba,19,31
Akaselem,20,52
Chukchi,15,22
Noone,19,33
Hokkaido Ainu,11,16
Lele (Chad),23,36
Avatime,28,50
Izi-Ezaa-Ikwo-Mgbo,40,51
Swahili,32,37
Tawallammat Tamajaq,23,37
Southern Yukaghir,20,32
Ndzwani Comorian,32,39
Mizo,33,39
Kokota,22,27
Tiwi,14,18
Ewe,28,45
Wawa,30,49
Yanomamo,12,19
Pilaga,18,22
Kohumono,28,38
Bini,25,48
Lakota,27,36
Eastern Low German,23,37
Western Niger Fulfulde,27,32
Didinga,36,58
Mising-Padam-Miri-Minyong,34,43
Hokkaido Ainu,12,17
Secoya,12,18
Yamba,26,38
Kuku-Yalanji,13,16
Resigaro,30,35
Wantoat,14,21
Teen,28,38
Pampanga,17,22
Western Karaboro,20,45
Hiligaynon,20,25
San Juan Guelavia Zapotec,29,47
Alaba-K'abeena,52,62
Northern Uzbek,24,30
Santiago del Estero Quichua,20,25
Mina (Cameroon),39,50
Satere-Mawe,12,27
Reyesano,18,22
Waimaha,11,25
Kenyang,21,41
Paite Chin,19,25
Moken,20,38
Toba,20,28
Minica Huitoto,18,24
Saamia,20,34
Oro Win,12,18
Soninke,24,39
Sereer,33,43
Basque,23,28
Sanuma,11,24
Rama,19,28
Tupari,14,29
Kom (Cameroon),59,75
Bimoba,22,44
Shanga,22,37
Nomatsiguenga,16,25
Bilin,31,38
Molale,23,30
Lyele,21,34
Itelmen,27,32
Marghi Central,36,44
North Azerbaijani,24,33
Ganda,19,33
Pai Tavytera,15,27
Koyra Chiini Songhay,21,36
Kashmiri,28,56
A-Pucikwar,16,24
Isebe,9,23
Tengger,20,42
Paiwan,22,26
Sissala of Burkina Faso,24,42
German,23,39
Aguaruna,12,20
Western Bru,20,42
Paraguayan Guarani,24,36
Yagua,11,23
Mono (Democratic Republic of Congo),33,44
Bakole,27,34
Rundi,22,29
Mabaan,19,45
Trio,10,24
Nara,17,22
Hixkaryana,18,23
Kuanyama,26,33
Cebaara Senoufo,22,38
Akoose,18,32
Southern Sama,17,23
Wogeo,15,20
Tachelhit,28,31
Lijili,29,48
Cameroon Mambila,19,25
Southern Nambikuara,13,31
Mbo (Cameroon),21,36
A-Pucikwar,25,35
Island Carib,17,29
Gweno,24,29
Achagua,19,29
Jicarilla Apache,34,56
Ninam,13,25
Maori,10,20
Boro (Ethiopia),22,30
Amele,15,20
Kunza,23,33
Corongo Ancash Quechua,18,24
Tasomi-Tata,14,21
Kanga,54,76
Kwambi,29,37
Arhuaco,16,32
Oneida,10,22
Zande,19,35
Wolof,26,40
Guayabero,16,22
Tsuvadi,38,52
Guro,26,57
Komi-Zyrian,29,36
Turkish,24,40
Egyptian Arabic,27,35
Gadsup,9,19
Telugu,47,68
Balinese,18,24
Apurina,14,34
Eyak,32,45
Chukchi,15,22
South Efate,15,20
Kazym-Berezover-Suryskarer Khanty,19,32
Northern Bobo Madare,21,33
Eastern Maninkakan,20,36
Ebira,19,31
Moseten-Chimane,23,41
Northeast Maidu,18,24
Northern Ngbandi,19,31
North Junin Quechua,19,22
Tukang Besi North,24,29
Desano,12,18
Andoa,15,25
Legbo,38,53
Wubuy,19,24
Kabyle,27,30
Ahtena,30,35
Lama (Togo),17,53
Spanish,20,25
Luyi,17,22
Krikati-Timbira,11,26
Caddo,20,23
Deni,18,22
Kekchi,21,26
Seimat,11,28
Yanesha',24,33
Bhili,35,62
Juma,12,24
Kui (India),20,39
Sharanahua,15,23
Saliba (S\'alivan),20,30
Huambisa,15,23
Balti,35,53
Kaingang,13,27
Acheron,18,38
Southern Mfumte,74,89
Jamamadi,12,16
Kambaata,49,59
Bodo (India),15,21
Arhuaco,15,21
Central Aymara,36,42
Baatonum,17,31
Mezquital Otomi,42,58
East Makian,18,23
Angolar,22,36
Weh,37,47
Nanai,18,24
Embera-Catio,19,31
Makonde,18,28
Slovenian,21,37
Jauja Wanca Quechua,22,27
Ejagham,21,32
Lambayeque Quechua,16,19
Afrikaans,16,39
Sissano,37,46
Sa'ban,19,26
Maca,22,32
Adamawa Fulfulde,27,36
Bubia,25,39
North Bolivian Quechua,25,28
Lisu,25,39
Pulaar,28,38
Pilaga,18,22
Jauja Wanca Quechua,16,22
Mundang,37,67
Merey,33,44
Akawaio,10,21
Konda-Dora,23,43
Kayapo,16,33
Wayuu,14,26
Krio,22,32
Sudanese Arabic,54,62
Japanese,15,20
Quileute,33,37
Tetum,14,19
Nootka,37,47
Darma,34,42
Arbore,49,59
Kambera,19,29
Siriono,16,28
Nganasan,20,29
Shwai,25,38
Basque,23,28
Juang,19,29
Unami,22,39
Kumaoni,31,42
Xwela Gbe,29,45
Shina,35,48
Banda Malay,18,23
Kuikuro-Kalapalo,14,26
Central Kanuri,25,35
Barain,16,29
Njebi,24,34
Malayalam,30,43
Huehuetla Tepehua,26,36
Chimborazo Highland Quichua,31,36
Wayana,9,16
Teke-Kukuya,21,28
Santali,35,46
Egyptian Arabic,58,67
Southern Nambikuara,25,43
Nangikurrunggurr,20,28
Lele (Chad),23,36
Modern Greek,21,26
Kimaama,20,44
Shuar,13,21
Jungle Inga,13,16
Leh-Kenhat,33,38
Yawanawa,15,19
Samre or Siem Reap,20,41
Tangkhul Naga,27,40
Dagbani,23,29
Bagirmi,29,48
Duruma,40,47
Northern Tosk Albanian,28,35
Nobiin,16,21
Yukpa,12,18
Northern Kurdish,30,47
Gelao,31,43
Beembe,16,26
Iloko,17,23
Burushaski,38,43
Koyraboro Senni Songhai,33,48
Aklanon,17,20
Karaja,9,24
Nyankole,20,28
Brahui,24,33
Kanoe,12,26
Kwaza,19,35
Katcha-Kadugli-Miri,39,61
Apinaye,14,49
Masalit,31,45
Sanskrit,37,45
Nankina,14,20
Komi-Zyrian,26,33
Anii,23,36
Paez,29,37
Duruma,42,49
Eastern Mari,19,27
Galibi Carib,9,15
Russian,33,38
Baniva de Maroa,17,25
Tapiete,15,27
Bakaka,19,34
Dadibi,13,23
Ngarinyin,18,24
Kok Borok,25,34
Puinave,8,19
Kabiye,24,47
Yemba,21,35
Maranunggu,19,24
Bole,28,38
Siar-Lak,15,22
Eloyi,41,51
Waama,13,41
Lepcha,26,36
Gwandara,43,65
Bamenyam,39,50
Muinane,22,28
Karipuna Creole French,22,32
Lusi,18,28
Waorani,11,21
Tatana,17,21
Jinghpaw,25,30
Sebat Bet Gurage,39,45
Culina,17,21
Northern Embera,20,32
Selkup,18,34
Abipon,13,23
Irantxe-Munku,21,43
Cubeo,11,17
Zulgo-Gemzek,29,34
Western Maninkakan,20,27
Mamainde,14,34
Central Mazahua,45,63
Koalib-Rere,29,45
Mampruli,22,32
Cha'palaa,24,28
Gbagyi,20,26
Mbalanhu,23,31
Nafaanra,25,44
Galibi Carib,9,15
Nootka,37,47
Lao,28,40
Bamun,28,38
Dompo,22,31
Hausa,32,45
Nateni,13,40
Northern Grebo,19,36
Tikar,27,46
Bakaka,15,31
Ute-Southern Paiute,19,37
Pana (Central African Republic),34,66
Baatonum,18,30
Yucatec Maya,20,30
Yuki,24,30
Chechen,32,44
Cameroon Mambila,20,35
Achuar-Shiwiar,15,27
Machiguenga,18,27
Thavung,22,72
Resigaro,32,37
Brao,22,31
Navajo,36,54
Usarufa,17,22
Aja (Sudan),38,48
Shall-Zwall,14,18
Dafla,15,24
Ukrainian,24,30
Mundari,33,54
Northern Toussian,16,35
Moro,22,29
Maasina Fulfulde,27,37
Toura (Cote d'Ivoire),21,39
Gourmanchema,20,33
Tese,24,47
Buamu,17,28
Inor,40,47
Nkonya-Nkami,20,34
