language,consonants,phonemes
Cameroon Mambila,20,35
Amharic,52,59
Ejagham,21,32
Kodava,27,52
Akan,21,35
Dagbani,23,29
Meta',20,33
Niellim,26,59
Tulu,24,37
Tigre,26,33
Selepet,15,21
Wolaytta,38,48
Bundeli,38,55
Ewondo,15,25
Guarayu,14,26
Duruwa,21,31
Achuar-Shiwiar,15,27
Beja,21,26
Katcha-Kadugli-Miri,39,62
Yerukula,20,38
Manipuri,25,33
Sakha,22,34
Komo (Sudan),23,28
Yue Chinese,20,25
Tamnim Citak,11,17
Abau,9,14
Grass Koiari,11,16
Muyang,27,46
Paite Chin,19,25
Furu,31,41
Gamo-Gofa-Dawro,24,29
Chamorro,30,36
Xamtanga,23,30
Harari,25,34
Qawasqar,18,24
Tiv,31,40
Galician,21,28
German,22,41
Camsa,21,27
Saurashtra,32,42
Uri,16,24
Kambera,19,29
Ngiemboon,19,30
Àhan,26,43
Eastern Pahari,35,47
Paraujano,13,25
Afrikaans,16,39
Logo,27,39
Bench,46,56
Dafla,16,27
Cavinena,20,24
Lijili,29,48
Eastern Pahari,27,39
Krenak,22,35
Hopi,22,28
Zuni,20,25
Tzotzil,21,26
Befang,43,59
San Juan Guelavia Zapotec,29,47
Madi,45,54
Arabela,19,29
Ukrainian,24,30
Central Aymara,28,31
Border Kuna,19,24
Nyankole,20,28
Huallaga Huanuco Quechua,16,22
Yawalapiti,17,21
Indonesian,23,31
Alyawarr,25,32
Kgalagadi,43,53
Kuranko,26,54
Nomaande,14,30
Lithuanian,36,47
Korra Koraga,21,34
Xeta,13,24
Balti,35,53
Ga,29,41
Kunyi,44,55
Ossetian,30,39
Angami Naga,37,43
Koyraboro Senni Songhai,33,48
Moseten-Chimane,23,39
Mayogo,33,46
Wobe-We Northern,15,48
Bumbita Arapesh,15,22
Siriono,18,30
Icelandic,23,39
Bariai,12,17
Puri,12,18
Bodo (India),15,21
Fwai,19,35
Timne,17,25
Epena,17,31
Golin,13,23
Kayabi,14,24
Boko (Benin),19,34
Kanga,54,76
Lahu,26,40
Vaagri Booli,23,37
Northern Grebo,19,36
Kuot,13,19
Kabiye,22,47
Secoya,12,18
Yanesha',23,29
Ronga,64,69
Xhosa,75,84
Longto-Voko,20,31
Galibi Carib,16,28
Tilquiapan Zapotec,22,30
Ga,24,38
Kamwe,26,35
Yoruba,18,32
Belize Kriol English,22,35
Kadiweu,23,31
Cholon,15,20
Kamayura,14,26
Angaataha,12,21
Caquinte,19,27
Waiwai,14,20
Dan,20,48
Siona-Tetete,18,30
Brokskat,31,41
Trio,10,24
Itonama,19,25
Doyayo,22,48
Oko-Eni-Osayen,18,30
Nubi,30,35
Kinnauri,31,46
Chumburung,21,30
Buli (Ghana),23,46
Krikati-Timbira,11,26
Cayubaba,17,33
Luyi,17,22
Ndali,17,31
Candoshi-Shapra,21,27
Kurukh,31,56
Swahili,32,37
Imbabura Highland Quichua,17,20
Paez,29,37
Lusi,16,21
Beembe,19,41
Adamawa Fulfulde,24,34
Upper Guinea Crioulo,23,28
Akawaio,10,21
Yuruti,11,17
Central Tunebo,14,19
Nanti,18,27
Maay,22,32
Bororo,13,20
Matbat,15,20
Mingrelian,30,35
Kashmiri,27,56
Mamainde,14,34
Waama,13,41
Araona,19,23
Ewe,28,45
Bakaka,16,32
Gude,30,36
Zimbabwean Ndebele,61,68
Omagua,13,18
Aghem,25,35
Gbari,24,31
Ebang,27,34
Limbum,37,52
Gbesi Gbe,31,47
Catalan,27,39
Au,10,17
Narim,22,34
Sabane,11,16
North Junin Quechua,19,25
Resigaro,32,37
Chiquitano,14,26
Dieri,22,25
Legbo,38,53
Kotiria,16,28
Cofan,30,35
Gaa,22,34
Krio,25,35
Northern Tosk Albanian,28,35
Principense,22,31
Ndai,32,57
Maijiki,14,20
Bhele,19,28
Tamasheq,22,43
Hausa,31,38
Teen,28,38
Eastern Arrernte,27,30
Yansi,17,42
Cherokee,11,17
Kwoma,24,31
Bukusu,20,30
Mizo,33,39
Embera-Catio,19,31
Ewe,27,42
Koyraboro Senni Songhai,15,24
Yanomami,13,34
Bondo,21,27
Cross River Mbembe,28,37
Northern Conchucos Ancash Quechua,17,23
Selkup,18,34
Xingu Asurini,16,27
Cashinahua,15,23
Kita Maninkakan,19,33
Nhengatu,19,23
Poyanawa,14,21
Pemon,10,21
Apurina,14,34
Mbya Guarani,14,26
Kuanyama,26,33
Manam,13,18
Wolof,26,40
Epena,17,38
Javanese,21,29
Yanesha',24,33
Silt'e,46,56
Leti (Indonesia),10,22
Cebaara Senoufo,22,38
Halh Mongolian,21,35
Latunde,12,28
Sasak,19,30
Kwambi,29,37
Inor,39,45
Kalkutung,20,23
Gikyode,29,51
Anyin,19,40
Anfillo,38,48
Southeast Ijo,24,44
Hungarian,50,65
Berom,24,31
Ese Ejja,18,22
Jaqaru,36,39
Mwali Comorian,19,24
Central Bai,18,29
Markweeta,13,36
Hupa,35,42
Wangaaybuwan-Ngiyambaa,15,18
Guambiano,18,24
Plateau Malagasy,21,25
Georgian,28,34
Nomatsiguenga,16,25
Lambayeque Quechua,16,19
Hindi,71,94
Nanai,18,24
Mampruli,24,36
Gwandara,32,52
Avatime,28,50
Wiyot,24,29
Yamana,15,20
Bagirmi,29,48
Sango,26,37
I'saka,9,18
Duruma,40,47
Giryama,40,47
Tachelhit,28,31
Malayo,20,27
Popti',27,32
Norwegian Bokmal,22,46
Keiga,37,59
Piraha,8,11
Pume,23,38
Chiquihuitlan Mazatec,25,33
Kikuyu,18,32
Fur,19,30
Kwasio,46,54
Baniwa do Icana,16,24
Yukpa,15,21
Makonde,18,28
Aklanon,17,20
Ingush,35,48
Thai,21,30
Copainala Zoque,20,26
Toro So Dogon,16,28
Kohumono,28,38
Tikar,27,46
Brao,22,31
Ache (Tupian),22,34
Jennu Kurumba,26,33
Oluta Popoluca,20,32
Shwai,25,38
Tzeltal,25,30
Siona-Tetete,18,30
Northern Lushootseed,33,37
Morisyen,21,30
Mbuko,34,45
Kman,34,50
Binumarien,11,16
Yaqui,17,22
Chipaya,41,51
Gbaya-Bossangoa,31,43
Washo,26,32
Hamer-Banna,25,35
Wik-Mungkan,13,23
Biali,14,27
Kabiye,24,47
Kistane,34,41
Northern Kissi,22,42
Dzuungoo,26,55
Eten,63,74
Che,30,57
Pampanga,17,22
Deni,18,22
Siwu,20,37
Wa'ikhana,12,24
Defaka,18,42
Tolowa-Chetco,29,44
Chickasaw,16,25
Torwali,38,51
Moseten-Chimane,23,41
Nafaanra,25,44
Sebat Bet Gurage,35,42
Jungle Inga,13,16
Idoma,47,75
Bodo Gadaba,21,40
Norwegian Bokmal,27,48
Tedaga,24,35
Sabaot,13,31
Lengola,24,32
Ajyininka Apurucayali,20,26
Ntcham,21,30
Seneca,11,27
Adamawa Fulfulde,37,47
Yanomamo,12,19
Gban,20,36
Baatonum,17,31
Cha'palaa,23,27
Nupe-Nupe-Tako,25,38
Ocaina,25,34
Kharia,31,45
Kwese,16,25
Loma (Liberia),21,51
Eastern Ojibwa,16,27
Lealao Chinantec,28,35
Karitiana,11,31
Mumuye,23,34
Embera-Chami,16,28
Anyin,21,39
Petats,15,30
Seneca,11,19
Cayubaba,17,33
Tampulma,24,33
Biak,14,19
Terena-Kinikinao-Chane,13,23
Chechen,32,44
Tagwana Senoufo,23,45
Ao Naga,14,20
Burmese,34,50
Gayo,19,27
Jola-Fonyi,19,29
Beembe,16,26
Finnish,25,42
Korku,26,37
Kirghiz,20,36
Tuyuca,11,23
Biak,14,24
Tieyaxo Bozo,19,36
Unami,22,39
Apurina,14,40
Quechan,28,38
Iban,19,25
Wahgi,17,23
Aikana,22,32
Acoli,17,29
Kwak'wala,42,48
Southern Kiwai,12,19
Carijona,14,21
Taos Northern Tiwa,26,38
Yora,14,22
Mofu-Gudur,35,40
Northern Pame,40,54
Western Xwla Gbe,29,45
Doyayo,22,34
Orma,23,33
Yambeta,18,28
Duala,21,33
Tehuelche,28,35
Baatonum,18,30
West Central Banda,31,46
Marghi Central,36,44
Lugbara,26,39
Woun Meu,19,33
Amahuaca,14,22
Kaxuiana,12,18
Reyesano,18,22
Sa'ban,19,26
Vai,28,43
Coastal-Naga Bikol,23,28
Sindhi,41,61
Northern Dagara,29,41
Ninam,12,18
Rendille,21,33
Alawa,22,26
Mundani,23,41
Tuvinian,21,37
Bade,33,46
Tok Pisin,15,27
Yuchi,38,64
Nawuri,29,40
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Laz,27,32
North Alaskan Inupiatun,24,27
Attie,24,47
Tunica,18,25
Cherepon,26,38
Awngi,28,35
Ganda,19,33
Toposa,17,27
Luwo,19,32
Yuracare,18,25
Ikpeng,12,18
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Izi-Ezaa-Ikwo-Mgbo,29,40
Zinza,20,30
Saxwe Gbe,24,38
Javanese,24,33
Karo (Brazil),14,27
Jarawa (Nigeria),28,39
Tulishi,37,59
Nyang'i,18,25
Buamu,17,28
Basque,23,28
Kuo,29,56
Naga Pidgin,30,47
Mossi,17,43
Luiseno,23,34
Wambon,16,26
Armenian,30,36
Oneida,10,22
Fijian,19,30
Sukuma,38,57
Bena (Tanzania),22,34
Arikapu,11,25
Beria,21,33
Ida'an,17,23
Önge,16,24
Baoule,16,23
Reunion Creole French,30,42
Naasioi,8,18
Urubu-Kaapor,15,26
Eastern Yiddish,38,47
Katcha-Kadugli-Miri,39,61
Cusco Quechua,26,31
Zhenkang Wa,27,49
Paraguayan Guarani,24,36
Purepecha,26,32
Cajamarca Quechua,19,22
Barasana-Eduria,11,17
Umotina,12,20
Hixkaryana,18,23
Tagalog,18,23
San Miguel El Grande Mixtec,15,25
Balinese,18,24
Farefare,20,30
Kumaoni,31,42
Pemon,10,17
Tonga (Tonga Islands),12,17
Sango,26,42
Bororo,15,22
Gujari,32,50
Shanga,22,37
Yuqui,20,40
Dhuwal,20,23
Kuvi,22,37
Tehuelche,25,31
Northern Khmer,24,43
Aja (Benin),23,37
Caddo,20,23
Lunda,22,32
Waimaha,11,23
Kimaama,20,44
Ayacucho Quechua,14,17
Tacana,18,22
Yamba,26,38
Iquito,11,19
Wandala,45,52
Afar,17,27
Bassa,22,36
Tocho,15,27
Kare (Central African Republic),30,57
Chuvash,21,30
Abure,20,36
Canela-Kraho,13,29
Sora,21,31
Western Farsi,24,30
Guayabero,16,22
North Junin Quechua,19,22
Kashmiri,27,55
Bole,28,38
Sedang,39,53
Adzera,18,25
Barbareno,34,40
A-Pucikwar,25,35
Kituba (Congo),17,22
Lugbara,27,42
Koasati,15,25
Ngazidja Comorian,41,48
Kunjen,23,28
Burun,19,38
Hopi,31,49
Pangwa Naga,23,29
Bassari-Tanda,21,30
Galo,17,29
Iu Mien,35,49
Gadsup,9,19
Callawalla,26,32
Yucuna,16,21
Sidamo,25,35
Digo,41,48
Konkomba,21,38
Akuntsu,11,22
Kiowa,22,42
Sanuma,11,24
Buginese,19,25
Ogbia,24,34
Corongo Ancash Quechua,18,24
Mapoyo,12,19
Wapishana,17,29
Maasina Fulfulde,27,37
Bari (Chibchan),10,22
Zarma-Kaado,20,40
Northern Bobo Madare,20,40
Manipuri,27,35
Yana,22,30
Tamambo,16,21
Tarok,27,37
Izon,19,37
Trinitario,18,30
Baangi,28,56
Baba,23,30
Chuanqiandian Cluster Miao,46,56
Dazaga,21,32
Arhuaco,15,21
Burmese,33,46
Bulgarian,36,42
Ningil,14,21
Tiwi,14,18
Ao Naga,24,32
Yidiny,13,16
Timne,17,30
Southeastern Kolami,36,46
Amundava,14,26
Seimat,11,28
Karipuna Creole French,22,32
Northern Gyalrong,49,57
Car Nicobarese,16,25
Irantxe-Munku,21,43
Bafia,25,48
Vietnamese,21,39
Hindi,37,58
Weh,37,47
Kol (Cameroon),28,55
Banda Malay,18,23
Ticuna,18,38
Wolof,38,54
Gata',24,38
Mada (Nigeria),23,41
Nkonya-Nkami,20,34
Tengger,20,42
Savara,19,30
Diriku,23,28
Wayampi,14,26
Kahe,22,32
Garo,16,21
Ngangam,22,39
Sabane,13,18
Western Karaboro,20,45
Boro (Ethiopia),22,30
Fulnio,21,33
Yugambeh-Bandjalang,12,16
Guaja,12,24
Yavitero,17,21
Rundi,22,29
Pichis Asheninka,22,30
Apinaye,17,34
Akoose,18,32
Bouyei,23,34
Anuak,19,47
Lishan Didan,24,40
Rio Grande Tewa,34,57
Southern Mfumte,74,89
Nimboran,12,18
Kxoe,95,120
Awutu,30,50
Chiripa,17,29
Daloa Bete,24,37
Koyra Chiini Songhay,21,36
Lenakel,15,21
Tlachichilco Tepehua,24,34
Secoya,14,26
Mal,17,41
Rama,19,28
Southern Samo,18,26
Mamara Senoufo,29,50
Naxi (Retired),38,49
Sochiapam Chinantec,18,39
Sumbwa,20,32
Machame,33,46
Lele (Chad),23,36
Koreguaje,18,30
Macuna,10,22
Avokaya,37,55
Tawallammat Tamajaq,23,37
Sursurunga,15,21
Kokota,22,27
Lagwan,34,41
Tama (Chad),21,30
Satawalese,29,42
Nootka,37,47
Nootka,37,42
Breton,25,42
Trumai,23,29
Kwak'wala,46,55
Kirike,24,36
Cabiyari,12,17
Medumba,16,25
Standard Malay,21,27
Mangbetu,36,47
Ravula,23,39
Straits Salish,36,43
Sekpele,21,33
Wu Chinese,25,34
Alawa,23,28
Nung (Viet Nam),21,32
Mudhili Gadaba,19,31
Mewati,30,50
Siriono,16,28
Koyaga,29,43
Iraqw,33,48
Batanga,20,31
North Moluccan Malay,21,27
Kabardian,49,56
Central Pashto,31,38
Czech,25,38
K'iche',22,32
Mende (Sierra Leone),23,34
Mochi,20,25
Samo,12,18
Jowulu,20,45
Apinaye,13,30
Kistane,34,41
Navajo,36,54
Anyin,17,36
Huba,24,31
Mogholi,24,29
Thado Chin,23,31
Puinave,8,19
Wayana,9,16
Huastec,26,36
Baka (Sudan),36,46
Galibi Carib,9,15
Tanacross,35,54
Avar,44,49
Toro So Dogon,21,42
Mara,19,24
Efik,13,20
Akan,28,60
Central Khmer,21,42
Finnish,17,25
Antakarinya,17,20
Chuave,12,17
Sereer,33,43
Navajo,31,47
Nandi,13,23
Baure,14,18
Daba,36,46
Nivacle,22,28
Bamun,28,38
Sissala of Burkina Faso,24,42
Eastern Maninkakan,20,36
Ncane,17,41
Kagulu,26,31
Tunia,24,40
Naki,36,44
Ndogo,29,38
Ga,32,47
Dadibi,13,23
Mawa (Chad),24,33
Argobba,30,38
Alamblak,18,25
South Azerbaijani,25,34
Panoan Katukina,15,19
Shawnee,13,19
Senara Senoufo,19,51
Mada (Cameroon),22,40
Shasta,17,21
Lokono,16,21
Namia,9,15
Apatani,24,37
Blang,24,40
Mundang,37,67
Mezquital Otomi,42,58
Kunza,23,33
Nootka,37,47
Jita,17,29
Chepang,18,24
Ebira,19,31
Tabasco Chontal,25,37
Jauja Wanca Quechua,16,22
North Bolivian Quechua,25,28
Mundari,32,37
Mesqan,34,41
Badaga,25,38
Burji,26,36
Bemba (Zambia),15,25
Dafla,15,24
Batak Karo,16,24
Shawi,14,18
Mbukushu,22,29
Moseten-Chimane,26,38
Nigerian Fulfulde,28,38
Ngas,24,36
Chokri Naga,34,39
Tariana,23,38
Northern Yukaghir,20,26
Pagibete,42,51
Njebi,24,34
North Giziga,29,37
Masai,21,43
Panamint,23,36
Akan,22,40
Archi,81,91
Juma,12,24
Tzeltal,22,28
Pacahuara,16,20
Island Carib,17,29
Kpan,24,34
Jaqaru,36,42
Mandarin Chinese,27,43
French,23,40
Peve,30,38
Uduk,23,28
Bella Coola,28,31
Yuhup,20,35
Hixkaryana,18,23
Kamang,16,28
Muinane,22,28
Purepecha,33,39
Qawasqar,18,24
Ache (Tupian),11,21
Gade Lohar,31,50
Lakota,27,36
Lele (Guinea),19,28
Wubuy,19,24
Telugu,47,68
Thavung,22,72
Ngasa,22,31
Vietnamese,22,36
Soqotri,28,34
Sinhala,22,36
Gen,27,44
Ife,19,34
Tsou,15,21
Anufo,45,59
Suya,15,31
Cebaara Senoufo,24,43
Bambara,32,58
Copainala Zoque,26,32
Nigerian Fulfulde,47,57
Maltese,45,55
Klao,11,27
Nivkh,28,35
Batak Toba,16,21
Bhili,35,62
Inga,19,22
Gaviao Do Jiparana,19,29
Machiguenga,18,27
Maranunggu,19,24
San Martin Quechua,15,18
Mambwe-Lungu,19,36
Warao,11,16
Kalanga,62,71
Cubeo,11,17
Jamsay Dogon,37,60
Urali,26,46
Nyambo,20,33
Bambassi,23,36
Nankina,14,20
Shina,35,48
Eton-Mengisa,21,38
Waima,9,14
Ligbi,22,38
Kannada,36,47
Basa (Cameroon),29,41
Yareba,13,18
Akoose,22,44
Apalai,12,24
Achagua,19,29
Border Kuna,16,21
Awngi,28,39
Southern Nambikuara,25,43
Ngarinyin,18,24
Hakka Chinese,21,31
Nigerian Pidgin,23,32
Nara,17,22
Arawete,12,21
Guerrero Amuzgo,25,37
Nisga'a,32,42
Yoruba,18,29
Saliba (S\'alivan),20,30
Ntomba,23,30
Awa-Cuaiquer,16,26
Yekhee,26,36
Liberia Kpelle,32,49
Jola-Fonyi,19,29
Kusaal,22,44
Lyele,24,44
Southeastern Pomo,27,32
Aja (Benin),28,45
Rutul,59,64
Itbayat,19,23
Subiya,46,51
Yue Chinese,22,32
Hawaiian,9,19
Tupinamba,13,25
Tiruray,16,22
Mundari,33,54
Wayampi,14,25
Wu Chinese,29,41
Mungaka,21,33
Batak Karo,16,21
Keliko,36,45
Hungana-Saamba,20,33
Eastern Low German,23,37
Inor,39,45
Ndemli,30,53
Gidar,28,38
Suruaha,18,23
Comanche,12,18
Gbaya (Sudan),41,56
Guinea Kpelle,24,39
Mehinaku,13,23
Skou,13,23
Bora,29,41
Swedish,18,35
Tofin Gbe,23,41
Hdi,37,41
Lyele,21,34
Mwotlap,15,22
Hainyaxo Bozo,20,34
Kwaza,29,45
Pwo Northern Karen,25,37
Panare,13,20
Pero,18,30
Hoava,16,21
Pana (Central African Republic),34,66
Sango,26,44
Chimila,16,36
Copainala Zoque,16,22
Rotokas,6,11
Telugu,40,51
Lugbara,26,36
Kurukh,21,32
Loma (Liberia),28,42
Vanimo,12,28
Tshangla,32,37
Komo (Democratic Republic of Congo),24,35
Hupda,20,29
Shabo,28,43
Gonja,23,39
Sayula Popoluca,19,25
Selee,18,33
Chrau,20,33
Kutep,28,46
Wapishana,18,22
Bana,37,44
Logba,25,35
Bomitaba,16,28
Giryama,40,47
Katcha-Kadugli-Miri,41,63
Lusi,18,28
Mao Naga,20,26
Lak,60,69
Eastern Mari,19,27
Lambadi,30,48
Baniwa do Icana,25,37
Yanomami,13,20
Northwest Gbaya,30,53
Giryama,40,47
Ngomba,19,27
Chacobo,17,21
Bats,35,45
Mampruli,22,32
Totontepec Mixe,14,23
Ikwere,23,46
Cavinena,20,24
Toda,38,53
Iwam,11,17
Taushiro,12,17
Lakota,28,36
Mina (Cameroon),39,50
Eastern Ojibwa,16,27
Waimiri-Atroari,16,27
Paumari,22,28
Kadiweu,23,31
Hupda,19,34
Akurio,10,24
Ignaciano,21,25
Dera (Nigeria),24,35
Texistepec Popoluca,19,29
Irish,44,68
Waorani,11,21
Mandarin Chinese,25,32
Japreria,14,20
Nivacle,22,28
Maxakali,10,20
Marghi Central,30,34
Kanoe,12,26
Buwal,38,43
Ho,24,43
Liberia Kpelle,21,45
Yucatec Maya,20,30
Eastern Panjabi,50,73
Sebat Bet Gurage,34,42
Bandi,23,48
Klamath-Modoc,33,37
Hausa,33,43
Kafa,22,27
Selepet,15,21
Lango (Uganda),18,40
Galibi Carib,11,17
Faiwol,12,20
Yaminahua,14,22
Ejagham,19,29
Karamojong,21,66
Ngwe,24,38
Abipon,13,23
Jinghpaw,25,30
Moyon,24,37
Bare,19,23
Hindi,40,61
Kurukh,46,68
Chacobo,16,20
Bouna Kulango,27,46
Hiligaynon,20,25
Southern-Coastal Tsimshian,38,41
Murle,20,34
Chuvash,30,39
Busa,16,31
Awngi,30,39
Dyula,23,39
Binandere,11,35
Nukuini,14,20
Swahili,31,36
Bengali,36,53
Fali,39,50
Akha,28,41
Jamaican Creole English,21,33
Camsa,22,28
Mandarin Chinese,24,49
Kuria,15,22
Eastern Cham,21,30
Gwandara,28,46
Tunen (Retired),17,26
Limbum,23,33
Teke-Kukuya,21,28
Fasu,11,21
Northern Ngbandi,19,31
Bakoko,26,33
Ngombale,37,59
Xokleng,19,37
Northern Puebla Nahuatl,16,20
Ekari,10,15
Northwestern Kolami,21,34
Nyangumarta,20,27
East Kewa,15,20
Tipai,25,34
Bissa,18,24
Yanomami,12,33
Croatian,25,36
Dyirbal,13,16
Tuki,25,39
Somali,30,52
Ekpeye,24,37
Madurese,27,35
Japreria,12,24
T'apo,20,25
Yine,16,26
Awiyaana,11,20
Salasaca Highland Quichua,23,26
Filipino,17,27
Chipewyan,39,61
Bulu (Cameroon),24,36
Telefol,17,27
Baga Sitemu,18,26
Yucuna,16,21
Salasaca Highland Quichua,24,29
Morokodo,42,54
Yom,25,38
Aleut,30,36
Toba,18,26
Tamil,21,33
Saliba (S\'alivan),22,32
Adioukrou,21,31
Ulwa,22,28
Japanese,15,20
Kela (Papua New Guinea),16,30
Nyong,23,42
Yeyi,77,90
Moloko,31,47
Nyahkur,26,50
Bankon,26,37
South Bolivian Quechua,31,36
Tangkhul Naga,27,40
Siar-Lak,15,22
Chong of Chanthaburi,21,40
Yuchi,38,46
Gbaya-Mbodomo,28,37
Hoti,21,35
Nganasan,20,29
Northern Haida,46,49
Esimbi,29,37
Sebat Bet Gurage,39,45
Lambadi,24,34
Kotiria,16,24
Patep,30,44
Krongo,40,62
Batak Toba,18,27
Ngas,32,43
Qawasqar,16,19
French,21,37
Zande,19,35
Lak,60,69
Muinane,22,28
Bengali,34,48
Turkish,25,33
Central Mazahua,45,60
Hokkaido Ainu,12,17
Savosavo,17,22
Oku,18,29
Southern Bobo Madare,19,38
Armenian,30,37
Mbe,26,37
Katukina,12,20
Cerma,21,46
Spanish,20,25
Lithuanian,36,52
Mundu,29,41
Kru Pidgin English,24,36
Satere-Mawe,12,27
Tohono O'odham,19,24
Ngizim,34,40
Matis,15,21
Deg,22,52
Movima,19,29
Mazanderani,22,29
Nuer,20,48
Ndonga,29,36
Aikana,15,25
Cameroon Mambila,19,25
Andoque,11,26
Ama (Sudan),18,25
Para Arara,11,17
Akawaio,13,23
Otuho,33,56
Shuswap,37,44
Wintu,30,35
Dimli,30,44
Bullom So,22,36
Umbundu,20,30
Halh Mongolian,21,33
Mono (Cameroon),35,62
Tarok,26,32
Tukang Besi North,24,29
Makaa,30,55
Southern Nuni,38,60
Krim,22,38
Pottangi Ollar Gadaba,22,34
Degema,24,36
Spokane,38,43
Afitti,17,26
Northern Kurdish,30,47
Susu,21,35
Kuruaya,18,28
Barain,16,29
Michoacan Nahuatl,20,25
Sauria Paharia,24,34
Shuar,15,23
Ditammari,17,32
Avikam,25,34
Romanian,22,31
Boikin,17,25
Andoque,11,35
Shilluk,25,54
Palauan,10,22
Anufo,22,43
Maung,17,22
Western Bru,20,42
Pattani,38,44
Tsafiki,16,26
Lavukaleve,15,20
Mbe',48,57
Malayalam,30,43
Macaguan,16,22
Culina,17,21
Gbaya-Bossangoa,31,45
Mpongmpong,29,38
Javanese,22,30
Izi-Ezaa-Ikwo-Mgbo,40,51
Koorete,51,61
Chachapoyas Quechua,15,18
Belanda Bor,25,38
Karadjeri,17,20
Nobiin,33,45
Kalaallisut,32,38
Igbo,46,65
Urdu,35,54
Tonga (Zambia),33,41
Pohnpeian,14,20
Emerillon,16,30
Bafut,21,49
Ndonga,29,36
Bakairi,16,30
Bafanji,26,59
Gbagyi,20,26
Daba,36,47
Huarijio,12,26
Sudanese Arabic,54,62
Arbore,49,59
Abidji,21,39
Amanab,14,19
Tundra Nenets,26,34
Suba-Simbiti,23,39
Central Pashto,31,38
