language,consonants,phonemes
Sumi Naga,35,46
Vilela,24,29
Tahaggart Tamahaq,25,37
Borana-Arsi-Guji Oromo,26,36
Chechen,32,44
Murrinh-Patha,21,25
Southern Kiwai,12,19
Sidamo,25,35
Tariana,23,38
Mabaan,19,45
Icelandic,23,39
Biak,14,19
Saliba (S\'alivan),22,32
Nez Perce,26,36
Rotokas,6,11
Sumbwa,20,32
Anii,23,36
Kistane,34,41
Avar,44,49
Paumari,22,28
Suruaha,18,23
Manange,30,45
Karadjeri,17,20
Umbundu,20,30
Southern Sierra Miwok,15,21
Yalunka,19,33
Malayalam,30,43
Awngi,30,39
Siona-Tetete,18,30
Yuhup,20,35
Comanche,12,18
Guinea Kpelle,24,39
Moro,22,29
Fuliiru,24,36
Masaaba,51,63
Itelmen,27,32
Coeur d'Alene,40,48
Moseten-Chimane,23,41
Loko,18,25
Muinane,22,28
Ravula,23,39
Koya,21,31
Lak,60,69
Bariai,12,17
Kimaama,20,44
Eastern Yiddish,38,47
Dagbani,23,31
Xipaya,14,23
Iloko,17,23
Beng,24,49
Ninam,13,25
Chachapoyas Quechua,15,18
Baka (Cameroon),25,38
Mezquital Otomi,42,58
Tonkawa,15,25
Mato Grosso Arara,19,33
Choctaw,15,21
Chimila,16,36
Ticuna,18,38
Apinaye,17,34
East Kewa,15,20
Tigrinya,32,39
Totontepec Mixe,14,23
Chumburung,21,30
Seneca,11,27
Inor,39,45
Indonesian,22,31
Hindi,40,61
Bissa,23,41
Sango,26,44
Bakaka,16,32
Maltese,45,55
Paez,33,49
German,23,39
Tangale,40,60
Wongo,15,24
Buamu,17,28
Kayabi,14,24
Khasi,19,28
Tenetehara,14,21
Fe'fe',23,44
Dyirbal,13,16
Avokaya,37,55
Galibi Carib,16,22
Jamsay Dogon,37,60
Dazaga,21,32
Macedonian,26,32
Apinaye,13,30
Karamojong,21,66
Liberia Kpelle,32,49
Gbaya-Mbodomo,28,38
Irantxe-Munku,21,39
Tabasco Chontal,25,37
Yurok,23,35
Hixkaryana,18,23
Matbat,15,20
Bafut,21,49
Lower Grand Valley Dani,12,24
Moseten-Chimane,26,38
North Moluccan Malay,21,27
Yom,25,38
Selkup,18,34
Burji,26,36
Rutul,59,64
Zimbabwean Ndebele,61,68
Asheninka Perene,18,28
Ngbaka Minagende,22,34
Pampanga,17,22
North Azerbaijani,24,33
Kunyi,44,55
Soo,18,28
Orma,23,33
Dera (Nigeria),24,35
Southern Samo,18,26
Border Kuna,19,24
Lugbara,27,42
Barbareno,38,44
Avatime,28,50
Anyin Morofo,21,37
Tzeltal,22,28
Chiquihuitlan Mazatec,26,38
Jicarilla Apache,34,56
Mewati,30,50
Iu Mien,35,49
Basque,23,28
Ossetian,30,39
Kamwe,26,35
Nawdm,21,35
Juang,19,29
French,21,37
Holoholo,17,26
Parkwa,31,35
Yanesha',23,26
Jola-Fonyi,19,29
Xingu Asurini,16,27
Burmese,34,50
Ormuri,25,31
Burmese,33,46
Kwak'wala,42,48
Imonda,13,23
Boro (Ethiopia),16,25
Konkomba,22,42
Wawa,30,49
Paraguayan Guarani,24,36
Yora,14,22
Bakairi,16,30
Plateau Malagasy,21,25
Limbum,22,35
Haka Chin,45,52
Kirghiz,20,36
Jur Modo,31,49
Yemba,21,35
Kwaio,16,21
Eastern Mari,25,33
Lingala,15,22
Finnish,25,42
Bhili,35,62
Texistepec Popoluca,19,29
Hiligaynon,20,25
Ejagham,21,32
Gamo-Gofa-Dawro,24,29
Koyra Chiini Songhay,21,36
Ache (Tupian),22,34
Murle,21,26
Kikuyu,18,32
Chamacoco,21,37
Masai,21,43
Northern Uzbek,24,30
Babanki,26,33
Yuchi,38,46
Korra Koraga,21,34
Tsuvadi,38,52
Akaselem,20,52
Southern Nuni,38,60
Cabiyari,12,17
Kabiye,22,47
Guerrero Amuzgo,25,37
Barain,32,44
Teen,28,38
Ngandyera,30,37
Kako,33,47
Guato,17,25
Awiyaana,11,20
Angaataha,12,21
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Oro Win,12,18
Bukusu,20,30
Kwanja,21,43
Ndemli,30,53
Bafanji,26,59
South Azerbaijani,25,34
Ntcham,21,30
Makonde,18,28
Aewa,17,27
Koho,27,37
Langi,32,52
Awtuw,11,18
Zoogocho Zapotec,28,65
Zinza,20,30
Nigerian Pidgin,23,32
Tera,42,48
Javanese,24,33
Central Kanuri,23,29
Seri,17,25
Jaad-Badyara,25,43
Unami,22,39
Jebero,19,23
Saotomense,19,32
Lele (Chad),23,36
Toba,20,28
Sukuma,38,57
Konda-Dora,23,43
Machiguenga,18,27
Adamawa Fulfulde,24,34
Andoque,11,35
Molale,23,30
San Martin Quechua,15,18
Balanta-Ganja,33,50
Kwasio,46,54
Bini,25,48
Nomatsiguenga,16,25
Dagbani,24,37
Mada (Nigeria),23,41
Tupuri,28,56
Kete,16,25
Lese,29,42
Kraho,12,46
Nyeu,20,40
Skou,13,23
Cubeo,11,23
Limbum,23,41
Tehuelche,28,35
Nigerian Fulfulde,47,57
Ashe,24,36
Kare (Central African Republic),30,57
Northern Nuni,21,54
Matumbi,15,23
South Nuaulu,12,17
Shuar,15,23
Adzera,18,25
Cebaara Senoufo,22,38
Rendille,21,33
Selee,18,33
Ekari,10,15
Northern Grebo,19,36
Japanese,27,40
Border Kuna,16,21
Ginyanga,31,53
Kafa,22,27
Klao,11,27
Comox,37,42
Bambassi,23,36
Hadza,57,62
Tigre,26,33
Ngas,32,43
Fipa,20,35
Northern Kissi,22,42
Koonzime,22,52
Northern Gumuz,34,44
Sissala of Burkina Faso,24,42
Fijian,19,30
Sinhala,37,53
Banda-Ndele,32,45
Pular,28,38
Apatani,24,37
Hoti,21,35
Ngemba,29,40
Galibi Carib,9,15
Zulgo-Gemzek,29,34
Alawa,22,26
Northern Conchucos Ancash Quechua,17,23
Kanga,54,76
Muyang,27,46
Cholon,15,20
Shuar,16,24
Kaxuiana,12,18
Gaam,34,49
Central Bai,18,29
Loxicha Zapotec,23,30
Waris,13,22
Epena,17,38
Ega,27,39
Nootka,37,47
Gujarati,35,60
Toaripi,8,14
K'iche',22,32
Awing,39,56
Irula,23,30
Yuracare,18,25
Wichi Lhamtes Nocten,23,28
Katcha-Kadugli-Miri,39,61
Moken,20,38
Ket,18,32
Ayoreo,20,30
Uru-Eu-Wau-Wau,14,26
Tigre,47,54
Weh,37,47
Panamint,23,36
Anuak,19,47
Mundani,23,41
Minica Huitoto,18,24
Straits Salish,35,40
Kxoe,95,120
Bora,29,41
Gelao,31,43
Galo,17,29
Abipon,15,20
Akoose,22,44
Tikar,27,46
Gbaya-Mbodomo,28,37
Krio,25,35
Beembe,19,41
Ewe,26,40
Urubu-Kaapor,15,26
Jita,17,29
Yanomami,12,33
Lakkia,33,55
Czech,25,38
Kinnauri,31,46
Cebuano,18,21
Tlingit,43,48
Maasina Fulfulde,27,37
Karitiana,11,31
Bats,35,45
Purepecha,26,32
Baniwa do Icana,16,24
Terena-Kinikinao-Chane,13,23
Tsafiki,16,25
Yawalapiti,17,21
Lake Miwok,29,39
Bororo,13,20
Camsa,21,27
Bimoba,22,44
Makasar,18,23
Lotha Naga,35,43
Tundra Nenets,27,35
Yue Chinese,22,32
Mocovi,21,29
Zande,24,32
Lakkia,31,59
Deg,22,52
Dobu,19,24
Yanomami,13,34
Antakarinya,17,20
Anyin,19,40
Ik,31,44
Garrwan,19,22
Banda Malay,18,23
Badaga,25,38
Kazym-Berezover-Suryskarer Khanty,19,32
Bari (Chibchan),10,22
Kemezung,20,34
Lusi,18,28
Maung,19,24
Anyin Morofo,31,49
Chukchi,15,22
Kotafon Gbe,29,45
Northern Bobo Madare,21,33
Chimborazo Highland Quichua,31,36
Nyamwezi,36,53
Guinea Kpelle,27,35
Kabuverdianu,21,28
Masai,19,28
Irula,31,52
Hakka Chinese,16,22
Tenharim,14,26
Arikapu,11,25
Komi-Zyrian,29,36
Mandarin Chinese,25,32
Cavinena,20,24
Wayuu,14,26
Piaroa,23,30
Suya,15,31
Buli (Ghana),23,46
Bafia,27,51
Shwai,25,38
Au,10,17
Bashkir,27,38
Maranunggu,19,24
Awadhi,37,45
Loniu,16,23
Mbya Guarani,14,26
Harari,25,34
Bekwarra,23,36
Sinhala,22,36
Waimaha,11,25
Inapari,13,31
Liberia Kpelle,21,45
Kamasau,23,29
Buginese,19,25
Bundeli,38,55
Pichis Asheninka,22,30
Giryama,40,47
Eastern Bolivian Guarani,12,24
Kala Lagaw Ya,18,24
Kom (Cameroon),59,75
Salasaca Highland Quichua,23,26
Javanese,22,30
Hopi,31,49
Quileute,33,37
Reyesano,18,22
Kalaallisut,32,38
Maay,22,32
Manipuri,27,35
Ahanta,24,40
Kenswei Nsei,55,65
Tocho,15,27
Nivkh,34,44
Akawaio,13,23
Faiwol,12,20
Brao,22,31
A-Pucikwar,25,35
Wandala,45,52
Central Siberian Yupik,32,36
Galician,21,28
Hills Karbi,28,39
Selk'nam,21,29
Bafia,25,48
Yana,22,30
Filipino,17,27
Wapishana,17,25
Sanuma,10,31
Cashibo-Cacataibo,15,21
Niellim,23,36
Tangkhul Naga,27,40
North Junin Quechua,19,25
Temein,18,25
Bilin,31,38
Tumtum,39,55
Yambeta,18,28
North Bolivian Quechua,25,28
Central Kanuri,18,25
Canela-Kraho,13,29
Dangaleat,21,28
Nama (Namibia),19,33
Pengo,22,32
Kambera,19,29
Kabyle,27,30
Wan,21,36
Iu Mien,33,41
Woun Meu,19,33
Selepet,15,21
Tamnim Citak,14,19
Brokskat,41,56
Yansi,17,42
Kman,34,50
Mian,13,25
Piapoco,15,19
Tatuyo,11,17
Akan,21,35
Tz'utujil,25,35
Kgalagadi,43,53
Huichol,15,25
Wu Chinese,29,41
Ebang,27,34
Principense,22,31
Gagnoa Bete,23,51
Hausa,31,38
Lijili,29,48
Maybrat-Karon,11,16
Waiwai,14,20
Ahtena,30,35
Kusaal,22,44
Karitiana,11,25
Chuvash,30,39
Zayse-Zergulla,27,32
Satawalese,29,42
Avikam,25,34
Katcha-Kadugli-Miri,23,32
Mal,17,41
Nubi,30,35
Ao Naga,24,32
Wolof,38,54
Wari',14,20
Savosavo,17,22
Izi-Ezaa-Ikwo-Mgbo,27,38
Emerillon,16,30
Embera-Chami,16,28
Lithuanian,36,47
Nyang'i,18,25
Maranao,13,17
Xeta,13,24
Taos Northern Tiwa,26,38
Timne,17,30
Cayubaba,17,33
Natugu (Retired),30,47
Cashinahua,15,23
Shilluk,25,54
South Wa,34,77
Aikana,15,25
Ocaina,27,38
Abidji,21,39
Amarakaeri,15,33
Standard Malay,21,27
Siriono,16,28
Northern Kurdish,30,47
Western Arrarnta,26,29
Moklen,19,46
Konkomba,21,38
Kulung (Nepal),22,43
Oroko,22,29
Hawaiian,9,19
Southern Birifor,25,52
Ngwe,24,38
Soninke,24,39
Luo (Kenya and Tanzania),23,35
Ngiemboon,17,28
Macushi,10,22
Igbo,43,59
Gen,25,40
Galibi Carib,16,28
Kambaata,49,59
Wambon,16,26
Korean,21,32
Palor,26,43
Gayo,19,27
Hupda,19,34
Dan,44,92
Logba,25,35
Isoko,28,37
Njebi,24,34
Ticuna,18,29
Siriano,11,23
Aguaruna,12,20
Adzera,18,25
Xavante,11,24
Sentani,10,17
Saurashtra,32,42
East Makian,32,37
Mmaala,23,34
San Mateo del Mar Huave,23,29
Fur,19,30
Gadsup,9,19
Kwama,20,25
Mufian,17,22
Aari,26,36
Bumbita Arapesh,15,22
Lakota,28,36
Hangaza,23,35
Arandai,13,18
San Miguel El Grande Mixtec,19,32
Jamaican Creole English,21,33
Island Carib,16,27
Tundra Nenets,26,34
Bullom So,22,36
Ukrainian,24,30
Chokri Naga,34,39
Bodo (India),15,21
Eastern Cham,21,30
Tadaksahak,59,70
Pilaga,18,22
Jowulu,20,45
Naasioi,8,18
Nateni,13,40
Central Aymara,26,32
Kohumono,28,38
Denya,22,30
Paez,29,39
Napo Lowland Quechua,20,23
Balti,35,53
Lusi,16,21
Mampruli,22,32
Lyele,24,44
Jaqaru,36,42
San Juan Guelavia Zapotec,29,47
Northern Pame,40,54
Parakana,12,17
Akawaio,10,21
Panobo,14,18
East Makian,18,23
Giryama,40,47
Nafaanra,25,44
Central Khmer,21,42
Arabela,19,29
Betta Kurumba,22,37
Boro (Ethiopia),22,30
Patep,30,44
Maxakali,10,20
Gaam,24,33
Darma,34,42
Nganasan,20,29
South Efate,15,20
Bambara,21,35
Culina,17,21
Samba Leko,22,34
Dyula,23,39
Caquinte,19,27
West-Central Limba,17,24
Chepang,18,24
Siriono,18,30
Cogui,24,36
Hai//om,24,29
Oluta Popoluca,20,32
Lambadi,24,34
Sandawe,44,64
Dzuungoo,26,55
Yucatec Maya,20,30
Ingush,35,48
Cha'palaa,24,28
Kunjen,23,28
Irarutu,12,19
Tibetan,24,38
Lambadi,30,48
Dizin,24,30
Krache,17,44
Huarijio,12,26
Gbesi Gbe,31,47
Koya,19,24
Breton,25,42
Kharia,31,36
Ache (Tupian),11,21
Sango,26,42
Barain,28,41
Western Maninkakan,20,27
Ocaina,25,34
Batak Karo,16,21
Itonama,19,25
Cameroon Mambila,20,35
Croatian,25,36
Saraiki,48,83
Ngarinman,17,23
Kawaiisu,25,31
Kwambi,29,37
Kwami,28,40
Turkish,25,33
Berbice Creole Dutch,20,26
Romanian,22,31
Tanimuca-Retuara,11,21
Japreria,12,24
Lealao Chinantec,28,35
Gujari,32,50
Kabardian,49,56
Beembe,16,26
Ronga,64,69
Moseten-Chimane,23,41
Eten,63,74
Tulu,23,35
Komi-Zyrian,26,33
Markweeta,13,36
Lumun,17,35
Ida'an,17,23
Ignaciano,15,19
Nkonya-Nkami,20,34
Luchazi,32,42
Mbo (Cameroon),19,35
Seimat,11,28
Hopi,22,28
Nigeria Mambila,25,43
Mada (Cameroon),22,40
Kistane,34,41
Hindi,71,94
Jere,24,44
Akan,22,40
West Coast Bajau,17,23
Western Farsi,24,30
Meta',20,33
Lelemi,22,34
Aproumu Aizi,24,33
Anufo,45,59
Cupeno,27,38
Nukak Maku,12,24
Breton,25,45
Western Keres,39,51
Pangwa Naga,23,29
Northern Tosk Albanian,28,35
Mongo,45,56
Amundava,14,26
Kotiria,16,24
Argobba,30,38
Eastern Low German,23,37
Wappo,30,35
Copainala Zoque,16,22
Kpan,24,34
Marghi Central,36,44
Mbukushu,22,29
Hausa,32,45
Yagua,11,23
Fulnio,18,30
Waimiri-Atroari,16,27
Batanga,20,31
Adioukrou,21,31
Saya,39,54
Pangasinan,16,21
Tena Lowland Quichua,21,24
Kabardian,49,56
Naga Pidgin,30,47
Bench,46,56
Herero,19,26
Halh Mongolian,21,33
Gwandara,28,48
Mekens,15,35
Mwaghavul,25,37
Ejagham,19,29
Aragonese,33,45
Kituba (Congo),17,22
Yine,16,26
Pana (Central African Republic),34,66
Zo'e,14,26
Gujari,35,54
Wubuy,19,24
Busa,16,31
Mbum,30,38
Spanish,20,25
Northern Bobo Madare,20,40
Ligbi,22,38
Kalabari,22,43
Kalanga,62,71
Balinese,18,24
Ndai,32,57
Squamish,30,37
Àhan,26,43
Tiruray,16,22
Belanda Viri,28,43
Beria,21,33
Nivacle,22,28
Kharia,31,45
Bila,19,33
Otoro,30,44
Kota (India),26,41
Nhengatu,19,23
Armenian,30,36
Japanese,15,20
Bamenyam,39,50
Yareba,13,18
Bengali,34,48
Sebat Bet Gurage,36,42
Amahuaca,14,22
Jarawa (Nigeria),28,39
Marwari (India),36,46
Ghomala',36,59
Nung (Viet Nam),21,32
Deni,18,22
Kekchi,21,26
Inga,19,22
Carapana,11,23
Bagirmi,29,48
Southern Mfumte,74,89
Ganda,19,33
Northern Haida,46,49
Hanga,23,29
Yue Chinese,20,25
Pwo Northern Karen,23,52
Sursurunga,15,21
Gbagyi,20,26
Western Niger Fulfulde,27,32
Godie,26,42
Esimbi,29,37
Tupinamba,13,25
Hokkaido Ainu,11,16
Lagwan,34,41
Sa'ban,19,26
Kaingang,13,27
Russian,33,38
Kinyarwanda,39,49
Kupang Malay,19,25
Nivkh,28,35
Chamorro,30,36
Bench,29,40
Iloko,17,21
Ngoshie,26,34
Mingrelian,30,35
Shona,37,42
Vagla,24,54
Waimaha,11,23
Macaguan,16,22
Jinghpaw,25,30
Halh Mongolian,21,35
Mundari,21,39
Mapoyo,12,19
Kupsabiny,14,26
Tuvinian,20,29
Tucano,15,27
Tatana,17,21
Kwoma,24,31
Sakha,33,49
Minangkabau,23,33
Northern Frisian,23,42
Laz,27,32
Tamambo,16,21
Chol,20,26
Koyra Chiini Songhay,23,43
Warao,11,21
Leh-Kenhat,37,45
Klamath-Modoc,33,37
Nanai,18,24
Moloko,31,47
German,22,41
Tamasheq,22,43
Manchu,18,25
Zuni,20,25
Vai,28,43
Sentani,10,17
Bamun,28,38
Eastern Bolivian Guarani,12,24
Eyak,32,45
Uduk,23,28
Wa'ikhana,12,24
Gweno,24,29
Vietnamese,22,36
Wuzlam,34,42
Limbum,23,33
Igede,24,38
Mbe,26,37
Mono (Cameroon),35,62
Thulung,30,38
Leco,24,30
Ambonese Malay,18,23
Kakabe,22,38
Selepet,15,21
A-Pucikwar,16,24
Siamou,22,41
Nez Perce,25,30
Krenak,22,35
Nizaa,58,90
Antigua and Barbuda Creole English,24,37
Ikpeng,12,18
Ashaninka,14,22
Sa'ban,38,46
Lele (Chad),23,36
Ese Ejja,17,21
Soninke,34,52
Ucayali-Yurua Asheninka,24,32
Tinputz,12,26
Furu,31,41
Ndut,27,34
Lendu,43,55
Wiyot,24,29
Mwotlap,15,22
Koyaga,29,43
Tagalog,18,28
Siar-Lak,15,22
Andoa,15,25
Adang,18,40
Mundari,32,37
Komo (Democratic Republic of Congo),24,35
Yuchi,38,49
Bora,17,31
Ambulas,17,24
Dera (Indonesia),11,17
Para Gaviao,11,21
Yerukula,20,38
Bole,28,38
Kurukh,31,56
Ndonga,29,36
Sedang,41,55
Lak,60,69
Paraguayan Guarani,18,30
Ulwa,22,28
Korean,22,40
Njyem,20,42
Jumjum,20,39
I'saka,9,18
Soqotri,28,34
Northeast Maidu,18,24
Tetum,14,19
Machinere,13,18
Gbaya-Bossangoa,31,45
Kwoma,24,31
Carijona,14,21
Giryama,40,47
Koshin,23,37
Cubeo,11,17
Eastern Panjabi,50,73
Tepo Krumen,17,39
Georgian,29,35
Jungle Inga,13,16
