language,consonants,phonemes
Wik-Mungkan,13,23
Kuanyama,26,33
Lama (Togo),17,53
Au,10,17
Kambera,19,29
Yemba,17,27
Pottangi Ollar Gadaba,22,34
Antakarinya,17,20
Tinigua,22,40
K'iche',22,32
Lakota,27,36
Ao Naga,14,20
Moseten-Chimane,23,41
Tulu,23,35
Eastern Pahari,27,39
Eten,63,74
Catalan,27,39
Kamang,16,28
Buwal,38,43
Biali,14,27
Klamath-Modoc,33,37
Bora,29,41
Kunjen,23,28
Achuar-Shiwiar,15,27
Yoruba,18,29
Wongo,15,24
Pilaga,18,22
Nhengatu,19,23
Itelmen,27,32
Nyabwa,24,44
Hupa,28,35
Mbya Guarani,14,26
Myene,29,36
Siriono,18,30
Jauja Wanca Quechua,22,27
Sebat Bet Gurage,36,42
Kele-Foma,21,30
Kawaiisu,25,31
Michoacan Nahuatl,20,25
Tacana,18,22
Iban,19,25
Gen,27,44
Ashaninka,14,22
Mamara Senoufo,29,50
Bakaka,15,31
Tehuelche,28,35
Maria (India),22,39
Gamo-Gofa-Dawro,24,29
Icelandic,23,39
Tama (Chad),21,30
Eastern Cham,21,30
Pemon,10,21
Tipai,25,34
Ndonga,29,36
Toaripi,8,14
Kwese,16,25
Northern Tosk Albanian,28,35
Taushiro,12,17
Thai,21,45
Tatana,17,21
Abipon,13,23
Adzera,18,25
Eastern Ojibwa,16,27
Moyon,24,37
West-Central Limba,17,24
Sukuma,38,57
Northern Dagara,29,41
Nyahkur,26,50
Kotafon Gbe,29,45
Choctaw,15,21
Apalai,12,24
Manipuri,25,33
Macushi,10,22
Nuer,20,48
Avar,44,49
Mochi,20,25
Armenian,30,37
Bagirmi,29,48
Awngi,28,39
Luo (Kenya and Tanzania),23,35
Ahtena,30,35
Nawdm,21,35
Guahibo,17,35
Ewe,26,40
Uri,16,24
Kafa,22,27
Georgian,28,34
Ache (Tupian),11,21
Sakha,22,34
Bella Coola,28,31
Moken,20,38
Cebaara Senoufo,22,38
Kela (Papua New Guinea),16,30
Chibcha,16,22
Igbo,28,36
Giryama,40,47
Lelemi,22,34
Koya,19,24
Iwam,11,17
Maung,17,22
Embera-Baudo,21,33
South Efate,15,20
Southern Mfumte,74,89
Anyin,21,39
Huambisa,15,23
Yanesha',23,29
Aja (Benin),28,45
S'gaw Karen,27,39
Tucano,15,27
Halh Mongolian,21,33
Western Highland Chatino,16,25
Lokono,16,21
Cameroon Mambila,24,40
Manange,30,45
Jola-Esulalu,31,51
Hangaza,23,35
Kuvi,28,47
Bakole,27,34
Saya,39,54
Giryama,40,47
Avatime,28,50
Puinave,8,19
Awadhi,37,45
Skou,13,23
Nias,19,25
Nimboran,12,18
East Makian,19,24
Akuntsu,11,22
East Kewa,15,20
Kenswei Nsei,55,65
Ao Naga,24,32
Tigre,26,33
Tamil,21,33
Jita,17,29
Nanti,18,27
Enawene-Nawe,13,25
Northern Yukaghir,20,26
Samo,12,18
Western Cham,21,32
Cusco Quechua,26,31
Matis,15,21
Karaja,9,24
Piraha,8,11
Central Mazahua,45,63
Ahanta,24,40
Wichi Lhamtes Nocten,23,28
Nez Perce,26,36
Sango,26,37
Oneida,10,22
Southern Bobo Madare,19,38
Tese,24,47
Mezquital Otomi,42,58
Ida'an,17,23
Gagnoa Bete,23,51
Awutu,30,50
Tunen (Retired),17,26
Maori,10,20
Abua,27,40
Lemeting,19,25
Bamun,28,38
Tumtum,39,55
Bundeli,38,55
Andoque,11,35
Sa'ban,19,26
Ngiti,44,56
Pume,23,38
Yucuna,16,21
Guarayu,14,26
Liberia Kpelle,32,49
Kunama,19,26
Pwo Northern Karen,25,37
Cabiyari,12,17
Yukpa,15,21
Aja (Sudan),38,48
Kabardian,49,56
Culina,17,21
Samre or Siem Reap,20,41
Tolowa-Chetco,26,31
Bade,33,46
Bambara,20,43
Malayo,20,27
Trumai,18,24
Kagulu,26,31
Lunda,22,32
Olu'bo,34,46
Lukpa,17,37
Kashmiri,27,55
Central Kanuri,25,35
Cubeo,11,23
Madi,45,54
Ayere,26,43
Kabyle,27,30
Ngambay,18,34
Zaparo,14,22
Ngomba,19,27
Paez,29,39
Izon,19,37
Ntcham,21,43
Santiago del Estero Quichua,20,25
Tabasco Chontal,25,37
Romanian,22,31
Pular,28,38
Tocho,15,27
Berom,22,29
Akan,28,60
Guaja,12,24
Dimli,30,44
Ninam,12,18
Kamwe,26,35
Ewondo,26,34
Boro (Ethiopia),16,25
Dar Fur Daju,24,30
Mumuye,23,34
Kashmiri,27,56
Gbaya-Bossangoa,29,45
Karo (Brazil),14,25
Bumbita Arapesh,15,22
West Makian,17,23
Central Pashto,31,38
Kayapo,16,33
Latunde,12,28
Digo,41,48
Santali,35,46
Fe'fe',23,44
Batak Karo,16,21
Chimila,16,36
Hokkaido Ainu,12,17
Huarijio,12,26
Kyenga,22,37
Northern Gumuz,34,44
Bassossi,20,34
Awngi,30,39
Lango (Uganda),18,40
Javanese,22,30
Moken,22,32
Akoose,22,44
Nisga'a,32,42
Cebaara Senoufo,24,43
Finnish,17,25
Ma'di,24,38
Manchu,18,25
Che,30,57
Adamawa Fulfulde,24,34
Morisyen,21,30
Dhuwal,20,23
Degema,24,36
Morokodo,42,54
Huehuetla Tepehua,26,36
Luiseno,23,34
Wari',14,20
Car Nicobarese,16,25
Shall-Zwall,14,18
Tundra Nenets,26,34
Kunza,23,33
Amanab,14,19
South-Eastern Ju,95,141
Mapudungun,20,26
South Bolivian Quechua,32,37
Bafia,25,48
Telefol,17,27
Saotomense,19,32
Western Cham,24,35
Eastern Karaboro,16,26
Indonesian,22,31
Sanuma,11,24
Arandai,13,18
Akawaio,10,21
Ache (Tupian),22,34
Kinnauri,31,46
Daw,24,39
Finnish,25,42
Yoruba,18,32
Tem,25,36
Marghi Central,30,34
Southern Nambikuara,13,31
San Juan Guelavia Zapotec,29,47
Dyula,23,39
Ndemli,30,53
Loma (Liberia),21,51
Cherepon,26,38
Xamtanga,23,30
North Giziga,29,37
Tiruray,16,22
Kakua,12,22
Popti',27,32
Afade,27,36
Inapari,13,31
Mbalanhu,23,31
Ket,18,25
Mwali Comorian,19,24
Tzotzil,21,26
Para Arara,11,17
Caddo,20,23
Aleut,30,36
Khasi,27,40
Kistane,34,41
Loxicha Zapotec,23,30
Lishan Didan,24,40
Chuanqiandian Cluster Miao,46,56
Ikwere,23,46
Munduruku,17,39
Tuvinian,21,37
Mende (Sierra Leone),23,34
Marghi Central,36,44
Yucuna,16,21
Lisu,25,39
Kakua,21,26
Ife,19,34
Yuki,24,30
East Taa,130,161
Inor,40,47
Ket,18,32
Southeastern Pomo,27,32
Resigaro,32,37
Ntomba,23,30
Andoque,11,26
Amharic,52,59
Palauan,10,22
Kimaama,20,44
Mapudungun,20,26
Tlachichilco Tepehua,24,34
Krio,25,35
Aghem,28,49
Natugu (Retired),30,47
Norwegian Bokmal,27,48
Toda,38,53
Hamer-Banna,25,35
Kwama,20,25
Tigon Mbembe,99,116
Yeyi,77,90
Kadiweu,23,31
French,21,37
Nigerian Fulfulde,28,38
Manam,13,18
Igbo,43,59
Baba,23,30
Bafanji,26,59
Mungaka,21,33
Towa,39,61
Ik,31,44
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Matumbi,15,23
Deg,22,52
Maxakali,10,20
Ho,24,43
Muyang,27,46
Tzeltal,22,28
Tapiete,15,27
Iloko,17,23
Michif,25,41
Giryama,40,47
Garo,21,26
Hawaiian,9,19
Koyra Chiini Songhay,21,36
Masai,19,28
Ngwe,24,38
Soninke,34,52
Herero,19,26
Eastern Ojibwa,16,27
Kako,33,50
Bardi,17,24
Baangi,28,56
Burmese,33,46
Hausa,32,45
Seri,17,25
Jaad-Badyara,25,43
Paumari,22,28
Trio,10,24
Moro,22,29
Lamang,37,41
Mundu,29,41
Yao,18,29
Panare,13,20
Afitti,17,26
Sebat Bet Gurage,39,45
East Makian,18,23
Angami Naga,37,43
Yavitero,17,21
Northern Conchucos Ancash Quechua,17,23
Bena (Tanzania),22,34
Murrinh-Patha,21,25
Shona,37,42
Jarawa (Nigeria),28,39
Mapudungun,22,28
Siar-Lak,15,22
Arikapu,11,25
Quileute,33,37
Bambara,32,58
Apinaye,17,34
Kaxuiana,12,18
Czech,25,38
Leh-Kenhat,33,38
Gaam,24,33
Iquito,11,19
Ejagham,21,32
Bilua,16,41
Wantoat,14,21
Ngiemboon,17,28
Burun,19,38
Kutep,28,46
Molale,23,30
Nama (Namibia),19,33
Wangaaybuwan-Ngiyambaa,15,18
Banda-Ndele,32,45
Northern Embera,20,32
Nubi,30,35
Kunyi,44,55
Zande,24,32
Bini,25,48
Jamsay Dogon,37,60
Aari,26,36
Waura,16,26
Northern Kissi,22,42
Anuak,19,47
Wappo,30,35
Wubuy,19,24
Corongo Ancash Quechua,18,24
Panamint,23,36
Dera (Nigeria),24,35
Kamba (Kenya),13,31
Galo,17,29
Ronga,64,69
Tuki,25,39
A-Pucikwar,16,24
Antigua and Barbuda Creole English,24,37
Kalanga,62,71
Achagua,19,29
Karok,16,27
Siriano,11,23
Kemezung,20,34
Burushaski,38,53
Legbo,38,53
Leco,24,30
Asheninka Perene,18,28
Nugunu (Cameroon),15,26
Cashibo-Cacataibo,15,21
Bengali,36,53
Gujarati,35,60
Naga Pidgin,30,47
Bana,37,44
Northern Bobo Madare,21,37
Tigak,12,17
Mampruli,22,32
Wobe-We Northern,15,48
Gwandara,28,46
Nomaande,14,30
Southern Sami,39,45
Cajamarca Quechua,19,22
Waama,13,41
Nugunu (Cameroon),24,35
Bakaka,19,34
Kupang Malay,19,25
Awtuw,11,18
Chipaya,41,51
Wari',15,21
Nganasan,20,29
Northern Kurdish,30,47
Binumarien,11,16
Tsotso,19,31
Modern Greek,21,26
Ngandyera,30,37
Kuy,22,47
Tee,23,38
Mbukushu,22,29
Mundani,23,41
Maay,22,32
Katcha-Kadugli-Miri,41,63
Kabardian,49,56
Gourmanchema,20,33
German,22,41
Angaataha,12,21
Akan,21,35
Barain,28,41
Kwaza,29,45
Giryama,40,47
Bangolan,27,40
Yareba,13,18
Ikpeng,12,18
Principense,22,31
Mocovi,23,31
Kwaya,17,29
Hainyaxo Bozo,20,34
Washo,26,32
Alawa,23,28
Bouyei,24,38
Sindhi,44,54
Moroccan Arabic,74,78
Hadza,57,62
Shuar,15,23
Nadab,17,34
Yuhup,20,35
Kru Pidgin English,24,36
Tamnim Citak,11,17
Tsuvadi,28,55
Adamawa Fulfulde,29,39
Amharic,30,37
Kuranko,26,54
Guambiano,18,24
Qawasqar,18,24
Dobu,19,24
Northern Gyalrong,49,57
Paez,29,37
Huaylas Ancash Quechua,20,30
Bakairi,16,28
Limbum,37,52
Macaguan,16,22
Masaaba,51,63
Satawalese,29,42
Javanese,21,29
Gude,30,36
Blang,24,40
Ngazidja Comorian,41,48
Yanomamo,12,33
Sandawe,44,64
Andoa,15,25
Chamorro,30,36
Tagalog,18,28
Jicarilla Apache,34,56
Hixkaryana,18,23
Uru-Eu-Wau-Wau,14,26
Phalura,30,40
Pai Tavytera,15,27
Kuo,29,56
Ningil,14,21
Amundava,14,26
Yawanawa,14,18
Pulaar,28,38
Burushaski,38,43
Yana,22,30
Central Kanuri,18,25
Mullukmulluk,14,19
Njebi,24,34
Nawuri,29,40
Kwoma,24,31
Western Arrarnta,26,29
Mada (Cameroon),22,40
Northern Khmer,24,43
Gweno,24,29
Lao,28,40
Chukchi,15,22
Tamambo,16,21
Gban,20,36
Dibole,21,31
Chamacoco,21,37
Kok Borok,25,34
Malayalam,30,43
Nyambo,20,33
Mmen,27,41
Aikana,22,32
Sora,21,31
Abure,20,36
Lendu,43,55
Dan,20,48
Ndonga,29,36
Yagua,11,23
Sa'ban,38,46
Kazym-Berezover-Suryskarer Khanty,18,31
Nyangumarta,20,27
Leti (Indonesia),10,22
Gbaya-Bossangoa,31,45
Eastern Tamang,19,29
North Junin Quechua,19,25
Upper Guinea Crioulo,23,28
Iaai,33,52
Gonja,23,39
Anyin,17,36
Tadaksahak,59,70
Kwangali,22,27
Rundi,22,29
Tedim Chin,21,26
Vagla,24,54
Central Bai,18,29
Nandi,13,23
Nung (Viet Nam),21,32
Swahili,31,36
Rukai,23,27
Arabela,19,29
Krio,22,32
Huastec,26,36
Orokaiva,12,17
Lenakel,15,21
Rio Grande Tewa,34,57
Epena,17,31
Southeastern Pomo,27,38
Reyesano,18,22
Chachapoyas Quechua,15,18
Sipacapense,22,32
Kamasau,23,29
Mingrelian,30,35
Kusaal,22,44
Afar,17,27
Assamese,22,37
West Coast Bajau,17,23
Meru,17,27
Panare,12,25
Tunica,18,25
Gwandara,28,48
Tera,42,48
Merey,33,44
Kharia,31,41
Sherbro,24,31
Arabela,11,18
Beja,21,26
Kupsabiny,14,26
Paite Chin,19,25
Dafla,15,24
Bondo,21,27
Xokleng,19,37
Meta',20,33
Tatuyo,11,17
Mwani,21,26
Umbundu,20,30
Gaam,34,49
S'gaw Karen,27,36
Irigwe,79,95
Badaga,25,38
Lak,60,69
Kanga,53,75
Manado Malay,19,25
Kunimaipa,15,20
Eastern Mari,25,34
Chepang,18,24
Mogholi,24,29
Bilin,31,38
Ngasa,22,31
Lakota,28,36
Waima,9,14
Urdu,35,54
Hanga,23,29
Embera-Catio,19,31
Vietnamese,22,36
Saliba (S\'alivan),22,32
Buli (Ghana),23,46
Northern Paiute,14,24
Cayubaba,17,33
Yaqui,17,22
Mbe',48,57
Fang (Equatorial Guinea),25,41
Northern Bobo Madare,20,40
Lusi,16,21
Hixkaryana,18,23
Southern Sierra Miwok,15,21
Bench,29,40
Hai//om,24,29
Daba,36,46
Tetum,14,19
Makaa,30,55
Antakarinya,17,23
Karitiana,11,25
Terena-Kinikinao-Chane,13,23
Mor (Bomberai Peninsula),14,19
Ebang,27,34
Central Siberian Yupik,32,36
Lele (Chad),23,36
Lugbara,26,39
Yoruba,19,31
Fijian,19,30
Zulu,32,37
Galibi Carib,11,17
Nupe-Nupe-Tako,25,38
Ajumbu,26,39
Bissa,18,24
Central-Eastern Niger Fulfulde,27,37
Tachelhit,28,31
Bassa,22,36
Eastern Bolivian Guarani,12,24
Poyanawa,14,21
Embera-Chami,16,28
Ambele,38,51
Ocaina,25,34
Balanta-Ganja,33,50
Sandawe,47,54
Anyin,19,40
Mina (Cameroon),39,50
Oluta Popoluca,20,32
Hopi,31,49
Luwo,19,32
Southern Tiwa,26,41
Imbabura Highland Quichua,17,20
Mori Bawah,22,27
Chrau,20,33
Ukrainian,24,30
Amo,25,35
Alladian,25,36
Gujari,35,54
Pemon,10,17
Bakairi,16,30
Yanomamo,12,19
Sochiapam Chinantec,18,39
Pana (Central African Republic),34,66
Sui,47,54
Fuliiru,25,35
Georgian,29,35
Gbagyi,20,26
Akawaio,13,23
Bakoko,26,33
Cha'palaa,24,28
Mbo (Cameroon),20,31
Sauria Paharia,24,34
Harari,25,34
Kamayura,14,26
Tohono O'odham,19,24
Even,17,27
Matses,15,21
Mundari,32,37
Zay,23,37
Yuqui,20,40
Guinea Kpelle,27,35
Banda-Ndele,33,46
Akha,28,41
Narim,22,34
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Basque,23,28
Awiyaana,11,20
Limbum,22,35
San Miguel El Grande Mixtec,19,32
Iyive,53,64
Buamu,17,28
Purepecha,33,39
Zoogocho Zapotec,28,65
Ngas,30,44
Pattani,38,44
Croatian,25,36
Didinga,36,58
Kaingang,11,16
Berom,24,31
North Junin Quechua,19,22
Mandinka,19,34
Kwami,28,40
Sango,26,44
Makonde,18,28
Jaunsari,34,51
Ndzwani Comorian,32,39
Alabama,14,17
Bukusu,20,30
Sumbwa,20,32
Secoya,12,18
Mabaan,19,45
Tinputz,12,26
Gbaya-Mbodomo,28,38
Cocama-Cocamilla,11,16
Amahuaca,14,22
Chong of Chanthaburi,21,40
Sakha,33,49
Thavung,22,72
Ashaninka,15,19
Central Tunebo,14,19
Mewati,30,50
Banda Malay,18,23
Mbabaram,20,24
Toura (Cote d'Ivoire),21,39
Wolof,26,40
Murle,21,26
Tanacross,35,54
Japanese,27,40
Karo (Brazil),14,27
Alyawarr,25,32
Siona-Tetete,18,30
Sudanese Arabic,54,62
Ticuna,15,33
Cebuano,18,21
Daloa Bete,24,37
Central Kanuri,23,29
Tiwi,14,18
Kasem,19,40
Barasana-Eduria,11,17
Kannada,36,47
Xwela Gbe,29,45
Maca,22,32
Duruma,42,49
Yanomami,13,34
Unami,22,39
Noone,19,33
Akan,22,40
Wichita,21,29
Inor,39,45
Mangbetu,36,47
Kikuyu,18,32
Liberia Kpelle,21,45
Galician,21,28
Afrikaans,16,39
Duruwa,21,31
Dagbani,23,29
Aikana,15,25
Yuchi,38,49
Telugu,40,51
Akoose,18,32
Moseten-Chimane,23,41
Denya,22,30
Tahaggart Tamahaq,25,37
Garrwan,19,22
Telugu,32,43
Yagua,11,23
Umotina,12,20
Northeast Maidu,17,23
Juang,24,36
Aghem,25,35
Bole,28,38
Salasaca Highland Quichua,23,26
Lithuanian,36,52
Abidji,21,38
Uru,23,33
Yanyuwa,29,32
Portuguese,23,38
Cayubaba,17,33
Murui Huitoto,14,20
Wawa,30,49
Nkonya-Nkami,20,34
Maasina Fulfulde,27,37
Sebat Bet Gurage,36,44
Tunica,17,24
Nangikurrunggurr,20,28
Basa (Cameroon),29,41
Gbaya (Sudan),41,56
Pangwa Naga,23,29
Nivacle,22,28
Tipai,25,34
Urali,26,46
Tupinamba,13,25
Ga,24,38
Wan,21,36
Koorete,51,61
Sereer,33,43
Copainala Zoque,20,26
Cubeo,11,17
Baka (Cameroon),25,38
Aklanon,17,20
Shuar,13,21
Darma,34,42
Godie,26,42
Northern Pomo,29,39
Buginese,19,25
Iloko,17,21
Atayal,19,27
Marwari (India),36,46
Rama,19,28
Ticuna,18,38
Tetum,13,18
Krache,17,44
Aringa,35,49
Bakairi,17,29
Napo Lowland Quechua,20,23
Konkani,19,37
Torwali,38,51
Eyak,32,45
Soo,18,28
Lepcha,26,36
Northwestern Kolami,21,34
Armenian,30,36
Paraguayan Guarani,24,36
Moseten-Chimane,23,39
North Moluccan Malay,21,27
Anufo,22,43
Lambadi,24,34
Gwandara,35,64
Toba,21,28
Selepet,15,21
Fang (Cameroon),23,36
Hungana-Saamba,20,33
Irantxe-Munku,21,39
Modern Hebrew,24,30
Biak,14,19
Palor,26,43
Kenyang,21,41
Waris,13,22
Baka (Cameroon),25,35
Eastern Arrernte,27,30
Sebat Bet Gurage,33,39
Iyo'wujwa Chorote,16,21
Kxoe,95,120
Olu'bo,16,21
Macuna,10,22
Apurina,14,34
Southern Nambikuara,25,43
Dutch,24,39
Kayabi,14,26
French,23,40
Bafaw-Balong,27,47
Wandala,45,52
Nyong,23,42
Sabane,11,16
Selaru,14,19
Chacobo,17,21
Central Mazahua,45,60
Amele,15,20
Bengali,29,43
Northern Puebla Nahuatl,16,20
Acheron,18,38
Yucatec Maya,20,30
Zinza,20,30
Gwandara,32,52
Apiaka,12,22
Reunion Creole French,30,42
Mbo (Cameroon),19,35
Tsafiki,16,25
Beembe,19,41
Nonuya,20,26
Koyaga,29,43
Baoule,21,37
Kota (India),23,28
Spokane,38,43
Toro So Dogon,16,28
Barain,16,29
Irish,45,69
Fipa,20,35
Nivkh,34,44
Igbo,46,65
Hoti,21,35
Suya,15,31
Naasioi,8,18
North Bolivian Quechua,25,28
Luyi,17,22
Wayampi,14,26
Wamey,39,46
Squamish,30,37
Chamicuro,19,29
Belize Kriol English,22,35
Brahui,24,33
Dagbani,23,31
Abau,9,14
Komo (Democratic Republic of Congo),24,35
Movima,19,29
North Alaskan Inupiatun,24,27
Naki,36,44
Tagalog,19,24
South Central Dinka,20,60
Panara,11,26
Tehuelche,25,31
Furu,31,41
Tzeltal,25,30
Warray,16,21
Lyele,24,44
Wolaytta,38,48
Northern Toussian,16,35
Chaudangsi,34,42
Chimborazo Highland Quichua,31,36
Wintu,30,35
Totela,44,54
Nyang'i,18,25
Gbesi Gbe,31,47
Toposa,17,27
Kaingang,13,27
Central Aymara,26,32
Kimaragang,18,23
Anufo,45,59
Maranunggu,19,24
Kalabari,22,43
Cameroon Mambila,20,35
Achinese,21,55
Adamawa Fulfulde,37,47
Burmese,34,50
Mundang,37,67
Ese Ejja,18,22
Texistepec Popoluca,19,29
Gwandara,28,48
Yawa,14,19
Mamainde,14,34
Yora,14,22
Mocovi,21,29
Daba,36,47
Nobiin,16,21
Wayana,9,16
Krim,22,38
Lithuanian,36,47
Yanomamo,11,32
Wyandot,11,17
Ngoshie,26,34
Mandarin Chinese,27,43
Mwaghavul,25,37
Nootka,37,47
Ngad'a,21,27
Otuho,33,56
Pangwa,23,35
Mandarin Chinese,25,32
Northern Tosk Albanian,28,35
Susu,21,35
Sissano,37,46
Wik-Mungkan,13,18
Njyem,20,42
Purepecha,26,32
Aneityum,21,26
Masai,21,43
Paraguayan Guarani,24,36
Yuracare,18,25
Kabiye,22,47
Fe'fe',17,25
Ignaciano,21,25
Apinaye,14,49
Baniwa do Icana,18,26
Koalib-Rere,29,45
Filipino,17,27
Tangkhul Naga,27,40
Jola-Fonyi,19,29
Tonga (Tonga Islands),12,17
Baka (Sudan),36,46
Western Xwla Gbe,29,45
Mundari,21,39
Kaiwa,14,26
Ambonese Malay,18,23
Tiv,31,40
Sango,26,42
Golin,13,23
Candoshi-Shapra,21,27
Central Nicobarese,16,35
Saraiki,48,83
Fasu,11,21
Juma,12,24
Kala Lagaw Ya,18,24
Mungbam,24,36
Eastern Maninkakan,20,36
Kituba (Congo),17,22
Trinitario,18,30
Archi,81,91
Bullom So,22,36
Maithili,34,42
Aragonese,33,45
Fulnio,21,33
Galibi Carib,16,28
Waimaha,11,25
Avikam,25,34
Tieyaxo Bozo,19,36
Nepali Kurux,34,39
Shawnee,13,19
Wambon,16,26
Macedonian,26,32
Boikin,17,25
Desano,12,18
Kurukh,31,56
Tapirape,13,23
Tshangla,32,37
Guajajara,14,21
Katcha-Kadugli-Miri,39,61
Guambiano,20,25
Suya,13,28
Rotokas,6,11
Senara Senoufo,19,51
Mbe,26,37
Batak Karo,16,24
Haya,19,29
Hills Karbi,28,39
Machinere,13,18
Cofan,30,35
Balti,35,53
Ga,29,41
Plateau Malagasy,21,25
Southeastern Kolami,36,46
Savara,19,30
Savosavo,17,22
Gidar,28,38
Kokota,22,27
Southern Ma'di,47,59
Sumi Naga,35,46
Gude,30,36
Oroko,22,29
Ignaciano,15,19
Iu Mien,35,49
Ndali,17,31
Telugu,47,68
Ayacucho Quechua,14,17
Deni,18,22
Cashinahua,15,23
Kita Maninkakan,19,33
Kazym-Berezover-Suryskarer Khanty,19,32
Xavante,11,24
Pacahuara,16,20
Kui (India),20,39
Dompo,22,31
Northeastern Dinka,19,32
Madurese,27,35
Dera (Indonesia),11,17
Bhili,35,62
Önge,16,24
Parakana,12,17
Canela-Kraho,13,29
Turkish,24,40
Akpes,21,34
Ndamba,19,24
Mmaala,23,34
Siriono,16,28
Toba,18,26
Maung,19,24
Bambara,21,35
Mokpwe,22,31
Sinhala,22,36
Kwanja,21,43
Carijona,14,21
Awara,19,25
Kharia,31,36
Katcha-Kadugli-Miri,23,32
Galibi Carib,9,15
Saurashtra,32,42
Guahibo,17,29
Brokskat,31,41
Sao Paulo Kaingang,13,27
Eastern Panjabi,50,73
Kpan,24,34
Bats,35,45
Moru,26,38
Guinea Kpelle,24,39
Zayse-Zergulla,27,32
Limbum,23,41
Tupari,14,29
Moseten-Chimane,26,38
Lotha Naga,35,43
Mann,22,39
Zhenkang Wa,27,49
Makasar,18,23
Aleut,24,27
Lango (Sudan),16,32
Chuvash,30,39
Wogeo,15,20
Kotiria,16,24
Sanskrit,37,45
Gwandara,43,65
Guajajara,15,22
Chamicuro,19,29
Amarakaeri,15,33
Ngangam,22,39
Itonama,19,25
Nomatsiguenga,16,25
Irarutu,12,19
Friulian,25,39
Lele (Chad),23,36
Ginyanga,31,53
Kodava,27,52
Gbari,24,31
Awa-Cuaiquer,14,21
Belanda Bor,25,38
Serrano,33,42
Ormuri,25,31
Bribri,18,27
Irula,23,30
Batanga,20,31
Somali,22,32
Korra Koraga,21,34
Hoava,16,21
Navajo,31,47
Jaqaru,36,42
West Central Banda,31,46
Kituba (Democratic Republic of Congo),15,22
Mpade,30,40
Isebe,9,23
Vai,28,43
Tirma-Chai,22,31
Bambalang,34,57
Toro So Dogon,21,42
Mada (Nigeria),23,41
Lese,29,42
Hupa,35,42
Dagik,16,26
Shipibo-Conibo,16,24
Swedish,18,35
Dazaga,21,32
Navajo,36,54
Ga,32,47
Kangri,29,41
Southern Yukaghir,21,33
Aewa,17,27
Bouyei,23,34
Bongo,18,29
Karitiana,11,31
Garo,16,21
Eastern Mari,19,27
Minica Huitoto,18,24
Komi-Zyrian,29,36
Masalit,31,45
Koryak,16,21
Yurok,23,35
Muniche,22,27
Xhosa,75,84
Cherokee,11,17
Bari (Chibchan),10,22
Mato Grosso Arara,19,33
Tolowa-Chetco,29,44
Gadsup,9,19
Chonyi-Dzihana-Kauma,40,47
Àhan,26,43
Tulishi,37,59
Polish,31,37
Larantuka Malay,19,25
Baatonum,17,31
Panoan Katukina,15,19
Cha'palaa,24,28
Zaiwa,21,32
Northern Frisian,23,42
Mwan,21,39
Zulu,35,43
Nateni,13,40
Waorani,11,21
Engenni,20,33
Bamenyam,39,50
Central Aymara,36,42
