language,consonants,phonemes
Bakairi,16,28
Hokkaido Ainu,11,16
Southern Yukaghir,20,32
Camsa,22,28
Lakota,27,36
Nigerian Pidgin,23,32
Nonuya,20,26
Moseten-Chimane,23,41
Bila,19,33
Kahe,22,32
Barain,31,44
Cabiyari,12,17
Kakabe,22,38
Kannada,36,47
Ndonga,29,36
Manipuri,27,35
Yana,22,30
Gagnoa Bete,23,51
Holoholo,17,26
Guro,26,57
Koho,27,37
Andoa,15,25
Tuvinian,20,29
Kalaallisut,32,38
Piraha,8,11
Maay,22,32
Ntcham,21,30
Murle,21,26
Cubeo,11,17
Guato,17,25
Ndemli,30,53
Mundari,21,39
Somali,30,52
Sebat Bet Gurage,36,44
Breton,25,42
Önge,16,24
Ngazidja Comorian,41,48
Koasati,15,25
Kwese,16,25
Aklanon,17,20
Tamil,32,43
Alyawarr,25,32
Arhuaco,15,21
Car Nicobarese,16,25
Anufo,45,59
Tena Lowland Quichua,21,24
Desano,12,18
Quechan,28,38
Wawa,30,49
Abidji,21,38
Yuchi,38,46
Gikyode,29,51
Tamambo,16,21
Halh Mongolian,21,33
Yareba,13,18
Paiwan,22,26
Budu,31,43
French,23,40
Pa'o Karen,20,34
Gade Lohar,31,50
Bats,35,45
Chiquihuitlan Mazatec,25,33
Kistane,34,41
South-Eastern Ju,95,141
Macushi,10,22
Inapari,13,31
Maori,10,20
Mochica,20,32
Principense,22,31
Me'en,26,40
Gaa,22,34
Lower Grand Valley Dani,12,24
Chamicuro,19,29
Nisga'a,32,42
Zhenkang Wa,27,49
Chuvash,21,30
Kwama,20,25
Merey,33,44
Tohono O'odham,19,29
Bade,33,46
Izi-Ezaa-Ikwo-Mgbo,27,38
Kumaoni,31,42
Tshangla,32,37
Masai,21,43
Niellim,26,59
Ket,18,32
Komi-Zyrian,26,33
Wandala,45,52
Parecis,15,19
Northern Lushootseed,33,37
Ngas,30,44
Central Bai,18,29
Ingush,35,48
Reyesano,18,22
Yukpa,15,21
Sindhi,41,61
Wayuu,14,20
Kui (India),20,39
Mewati,30,50
Attie,24,47
Anyin Morofo,31,49
Northern Bobo Madare,21,33
S'gaw Karen,27,39
Bora,29,41
Filipino,17,27
Aweti,14,26
Nepali Kurux,34,39
Samo,12,18
Jita,17,29
Guahibo,17,35
Koshin,23,37
Adamawa Fulfulde,24,34
Samba Leko,22,34
Denya,22,30
Chumburung,21,30
Lambadi,30,48
Gen,25,40
Maithili,34,42
Makaa,30,55
Abidji,21,39
Saxwe Gbe,24,38
Huallaga Huanuco Quechua,16,22
Nomatsiguenga,16,25
Farefare,20,30
Fipa,20,35
Rio Grande Tewa,34,57
Amahuaca,14,22
Sherbro,24,31
Tiruray,16,22
Wik-Mungkan,13,23
Tarok,27,37
Uduk,23,28
Ibibio,17,32
Waama,13,41
Wu Chinese,29,41
Guajajara,15,22
Sao Paulo Kaingang,13,27
Beria,21,33
Beja,21,26
Mochi,20,25
Ninam,12,18
Chacobo,16,20
Yessan-Mayo,16,20
Gelao,31,43
Lao,28,40
Telugu,47,68
Argobba,30,38
Telugu,40,51
Bambara,32,58
Awutu,30,50
Korku,26,37
Xingu Asurini,16,27
Wichita,21,29
Kxoe,95,120
Lishan Didan,24,40
Lendu,43,55
Buol,17,23
Karaja,9,24
Hakka Chinese,16,22
Seneca,11,19
Eggon,30,42
Wubuy,19,23
Tukang Besi North,24,29
Igbo,28,36
Otuho,33,56
Sakha,22,34
Juang,19,29
Kulung (Nepal),22,43
Mamainde,14,34
Ke'o,24,30
Kazym-Berezover-Suryskarer Khanty,18,31
Koreguaje,18,30
Ahtena,30,35
Mori Bawah,22,27
North Giziga,29,37
Ma'di,24,38
Kangri,29,41
Binumarien,11,16
Aewa,17,27
Ida'an,17,23
Guerrero Amuzgo,25,37
Adzera,18,25
Wayana,9,16
Berbice Creole Dutch,20,26
Brokskat,41,56
Zuni,20,25
Ninam,13,25
Bambara,21,35
Herero,19,26
Western Xwla Gbe,29,45
Ngizim,34,40
Giryama,40,47
Glavda,34,43
Lugbara,26,39
Saliba (S\'alivan),22,32
Pai Tavytera,15,27
Wolof,26,40
Dar Fur Daju,24,30
Amahuaca,14,22
Ayacucho Quechua,14,17
Nyangumarta,20,27
Tulu,24,37
Arandai,13,18
Asheninka Perene,18,28
Tuki,25,39
Yapese,28,44
Cuiba,17,25
A-Pucikwar,16,24
Olu'bo,34,46
Norwegian Bokmal,22,46
Nez Perce,26,36
Afar,17,27
Mbo (Cameroon),19,35
Igede,24,38
Jumjum,20,39
Ikwere,23,46
Binandere,11,35
Ndzwani Comorian,32,39
Yambeta,18,28
Mizo,33,39
Yanyuwa,29,32
Salasaca Highland Quichua,23,26
Northern Kurdish,30,47
Breton,25,45
Saliba (S\'alivan),20,30
Central Nicobarese,16,35
Tsuvadi,28,55
Bulu (Cameroon),24,36
Karadjeri,17,20
Yuki,24,30
Guambiano,20,25
Yanesha',24,33
Eastern Maninkakan,20,36
Limbum,22,35
Kanga,53,75
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Meru,17,27
Silt'e,46,56
Sumi Naga,35,46
Tira,26,42
Wari',14,20
Awa-Cuaiquer,14,21
Soninke,34,52
Badaga,25,38
Tamnim Citak,11,17
Matbat,15,20
San Mateo del Mar Huave,18,24
Kinyarwanda,39,49
Siona-Tetete,18,30
Nganasan,20,29
Zande,24,32
Dan,20,48
Logba,25,35
Soo,18,28
Faiwol,12,20
Guajajara,14,21
Brahui,24,33
Shona,37,42
Kwangali,22,27
Piapoco,15,19
Isoko,28,37
Andoque,11,35
Yuracare,18,25
Tunica,18,25
Ejagham,20,27
Seimat,11,28
Western Maninkakan,20,27
Piraha,8,11
Ntomba,23,30
Palauan,10,22
Mescalero-Chiricahua Apache,31,51
Kasem,21,45
Cavinena,20,24
Tonkawa,15,25
Ngiemboon,17,28
Gude,30,36
Lemeting,19,25
Tabasco Chontal,25,37
Zande,19,35
Taos Northern Tiwa,26,38
Hadza,57,62
Panara,11,26
Yanomami,13,34
Caddo,20,23
Kwoma,24,31
Mann,22,39
Toda,38,53
Nyam,39,56
Daba,36,47
Ligbi,22,38
Muinane,22,28
Ibani,25,38
Tulu,23,35
Gaam,34,49
Igo,23,33
Baatonum,17,31
Huaylas Ancash Quechua,20,30
Pengo,22,32
Mandarin Chinese,24,49
Kuwaataay,20,34
Baruga,14,24
Kabyle,27,30
Kazym-Berezover-Suryskarer Khanty,19,32
Bafia,25,48
Mor (Bomberai Peninsula),14,19
Jaqaru,36,39
Kafa,22,27
Kambaata,49,59
Shanga,22,37
Araona,19,23
Burmese,34,50
Mising-Padam-Miri-Minyong,34,43
Huastec,21,26
Bengali,34,48
Daloa Bete,24,37
Lagwan,34,41
Western Farsi,24,30
Para Arara,11,17
Ndonga,25,30
Ambulas,17,24
Burji,26,36
Southern Tiwa,26,41
Chokri Naga,34,39
Ndamba,19,24
Tzeltal,25,30
Tilquiapan Zapotec,22,30
Spanish,20,25
Mbo (Cameroon),21,36
Pangwa Naga,23,29
Santali,35,46
Harari,25,34
Awing,39,56
Tsou,15,21
Nkonya-Nkami,20,34
Igbo,46,65
North Junin Quechua,19,25
Kota (India),23,34
Nootka,37,47
Taroko,33,43
Bissa,18,24
Dibole,21,31
Aja (Sudan),38,48
Dompo,22,31
Kituba (Congo),17,22
Savosavo,17,22
Fwai,19,35
Mina (Cameroon),39,50
Pichi,21,30
Bororo,15,22
Antakarinya,17,23
Dagbani,24,37
Karok,16,27
Pume,23,38
Telefol,17,27
Dera (Nigeria),24,35
Wichi Lhamtes Nocten,23,28
Ao Naga,24,32
Amundava,14,26
Sa'ban,19,26
Chamacoco,21,37
Maijiki,14,20
Kol (Cameroon),28,55
Lenakel,15,21
Awadhi,37,45
Deni,18,22
Nez Perce,25,30
Capanahua,16,24
Kikuyu,18,32
Djeoromitxi,14,24
Central Mazahua,45,63
Koryak,16,21
Fulnio,21,33
Ngemba,29,40
Kaxarari,15,20
Javanese,22,30
Gwandara,28,48
Tagwana Senoufo,23,45
Nyole,24,36
Pohnpeian,14,20
Northern Haida,46,49
Petats,15,30
Timne,17,30
Sango,26,42
Totontepec Mixe,14,23
Sipacapense,22,32
Tatuyo,11,17
Ulwa,22,28
Batak Toba,18,27
Southeastern Kolami,36,46
Blang,24,40
Lega-Shabunda,18,38
Boko (Benin),19,34
Yekhee,26,36
Fuliiru,25,35
Tarok,26,32
North Junin Quechua,19,22
Central-Eastern Niger Fulfulde,27,37
Western Cham,24,35
Southern Nuni,38,60
Niellim,23,36
Saya,39,54
Tigre,26,33
Kuruaya,18,28
Arabela,19,29
Daba,36,46
Cavinena,20,24
Beng,24,49
Zo'e,14,26
Pilaga,18,22
Komo (Sudan),23,28
Kadiweu,23,31
Komo (Sudan),23,31
Iaai,36,52
Epena,17,31
Ejagham,21,32
Chimborazo Highland Quichua,31,36
Bagirmi,29,48
Izon,19,37
Ho,24,43
Yanomamo,12,19
Sentani,10,17
Lisu,25,39
Chopi,61,68
Gbesi Gbe,31,47
Ngomba,19,27
Orma,23,33
Northeast Maidu,18,24
Nimboran,12,18
Mpongmpong,29,38
Apinaye,14,49
Corongo Ancash Quechua,18,24
Maung,17,22
Sentani,10,17
Xerente,13,27
Irarutu,12,19
Tulishi,37,59
Godie,26,42
Biak,14,19
Pacoh,18,33
Kotiria,16,28
Mbe,26,37
Toaripi,8,14
Warray,16,21
Gujari,32,50
Awngi,28,39
Ganda,19,33
Krim,22,38
Lingala,15,22
Ebira,19,31
Spokane,38,43
Dizin,24,30
Kaxuiana,12,18
Galibi Carib,16,22
Mpade,30,40
Uru,23,33
Yawanawa,15,19
Sedang,41,55
Mungbam,24,36
Hamer-Banna,25,35
Shasta,17,21
Lugbara,27,42
Zulu,35,43
Sandawe,44,64
Shuar,15,23
Bafut,21,49
Tera,42,48
Daw,24,39
Saurashtra,32,42
Central Kanuri,18,25
Armenian,30,36
Tlingit,43,48
Gwandara,35,64
Imonda,13,23
Kimaragang,18,23
Atayal,19,27
Kipsigis,14,37
Soqotri,28,34
Xwela Gbe,29,45
Luvale,22,36
Ahanta,24,40
Bashkir,27,38
Kru Pidgin English,24,36
Movima,19,29
Manipuri,25,33
Leh-Kenhat,37,45
Shabo,28,43
Kawaiisu,25,31
Mato Grosso Arara,19,33
Lengola,24,32
Galibi Carib,9,15
Alladian,23,36
Tampulma,24,33
Mundu,29,41
Mabaan,19,45
Tinputz,12,26
Basque,23,28
Bamenyam,39,50
Vanimo,12,28
Eastern Ojibwa,16,27
Nara,17,22
Romanian,22,31
Nyong,23,42
Koyaga,29,43
Kurukh,31,56
Papantla Totonac,16,22
Baangi,28,56
Tibetan,24,38
Paraguayan Guarani,24,36
Guahibo,17,29
Lyele,24,44
Tolowa-Chetco,26,31
Luiseno,23,34
Tupinamba,13,25
Northern Puebla Nahuatl,16,20
Biloxi,12,20
Kele-Foma,21,30
Bakairi,16,30
Lusi,16,21
Hanga,23,29
Muyang,27,46
Iyo'wujwa Chorote,16,21
Barain,32,44
Fe'fe',17,25
Legbo,38,53
Moru,26,38
Ocaina,26,35
Dagbani,23,31
Wayampi,14,26
Izi-Ezaa-Ikwo-Mgbo,40,51
Hausa,32,45
Waris,13,22
Culina,17,21
Jaqaru,36,42
Yaminahua,14,22
Leti (Indonesia),10,22
Camsa,21,27
Kirghiz,22,30
Aleut,30,36
Friulian,25,39
East Kewa,15,20
Awara,19,25
Nias,19,25
Kathmandu Valley Newari,24,32
Kamwe,26,35
Shuar,16,24
Sango,26,44
Northern Bobo Madare,20,40
Plateau Malagasy,21,25
Khmu,23,41
Pottangi Ollar Gadaba,22,34
Kanga,54,76
Egyptian Arabic,27,35
Irantxe-Munku,21,39
Mbay,22,44
Baniva de Maroa,17,25
Pichis Asheninka,22,30
Matses,15,21
Ternate,20,25
Nyambo,20,33
Gaviao Do Jiparana,19,29
Xamtanga,23,30
Toro So Dogon,16,28
Chukchi,15,22
Cashinahua,15,23
Àhan,26,43
Gujarati,35,60
Hausa,33,43
Che,30,57
Saotomense,19,32
Inga,19,22
Chechen,32,44
Latunde,12,28
Tuyuca,11,23
Mullukmulluk,14,19
Slovenian,21,37
Karo (Brazil),14,27
Panare,12,25
Copainala Zoque,16,22
Usan,14,20
Tiwi,22,26
Totela,44,54
Chaudangsi,34,42
Nootka,37,42
Galibi Carib,9,15
Gadsup,9,19
Dazaga,21,32
Aproumu Aizi,24,33
Hadiyya,46,56
Xipaya,14,23
Gwandara,43,65
Maxakali,10,20
Gaam,24,33
Xokleng,19,37
Munduruku,17,39
Amharic,52,59
Liberia Kpelle,22,34
Mufian,17,22
Southeastern Pomo,27,32
Arbore,49,59
Mundari,33,54
Dafla,15,24
Cofan,30,35
Mba,24,31
Koorete,51,61
Huarijio,12,26
Didinga,36,58
Eastern Pahari,35,47
Berom,22,29
Tsafiki,16,25
Nateni,13,40
Russian,33,38
Bumbita Arapesh,15,22
Tese,24,47
Lealao Chinantec,28,35
Fali,39,50
Weh,37,47
Akan,22,40
Cayubaba,17,33
Southern Birifor,25,52
Southern Sami,39,45
Lese,29,42
Somali,22,32
Giryama,40,47
Ndonga,29,36
North Moluccan Malay,21,27
Kuku-Yalanji,13,16
Katcha-Kadugli-Miri,41,63
Bari (Chibchan),10,22
Northern Tosk Albanian,28,35
Shall-Zwall,14,18
Wapishana,17,25
Tedaga,24,35
Galibi Carib,16,28
Jamamadi,11,19
North Alaskan Inupiatun,24,27
Duala,21,33
Hopi,31,49
Kyenga,22,37
Angaataha,12,21
Para Gaviao,11,21
Berta,24,29
Copainala Zoque,20,26
Bafanji,26,59
Kusaal,22,44
Deg,22,52
Shina,35,48
Panobo,14,18
Moken,22,32
Cocama-Cocamilla,11,16
Selee,18,33
Bakaka,19,34
Puri,12,18
Tocantins Asurini,11,16
Tee,23,38
Apurina,14,34
Sayula Popoluca,19,25
Ngiemboon,19,30
Bakaka,16,32
Akan,18,31
Hixkaryana,18,23
Ngombale,37,59
Itelmen,27,32
Ndut,27,34
Movima,18,23
Gayo,19,27
Tofin Gbe,23,41
Hawaiian,8,13
Arhuaco,16,32
Secoya,14,26
Bribri,18,27
Macuna,10,22
Parkwa,31,35
Balinese,18,24
Mono (Democratic Republic of Congo),33,44
Khasi,21,29
Xeta,13,24
Central Kanuri,23,29
Western Farsi,24,30
Kete,16,25
Nanti,18,27
Malayo,20,27
Oluta Popoluca,20,32
Katukina,12,20
Macaguan,16,22
Mende (Sierra Leone),23,34
Georgian,29,35
Mwaghavul,25,37
Bakaka,15,31
Turkish,25,33
Kuy,22,47
Dyula,23,39
Tunica,17,24
North Bolivian Quechua,25,28
Eastern Panjabi,32,51
Sinhala,22,36
Mwali Comorian,19,24
Kambera,19,29
Tamil,21,33
Lamang,37,41
Defaka,18,42
Mandarin Chinese,25,32
Vietnamese,21,39
Nangikurrunggurr,20,28
Tirma-Chai,22,31
Korafe-Yegha,19,24
Toba,21,28
Armenian,30,37
Fuliiru,24,36
Northwestern Kolami,21,34
Ajyininka Apurucayali,20,26
Achagua,19,29
Yerukula,20,38
Yala,28,38
Bodo (India),15,21
Haya,19,29
Carapana,11,23
Northeastern Dinka,19,32
Jamaican Creole English,21,33
Fulnio,18,30
Upper Guinea Crioulo,23,28
Foodo,23,44
Borana-Arsi-Guji Oromo,26,36
Choctaw,15,21
Tetum,13,18
Akawaio,10,21
Yawanawa,14,18
Njebi,24,34
Even,17,27
Gonja,23,39
Bulgarian,37,49
Avikam,25,34
Sebat Bet Gurage,36,42
Wyandot,11,17
Pagibete,42,51
Lunda,22,32
Ngbaka Minagende,22,34
Karitiana,11,25
Machinere,13,18
Mazanderani,22,29
Modern Greek,21,26
Secoya,12,18
Masalit,31,45
Dahalo,54,59
Ndonga,29,36
Kunimaipa,15,20
Pokoot,17,39
Mayogo,33,46
Mamara Senoufo,29,50
Yanomami,13,20
Burmese,33,46
Giryama,40,47
Quileute,33,37
Yagua,11,23
Marghi Central,30,34
Northern Gumuz,34,44
Kharia,31,36
Korean,22,40
Western Arrarnta,26,29
Ik,31,44
Baka (Cameroon),25,35
Senara Senoufo,19,51
Matumbi,15,23
Paumari,22,28
Basa (Cameroon),29,41
Yukpa,12,18
Tunia,24,40
Dzuungoo,26,55
Baure,14,18
Chimila,16,36
Warao,11,21
Chiripa,17,29
Ut-Main,36,56
Bandi,23,48
Kanoe,12,26
Pwo Northern Karen,25,37
Ignaciano,21,25
Logo,27,39
Fang (Cameroon),23,36
Nyang'i,18,25
Nivacle,22,28
Yao,18,29
Anyin Morofo,21,37
Hanga Hundi,16,23
South Nuaulu,12,17
Kunyi,44,55
San Juan Guelavia Zapotec,29,47
Dadibi,13,23
Yuruti,11,17
Thai,21,45
Purepecha,33,39
Morisyen,21,30
Kabiye,24,47
Central Pashto,31,38
Timne,17,25
Angolar,22,36
Kwak'wala,46,55
Andoque,11,26
Sanuma,11,24
Laz,27,32
Eastern Yiddish,38,47
Ao Naga,14,20
Kokota,22,27
Irantxe-Munku,21,43
Ngad'a,21,27
Bouna Kulango,27,46
Kunza,23,33
Tuvinian,21,37
Kupsabiny,14,26
Amarakaeri,15,33
Sandawe,47,54
Wayampi,14,25
Diriku,23,28
Alawa,23,28
Bengali,29,43
Urdu,35,54
Huichol,15,25
Central Aymara,36,42
Giryama,40,47
Wobe-We Northern,15,48
Sundanese,19,26
Mehinaku,13,23
Waura,16,26
Dafla,16,27
Southern Ma'di,47,59
Jauja Wanca Quechua,16,22
Kamasau,23,29
Ngwe,24,38
Saamia,20,34
Njyem,20,42
Central Aymara,26,32
Yabarana,11,18
Trumai,18,24
Maybrat-Karon,11,16
Dan,19,39
Wangaaybuwan-Ngiyambaa,15,18
Satawalese,29,42
Igo,23,33
Olu'bo,16,21
Tangale,40,60
Xavante,11,24
Ewondo,26,34
Tiwi,14,18
Ayere,26,43
Kharia,31,45
Nugunu (Cameroon),24,35
Mbabaram,20,24
West Central Banda,31,46
Zaparo,14,22
Shipibo-Conibo,16,24
Shuar,13,21
Bondo,21,27
Hupa,28,35
Jola-Fonyi,19,29
Sanuma,11,24
Bemba (Zambia),15,25
Yora,14,22
Rundi,22,29
Dieri,22,25
Qimant,28,39
Anfillo,38,48
Arikapu,11,25
Huambisa,15,23
Sanuma,10,31
Ngarinyin,18,24
Gbaya-Mbodomo,28,38
Maranao,13,17
Chiquitano,14,26
Boro (Ethiopia),16,25
Balanta-Ganja,33,50
Boro (Ethiopia),22,30
Toposa,17,27
Belanda Viri,28,43
Maria (India),22,39
Wan,21,36
Bena (Tanzania),22,34
Koalib-Rere,29,45
Baka (Sudan),36,46
Terena-Kinikinao-Chane,13,23
Chamicuro,19,29
Lavukaleve,15,20
Cha'palaa,23,27
Alladian,25,36
Tanacross,35,54
Chuave,12,17
Tigre,47,54
Fe'fe',23,44
Urali,26,46
Cubeo,11,23
Ignaciano,15,19
Ewe,28,45
Kabuverdianu,21,28
Halkomelem,32,47
Hakka Chinese,21,31
Kurukh,46,68
Yalunka,19,33
Lelemi,22,34
Nanai,18,24
Nukuini,14,20
Hainyaxo Bozo,20,34
Ewe,26,40
Marwari (India),36,46
Southern Mfumte,74,89
Ga,29,41
Wa'ikhana,12,24
Even,18,36
Busa,16,31
Naga Pidgin,30,47
Suba-Simbiti,23,39
Konni,31,49
Bilua,16,41
Dimli,30,44
Brao,22,31
Central Mazahua,45,60
Thulung,30,38
Hixkaryana,18,23
Sebat Bet Gurage,33,39
South Central Dinka,20,60
Kalabari,22,43
Zulu,32,37
Bangolan,27,40
Akaselem,20,52
Koyra Chiini Songhay,21,36
Hindi,40,61
Nupe-Nupe-Tako,25,38
Chamorro,20,26
Wolof,38,54
Buamu,17,28
Ga,32,47
Thavung,20,47
Sudanese Arabic,54,62
Vilela,24,29
Bassossi,20,34
Kakua,21,26
Maltese,45,55
Wapishana,18,22
Jaunsari,34,51
Nubi,30,35
Yue Chinese,22,32
Tangkhul Naga,27,40
Wari',15,21
Yurok,23,35
Gourmanchema,20,33
Kistane,34,41
Kalaallisut,19,22
Konkani,19,37
Alaba-K'abeena,52,62
Bella Coola,28,31
Southern Nambikuara,13,31
Iloko,17,21
Larantuka Malay,19,25
Bissa,23,41
Kalanga,62,71
Mada (Cameroon),22,40
Mapudungun,20,26
Kuanyama,26,33
Ossetian,30,39
Kabardian,49,56
Awtuw,11,18
Wubuy,19,24
Border Kuna,16,21
Bakoko,26,33
Munduruku,17,37
Duruma,40,47
Guayabero,16,22
Lele (Chad),23,36
Wogeo,15,20
Ofaye,14,24
Zinza,20,30
Tawallammat Tamajaq,23,37
Indonesian,23,31
Santiago del Estero Quichua,20,25
Lepcha,26,36
Chukchi,15,22
Bubia,25,39
Michoacan Nahuatl,20,25
Tsamai,56,68
Northern Tosk Albanian,28,35
Koonzime,22,52
Ngambay,18,34
Kunjen,23,28
Bengali,36,53
Selaru,14,19
Northern Conchucos Ancash Quechua,17,23
Candoshi-Shapra,21,27
Indonesian,22,31
Mmen,27,41
Yemsa,25,40
Adioukrou,21,32
Fasu,11,21
Yanomamo,11,32
Tapirape,13,23
Bum,37,47
Alamblak,18,25
Aghem,25,35
Cebaara Senoufo,24,43
Baka (Cameroon),25,38
Tinigua,22,40
Baoule,16,23
Mesqan,34,41
Maxakali,10,20
Huba,24,31
Plateau Malagasy,31,36
Adzera,18,25
Kuvi,22,37
Bana,37,44
Comanche,12,18
Cha'palaa,24,28
Abipon,13,23
Barbareno,38,44
Nizaa,58,90
Hupda,19,34
Eastern Bolivian Guarani,12,24
Beembe,19,41
Korubo,14,20
Kraho,12,46
Trio,10,24
Unami,22,39
Ajumbu,26,39
Kashmiri,28,56
Itonama,19,25
Kodava,27,52
Epena,17,38
Pana (Central African Republic),34,66
Nyeu,20,40
Pinyin,42,66
Tehuelche,25,31
Lakota,28,36
Eton-Mengisa,21,38
Tigak,12,17
Nivkh,28,35
Bassa,22,36
Sebat Bet Gurage,34,42
Kuikuro-Kalapalo,14,26
Cameroon Mambila,19,25
Northern Khmer,24,43
Bakairi,17,29
Chacobo,17,21
Jola-Esulalu,31,51
Baoule,21,37
Northern Ngbandi,19,31
Pwo Northern Karen,23,52
Madi,45,54
Akuntsu,11,22
San Martin Quechua,15,18
Kare (Central African Republic),30,57
Ngiti,44,56
Nigerian Fulfulde,47,57
Nigerian Fulfulde,28,38
T'apo,20,25
Tengger,20,42
Khezha Naga,42,50
Pangasinan,16,21
Makurap,10,20
Gban,20,36
Yugambeh-Bandjalang,12,16
Moseten-Chimane,26,38
Gbagyi,20,26
Mocovi,23,31
Chibcha,16,22
Bondo,27,40
Alawa,22,26
Akawaio,13,23
Kirghiz,20,36
Mundani,23,41
Cebuano,18,21
Ewe,27,42
Kuria,15,22
Amahuaca,15,23
East Makian,18,23
Cholon,15,20
Pemon,10,17
Mian,13,25
Hausa,25,31
Min Dong Chinese,14,21
Sekpele,21,33
Shawi,14,18
Nyabwa,24,44
Tundra Nenets,26,34
Igbo,43,59
Kupang Malay,19,25
Grass Koiari,11,16
Katcha-Kadugli-Miri,22,27
Krikati-Timbira,11,26
Chepang,18,24
Itbayat,19,23
Oro Win,12,18
Sabane,13,18
Southern Sierra Miwok,15,21
Cerma,21,46
Kutep,28,46
Karitiana,11,31
Qawasqar,16,19
Dera (Indonesia),11,17
Cameroon Mambila,24,40
Mofu-Gudur,35,40
Wolaytta,38,48
Kazym-Berezover-Suryskarer Khanty,19,32
Swedish,18,35
Toura (Cote d'Ivoire),21,39
Minangkabau,23,33
Tupari,14,29
Doyayo,22,48
Hungarian,50,65
Limbum,23,33
Western Keres,39,51
Toba,18,26
Adamawa Fulfulde,37,47
Belanda Bor,25,38
Barain,28,41
Yue Chinese,20,25
Island Carib,17,29
Iquito,11,19
Luiseno,21,26
Avar,44,49
Kuo,29,56
Jauja Wanca Quechua,22,27
Rikbaktsa,14,28
Beembe,16,26
Ndali,17,31
Tiv,31,40
Tolowa-Chetco,29,44
Serrano,33,42
Zay,23,37
Indonesian Bajau,26,32
Ache (Tupian),22,34
Ningil,14,21
Bariai,12,17
Kharia,37,47
Amharic,30,37
Mara,19,24
Cusco Quechua,26,31
Ambele,38,51
Mungaka,21,33
Kalkutung,20,23
Ashaninka,14,22
Tieyaxo Bozo,19,36
Hai//om,24,29
Sebat Bet Gurage,39,45
Bilin,31,38
Adamawa Fulfulde,29,39
Barain,16,29
Garo,21,26
Pilaga,18,22
Aragonese,33,45
West Makian,17,23
Liberia Kpelle,21,45
Arabela,11,18
Lambadi,24,34
Nawdm,21,35
Tu,23,28
Southern-Coastal Tsimshian,38,41
Maba (Chad),22,29
Vute,30,59
Konda-Dora,23,43
Ngas,32,43
Gwandara,32,52
Muniche,22,27
Mekens,15,35
Soninke,28,50
Suya,15,31
Usarufa,17,22
Tagalog,18,23
Pattani,38,44
Aikana,22,32
Vaagri Booli,23,37
Bundeli,38,55
Mundari,32,37
Quiotepec Chinantec,26,41
Tiagbamrin Aizi,24,32
Northern Grebo,19,36
Natugu (Retired),30,47
Manya,18,27
Navajo,31,47
Wappo,30,35
Woun Meu,19,33
Yaqui,17,22
Waima,9,14
Ignaciano,21,25
Karo (Brazil),14,25
Siksika,13,25
