language,consonants,phonemes
Northern Puebla Nahuatl,16,20
Saotomense,19,32
Guahibo,17,35
Fali,39,50
Ashaninka,15,19
Barbareno,34,40
Tehuelche,25,31
Tiwi,22,26
Yansi,17,42
Kalaallisut,19,22
Cavinena,20,24
Brahui,24,33
Iyo'wujwa Chorote,16,21
Bulgarian,36,42
Chaudangsi,34,42
Mina (Cameroon),39,50
Mbum,30,38
Kwoma,24,31
Gagnoa Bete,23,51
Yabarana,11,18
Zay,23,37
Lake Miwok,29,39
Borana-Arsi-Guji Oromo,26,36
Wichi Lhamtes Nocten,23,28
Somali,22,32
Igede,24,38
Norwegian Bokmal,22,46
Oneida,10,22
Southeastern Pomo,27,38
Muniche,22,27
Kabiye,24,47
Aneityum,21,26
Woun Meu,19,33
Ahtena,30,35
Car Nicobarese,16,25
Duruma,42,49
Guahibo,17,29
Purepecha,26,32
Njebi,24,34
Apinaye,14,49
South Wa,34,77
Bengali,36,53
Central Bai,18,29
Konkani,35,45
Iwam,11,17
Hindi,37,58
Northern Grebo,19,36
Batanga,20,31
Gbagyi,20,26
Nankina,14,20
Elip,19,30
Fon,24,42
Korean,22,40
Epena,17,31
Wapishana,18,22
Glavda,34,43
Hakka Chinese,21,31
Isebe,9,23
Jita,17,29
Lega-Shabunda,18,38
Southern Bobo Madare,19,38
Eastern Maninkakan,20,36
Reunion Creole French,30,42
Tolowa-Chetco,26,31
Cupeno,27,38
Logba,25,35
Kol (Cameroon),28,55
Kamasau,23,29
Hanga Hundi,16,23
Embera-Chami,16,28
German,22,41
Klamath-Modoc,33,37
Dagik,16,26
Haya,19,29
Jebero,17,21
Oroko,22,29
Umotina,12,20
Tiv,31,40
Izon,19,37
Semelai,32,50
Bassari-Tanda,21,30
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Kakua,21,26
Karamojong,21,66
Rendille,21,33
Zande,24,32
Waimiri-Atroari,16,27
Kwambi,29,37
Kipsigis,14,37
Acatepec Me'phaa,20,30
Ashe,24,36
Irigwe,79,95
Korubo,14,20
Yuqui,20,40
Eastern Mari,25,33
Wantoat,14,21
Tem,25,36
Sabaot,13,31
Dafla,16,27
Ocaina,27,38
Border Kuna,16,21
Brokskat,31,41
Kyenga,22,37
Comanche,12,18
Yuruti,11,17
Aragonese,33,45
Yuchi,38,49
Central Pashto,31,38
Satawalese,29,42
Mamainde,14,34
Kete,16,25
Njyem,20,42
Huastec,26,36
Tu,23,28
Koya,19,24
Kayabi,14,26
Javanese,24,33
Central Siberian Yupik,32,36
Bole,28,38
Siriano,11,23
Quiotepec Chinantec,26,41
Adamawa Fulfulde,37,47
Sui,47,54
Yawalapiti,17,21
Yaqui,17,22
Finnish,17,25
Kodava,27,52
Awa-Cuaiquer,16,26
Malayalam,30,43
North Giziga,29,37
Mogholi,24,29
Mada (Cameroon),22,40
Shawi,14,18
Lugbara,26,36
Mundari,33,54
Ket,18,25
Cebaara Senoufo,24,43
Engenni,20,33
Galibi Carib,9,15
Trumai,18,24
Kisa,24,38
Luyi,17,22
Anyin Morofo,21,37
Paraguayan Guarani,24,36
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Gikyode,29,51
Armenian,30,37
Sebat Bet Gurage,35,42
Central Khmer,21,42
Warao,11,16
Wapishana,17,25
Koalib-Rere,29,45
Sissala of Burkina Faso,24,42
Nomatsiguenga,16,25
Lendu,43,55
Gwandara,43,65
Luo (Kenya and Tanzania),23,32
Apurina,14,34
Paiwan,22,26
Makasar,18,23
Tzeltal,22,28
Muinane,22,28
Wyandot,11,17
Makurap,10,20
Tee,23,38
Toaripi,8,14
Kanga,53,75
Mudhili Gadaba,19,31
German,23,39
Mekens,16,26
Poyanawa,14,21
Pokoot,17,39
Mapudungun,22,28
Ngwe,24,38
Alawa,23,28
Suruaha,18,23
Straits Salish,36,43
Tocho,15,27
Panara,11,26
Minangkabau,23,33
Saliba (S\'alivan),20,30
Cashinahua,15,23
Akawaio,13,23
Western Maninkakan,20,27
Thavung,22,72
Cha'palaa,24,28
Buol,17,23
Pero,18,30
Tzotzil,21,26
Zarma-Kaado,20,40
Kharia,31,45
Eyak,32,45
Wolof,38,54
Movima,19,29
Soo,18,28
Gwandara,28,48
Kariri-Xoco,14,21
Sinhala,22,36
Tipai,25,34
Denya,22,30
Bilin,31,38
Naga Pidgin,30,47
Koonzime,22,52
Halbi,29,42
Jumjum,20,39
East Makian,18,23
Guambiano,20,25
Sumi Naga,35,46
Nyeu,20,40
Burmese,33,46
Dagbani,23,31
Kikuyu,18,32
Koyraboro Senni Songhai,33,48
Gaviao Do Jiparana,19,29
Southeastern Kolami,36,46
Kenyang,21,41
Zimbabwean Ndebele,61,68
Guajajara,15,22
Murle,20,34
Cherepon,26,38
Skou,13,23
Kwama,20,25
Barain,31,44
Godie,26,42
Wan,21,36
Karitiana,11,31
Duruwa,21,31
Bakoko,26,33
Lishan Didan,24,40
Maca,22,32
Nias,19,25
Catalan,27,39
Ocaina,26,35
Emerillon,16,30
Southern Tiwa,26,41
Selepet,15,21
Toro So Dogon,16,28
Herero,19,26
Fulnio,18,30
Gbaya-Bossangoa,29,45
Tieyaxo Bozo,19,36
Biak,14,24
Otuho,33,56
Thado Chin,23,31
Orma,23,33
Western Bru,20,42
Uri,16,24
Brokskat,41,56
Piaroa,23,30
Hixkaryana,18,23
Kwaza,19,35
Bullom So,22,36
Wayana,9,16
Yamana,15,20
Buwal,38,43
Dagbani,23,29
Rukai,23,27
Irarutu,12,19
Lepcha,26,36
Northern Haida,47,50
Jur Modo,31,49
Ngemba,29,40
Jarawa (Nigeria),28,39
Totontepec Mixe,14,23
Iquito,11,19
Mocovi,23,31
Siang,13,17
Baka (Sudan),36,46
Pichis Asheninka,22,30
Torwali,38,51
Tarok,26,32
Ke'o,24,30
Tira,26,42
Sasak,19,30
Ngarinman,17,23
Central-Eastern Niger Fulfulde,27,37
Ida'an,17,23
Mbo (Cameroon),20,31
Ekpeye,24,37
Kambera,19,29
Nadab,17,34
Che,30,57
Kabyle,27,30
Shona,37,42
Northwest Gbaya,30,53
Ngasa,22,31
Karang,30,40
Ginyanga,31,53
Chiquihuitlan Mazatec,26,38
Gbaya-Mbodomo,28,38
Arikapu,11,25
Wahgi,17,23
Rundi,22,29
Mundari,21,39
Toura (Cote d'Ivoire),19,50
Moru,26,38
Mundang,37,67
Yine,16,26
Gata',24,38
Kayabi,14,24
Chuanqiandian Cluster Miao,46,56
Korra Koraga,21,34
Berom,24,31
Saxwe Gbe,24,38
Dutch,24,39
Western Keres,39,51
Siriono,16,28
Kharia,37,47
Kunimaipa,15,20
Huarijio,12,26
Maranunggu,19,24
Sanuma,11,24
Loma (Liberia),28,42
Blang,24,40
Akan,21,35
T'apo,20,25
Kera,24,30
Katcha-Kadugli-Miri,39,62
Kwangali,22,27
Corongo Ancash Quechua,18,24
Cha'palaa,24,28
Koasati,15,25
Huallaga Huanuco Quechua,16,22
Camsa,22,28
Tamambo,16,21
Sissala of Burkina Faso,22,51
Ajumbu,26,39
Murrinh-Patha,21,25
Sidamo,25,35
Ho,24,43
Adzera,18,25
Naasioi,8,13
Ejagham,20,27
Manipuri,27,35
Shuar,15,23
Southern Nambikuara,13,31
Wolof,26,40
Tunen (Retired),17,26
Sereer,33,43
Wichita,21,29
Sanuma,10,31
Ngiti,44,56
Copainala Zoque,26,32
Kwese,16,25
Tinigua,22,40
Mann,22,39
Tiagbamrin Aizi,24,32
Madi,45,54
Ngandyera,30,37
Purepecha,33,39
Harari,25,34
Pume,23,38
Tohono O'odham,19,24
Tedaga,24,35
Anyin,19,40
Puinave,8,19
North Junin Quechua,19,25
Ngiemboon,19,30
Lele (Chad),23,36
Lele (Chad),23,36
Lese,29,42
Kako,33,50
Island Carib,17,29
Iban,19,25
Surui,19,29
Gayo,19,27
Beng,24,49
Iraqw,33,48
Burarra,16,21
Cayubaba,17,33
Alamblak,18,25
Amanab,14,19
Awutu,30,50
Northern Gumuz,34,44
Tetum,14,19
Napo Lowland Quechua,20,23
Kurukh,31,56
Egyptian Arabic,27,35
Berom,22,29
Dzuungoo,26,55
Bora,29,41
Chibcha,16,22
Wayuu,28,46
Foodo,23,44
Ebang,27,34
Mbo (Cameroon),19,35
Kwak'wala,42,48
Eloyi,41,51
Ewondo,26,34
Badaga,25,38
Teke-Kukuya,21,28
Fe'fe',23,44
Paraguayan Guarani,24,36
Juang,24,36
Meta',33,50
Soninke,24,39
Bashkir,27,38
Juma,12,24
Tacana,18,22
Fuliiru,24,36
Masai,21,43
Kazym-Berezover-Suryskarer Khanty,19,32
Lakota,27,36
Papantla Totonac,16,22
Ambonese Malay,18,23
Nimboran,12,18
Plateau Malagasy,31,36
Waima,9,14
Tigre,47,54
Yuki,24,30
Japreria,14,20
Juang,19,29
Fipa,20,35
Nkonya-Nkami,20,34
Japanese,15,20
A-Pucikwar,25,35
Akan,22,40
Trumai,23,29
Mongo,45,56
Cofan,27,37
Nyangumarta,20,27
Cofan,30,35
Nukak Maku,12,24
Nama (Namibia),19,33
Ticuna,15,33
Andoque,11,26
Aleut,30,36
Dazaga,21,32
Ashaninka,17,21
Abure,20,36
Akawaio,10,21
Afar,17,27
Eastern Pahari,27,39
Abipon,13,23
Giryama,40,47
Pana (Central African Republic),34,66
Tadaksahak,59,70
Kadiweu,23,31
Guaja,12,24
Ndali,17,31
Luvale,22,36
Alabama,15,21
Yambeta,18,28
Ninam,13,25
Karitiana,11,25
Sandawe,47,54
Binandere,11,35
Konkomba,22,42
Kanga,54,76
Jola-Esulalu,31,51
Jamamadi,11,15
Duruma,40,47
Kutep,28,46
Jauja Wanca Quechua,16,22
Wawa,30,49
Chiquitano,14,26
Kwanja,21,43
Bamunka,23,32
Teen,28,38
Maijiki,14,20
Fijian,19,30
Mofu-Gudur,35,44
Nawdm,21,35
Tonga (Tonga Islands),12,17
Caquinte,19,27
Central Dagaare,24,54
Eastern Mari,19,27
Embera-Baudo,21,33
Kaingang,11,16
Wuzlam,34,42
Burushaski,38,53
Hokkaido Ainu,11,16
Kinnauri,31,46
Spokane,38,43
Callawalla,26,32
Ningil,14,21
North Junin Quechua,19,22
Merey,33,44
Pottangi Ollar Gadaba,22,34
Giryama,40,47
Lakota Dida,27,57
Wik-Mungkan,13,23
Paez,33,49
Chumburung,21,30
Portuguese,23,38
Matumbi,15,23
Matses,15,21
Apinaye,17,34
Chuave,12,17
Somali,30,52
Shanga,22,37
Gade Lohar,31,50
Yora,14,22
Tamil,21,33
Sao Paulo Kaingang,13,27
Kuranko,26,54
Southern Birifor,25,52
Bambara,21,35
Tirma-Chai,22,31
Saliba (S\'alivan),22,32
Jamamadi,12,16
Mpongmpong,29,38
Baatonum,18,30
Ute-Southern Paiute,19,37
Kunyi,44,55
Arandai,13,18
Shipibo-Conibo,16,24
Mumuye,23,34
Gujarati,35,60
Leh-Kenhat,37,45
Coastal-Naga Bikol,23,28
Tarok,27,37
Burmese,34,50
Central Kanuri,25,35
Even,18,36
Wintu,30,35
Gen,27,44
Hai//om,24,29
Bengali,29,43
Mmen,27,41
Berbice Creole Dutch,20,26
Selkup,18,34
Korku,26,37
Northern Haida,46,49
Chacobo,17,21
Anfillo,38,48
Muyang,27,46
Kawaiisu,25,31
Masaaba,51,63
Tahaggart Tamahaq,25,37
Comox,37,42
Ngombale,37,59
Isoko,28,37
Southern Sierra Miwok,15,21
Zinza,20,30
Czech,25,38
Wandala,45,52
Kharia,31,41
Daba,36,47
Squamish,30,37
Kupang Malay,19,25
Nyole,24,36
Jauja Wanca Quechua,22,27
Chimila,16,36
Ewe,26,40
Sindhi,41,61
Kuku-Yalanji,13,16
Nepali Kurux,34,39
Kota (India),26,41
Bodo Gadaba,21,40
Timne,17,25
Manange,30,45
Southern Mfumte,74,89
Bilua,16,41
Bamun,28,38
Barbareno,38,44
Western Xwla Gbe,29,45
Krio,25,35
Kulung (Nepal),22,43
Kirike,24,36
Eastern Arrernte,27,30
Kgalagadi,43,53
Keliko,36,45
Aringa,35,49
Loko,18,25
Chimborazo Highland Quichua,31,36
Zulgo-Gemzek,29,34
East Makian,19,24
Bini,25,48
Vilela,24,29
Kalaallisut,32,38
Yekhee,26,36
Konda-Dora,23,43
Telefol,17,27
Northern Dong,20,27
Ninam,12,18
Northern Pame,40,54
Bouna Kulango,27,46
Tupari,14,29
Niellim,26,59
Toura (Cote d'Ivoire),21,39
Mamara Senoufo,29,50
Kamayura,14,26
Tsamai,56,68
Slovenian,21,37
Savara,19,30
Aja (Benin),23,37
Langi,32,52
North Bolivian Quechua,25,28
Dghwede,33,38
Western Niger Fulfulde,27,32
Hupa,35,42
Anuak,19,47
Toro So Dogon,21,42
Guinea Kpelle,24,39
Gonja,23,39
Manam,13,18
Bororo,13,20
West Central Banda,31,46
I'saka,9,18
Ngalakan,17,26
Ngas,24,36
Daw,24,39
Loxicha Zapotec,23,30
Wiyot,24,29
Selaru,14,19
Yanyuwa,29,32
Kwak'wala,46,55
Nyabwa,24,44
Sedang,39,53
Machiguenga,18,27
Dangaleat,21,28
Turkish,24,40
Kinyarwanda,39,49
Mungbam,24,36
Ajyininka Apurucayali,20,26
Chamicuro,19,29
Central Moroccan Berber,36,39
Amundava,14,26
Central Tunebo,14,19
Hangaza,23,35
Inga,19,22
Border Kuna,19,24
Golin,13,23
Manipuri,25,33
Northern Ngbandi,19,31
Mofu-Gudur,35,40
Paez,29,39
Nivkh,28,35
Baniwa do Icana,25,37
Ntomba,23,30
Awara,19,25
Patep,30,44
Noone,19,33
Manado Malay,19,25
Cavinena,20,24
Angolar,22,36
Northwestern Kolami,21,34
Oro Win,12,18
Kakua,12,22
Tunica,18,25
Tol,22,28
Chamicuro,19,29
Dizin,24,30
Baoule,21,37
Northern Dagara,29,41
Cogui,24,36
Waris,13,22
Kannada,36,47
Imonda,13,23
Waura,16,26
Morisyen,21,30
Bats,35,45
Katcha-Kadugli-Miri,39,61
Murle,21,26
Achuar-Shiwiar,15,27
Ngarinyin,18,24
Copainala Zoque,20,26
Hupa,28,35
Koshin,23,37
Andoque,11,35
Shabo,28,43
Nhengatu,19,23
Kela (Papua New Guinea),16,30
Lotha Naga,35,43
Gamo-Gofa-Dawro,26,36
Bena (Tanzania),22,34
Breton,25,42
Tama (Chad),21,30
Komo (Sudan),23,28
Western Cham,21,32
Cuvok,27,29
Swahili,31,36
Nafaanra,25,44
Towa,39,61
Central Aymara,26,32
Baruga,14,24
Ngoshie,26,34
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Pwo Northern Karen,23,52
Argobba,30,38
Luo (Kenya and Tanzania),26,38
Nigerian Fulfulde,28,38
Niellim,23,36
Juruna,18,28
Tera,42,48
Dagur,22,29
Hiligaynon,20,25
Chol,20,26
Cayubaba,17,33
Baba,23,30
Klao,11,27
Cuiba,17,25
Norwegian Bokmal,27,48
Nubi,30,35
Apiaka,12,22
Piraha,8,11
Banda-Ndele,33,46
Cholon,15,20
Tengger,20,42
Kunama,19,26
Pengo,22,32
Bade,33,46
Cabiyari,12,17
Mbabaram,20,24
Gaam,34,49
Fe'fe',17,25
Wolof,26,40
Biloxi,12,20
Mbo (Cameroon),21,36
Siar-Lak,15,22
Nugunu (Cameroon),24,35
Omagua,13,18
Kekchi,21,26
Usan,14,20
Gadsup,9,19
Dompo,22,31
Jowulu,20,45
Komo (Sudan),23,31
Anyin Morofo,31,49
Kathmandu Valley Newari,24,32
Sissano,37,46
Izi-Ezaa-Ikwo-Mgbo,29,40
Ignaciano,21,25
Mambai,26,54
Tamnim Citak,11,17
Ngas,30,44
Mapudungun,20,26
Alladian,25,36
Garo,16,21
Ndemli,30,53
Nanti,18,27
Meta',20,33
Guro,26,57
Naxi (Retired),38,49
South Nuaulu,12,17
Acoli,17,29
Tuki,25,39
Sipacapense,22,32
Kamang,16,28
Bassa,22,36
Pohnpeian,14,20
Koyraboro Senni Songhai,15,24
Uru-Eu-Wau-Wau,14,26
Cebuano,18,21
Tzeltal,25,30
Irish,44,68
Ket,18,32
Sango,26,42
Loma (Liberia),21,51
Luo (Kenya and Tanzania),23,35
Adioukrou,21,31
Wichita,21,29
Imbabura Highland Quichua,17,20
Deg,22,52
Ingush,35,48
Maithili,34,42
Kwaza,29,45
Mwotlap,15,22
Southern Kiwai,12,19
Petats,15,30
Egyptian Arabic,58,67
Moseten-Chimane,23,41
Ndamba,19,24
Luiseno,21,26
Ekari,10,15
Mal,17,41
Ndonga,29,36
Zoogocho Zapotec,28,65
Tehuelche,28,35
Selk'nam,21,29
Batak Toba,18,27
Nivkh,34,44
Mwan,21,39
Crow,10,23
Dime,53,73
Maay,22,32
Upper Guinea Crioulo,23,28
Basque,23,28
Degema,24,36
Jola-Fonyi,19,29
Lelemi,22,34
Yanomamo,12,33
Eastern Ojibwa,16,27
Pangwa,23,35
Liberia Kpelle,21,45
Sharanahua,15,23
Ucayali-Yurua Asheninka,24,32
Dan,20,48
Senara Senoufo,19,51
San Miguel El Grande Mixtec,19,32
Eastern Cham,21,30
North Junin Quechua,19,25
Galo,17,29
Mbe,26,37
Mmaala,23,34
Yucatec Maya,20,30
Aweti,14,26
Dhuwal,20,23
Kuot,13,19
Ravula,23,39
Biak,14,19
Yoruba,18,32
Santali,35,46
Maori,10,20
Tinputz,12,26
Bimoba,22,44
Piraha,8,11
Tagalog,18,28
Nukuini,14,20
Ambele,38,51
Tena Lowland Quichua,21,24
Urali,26,46
Bankon,26,37
Thai,21,30
Bandi,23,48
Yoruba,18,29
Myene,29,36
Vietnamese,22,36
Ormuri,25,31
Dar Fur Daju,24,30
South Central Dinka,20,60
Ese Ejja,17,21
Baure,14,18
Desano,12,18
Kuruaya,18,28
Northern Paiute,14,24
Emai-Iuleha-Ora,27,48
Iaai,33,52
Soninke,28,50
Tamasheq,22,43
Djeoromitxi,14,24
East Makian,32,37
Yil,12,23
Yanomami,13,34
Tanacross,35,54
Mabaan,19,45
Ngas,32,43
Atayal,19,27
Iaai,36,52
Kenswei Nsei,55,65
Yukpa,12,18
Avatime,28,50
Mesqan,34,41
Santiago del Estero Quichua,20,25
Iu Mien,35,49
Limbum,23,33
Gaam,24,33
Lukpa,17,37
Spanish,20,25
Siksika,13,25
South Bolivian Quechua,32,37
Alladian,23,36
Gbaya-Bossangoa,31,43
Katcha-Kadugli-Miri,22,27
Hdi,37,41
Tonkawa,15,25
Kuikuro-Kalapalo,14,26
Dyula,23,39
Ache (Tupian),22,34
Camsa,21,27
Central Kanuri,18,25
Bulgarian,37,49
Yukpa,15,21
Kotiria,16,24
Itelmen,27,32
San Mateo del Mar Huave,23,29
Cebaara Senoufo,24,36
Wayuu,14,26
Warray,16,21
Bemba (Zambia),15,25
Arabela,19,29
Ikwere,23,46
Boro (Ethiopia),16,25
Kabardian,49,56
Olu'bo,16,21
Katukina,12,20
San Juan Guelavia Zapotec,29,47
Yidiny,13,16
Asheninka Perene,18,28
Northeast Maidu,17,23
Sochiapam Chinantec,18,39
Holoholo,17,26
Javanese,22,30
Southern Nambikuara,25,43
Kokota,22,27
