language,consonants,phonemes
Katcha-Kadugli-Miri,41,63
Western Niger Fulfulde,27,32
Timne,17,30
Lambadi,24,34
Tedim Chin,21,26
Central Aymara,28,31
Blang,24,40
Isoko,28,37
Torwali,38,51
Central Aymara,36,42
Waimiri-Atroari,16,27
Mba,24,31
Oneida,10,22
Tepo Krumen,17,39
Atayal,19,27
Border Kuna,19,24
Fur,19,30
Gbaya (Sudan),41,56
Palor,26,43
Bini,25,48
Eastern Arrernte,27,30
Cebaara Senoufo,24,36
Nomatsiguenga,16,25
Urali,26,46
Nanai,18,24
Shabo,28,43
Avokaya,37,55
Wolof,38,54
Tsafiki,16,25
Jur Modo,31,49
Tuki,25,39
Ninam,12,18
West Central Banda,31,46
Shuar,16,24
Ukrainian,24,30
Yagua,11,23
Tawallammat Tamajaq,23,37
Bribri,18,27
Golin,13,23
Ife,19,34
Eastern Karaboro,16,26
Kharia,31,45
Kunimaipa,15,20
Sinhala,22,36
Dafla,15,24
Daba,36,46
Napo Lowland Quechua,20,23
Korku,26,37
Chuave,12,17
Makaa,30,55
Ke'o,24,30
Gbesi Gbe,31,47
Rutul,59,64
Meta',33,50
Mpongmpong,29,38
Xavante,11,24
Unami,22,39
Karok,27,41
Lingala,15,22
Iraqw,33,48
Sochiapam Chinantec,18,39
Muna,28,33
Kulung (Nepal),22,43
Chepang,18,24
Hokkaido Ainu,11,16
Adamawa Fulfulde,29,39
Mambai,26,54
Konkani,19,37
Pemon,10,21
Thai,21,45
Machinere,13,18
Yucatec Maya,20,30
Mara,19,24
Dahalo,54,59
Lega-Shabunda,18,38
Baangi,28,56
Eastern Yiddish,38,47
Maijiki,14,20
Hopi,31,49
Pagibete,42,51
Kwami,28,40
Nkonya-Nkami,20,34
Lotha Naga,35,43
Nugunu (Cameroon),24,35
Irantxe-Munku,21,43
Tigrinya,32,39
Kita Maninkakan,19,33
Northwest Gbaya,30,53
Kotafon Gbe,29,45
Aragonese,33,45
Wik-Mungkan,13,18
Abidji,21,39
Ewondo,15,25
Hai//om,24,29
Achagua,19,29
Bakoko,26,33
Awutu,30,50
Totela,44,54
Ngomba,19,27
Curripaco,25,29
Bekwarra,23,36
Susu,21,35
Kwaya,17,29
Longto-Voko,20,31
Kpan,24,34
Dera (Indonesia),11,17
Biali,14,27
Yaminahua,14,22
Mmen,27,41
Telugu,40,51
Adamawa Fulfulde,24,34
Northern Dagara,29,41
Suya,15,31
Madurese,27,35
Shwai,25,38
Siona-Tetete,18,30
Bassa,22,36
Baniva de Maroa,17,25
Samba Leko,22,34
Lusi,18,28
Akaselem,20,52
Ahtena,30,35
Efik,13,20
Dar Fur Daju,24,30
Tumtum,39,55
Bassari-Tanda,21,30
Yamana,15,20
Chumburung,21,30
Bila,19,33
Mawa (Chad),24,33
Cubeo,11,23
Xwela Gbe,29,45
Chuanqiandian Cluster Miao,46,56
Tohono O'odham,19,29
Lak,60,69
Ntomba,23,30
Lango (Uganda),18,40
Maranao,13,17
Mbalanhu,23,31
Liko,33,45
Mungaka,21,33
Zinza,20,30
Juang,19,29
Kistane,34,41
Aja (Sudan),38,48
Soninke,24,39
Maxakali,10,20
Seimat,11,28
Georgian,28,34
Karipuna Creole French,22,32
Cavinena,20,24
Brokskat,31,41
Kangri,29,41
Sissala of Burkina Faso,22,51
Spanish,20,25
Tlingit,43,48
Kafa,22,27
Nootka,37,47
Ejagham,19,29
Kabuverdianu,21,28
Ngad'a,21,27
Cashibo-Cacataibo,15,21
Gunwinggu,19,24
Enawene-Nawe,13,25
Masalit,31,45
Yemba,17,27
Amahuaca,14,22
Tangale,40,60
Burmese,34,50
Moyon,24,37
Mampruli,24,36
Kasem,21,45
Indonesian,22,31
Nandi,13,23
Cebaara Senoufo,22,38
Pwo Northern Karen,23,52
Hokkaido Ainu,12,17
Tenetehara,14,21
Shina,35,48
Sereer,33,43
Inapari,13,31
Koryak,16,21
Sipacapense,22,32
Yaoure,23,45
Àhan,26,43
Gbari,24,31
Loma (Liberia),28,42
Apinaye,17,34
Akurio,10,24
Engenni,20,33
Bafanji,26,59
Baure,14,18
Bulu (Cameroon),24,36
Aleut,30,36
Dafla,16,27
Tibetan,24,38
Alyawarr,25,32
Lakkia,33,55
Zo'e,14,26
Gidar,28,38
Mungbam,24,36
Elip,19,30
Totontepec Mixe,14,23
Daba,36,47
Northern Gyalrong,49,57
Makurap,10,20
Krache,17,44
Upper Chehalis,30,34
Saamia,20,34
Filipino,17,27
Eastern Mari,25,33
Moken,22,32
Min Nan Chinese,19,25
Lendu,43,55
Ambonese Malay,18,23
Zulu,35,43
Northern Yukaghir,20,26
Tulu,23,35
Giryama,40,47
Mewati,30,50
Fuliiru,24,36
Tatuyo,11,17
Nugunu (Cameroon),15,26
Subiya,46,51
Kwoma,24,31
Budu,31,43
Kabardian,49,56
Eastern Pahari,27,39
Koorete,51,61
Thai,21,30
Hdi,37,41
Pemono,12,19
Moklen,19,46
Darma,34,42
Cofan,27,37
Wobe-We Northern,15,48
Garrwan,19,22
Western Karaboro,20,45
Southern Birifor,25,52
Lealao Chinantec,28,35
Bench,29,40
Ava-Canoeiro,12,24
Nawdm,21,35
Wolof,26,40
Spanish,20,25
Yucuna,16,21
Tiv,31,40
Barain,28,41
Kirike,24,36
Tamnim Citak,14,19
Sissano,37,46
Lese,29,42
Bukusu,20,30
Wu Chinese,25,34
Mofu-Gudur,35,44
Kathmandu Valley Newari,24,32
Berbice Creole Dutch,20,26
Northern Embera,20,32
Tirma-Chai,22,31
Maquiritari,12,26
Laz,27,32
Bondo,27,40
Ngandyera,30,37
Kutep,28,46
Tariana,23,38
Para Arara,11,17
Bullom So,22,36
Abau,9,14
Tedaga,24,35
Amahuaca,14,22
Muyang,27,46
Zimbabwean Ndebele,61,68
Ditammari,17,32
Akoose,22,44
Piapoco,15,19
Mundang,37,67
Cha'palaa,24,28
Waima,9,14
Tahaggart Tamahaq,25,37
Gwandara,32,52
Ngiemboon,19,30
Car Nicobarese,16,25
Afrikaans,16,39
Siksika,13,25
Moro,22,29
Tama (Chad),21,30
Halkomelem,32,47
Weh,37,47
Zhenkang Wa,27,49
Trinitario,18,30
Mono (Cameroon),35,62
Southern Bobo Madare,19,38
Morokodo,42,54
Katcha-Kadugli-Miri,39,61
Wiyot,24,29
Degema,24,36
Ngwe,24,38
Tigon Mbembe,99,116
Brahui,24,33
Central Khmer,21,42
Oro Win,12,18
Pokoot,17,39
Igbo,46,65
Pengo,22,32
A-Pucikwar,25,35
Aklanon,17,20
Breton,25,45
Kuot,13,19
Ocaina,27,38
Wu Chinese,29,41
Prai,17,35
Nyabwa,24,44
Isebe,9,23
Uri,16,24
Uru-Eu-Wau-Wau,14,26
Kabardian,49,56
Nyamwezi,36,53
South Azerbaijani,25,34
Pohnpeian,14,20
Mbya Guarani,14,26
Wayampi,14,25
Tarok,27,37
Selee,18,33
Suya,13,28
Kuwaataay,20,34
Ticuna,18,29
Kituba (Congo),17,22
Awngi,30,39
Ese Ejja,18,22
Kalabari,22,43
Kashmiri,27,56
Acoli,17,29
Huambisa,15,23
Inor,39,45
Tsuvadi,38,52
Gban,20,36
Itonama,19,25
Parkwa,31,35
Boro (Ethiopia),22,30
Icelandic,23,39
Adamawa Fulfulde,37,47
Upper Guinea Crioulo,23,28
Balanta-Ganja,33,50
Cholon,15,20
Ghomala',36,59
Kako,33,47
Tsafiki,16,26
Kwaza,29,45
Lumun,17,35
Pana (Central African Republic),34,66
Sidamo,25,35
Siriono,16,28
Kuria,15,22
Kashmiri,27,55
Tzeltal,25,30
Camsa,22,28
Northern Haida,46,49
Harari,25,34
Kwanja,21,43
Vai,28,43
Juma,12,24
Satere-Mawe,12,27
Iaai,33,52
Bana,37,44
Hupda,19,34
Sango,26,44
Khasi,27,40
Kota (India),26,41
Central Pashto,31,38
Ndemli,30,53
Warao,11,21
Siamou,22,41
Mada (Cameroon),22,40
Waimaha,11,23
Maranunggu,19,24
Inor,40,47
Lyele,21,34
Tamasheq,22,43
Chonyi-Dzihana-Kauma,40,47
Wichita,21,29
Hamer-Banna,25,35
Gweno,24,29
Paite Chin,19,25
Holoholo,17,26
Yulu,35,42
East Makian,18,23
Wuzlam,34,42
Bariai,12,17
Zuni,44,54
Narim,22,34
Halh Mongolian,21,35
Au,10,17
Mezquital Otomi,42,58
Bakaka,19,34
Moru,26,38
Paraguayan Guarani,24,36
Dobu,19,24
Ginyanga,31,53
Bassossi,20,34
Salasaca Highland Quichua,24,29
Bamun,28,38
Ache (Tupian),22,34
Awara,19,25
Sudanese Arabic,54,62
Gadsup,9,19
Galibi Carib,9,15
Yawalapiti,17,21
Ndamba,19,24
Mundu,29,41
Guahibo,17,35
Yanomamo,11,32
Wintu,30,35
Sursurunga,15,21
Kannada,36,47
Guato,17,25
Bouna Kulango,27,46
Rikbaktsa,14,28
Yuhup,20,35
Aguaruna,12,20
Vengo,56,82
Doyayo,22,48
Befang,43,59
Sui,47,54
Bimoba,22,44
Tengger,20,42
Nupe-Nupe-Tako,25,38
Shanga,22,37
Kadiweu,23,31
Plateau Malagasy,21,25
Siar-Lak,15,22
Pemon,10,17
Chukchi,15,22
Boro (Ethiopia),16,25
Qimant,28,39
Hainyaxo Bozo,20,34
Beembe,16,26
Galo,17,29
Aja (Benin),28,45
Suruaha,18,23
Ahanta,24,40
Kipsigis,14,37
Wa'ikhana,12,24
Lahu,26,35
Banda Malay,18,23
Adioukrou,21,31
Ngiti,44,56
Sayula Popoluca,19,25
Mundari,21,39
Akan,18,31
Ashaninka,14,22
Nama (Namibia),19,33
Anufo,45,59
Mandinka,19,34
Acheron,18,38
Even,17,27
Huichol,15,25
Manipuri,27,35
Ningil,14,21
Western Arrarnta,26,29
Sebat Bet Gurage,36,44
Saya,39,54
Iaai,36,52
Copainala Zoque,16,22
Mende (Sierra Leone),23,34
Ravula,23,39
Xingu Asurini,16,27
Lakota,28,36
Bare,19,23
Luvale,22,36
Pilaga,18,22
Avikam,25,34
Egyptian Arabic,58,67
Limbum,23,33
Plateau Malagasy,31,36
Bomitaba,16,28
Yukpa,15,21
Duala,21,33
Tonga (Tonga Islands),12,17
Tigre,26,33
Gen,25,40
Angami Naga,37,43
South Central Dinka,20,60
Ligbi,22,38
Tamil,21,33
Finnish,17,25
Bafia,25,48
Zayse-Zergulla,27,32
Eggon,30,42
Sissala of Burkina Faso,24,42
Yapese,28,44
Ocaina,25,34
Yala,28,38
Korubo,14,20
Ambele,38,51
Karok,16,27
Kumaoni,31,42
Maltese,45,55
Reyesano,18,22
Paraguayan Guarani,18,30
Wari',14,20
Ocaina,26,35
Waorani,11,21
Bongo,18,29
Vute,30,59
Hindi,40,61
Norwegian Bokmal,27,48
Luo (Kenya and Tanzania),23,35
Awing,39,56
Eastern Oromo,48,60
Wik-Mungkan,13,23
Eastern Mari,25,34
Ngambay,18,34
Japreria,12,24
Keiga,37,59
German,22,41
Murui Huitoto,14,20
Bengali,36,53
Northern Tosk Albanian,28,35
Lower Grand Valley Dani,12,24
Achuar-Shiwiar,15,27
Chibcha,16,22
Medumba,16,25
Machame,33,46
Niellim,23,36
Urarina,16,21
Kaxarari,15,20
Kwak'wala,46,55
Tonkawa,15,25
Antakarinya,17,23
Sentani,10,17
Northern Haida,47,50
Bhele,19,28
Kodava,27,52
Mamara Senoufo,29,50
Tiwi,14,18
Tiwi,22,26
Italian,23,30
Barbareno,34,40
Yareba,13,18
Suba-Simbiti,23,39
Copainala Zoque,26,32
